targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Garradd (C/2006 L1),2011-Oct-27 05:54:54.308,2455861.746461898,8.7,14.1,21.75,5.0,0.03,,,320.585203884,17.675340007,320.728348207,17.7312363,-2.91503,-6.76763,,,,,384577.116,109442.519,75.787,,999,,40.181,25.937,99.90697,,403709.7,*,,,,,,263.24,0.0,,,333.386879,30.35553,15.10286103298,10.1888149,14.7002409330542,33.50274,122.25817582,10.7313488,39.9823153,112.1416,/T,3.4939,108.8,0.3379,64.5053,83.234,37.566,-2.14757,Peg,66.18246,329.6327855,31.2810682,,,68.360633,-22.358062,,0.0,2.974,2.511,3.877,0.343,40.099,4.1788547,3.892,54910.005,0.0005204,2.57,9.35,0.36632,144.0828,,3.4957,331.434,30.8322
Garradd (C/2006 L1),2011-Oct-28 05:54:54.308,2455862.746461898,8.7,14.1,21.75,5.0,0.03,,,320.565372373,17.630367503,320.708493706,17.686262894,-2.74449,-6.72966,,,,,380611.855,110496.293,75.84,,999,,40.188,25.941,99.90599,,400641.4,*,,,,,,262.61,0.0,,,333.378936,30.352801,15.10874438023,10.1869925,14.7196504013792,33.7115055,122.41959944,10.7292102,40.0110295,111.2893,/T,3.5125,95.3,3.0674,65.3396,82.611,37.606,-2.12899,Peg,66.182471,329.593182,31.2459138,,,68.310283,-22.372775,,0.0,2.973,2.513,3.878,0.343,40.134,4.175778,3.893,54923.8345,0.0005203,2.69,9.77,0.366412,144.0901,,3.5141,331.4099,30.8135
Garradd (C/2006 L1),2011-Oct-29 05:54:54.308,2455863.746461898,8.7,14.1,21.75,5.0,0.03,,,320.546739043,17.585653961,320.689848711,17.64155007,-2.57387,-6.68969,,,,,376641.365,111538.798,75.876,,999,,40.194,25.945,99.90504,,397565.0,*,,,,,,262.0,0.0,,,333.370999,30.350073,15.11462667136,10.1851712,14.7391780307401,33.9119288,122.58200579,10.7270733,40.0367469,110.4347,/T,3.5302,81.9,8.5172,66.1769,81.997,37.65,-2.1098,Peg,66.182482,329.5549677,31.2105831,,,68.26093,-22.388166,,0.0,2.972,2.516,3.879,0.342,40.169,4.1725446,3.894,54938.3428,0.0005202,2.81,10.21,0.366509,144.0973,,3.5318,331.3866,30.7947
Garradd (C/2006 L1),2011-Oct-30 05:54:54.308,2455864.746461898,8.7,14.1,21.75,5.0,0.03,,,320.52930336,17.54121242,320.672405503,17.597106942,-2.4033,-6.64781,,,,,372666.375,112569.649,75.894,,999,,40.201,25.95,99.90412,,394481.0,*,,,,,,261.39,0.0,,,333.363069,30.347347,15.12050790724,10.1833512,14.7588189991646,34.104008,122.74535474,10.7249379,40.0595918,109.5781,/T,3.5473,69.0,16.1318,67.017,81.39,37.697,-2.08999,Peg,66.182493,329.5181393,31.175089,,,68.212584,-22.404229,,0.0,2.971,2.518,3.88,0.342,40.205,4.1691575,3.895,54953.539,0.0005201,2.93,10.65,0.366611,144.1046,,3.5488,331.364,30.7758
Garradd (C/2006 L1),2011-Oct-31 05:54:54.308,2455865.746461898,8.7,14.1,21.75,5.0,0.03,,,320.51306396,17.49705546,320.65615538,17.552943307,-2.23288,-6.60407,,,,,368687.599,113588.46,75.895,,999,,40.207,25.954,99.90325,,391390.1,*,,,,,,260.79,0.0,,,333.355145,30.344623,15.12638808876,10.1815323,14.7785685022074,34.2878009,122.90960635,10.7228042,40.0797202,108.7195,/T,3.5635,56.9,25.2558,67.8598,80.792,37.748,-2.0696,Peg,66.182505,329.4826914,31.1394442,,,68.165255,-22.420957,,0.0,2.97,2.52,3.88,0.342,40.241,4.1656198,3.895,54969.4311,0.00052,3.05,11.09,0.366717,144.1118,,3.565,331.342,30.7568
Garradd (C/2006 L1),2011-Nov-01 05:54:54.308,2455866.746461898,8.7,14.1,21.75,5.0,0.03,,,320.498018806,17.453195213,320.641090988,17.509070193,-2.06272,-6.55854,,,,,364705.73,114594.854,75.879,,999,,40.214,25.958,99.90241,,388292.5,*,,,,,,260.2,0.0,,,333.347228,30.3419,15.13226721677,10.1797148,14.7984217791166,34.4633963,123.07472102,10.720672,40.0972914,107.859,/T,3.579,45.7,35.2485,68.7052,80.2,37.801,-2.04861,Peg,66.182518,329.4486196,31.1036614,,,68.118952,-22.438341,,0.0,2.969,2.522,3.881,0.341,40.277,4.1619345,3.896,54986.027,0.00052,3.18,11.55,0.366827,144.1191,,3.5804,331.3207,30.7377
Garradd (C/2006 L1),2011-Nov-02 05:54:54.308,2455867.746461898,8.7,14.1,21.75,5.0,0.03,,,320.484165329,17.4096434,320.627207253,17.465499716,-1.89287,-6.51129,,,,,360721.436,115588.467,75.847,,999,,40.221,25.962,99.90161,,385189.0,*,,,,,,259.62,0.0,,,333.339318,30.339179,15.13814529215,10.1778984,14.8183741235351,34.6308907,123.24065961,10.7185415,40.1124485,106.9969,/T,3.5936,36.0,45.5518,69.553,79.616,37.858,-2.02704,Peg,66.18253,329.4159219,31.0677528,,,68.073682,-22.456375,,0.0,2.967,2.524,3.881,0.341,40.313,4.1581048,3.896,55003.3337,0.0005199,3.3,12.01,0.366943,144.1263,,3.595,331.3002,30.7186
Garradd (C/2006 L1),2011-Nov-03 05:54:54.308,2455868.746461898,8.7,14.1,21.75,5.0,0.03,,,320.471500542,17.366411371,320.614501234,17.422244618,-1.72338,-6.46235,,,,,356735.368,116568.94,75.798,,999,,40.227,25.966,99.90086,,382079.8,*,,,,,,259.04,0.0,,,333.331414,30.33646,15.14402231576,10.1760833,14.838420883286,34.7903737,123.40738342,10.7164126,40.1253114,106.1333,/T,3.6075,28.9,55.7122,70.4031,79.039,37.918,-2.00491,Peg,66.182544,329.3845987,31.0317306,,,68.029454,-22.47505,,0.0,2.966,2.526,3.881,0.341,40.349,4.1541339,3.896,55021.358,0.0005199,3.43,12.47,0.367063,144.1336,,3.6088,331.2803,30.6994
Garradd (C/2006 L1),2011-Nov-04 05:54:54.308,2455869.746461898,8.7,14.1,21.75,5.0,0.03,,,320.460021115,17.323510154,320.602971511,17.379317798,-1.55432,-6.41179,,,,,352748.155,117535.922,75.733,,999,,40.234,25.971,99.90014,,378965.4,*,,,,,,258.47,0.0,,,333.323516,30.333742,15.14989828848,10.1742694,14.8585574546012,34.9419229,123.57485418,10.7142853,40.1359772,105.2682,/T,3.6206,26.0,65.3714,71.2555,78.467,37.981,-1.98222,Peg,66.182557,329.3546522,30.9956067,,,67.986275,-22.494358,,0.0,2.964,2.528,3.881,0.34,40.386,4.1500248,3.896,55040.1062,0.0005198,3.56,12.95,0.367188,144.1408,,3.6218,331.2611,30.6801
Garradd (C/2006 L1),2011-Nov-05 05:54:54.308,2455870.746461898,8.7,14.1,21.75,5.0,0.03,,,320.449723427,17.280950487,320.592617485,17.336731948,-1.38571,-6.35963,,,,,348760.414,118489.063,75.653,,999,,40.24,25.975,99.89947,,375846.2,*,,,,,,257.9,0.0,,,333.315625,30.331026,15.15577321115,10.1724567,14.8787792748573,35.0856035,123.74303393,10.7121596,40.1445238,104.4017,/T,3.6328,28.2,74.2444,72.11,77.902,38.048,-1.95897,Peg,66.182571,329.3260857,30.9593928,,,67.944151,-22.514292,,0.0,2.963,2.53,3.881,0.34,40.423,4.1457807,3.896,55059.5846,0.0005198,3.69,13.42,0.367318,144.148,,3.634,331.2426,30.6608
Garradd (C/2006 L1),2011-Nov-06 05:54:54.308,2455871.746461898,8.7,14.1,21.75,5.0,0.03,,,320.440603595,17.238742846,320.583438805,17.294499314,-1.2176,-6.30592,,,,,344772.744,119428.016,75.556,,999,,40.247,25.979,99.89884,,372722.6,*,,,,,,257.34,0.0,,,333.307741,30.328312,15.16164708465,10.1706452,14.8990818160523,35.2214706,123.91188502,10.7100355,40.1510151,103.534,/T,3.6443,34.4,82.0963,72.9665,77.342,38.117,-1.93519,Peg,66.182585,329.2989028,30.9231006,,,67.903088,-22.534844,,0.0,2.961,2.532,3.881,0.34,40.46,4.1414047,3.896,55079.7988,0.0005197,3.83,13.9,0.367453,144.1552,,3.6453,331.2247,30.6415
Garradd (C/2006 L1),2011-Nov-07 05:54:54.308,2455872.746461898,8.7,14.1,21.75,5.0,0.03,,,320.432657498,17.196897463,320.575434935,17.252631564,-1.05001,-6.25069,,,,,340785.734,120352.434,75.444,,999,,40.254,25.983,99.89825,,369594.8,*,,,,,,256.79,0.0,,,333.299863,30.325599,15.16751990982,10.168835,14.9194605797685,35.349572,124.08137003,10.707913,40.1555049,102.6652,/T,3.6549,42.7,88.7254,73.825,76.788,38.19,-1.91087,Peg,66.1826,329.2731071,30.8867413,,,67.863094,-22.556005,,0.0,2.959,2.533,3.881,0.339,40.497,4.1368998,3.895,55100.7545,0.0005197,3.96,14.39,0.367593,144.1624,,3.6559,331.2076,30.622
Garradd (C/2006 L1),2011-Nov-08 05:54:54.308,2455873.746461898,8.7,14.1,21.75,5.0,0.03,,,320.425880801,17.155424344,320.568604798,17.211139675,-0.88298,-6.19398,,,,,336799.96,121261.969,75.317,,999,,40.26,25.987,99.89771,,366463.3,*,,,,,,256.24,0.0,,,333.291992,30.322888,15.17339168753,10.1670259,14.9399110934243,35.4699495,124.25145176,10.7057921,40.1580392,101.7954,/T,3.6647,52.3,93.954,74.6853,76.239,38.265,-1.88603,Peg,66.182615,329.2487014,30.8503262,,,67.824173,-22.577767,,0.0,2.957,2.535,3.88,0.339,40.535,4.1322692,3.895,55122.4567,0.0005197,4.09,14.88,0.367737,144.1696,,3.6656,331.1912,30.6026
Garradd (C/2006 L1),2011-Nov-09 05:54:54.308,2455874.746461898,8.7,14.1,21.75,5.0,0.03,,,320.42026897,17.114333283,320.562946447,17.170033864,-0.71654,-6.13581,,,,,332815.986,122156.271,75.175,,999,,40.267,25.991,99.89721,,363328.4,*,,,,,,255.69,0.0,,,333.284127,30.320178,15.17926241864,10.1652181,14.9604289071579,35.5826399,124.42209322,10.7036729,40.1586568,100.9245,/T,3.6737,62.4,97.6267,75.5474,75.694,38.344,-1.86068,Peg,66.18263,329.2256879,30.8138665,,,67.786331,-22.600123,,0.0,2.955,2.537,3.88,0.339,40.572,4.1275159,3.895,55144.9107,0.0005196,4.23,15.37,0.367887,144.1768,,3.6745,331.1754,30.5831
Garradd (C/2006 L1),2011-Nov-10 05:54:54.308,2455875.746461898,8.7,14.1,21.75,5.0,0.03,,,320.4158173,17.073633874,320.5584568,17.129323568,-0.55072,-6.07622,,,,,328834.365,123034.988,75.018,,999,,40.274,25.995,99.89676,,360190.3,*,,,,,,255.15,0.0,,,333.276268,30.31747,15.185132104,10.1634115,14.98100959056,35.6876736,124.59325754,10.7015552,40.1573887,100.0529,/T,3.6818,72.9,99.6151,76.4112,75.154,38.425,-1.83483,Peg,66.182646,329.2040672,30.777373,,,67.749573,-22.623064,,0.0,2.953,2.538,3.879,0.338,40.61,4.122643,3.894,55168.1211,0.0005196,4.37,15.87,0.368042,144.184,,3.6826,331.1604,30.5636
Garradd (C/2006 L1),2011-Nov-11 05:54:54.308,2455876.746461898,8.7,14.1,21.75,5.0,0.03,,,320.412520932,17.033335537,320.555131434,17.089017456,-0.38552,-6.01523,,,,,324855.639,123897.766,74.847,,999,,40.28,25.999,99.89636,,357049.4,*,,,,,,254.61,0.0,,,333.268417,30.314764,15.19100074446,10.1616062,15.0016487285786,35.785073,124.76490802,10.6994391,40.1542564,99.1804,/T,3.6891,83.6,99.8262,77.2767,74.618,38.51,-1.80848,Peg,66.182662,329.1838383,30.7408566,,,67.713906,-22.646581,,0.0,2.951,2.54,3.879,0.338,40.648,4.1176535,3.893,55192.0926,0.0005196,4.51,16.37,0.368202,144.1912,,3.6898,331.146,30.5441
Garradd (C/2006 L1),2011-Nov-12 05:54:54.308,2455877.746461898,8.7,14.1,21.75,5.0,0.03,,,320.410374881,16.993447527,320.552964468,17.049123529,-0.22098,-5.95286,,,,,320880.343,124744.246,74.661,,999,,40.287,26.003,99.896,,353905.9,*,,,,,,254.08,0.0,,,333.260571,30.312059,15.19686834088,10.159802,15.0223419161661,35.8748499,124.93700801,10.6973247,40.1492703,98.3072,/T,3.6955,94.5,98.2105,78.1436,74.086,38.597,-1.78164,Peg,66.182679,329.1649986,30.7043279,,,67.679332,-22.670667,,0.0,2.949,2.541,3.878,0.338,40.686,4.1125505,3.892,55216.8295,0.0005196,4.64,16.88,0.368367,144.1984,,3.6961,331.1323,30.5246
Garradd (C/2006 L1),2011-Nov-13 05:54:54.308,2455878.746461898,8.7,14.1,21.75,5.0,0.03,,,320.409374046,16.953978961,320.551948649,17.009649308,-0.05711,-5.88913,,,,,316908.999,125574.068,74.461,,999,,40.293,26.007,99.89569,,350760.2,*,,,,,,253.55,0.0,,,333.252732,30.309357,15.20273489411,10.1579991,15.0430847515332,35.9570034,125.10952091,10.6952118,40.1424271,97.4334,/T,3.7011,105.4,94.7697,79.0121,73.558,38.687,-1.75434,Peg,66.182696,329.1475436,30.6677975,,,67.645858,-22.695313,,0.0,2.946,2.542,3.877,0.337,40.724,4.1073369,3.891,55242.3362,0.0005196,4.78,17.39,0.368537,144.2055,,3.7017,331.1194,30.505
Garradd (C/2006 L1),2011-Nov-14 05:54:54.308,2455879.746461898,8.7,14.1,21.75,5.0,0.03,,,320.409513225,16.914938834,320.552075602,16.970602075,0.106074,-5.82406,,,,,312942.126,126386.867,74.246,,999,,40.3,26.011,99.89542,,347612.4,*,,,,,,253.03,0.0,,,333.244899,30.306655,15.20860040501,10.1561974,15.0638728281176,36.0315176,125.28241007,10.6931006,40.1337093,96.559,/T,3.7059,116.4,89.5611,79.8819,73.033,38.78,-1.72656,Peg,66.182714,329.1314673,30.6312758,,,67.613488,-22.72051,,0.0,2.944,2.543,3.876,0.337,40.763,4.1020158,3.89,55268.6167,0.0005196,4.93,17.9,0.368713,144.2127,,3.7063,331.1071,30.4855
Garradd (C/2006 L1),2011-Nov-15 05:54:54.308,2455880.746461898,8.7,14.1,21.75,5.0,0.03,,,320.410787121,16.876336042,320.553336272,16.931989169,0.268558,-5.75766,,,,,308980.233,127182.281,74.018,,999,,40.307,26.015,99.89521,,344462.9,*,,,,,,252.51,0.0,,,333.237073,30.303955,15.21446487444,10.1543969,15.0847017254833,36.09836,125.45563873,10.690991,40.123083,95.6841,/T,3.7097,127.2,82.7003,80.7531,72.511,38.876,-1.69833,Peg,66.182732,329.1167626,30.5947733,,,67.582226,-22.746251,,0.0,2.941,2.545,3.875,0.337,40.801,4.0965901,3.889,55295.6749,0.0005196,5.07,18.42,0.368893,144.2198,,3.7102,331.0955,30.4659
Garradd (C/2006 L1),2011-Nov-16 05:54:54.308,2455881.746461898,8.7,14.1,21.75,5.0,0.03,,,320.413190338,16.838179396,320.555721494,16.893818298,0.430324,-5.68995,,,,,305023.824,127959.944,73.776,,999,,40.313,26.019,99.89504,,341312.0,*,,,,,,251.99,0.0,,,333.229254,30.301257,15.22032830323,10.1525976,15.1055669992892,36.1574802,125.62916992,10.6888829,40.1104973,94.8089,/T,3.7128,137.5,74.3645,81.6255,71.991,38.975,-1.66966,Peg,66.18275,329.1034221,30.5583003,,,67.552077,-22.772527,,0.0,2.939,2.546,3.874,0.336,40.84,4.0910629,3.888,55323.5148,0.0005196,5.21,18.94,0.369079,144.227,,3.7131,331.0845,30.4464
Garradd (C/2006 L1),2011-Nov-17 05:54:54.308,2455882.746461898,8.7,14.1,21.75,5.0,0.03,,,320.416717371,16.800477644,320.559222648,16.856097813,0.591355,-5.62093,,,,,301073.395,128719.493,73.52,,999,,40.32,26.023,99.89492,,338159.8,*,,,,,,251.47,0.0,,,333.22144,30.298561,15.22619069226,10.1507996,15.1264641702597,36.2088072,125.80296639,10.6867765,40.0958823,93.9333,/T,3.715,146.7,64.7972,82.4991,71.475,39.076,-1.64054,Peg,66.182769,329.0914388,30.521867,,,67.523046,-22.799329,,0.0,2.936,2.547,3.872,0.336,40.878,4.0854371,3.887,55352.1398,0.0005196,5.35,19.46,0.36927,144.2341,,3.7152,331.0743,30.4268
Garradd (C/2006 L1),2011-Nov-18 05:54:54.308,2455883.746461898,8.7,14.1,21.75,5.0,0.03,,,320.421362592,16.763239481,320.56383238,16.818836934,0.751626,-5.55061,,,,,297129.439,129460.569,73.251,,999,,40.327,26.027,99.89485,,335006.7,*,,,,,,250.96,0.0,,,333.213633,30.295866,15.23205204239,10.1490028,15.1473887118891,36.2522479,125.9769905,10.6846717,40.0791465,93.0574,/T,3.7163,153.2,54.3189,83.3737,70.96,39.18,-1.611,Peg,66.182788,329.0808069,30.4854837,,,67.495135,-22.826649,,0.0,2.933,2.548,3.871,0.335,40.917,4.0797157,3.885,55381.5537,0.0005196,5.5,19.98,0.369466,144.2413,,3.7165,331.0647,30.4073
Garradd (C/2006 L1),2011-Nov-19 05:54:54.308,2455884.746461898,8.7,14.1,21.75,5.0,0.03,,,320.427120214,16.726473566,320.56954523,16.78204587,0.911112,-5.47899,,,,,293192.442,130182.819,72.968,,999,,40.333,26.031,99.89483,,331852.9,*,,,,,,250.44,0.0,,,333.205833,30.293173,15.23791235447,10.1472072,15.1683360366403,36.2876837,126.15120409,10.6825685,40.0601742,92.1814,/T,3.7168,154.3,43.3413,84.2494,70.448,39.287,-1.58104,Peg,66.182808,329.0715227,30.4491607,,,67.468351,-22.854478,,0.0,2.93,2.549,3.869,0.335,40.956,4.0739016,3.884,55411.7598,0.0005196,5.64,20.51,0.369667,144.2484,,3.7169,331.0559,30.3878
Garradd (C/2006 L1),2011-Nov-20 05:54:54.308,2455885.746461898,8.7,14.1,21.75,5.0,0.03,,,320.433984246,16.69018853,320.576358076,16.745735727,1.069775,-5.40608,,,,,289262.887,130885.895,72.673,,999,,40.34,26.035,99.89485,,328698.7,*,,,,,,249.93,0.0,,,333.198039,30.290481,15.24377162937,10.1454128,15.1893014809447,36.31497,126.32556837,10.680467,40.0388239,91.3052,/T,3.7164,148.9,32.3786,85.1261,69.937,39.396,-1.55068,Peg,66.182828,329.0635855,30.4129081,,,67.442696,-22.882806,,0.0,2.928,2.55,3.868,0.335,40.995,4.0679979,3.882,55442.7613,0.0005197,5.79,21.04,0.369874,144.2555,,3.7165,331.0477,30.3683
Garradd (C/2006 L1),2011-Nov-21 05:54:54.308,2455886.746461898,8.7,14.1,21.75,5.0,0.03,,,320.44194841,16.654392967,320.584269998,16.709918097,1.227565,-5.33188,,,,,285341.251,131569.461,72.364,,999,,40.347,26.038,99.89493,,325544.4,*,,,,,,249.42,0.0,,,333.190251,30.287791,15.24962986796,10.1436197,15.2102802905846,36.3339385,126.50004381,10.678367,40.0149315,90.429,/T,3.7152,139.3,22.0461,86.0036,69.428,39.508,-1.51992,Peg,66.182848,329.0569973,30.3767364,,,67.418174,-22.911625,,0.0,2.925,2.551,3.866,0.334,41.034,4.0620077,3.881,55474.5613,0.0005197,5.93,21.57,0.370086,144.2626,,3.7151,331.0402,30.3489
Garradd (C/2006 L1),2011-Nov-22 05:54:54.308,2455887.746461898,8.7,14.1,21.75,5.0,0.03,,,320.451006036,16.619095414,320.593281231,16.674604258,1.384416,-5.25642,,,,,281428.011,132233.186,72.042,,999,,40.353,26.042,99.89505,,322390.3,*,,,,,,248.92,0.0,,,333.18247,30.285103,15.25548707112,10.1418277,15.2312676099609,36.344409,126.67459002,10.6762687,39.9883205,89.5529,/T,3.7131,127.5,13.029,86.8819,68.92,39.622,-1.48876,Peg,66.182869,329.0517618,30.3406558,,,67.39479,-22.940925,,0.0,2.921,2.551,3.864,0.334,41.074,4.055934,3.879,55507.1624,0.0005197,6.08,22.1,0.370304,144.2697,,3.713,331.0334,30.3295
Garradd (C/2006 L1),2011-Nov-23 05:54:54.308,2455888.746461898,8.7,14.1,21.75,5.0,0.03,,,320.46114993,16.584304297,320.603391067,16.639804109,1.540239,-5.17969,,,,,277523.639,132876.744,71.707,,999,,40.36,26.046,99.89522,,319236.7,*,,,,,,248.41,0.0,,,333.174695,30.282416,15.26134323973,10.1400371,15.2522584805692,36.3462099,126.84916577,10.674172,39.9588222,88.6769,/T,3.7101,114.6,6.0089,87.761,68.413,39.738,-1.45724,Peg,66.182891,329.0478822,30.3046769,,,67.372545,-22.970697,,0.0,2.918,2.552,3.863,0.334,41.113,4.04978,3.877,55540.5671,0.0005198,6.23,22.64,0.370527,144.2768,,3.7099,331.0272,30.3101
Garradd (C/2006 L1),2011-Nov-24 05:54:54.308,2455889.746461898,8.7,14.1,21.75,5.0,0.03,,,320.472372242,16.550027851,320.614595211,16.605525276,1.694932,-5.10176,,,,,273628.606,133499.811,71.36,,999,,40.366,26.05,99.89544,,316083.9,*,,,,,,247.9,0.0,,,333.166926,30.279731,15.26719837468,10.1382477,15.2732478541818,36.339207,127.02372907,10.672077,39.9263035,87.8011,/T,3.7063,101.2,1.555,88.6406,67.907,39.857,-1.42534,Peg,66.182912,329.0453582,30.26881,,,67.351444,-23.000929,,0.0,2.915,2.553,3.861,0.333,41.152,4.0435489,3.875,55574.7771,0.0005198,6.38,23.17,0.370755,144.2839,,3.706,331.0217,30.2908
Garradd (C/2006 L1),2011-Nov-25 05:54:54.308,2455890.746461898,8.7,14.1,21.75,5.0,0.03,,,320.484664358,16.516274021,320.626883917,16.571772953,1.848377,-5.02266,,,,,269743.379,134102.06,71.0,,999,,40.373,26.053,99.89571,,312932.4,*,,,,,,247.4,0.0,,,333.159164,30.277048,15.27305247686,10.1364595,15.2942306232053,36.3233331,127.19823743,10.6699836,39.8906937,86.9257,/T,3.7016,87.6,0.0091,89.5208,67.402,39.978,-1.39309,Peg,66.182934,329.0441829,30.2330657,,,67.331487,-23.031612,,0.0,2.912,2.553,3.859,0.333,41.192,4.037244,3.873,55609.7937,0.0005199,6.52,23.71,0.370989,144.291,,3.7013,331.0169,30.2715
Garradd (C/2006 L1),2011-Nov-26 05:54:54.308,2455891.746461898,8.7,14.1,21.75,5.0,0.03,,,320.498016875,16.483050363,320.640242151,16.538550742,2.000461,-4.94246,,,,,265868.413,134683.161,70.628,,999,,40.38,26.057,99.89602,,309782.4,*,,,,,,246.89,0.0,,,333.151408,30.274366,15.27890554717,10.1346726,15.3152016646286,36.2986033,127.37264827,10.6678918,39.8519997,86.0507,/T,3.6961,74.2,1.4144,90.4014,66.897,40.101,-1.3605,Peg,66.182957,329.044343,30.1974541,,,67.312677,-23.062733,,0.0,2.909,2.554,3.856,0.333,41.231,4.0308686,3.871,55645.6176,0.0005199,6.67,24.25,0.371228,144.2981,,3.6957,331.0128,30.2523
Garradd (C/2006 L1),2011-Nov-27 05:54:54.308,2455892.746461898,8.7,14.1,21.75,5.0,0.03,,,320.512419643,16.450363974,320.654651853,16.505862043,2.151081,-4.86123,,,,,262004.144,135242.786,70.243,,999,,40.386,26.061,99.89638,,306634.2,*,,,,,,246.39,0.0,,,333.143658,30.271685,15.2847575865,10.1328869,15.3361558879838,36.2651128,127.54691923,10.6658017,39.8103018,85.1762,/T,3.6898,61.3,5.5203,91.2823,66.392,40.226,-1.32758,Peg,66.18298,329.045821,30.1619856,,,67.295012,-23.094283,,0.0,2.905,2.555,3.854,0.332,41.27,4.024426,3.869,55682.2486,0.00052,6.82,24.78,0.371472,144.3052,,3.6893,331.0093,30.2331
Garradd (C/2006 L1),2011-Nov-28 05:54:54.308,2455893.746461898,8.7,14.1,21.75,5.0,0.03,,,320.527861891,16.418221465,320.670095006,16.473711243,2.300156,-4.77905,,,,,258150.977,135780.615,69.846,,999,,40.393,26.064,99.89679,,303488.2,*,,,,,,245.88,0.0,,,333.135915,30.269007,15.29060859577,10.1311025,15.3570882759202,36.2230151,127.72100859,10.6637133,39.7657322,84.3023,/T,3.6826,49.2,11.8612,92.1635,65.887,40.354,-1.29434,Peg,66.183003,329.0485989,30.1266699,,,67.278493,-23.126248,,0.0,2.902,2.555,3.852,0.332,41.31,4.0179195,3.866,55719.686,0.00052,6.97,25.32,0.371722,144.3122,,3.682,331.0065,30.2141
Garradd (C/2006 L1),2011-Nov-29 05:54:54.308,2455894.746461898,8.7,14.1,21.75,5.0,0.03,,,320.544332378,16.386628977,320.686555861,16.442104101,2.447628,-4.69598,,,,,254309.277,136296.343,69.437,,999,,40.399,26.068,99.89724,,300344.8,*,,,,,,245.38,0.0,,,333.128178,30.26633,15.29645857586,10.1293194,15.3779939097257,36.1724935,127.89487545,10.6616265,39.7184471,83.4291,/T,3.6745,38.5,19.8688,93.0447,65.381,40.483,-1.26079,Peg,66.183026,329.0526605,30.0915166,,,67.263118,-23.158619,,0.0,2.898,2.555,3.85,0.332,41.349,4.0113525,3.864,55757.9286,0.0005201,7.11,25.86,0.371977,144.3193,,3.6739,331.0043,30.195
Garradd (C/2006 L1),2011-Nov-30 05:54:54.308,2455895.746461898,8.7,14.1,21.75,5.0,0.03,,,320.561819537,16.355592221,320.704021626,16.411047449,2.593456,-4.61209,,,,,250479.37,136789.68,69.016,,999,,40.406,26.071,99.89774,,297204.1,*,,,,,,244.87,0.0,,,333.120447,30.263654,15.30230752769,10.1275376,15.3988679786245,36.1137349,128.06847978,10.6595414,39.6686022,82.5567,/T,3.6657,29.9,28.973,93.926,64.875,40.614,-1.22694,Peg,66.183049,329.0579932,30.0565351,,,67.248886,-23.191381,,0.0,2.895,2.556,3.847,0.331,41.389,4.0047281,3.861,55796.9747,0.0005202,7.26,26.39,0.372237,144.3263,,3.665,331.0028,30.1761
Garradd (C/2006 L1),2011-Dec-01 05:54:54.308,2455896.746461898,8.7,14.1,21.75,5.0,0.03,,,320.580311591,16.325116535,320.722481967,16.380548567,2.737614,-4.52742,,,,,246661.536,137260.35,68.583,,999,,40.412,26.075,99.89829,,294066.5,*,,,,,,244.37,0.0,,,333.112722,30.26098,15.30815545217,10.1257571,15.4197057768315,36.0469141,128.24178247,10.657458,39.6163374,81.6851,/T,3.656,25.3,38.6649,94.8072,64.368,40.747,-1.19281,Peg,66.183073,329.0645871,30.0217343,,,67.235794,-23.224525,,0.0,2.891,2.556,3.845,0.331,41.429,3.9980496,3.859,55836.8222,0.0005203,7.41,26.93,0.372503,144.3334,,3.6552,331.002,30.1573
Garradd (C/2006 L1),2011-Dec-02 05:54:54.308,2455897.746461898,8.7,14.1,21.75,5.0,0.03,,,320.59979663,16.295206937,320.741928052,16.350614627,2.880084,-4.44202,,,,,242856.019,137708.091,68.138,,999,,40.419,26.078,99.89887,,290932.2,*,,,,,,243.86,0.0,,,333.105004,30.258308,15.31400235019,10.1239779,15.44050269415,35.972187,128.41474515,10.6553763,39.5617718,80.8145,/T,3.6455,26.1,48.5198,95.6883,63.86,40.882,-1.15841,Peg,66.183097,329.0724342,29.987123,,,67.223839,-23.258039,,0.0,2.887,2.556,3.842,0.331,41.468,3.9913201,3.856,55877.4688,0.0005204,7.56,27.46,0.372774,144.3404,,3.6447,331.0018,30.1385
