targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Grauer (C/2009 U5),2011-Sep-10 11:26:14.870,2455814.976560995,11.8,,4.5,,186.974901845,18.338691121,187.121187735,18.27485838,26.14202,-10.7137,,,,,67034.002,47900.259,52.383,,999,,19.998,,99.91971,,81329.97,*,,,,,,236.26,0.0,,,180.652245,22.306175,6.824732598646,5.2788188,7.7435011199557,9.8278866,64.40073504,16.1275364,45.1560532,22.5917,/T,3.25,139.5,96.3804,154.2384,56.216,280.771,2.29621,Com,66.182512,178.9833702,19.5436802,,,270.017312,79.674038,,0.0,1.816,0.951,1.846,0.891,-11.824,5.1672416,2.05,22558.5099,0.0006317,5.47,19.88,0.150494,38.1953,,3.2474,179.7264,20.9269
Grauer (C/2009 U5),2011-Sep-11 11:26:14.870,2455815.976560995,11.8,,4.5,,187.158632012,18.267431939,187.304843081,18.203606869,26.19381,-10.6548,,,,,64508.722,49008.856,50.804,,999,,20.001,,99.92225,,80024.46,*,,,,,,234.46,0.0,,,180.73016,22.322268,6.827783773797,5.2874753,7.74908157748359,9.4969107,64.44714629,16.1239487,45.1554456,22.229,/T,3.1982,148.0,99.0284,154.6487,54.42,280.819,2.33127,Com,66.1825,179.1831157,19.5520151,,,271.059726,79.699993,,0.0,1.829,0.954,1.86,0.892,-11.984,5.2144242,2.063,22583.4419,0.0006311,5.41,19.67,0.150661,38.2691,,3.1957,179.8658,20.9388
Grauer (C/2009 U5),2011-Sep-12 11:26:14.870,2455816.976560995,11.8,,4.5,,187.342642885,18.19656896,187.488773492,18.132754726,26.24344,-10.5946,,,,,61980.817,50123.64,49.162,,999,,20.003,,99.92461,,78792.58,*,,,,,,232.61,0.0,,,180.808023,22.338309,6.830839946938,5.2961153,7.75447062443009,9.1650336,64.49196563,16.1203574,45.1526817,21.8868,/T,3.149,153.9,99.8051,155.0356,52.567,280.867,2.36566,Com,66.182488,179.3830178,19.5608209,,,272.107497,79.723294,,0.0,1.843,0.958,1.875,0.893,-12.141,5.2620685,2.077,22608.0074,0.0006304,5.35,19.46,0.150824,38.3429,,3.1467,180.0052,20.951
Grauer (C/2009 U5),2011-Sep-13 11:26:14.870,2455817.976560995,11.8,,4.5,,187.526919867,18.12611086,187.672968079,18.062309034,26.29093,-10.5331,,,,,59450.191,51244.332,47.459,,999,,20.005,,99.9268,,77637.91,*,,,,,,230.7,0.0,,,180.885834,22.354299,6.833901108542,5.3047387,7.75966772897421,8.8322164,64.53518863,16.1167626,45.14775,21.5661,/T,3.1028,155.4,98.7461,155.398,50.658,280.915,2.39939,Com,66.182477,179.5830638,19.5700987,,,273.160091,79.743914,,0.0,1.856,0.962,1.89,0.894,-12.295,5.3101756,2.091,22632.2068,0.0006298,5.3,19.25,0.150986,38.4166,,3.1006,180.1447,20.9634
Grauer (C/2009 U5),2011-Sep-14 11:26:14.870,2455818.976560995,11.8,,4.5,,187.711448439,18.056066474,187.85741625,17.992276957,26.33628,-10.4702,,,,,56916.754,52370.654,45.696,,999,,20.008,,99.92882,,76564.04,*,,,,,,228.74,0.0,,,180.963594,22.370238,6.836967249087,5.3133456,7.76467233790197,8.4984242,64.57681069,16.1131643,45.140625,21.2678,/T,3.0596,152.0,95.9365,155.7346,48.695,280.963,2.43243,Com,66.182466,179.7832412,19.5798499,,,274.216962,79.76183,,0.0,1.87,0.966,1.905,0.896,-12.445,5.3587467,2.105,22656.0406,0.0006291,5.24,19.04,0.151145,38.4903,,3.0576,180.2842,20.976
Grauer (C/2009 U5),2011-Sep-15 11:26:14.870,2455819.976560995,11.8,,4.5,,187.896214085,17.986444817,188.042107072,17.922665982,26.37948,-10.406,,,,,54380.424,53502.325,43.875,,999,,20.01,,99.93066,,75574.53,*,,,,,,226.72,0.0,,,181.041302,22.386125,6.840038359066,5.3219361,7.76948387947059,8.163628,64.61682706,16.1095624,45.1312706,20.9929,/T,3.0196,145.2,91.501,156.0444,46.679,281.011,2.46478,Com,66.182456,179.9835367,19.5900759,,,275.277545,79.777022,,0.0,1.884,0.97,1.92,0.897,-12.592,5.4077831,2.119,22679.5094,0.0006284,5.18,18.84,0.151301,38.5639,,3.0177,180.4238,20.9888
Grauer (C/2009 U5),2011-Sep-16 11:26:14.870,2455820.976560995,11.8,,4.5,,188.081202236,17.917255094,188.227028784,17.853484112,26.42051,-10.3404,,,,,51841.126,54639.06,41.997,,999,,20.012,,99.93233,,74672.87,*,,,,,,224.66,0.0,,,181.118957,22.40196,6.843114428977,5.33051,7.77410176698284,7.827805,64.65523286,16.1059571,45.1196421,20.7425,/T,2.9829,136.5,85.5933,156.3263,44.613,281.059,2.49645,Com,66.182446,180.1839358,19.6007783,,,276.341265,79.789473,,0.0,1.897,0.974,1.935,0.898,-12.735,5.4572861,2.133,22702.614,0.0006277,5.13,18.64,0.151456,38.6374,,2.9812,180.5634,21.0019
Grauer (C/2009 U5),2011-Sep-17 11:26:14.870,2455821.976560995,11.8,,4.5,,188.266398213,17.84850671,188.412168467,17.784739988,26.45936,-10.2733,,,,,49298.792,55780.573,40.066,,999,,20.014,,99.93382,,73862.44,*,,,,,,222.54,0.0,,,181.196561,22.417744,6.846195449333,5.3390675,7.77852540246392,7.4909387,64.69202312,16.1023484,45.1056875,20.5173,/T,2.9498,126.8,78.3885,156.5792,42.499,281.107,2.52741,Com,66.182436,180.3844226,19.611959,,,277.407536,79.799171,,0.0,1.911,0.978,1.95,0.899,-12.875,5.5072573,2.147,22725.3552,0.000627,5.07,18.44,0.151607,38.7108,,2.9482,180.703,21.0152
Grauer (C/2009 U5),2011-Sep-18 11:26:14.870,2455822.976560995,11.8,,4.5,,188.45178718,17.780209275,188.597511814,17.71644297,26.49599,-10.2048,,,,,46753.364,56926.573,38.085,,999,,20.016,,99.93513,,73146.42,*,,,,,,220.39,0.0,,,181.274113,22.433477,6.849281410655,5.3476086,7.78275417992938,7.1530178,64.72719279,16.0987361,45.0893485,20.3185,/T,2.9202,116.6,70.0805,156.8021,40.342,281.155,2.55768,Com,66.182427,180.5849796,19.6236197,,,278.475762,79.806104,,0.0,1.925,0.982,1.965,0.9,-13.012,5.5576982,2.162,22747.734,0.0006263,5.02,18.25,0.151757,38.7842,,2.9188,180.8426,21.0288
Grauer (C/2009 U5),2011-Sep-19 11:26:14.870,2455823.976560995,11.8,,4.5,,188.6373541,17.712372612,188.783042992,17.648603187,26.53037,-10.1348,,,,,44204.788,58076.769,36.059,,999,,20.018,,99.93627,,72527.81,*,,,,,,218.19,0.0,,,181.351612,22.449159,6.852372303476,5.3561332,7.78678748799827,6.8140348,64.76073679,16.0951205,45.0705588,20.1466,/T,2.8943,105.9,60.8857,156.994,38.144,281.203,2.58722,Com,66.182419,180.7855875,19.6357625,,,279.54534,79.810266,,0.0,1.94,0.987,1.981,0.901,-13.145,5.6086104,2.176,22769.7518,0.0006256,4.97,18.06,0.151903,38.8575,,2.8932,180.9822,21.0425
Grauer (C/2009 U5),2011-Sep-20 11:26:14.870,2455824.976560995,11.8,,4.5,,188.823083684,17.645006771,188.968744555,17.581231574,26.56245,-10.0633,,,,,41653.023,59230.865,33.992,,999,,20.02,,99.93723,,72009.32,*,,,,,,215.96,0.0,,,181.429059,22.46479,6.855468118338,5.3646414,7.79062471203931,6.4739859,64.79265001,16.0915015,45.0492414,20.0026,/T,2.8723,94.8,51.0557,157.1541,35.911,281.25,2.61605,Com,66.182411,180.9862252,19.6483895,,,280.61566,79.811655,,0.0,1.954,0.991,1.996,0.903,-13.276,5.6599955,2.191,22791.4099,0.0006249,4.92,17.87,0.152048,38.9308,,2.8713,181.1218,21.0566
Grauer (C/2009 U5),2011-Sep-21 11:26:14.870,2455825.976560995,11.8,,4.5,,189.008960323,17.578122045,189.154597407,17.514339883,26.59218,-9.99023,,,,,39098.032,60388.563,31.889,,999,,20.022,,99.93801,,71593.35,*,,,,,,213.69,0.0,,,181.506454,22.480369,6.858568845793,5.3731333,7.79426523663255,6.1328727,64.82292733,16.0878791,45.0253043,19.887,/T,2.8543,83.5,40.8965,157.2817,33.647,281.298,2.64416,Com,66.182404,181.1868701,19.6615029,,,281.686113,79.810272,,0.0,1.968,0.995,2.012,0.904,-13.403,5.7118553,2.205,22812.7099,0.0006242,4.86,17.68,0.15219,39.004,,2.8534,181.2614,21.0708
Grauer (C/2009 U5),2011-Sep-22 11:26:14.870,2455826.976560995,11.8,,4.5,,189.194967998,17.51172899,189.340580932,17.447940623,26.61949,-9.91555,,,,,36539.791,61549.559,29.755,,999,,20.024,,99.93861,,71281.91,*,,,,,,211.4,0.0,,,181.583796,22.495898,6.861674476401,5.3816087,7.79770844985381,5.7907069,64.85156366,16.0842533,44.998636,19.8005,/T,2.8402,71.8,30.7912,157.3762,31.36,281.346,2.67153,Com,66.182397,181.387498,19.6751049,,,282.756082,79.806119,,0.0,1.983,1.0,2.027,0.905,-13.528,5.7641914,2.22,22833.6535,0.0006235,4.81,17.5,0.15233,39.0771,,2.8396,181.4009,21.0853
Grauer (C/2009 U5),2011-Sep-23 11:26:14.870,2455827.976560995,11.8,,4.5,,189.381090168,17.445838442,189.526673485,17.382046842,26.64429,-9.83923,,,,,33978.286,62713.547,27.599,,999,,20.026,,99.93903,,71076.64,*,,,,,,209.1,0.0,,,181.661086,22.511376,6.864785000734,5.3900679,7.80095375162133,5.4475197,64.87855401,16.0806242,44.9691024,19.7435,/T,2.8302,59.9,21.2192,157.437,29.054,281.394,2.69816,Com,66.182391,181.5880838,19.6891981,,,283.824956,79.799206,,0.0,1.997,1.004,2.043,0.906,-13.649,5.8170055,2.235,22854.2428,0.0006227,4.76,17.32,0.152467,39.1502,,2.8298,181.5404,21.1001
Grauer (C/2009 U5),2011-Sep-24 11:26:14.870,2455828.976560995,11.8,,4.5,,189.567309645,17.380461507,189.712853402,17.316671642,26.66648,-9.76123,,,,,31413.515,63880.213,25.424,,999,,20.027,,99.93928,,70978.7,*,,,,,,206.78,0.0,,,181.738323,22.526802,6.867900409366,5.3985106,7.80400056873205,5.1033756,64.90389361,16.0769918,44.9365489,19.7163,/T,2.8243,48.1,12.7561,157.4639,26.737,281.442,2.72404,Com,66.182385,181.7886029,19.7037846,,,284.892122,79.789544,,0.0,2.012,1.008,2.059,0.907,-13.768,5.8702993,2.25,22874.4801,0.000622,4.72,17.14,0.152602,39.2232,,2.8241,181.6799,21.1151
Grauer (C/2009 U5),2011-Sep-25 11:26:14.870,2455829.976560995,11.8,,4.5,,189.753608476,17.315609527,189.899100538,17.251827435,26.68593,-9.68151,,,,,28845.49,65049.238,23.24,,999,,20.029,,99.93934,,70988.8,*,,,,,,204.46,0.0,,,181.815508,22.542178,6.871020692883,5.406937,7.80684837860206,4.7583879,64.92757813,16.0733562,44.900811,19.7191,/T,2.8225,36.9,6.0393,157.4565,24.414,281.49,2.74917,Com,66.18238,181.9890325,19.7188667,,,285.956971,79.777147,,0.0,2.026,1.013,2.075,0.909,-13.883,5.9240743,2.265,22894.3679,0.0006213,4.67,16.97,0.152735,39.2961,,2.8225,181.8193,21.1303
Grauer (C/2009 U5),2011-Sep-26 11:26:14.870,2455830.976560995,11.8,,4.5,,189.939967886,17.251293976,190.085397819,17.187525129,26.70254,-9.60007,,,,,26274.239,66220.295,21.051,,999,,20.031,,99.93923,,71107.18,*,,,,,,202.14,0.0,,,181.892639,22.557503,6.874145841875,5.4153471,7.80949674134887,4.4127309,64.94960389,16.0697173,44.8617367,19.752,/T,2.8249,28.0,1.6869,157.415,22.093,281.538,2.77354,Com,66.182375,182.1893537,19.7344465,,,287.018901,79.762034,,0.0,2.041,1.018,2.091,0.91,-13.996,5.978332,2.281,22913.9091,0.0006205,4.62,16.79,0.152865,39.369,,2.8251,181.9586,21.1458
Grauer (C/2009 U5),2011-Sep-27 11:26:14.870,2455831.976560995,11.8,,4.5,,190.126368333,17.187526309,190.271731766,17.12377371,26.71618,-9.51692,,,,,23699.806,67393.05,18.865,,999,,20.032,,99.93895,,71333.55,*,,,,,,199.82,0.0,,,181.969718,22.572778,6.877275846937,5.4237409,7.81194533562241,4.0666394,64.96996823,16.0660752,44.8192159,19.8149,/T,2.8314,24.6,0.1772,157.3395,19.781,281.585,2.79714,Com,66.182371,182.389551,19.7505259,,,288.077316,79.744226,,0.0,2.056,1.022,2.108,0.911,-14.107,6.0330735,2.296,22933.1067,0.0006198,4.58,16.63,0.152993,39.4418,,2.8318,182.0978,21.1615
Grauer (C/2009 U5),2011-Sep-28 11:26:14.870,2455832.976560995,11.8,,4.5,,190.312789701,17.12431777,190.458091081,17.060580673,26.72681,-9.4321,,,,,21122.246,68567.166,16.689,,999,,20.034,,99.93848,,71667.18,*,,,,,,197.53,0.0,,,182.046743,22.588002,6.880410698668,5.4321184,7.81419398915507,3.7203901,64.98866971,16.0624298,44.7732094,19.9075,/T,2.8419,29.2,1.7275,157.2301,17.484,281.633,2.81997,Com,66.182367,182.5896108,19.7671061,,,289.131632,79.723749,,0.0,2.071,1.027,2.124,0.912,-14.214,6.0882998,2.312,22951.9641,0.000619,4.53,16.47,0.153119,39.5145,,2.8425,182.2369,21.1775
Grauer (C/2009 U5),2011-Sep-29 11:26:14.870,2455833.976560995,11.8,,4.5,,190.499211624,17.0616792,190.644463595,16.997953253,26.7344,-9.34569,,,,,18541.618,69742.302,14.529,,999,,20.035,,99.93784,,72106.83,*,,,,,,195.25,0.0,,,182.123716,22.603175,6.88355038767,5.4404797,7.81624269368291,3.3742678,65.00570826,16.0587814,44.7237629,20.0297,/T,2.8564,38.9,6.2268,157.0874,15.209,281.681,2.84202,Com,66.182364,182.7895181,19.784188,,,290.181279,79.700629,,0.0,2.086,1.032,2.14,0.914,-14.319,6.1440118,2.327,22970.4849,0.0006183,4.49,16.31,0.153243,39.5872,,2.8572,182.376,21.1937
Grauer (C/2009 U5),2011-Sep-30 11:26:14.870,2455834.976560995,11.8,,4.5,,190.685613863,16.999620908,190.830833362,16.935899727,26.739,-9.25778,,,,,15957.984,70918.119,12.39,,999,,20.037,,99.93703,,72650.85,*,,,,,,193.0,0.0,,,182.200635,22.618297,6.88669490455,5.4488246,7.81809159814923,3.0285263,65.02108513,16.0551297,44.670999,20.1808,/T,2.8749,50.7,13.2581,156.9118,12.96,281.729,2.86328,Com,66.182361,182.9892532,19.8017721,,,291.225707,79.674898,,0.0,2.101,1.036,2.157,0.915,-14.421,6.2002103,2.343,22988.6728,0.0006175,4.44,16.15,0.153364,39.6598,,2.8759,182.5149,21.2102
Grauer (C/2009 U5),2011-Oct-01 11:26:14.870,2455835.976560995,11.8,,4.5,,190.87197663,16.938152637,191.017179698,16.874430014,26.74068,-9.16845,,,,,13371.392,72094.282,10.279,,999,,20.038,,99.93604,,73297.2,*,,,,,,190.78,0.0,,,182.277501,22.63337,6.889844239917,5.4571533,7.81974098230787,2.6833615,65.03480264,16.0514749,44.6150899,20.3603,/T,2.8972,63.2,22.1994,156.7042,10.745,281.777,2.88376,Com,66.182359,183.1887913,19.8198587,,,292.264386,79.646589,,0.0,2.117,1.041,2.174,0.916,-14.52,6.256896,2.359,23006.5314,0.0006168,4.4,16.0,0.153483,39.7323,,2.8983,182.6536,21.2269
Grauer (C/2009 U5),2011-Oct-02 11:26:14.870,2455836.976560995,11.8,,4.5,,191.0582808,16.87728361,191.203478468,16.813555327,26.73955,-9.07778,,,,,10781.877,73270.464,8.2,,999,,20.039,,99.93488,,74043.45,*,,,,,,188.6,0.0,,,182.354314,22.648391,6.892998384388,5.4654657,7.82119121977266,2.3389027,65.0468639,16.0478171,44.5562248,20.5676,/T,2.9232,75.6,32.3537,156.4652,8.567,281.825,2.90344,Com,66.182357,183.3881043,19.8384476,,,293.296811,79.615738,,0.0,2.132,1.046,2.19,0.918,-14.617,6.3140698,2.375,23024.0644,0.000616,4.36,15.85,0.1536,39.8048,,2.9245,182.7922,21.2439
Grauer (C/2009 U5),2011-Oct-03 11:26:14.870,2455837.976560995,11.8,,4.5,,191.244507984,16.817022641,191.389704504,16.753287323,26.73571,-8.98581,,,,,8189.456,74446.339,6.158,,999,,20.04,,99.93355,,74886.9,*,,,,,,186.47,0.0,,,182.431074,22.663363,6.89615732858,5.4737619,7.82244274111822,1.9952203,65.05727249,16.0441561,44.4945824,20.8019,/T,2.9528,87.9,43.0567,156.1959,6.432,281.873,2.92232,Com,66.182356,183.5871637,19.8575387,,,294.322501,79.582382,,0.0,2.147,1.051,2.207,0.919,-14.712,6.3717328,2.391,23041.2756,0.0006153,4.32,15.71,0.153715,39.8772,,2.9543,182.9307,21.2611
Grauer (C/2009 U5),2011-Oct-04 11:26:14.870,2455838.976560995,11.8,,4.5,,191.430640487,16.757378255,191.575833739,16.693637289,26.72924,-8.89259,,,,,5594.131,75621.589,4.157,,999,,20.042,,99.93205,,75824.6,*,,,,,,184.37,0.0,,,182.507779,22.678284,6.899321063118,5.4820418,7.82349600426624,1.6523414,65.06603221,16.0404921,44.4303158,21.0624,/T,2.9858,99.7,53.7373,155.8971,4.342,281.92,2.94041,Com,66.182355,183.7859426,19.877132,,,295.341003,79.546562,,0.0,2.163,1.056,2.224,0.92,-14.804,6.4298859,2.407,23058.1689,0.0006145,4.28,15.57,0.153828,39.9495,,2.9875,183.069,21.2786
Grauer (C/2009 U5),2011-Oct-05 11:26:14.870,2455839.976560995,11.8,,4.5,,191.61666122,16.6983588,191.761844411,16.63461568,26.72023,-8.79812,,,,,2995.891,76795.897,2.198,,999,,20.043,,99.93038,,76853.37,*,,,,,,182.33,0.0,,,182.584432,22.693155,6.902489578635,5.4903056,7.82435147450717,1.3102668,65.07314694,16.0368251,44.3635483,21.3482,/T,3.0221,111.2,63.9346,155.5698,2.302,281.968,2.95769,Com,66.182354,183.984417,19.8972275,,,296.351889,79.508322,,0.0,2.179,1.061,2.241,0.922,-14.894,6.4885305,2.423,23074.7479,0.0006137,4.25,15.43,0.153938,40.0218,,3.024,183.2071,21.2963
Grauer (C/2009 U5),2011-Oct-06 11:26:14.870,2455840.976560995,11.8,,4.5,,191.802553583,16.639972542,191.947717432,16.576231968,26.70874,-8.70242,,,,,394.71,77968.945,0.286,,999,,20.044,,99.92854,,77969.93,*,,,,,,180.34,0.0,,,182.661031,22.707976,6.905662865765,5.4985531,7.82500961296582,0.968983,65.07862051,16.033155,44.2943752,21.6583,/T,3.0617,122.1,73.2879,155.2152,0.313,282.016,2.97416,Com,66.182354,184.1825659,19.9178253,,,297.354756,79.467707,,0.0,2.194,1.066,2.258,0.923,-14.981,6.547668,2.439,23091.0166,0.0006129,4.21,15.3,0.154047,40.094,,3.0637,183.345,21.3143
Grauer (C/2009 U5),2011-Oct-07 11:26:14.870,2455841.976560995,11.8,,4.5,,191.988301353,16.58222772,192.133436183,16.518494717,26.6948,-8.60548,,,,,-2209.44,79140.419,358.421,,999,,20.045,,99.92654,,79170.86,*,,,,,,178.4,0.0,,,182.737576,22.722747,6.908840915152,5.5067844,7.8254708709027,0.6284703,65.08245667,16.029482,44.2228691,21.9919,/L,3.1042,132.5,81.5166,154.8344,358.377,282.064,2.98982,Com,66.182354,184.3803711,19.9389257,,,298.34923,79.424763,,0.0,2.21,1.071,2.275,0.924,-15.066,6.6073001,2.456,23106.9788,0.0006122,4.17,15.17,0.154153,40.1661,,3.1063,183.4827,21.3325
Grauer (C/2009 U5),2011-Oct-08 11:26:14.870,2455842.976560995,11.8,,4.5,,192.173888593,16.525132605,192.318986075,16.46141176,26.67846,-8.5073,,,,,-4816.6,80310.001,356.606,,999,,20.046,,99.92437,,80452.7,*,,,,,,176.52,0.0,,,182.814067,22.737467,6.912023717446,5.5149995,7.82573568734844,0.2887066,65.08465908,16.025806,44.1490838,22.348,/L,3.1495,141.8,88.4017,154.4285,356.495,282.112,3.00467,Com,66.182354,184.5778162,19.9605291,,,299.334961,79.379541,,0.0,2.226,1.076,2.292,0.926,-15.149,6.6674284,2.472,23122.6387,0.0006114,4.14,15.05,0.154258,40.2382,,3.1518,183.6203,21.3509
Grauer (C/2009 U5),2011-Oct-09 11:26:14.870,2455843.976560995,11.8,,4.5,,192.359299571,16.468695524,192.504354024,16.404990398,26.65974,-8.40786,,,,,-7426.82,81477.374,354.841,,999,,20.047,,99.92204,,81811.97,*,,,,,,174.69,0.0,,,182.890504,22.752138,6.9152112633,5.5231985,7.82580448833305,-0.050331,65.08523128,16.022127,44.0730584,22.7255,/L,3.1976,149.6,93.773,153.9986,354.669,282.16,3.0187,Com,66.182356,184.7748864,19.9826363,,,300.311625,79.332091,,0.0,2.242,1.081,2.31,0.927,-15.229,6.7280547,2.489,23138.0003,0.0006106,4.11,14.93,0.15436,40.3102,,3.2,183.7576,21.3696
Grauer (C/2009 U5),2011-Oct-10 11:26:14.870,2455844.976560995,11.8,,4.5,,192.54451869,16.412924896,192.689527902,16.349237626,26.63864,-8.30715,,,,,-10040.13,82642.217,353.126,,999,,20.048,,99.91955,,83245.21,*,,,,,,172.92,0.0,,,182.966887,22.766759,6.918403543378,5.5313813,7.82567768680299,-0.3886648,65.08417671,16.0184451,43.9948191,23.1237,/L,3.2481,154.4,97.5034,153.5459,352.899,282.208,3.03191,Com,66.182357,184.9715677,20.0052478,,,301.278924,79.282466,,0.0,2.258,1.086,2.327,0.929,-15.307,6.789181,2.506,23153.0678,0.0006098,4.08,14.81,0.154461,40.3821,,3.2507,183.8946,21.3886
Grauer (C/2009 U5),2011-Oct-11 11:26:14.870,2455845.976560995,11.8,,4.5,,192.729530423,16.357829254,192.874495959,16.294160359,26.61518,-8.20516,,,,,-12656.61,83804.211,351.462,,999,,20.048,,99.9169,,84749.02,*,,,,,,171.21,0.0,,,183.043217,22.78133,6.921600548345,5.5395479,7.82535568294914,-0.7263165,65.08149868,16.0147603,43.9143795,23.5414,/L,3.3011,154.7,99.5071,153.0714,351.185,282.256,3.0443,Com,66.182359,185.167846,20.0283646,,,302.236586,79.230721,,0.0,2.274,1.091,2.345,0.93,-15.384,6.8508092,2.523,23167.8456,0.000609,4.04,14.7,0.154559,40.454,,3.3037,184.0315,21.4078
Grauer (C/2009 U5),2011-Oct-12 11:26:14.870,2455846.976560995,11.8,,4.5,,192.914319249,16.303417263,193.059246265,16.239765667,26.58935,-8.10185,,,,,-15276.29,84963.031,349.848,,999,,20.049,,99.9141,,86320.04,*,,,,,,169.55,0.0,,,183.119492,22.795852,6.924802268878,5.5476983,7.82483886502343,-1.0633055,65.07720044,16.0110727,43.8317417,23.9778,/L,3.3562,150.3,99.7414,152.5762,349.526,282.305,3.05586,Com,66.182362,185.363707,20.0519879,,,303.184362,79.17691,,0.0,2.291,1.097,2.362,0.931,-15.458,6.9129415,2.539,23182.3383,0.0006082,4.01,14.59,0.154656,40.5258,,3.359,184.1681,21.4272
Grauer (C/2009 U5),2011-Oct-13 11:26:14.870,2455847.976560995,11.8,,4.5,,193.098869591,16.249697748,193.243766194,16.186060992,26.56113,-7.9972,,,,,-17899.24,86118.352,348.283,,999,,20.05,,99.91114,,87955.02,*,,,,,,167.94,0.0,,,183.195713,22.810323,6.928008695655,5.5558327,7.82412761082486,-1.3996484,65.07128512,16.0073821,43.746896,24.432,/L,3.4135,142.9,98.2076,152.0613,347.922,282.353,3.06659,Com,66.182365,185.5591353,20.0761187,,,304.122028,79.121092,,0.0,2.307,1.102,2.38,0.933,-15.53,6.97558,2.556,23196.5505,0.0006074,3.99,14.49,0.154751,40.5976,,3.4163,184.3044,21.4469
Grauer (C/2009 U5),2011-Oct-14 11:26:14.870,2455848.976560995,11.8,,4.5,,193.283165757,16.1966797,193.428041984,16.133054334,26.53049,-7.89119,,,,,-20525.52,87269.845,346.766,,999,,20.051,,99.90804,,89650.83,*,,,,,,166.39,0.0,,,183.271879,22.824745,6.931219819364,5.5639509,7.82322228995735,-1.7353568,65.0637558,16.0036888,43.6598215,24.903,/L,3.4726,133.9,94.9496,151.5278,346.371,282.401,3.07648,Com,66.182368,185.754114,20.1007584,,,305.049385,79.063323,,0.0,2.323,1.107,2.398,0.934,-15.6,7.038727,2.574,23210.487,0.0006067,3.96,14.38,0.154844,40.6693,,3.4756,184.4405,21.4669
Grauer (C/2009 U5),2011-Oct-15 11:26:14.870,2455849.976560995,11.8,,4.5,,193.467191875,16.144372294,193.612058434,16.080754387,26.49742,-7.7838,,,,,-23155.2,88417.179,345.297,,999,,20.051,,99.90478,,91404.44,*,,,,,,164.89,0.0,,,183.347992,22.839118,6.934435630699,5.572053,7.82212326680226,-2.0704369,65.0546155,15.9999926,43.570487,25.3901,/L,3.5335,124.1,90.0524,150.9767,344.873,282.449,3.08554,Com,66.182372,185.9486246,20.1259085,,,305.966256,79.003664,,0.0,2.34,1.112,2.416,0.936,-15.668,7.1023846,2.591,23224.1528,0.0006059,3.93,14.29,0.154935,40.7409,,3.5366,184.5763,21.4871
Grauer (C/2009 U5),2011-Oct-16 11:26:14.870,2455850.976560995,11.8,,4.5,,193.650931837,16.092784896,193.795798755,16.029170613,26.46187,-7.67499,,,,,-25788.33,89560.02,343.874,,999,,20.052,,99.90138,,93212.95,*,,,,,,163.44,0.0,,,183.42405,22.853441,6.937656120358,5.580139,7.82083090401408,-2.4048886,65.04386724,15.9962936,43.4788506,25.8925,/L,3.5961,113.7,83.6379,150.4088,343.426,282.498,3.09376,Com,66.182377,186.1426466,20.1515706,,,306.872484,78.942175,,0.0,2.356,1.118,2.434,0.937,-15.733,7.1665552,2.608,23237.5531,0.0006051,3.91,14.19,0.155024,40.8124,,3.5992,184.7118,21.5075
Grauer (C/2009 U5),2011-Oct-17 11:26:14.870,2455851.976560995,11.8,,4.5,,193.834369248,16.041927069,193.979244543,15.978313257,26.42378,-7.56473,,,,,-28424.99,90698.03,342.496,,999,,20.052,,99.89784,,95073.59,*,,,,,,162.04,0.0,,,183.500053,22.867714,6.940881279048,5.5882089,7.81934556633338,-2.7387046,65.03151407,15.9925919,43.3848606,26.4093,/L,3.6601,103.0,75.8644,149.8251,342.029,282.546,3.10113,Com,66.182382,186.336158,20.1777462,,,307.767935,78.878916,,0.0,2.373,1.123,2.452,0.939,-15.797,7.2312409,2.625,23250.6933,0.0006043,3.88,14.1,0.155112,40.8839,,3.6633,184.847,21.5282
Grauer (C/2009 U5),2011-Oct-18 11:26:14.870,2455852.976560995,11.8,,4.5,,194.017487359,15.991808582,194.162375891,15.928193317,26.38311,-7.45299,,,,,-31065.24,91830.868,341.16,,999,,20.053,,99.89415,,96983.73,*,,,,,,160.69,0.0,,,183.576002,22.881939,6.944111097481,5.5962627,7.81766762468037,-3.0718706,65.01755905,15.9888874,43.2884534,26.9399,/L,3.7256,92.0,66.9297,149.2264,340.68,282.594,3.10765,Com,66.182387,186.5291351,20.2044372,,,308.652497,78.813949,,0.0,2.39,1.129,2.47,0.94,-15.86,7.2964441,2.643,23263.5791,0.0006035,3.86,14.02,0.155198,40.9553,,3.7288,184.982,21.5492
