targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Lemmon (C/2023 H5),2013-Apr-04 05:29:54.289,2456386.729100567,8.4,11.2,8.0,5.0,0.03,,,128.731309843,-61.187510503,128.803902131,-61.2410814,-1.83611,5.789298,,,,,413183.974,-241193.93,152.953,,999,,26.82,25.426,99.96679,,385321.0,*,,,,,,249.98,0.0,,,182.231713,-70.418739,26.23718248579,-7.5173488,25.9267750177156,-5.6252673,215.62641272,8.2284325,32.219176,107.0336,/T,2.0881,102.7,38.4571,70.8923,70.004,210.168,-1.25823,Car,67.185641,180.8851159,-72.4500925,,,276.59337,-12.262432,,0.0,0.801,1.107,1.356,0.168,54.409,0.7154942,1.367,31504.2174,0.0001273,0.96,3.5,0.210174,228.0421,,2.0883,181.4988,-71.4356
Lemmon (C/2023 H5),2013-Apr-05 05:29:54.289,2456387.729100567,8.4,11.2,8.0,5.0,0.03,,,128.706386612,-61.148825274,128.778918723,-61.202405699,-1.74591,5.823034,,,,,409539.031,-242423.71,152.705,,999,,26.819,25.425,99.96674,,385050.4,*,,,,,,251.04,0.0,,,182.226613,-70.414879,26.23284062957,-7.5178468,25.9235758029168,-5.4531403,215.59980566,8.2291109,32.2147706,106.9585,/T,2.0899,106.5,27.9286,70.9668,71.065,210.117,-1.28947,Car,67.185641,180.7567464,-72.4382311,,,276.553853,-12.250206,,0.0,0.802,1.106,1.356,0.168,54.351,0.7157336,1.366,31502.8363,0.0001273,0.97,3.51,0.210164,228.0463,,2.0901,181.4351,-71.4279
Lemmon (C/2023 H5),2013-Apr-06 05:29:54.289,2456388.729100567,8.4,11.2,8.0,5.0,0.03,,,128.68274278,-61.109919848,128.755212744,-61.163506531,-1.65508,5.854996,,,,,405883.825,-243646.39,152.465,,999,,26.818,25.425,99.96668,,384758.5,*,,,,,,252.1,0.0,,,182.221513,-70.411018,26.22849848819,-7.5183449,25.9204758459254,-5.2815731,215.57402411,8.2297895,32.2096695,106.8774,/T,2.0917,109.4,18.6196,71.0472,72.124,210.066,-1.32032,Car,67.18564,180.6290442,-72.4256796,,,276.514502,-12.237368,,0.0,0.802,1.104,1.355,0.168,54.295,0.7159554,1.365,31501.6502,0.0001273,0.97,3.53,0.210156,228.0504,,2.092,181.3718,-71.42
Lemmon (C/2023 H5),2013-Apr-07 05:29:54.289,2456389.729100567,8.4,11.2,8.0,5.0,0.03,,,128.660383644,-61.070806151,128.732793056,-61.124398265,-1.56369,5.885151,,,,,402218.892,-244861.65,152.233,,999,,26.818,25.424,99.96661,,384445.5,*,,,,,,253.15,0.0,,,182.216414,-70.407156,26.22415606156,-7.5188432,25.9174747913751,-5.1106773,215.5490651,8.2304683,32.2037821,106.7904,/T,2.0937,111.2,10.9402,71.1334,73.18,210.016,-1.35079,Car,67.185639,180.5020637,-72.4124417,,,276.475329,-12.223921,,0.0,0.803,1.103,1.354,0.168,54.24,0.7161593,1.364,31500.6567,0.0001274,0.98,3.56,0.21015,228.0546,,2.0939,181.3087,-71.4117
Lemmon (C/2023 H5),2013-Apr-08 05:29:54.289,2456390.729100567,8.4,11.2,8.0,5.0,0.03,,,128.639313795,-61.031496306,128.711667597,-61.085095335,-1.47177,5.913475,,,,,398544.777,-246069.19,152.009,,999,,26.817,25.424,99.96655,,384111.3,*,,,,,,254.21,0.0,,,182.211314,-70.403293,26.2198133496,-7.5193415,25.9145722186814,-4.9405664,215.52492514,8.2311473,32.1970463,106.6976,/T,2.0956,111.7,5.1901,71.2253,74.233,209.965,-1.38087,Car,67.185637,180.375861,-72.3985216,,,276.436347,-12.209867,,0.0,0.803,1.102,1.353,0.169,54.187,0.7163451,1.364,31499.8528,0.0001274,0.99,3.58,0.210144,228.0587,,2.0959,181.246,-71.403
Lemmon (C/2023 H5),2013-Apr-09 05:29:54.289,2456391.729100567,8.4,11.2,8.0,5.0,0.03,,,128.619537049,-60.992002579,128.691842625,-61.045611697,-1.37938,5.939948,,,,,394862.032,-247268.7,151.793,,999,,26.816,25.423,99.96649,,383756.4,*,,,,,,255.26,0.0,,,182.206215,-70.399428,26.21547035223,-7.51984,25.91176764236,-4.771351,215.50160019,8.2318265,32.1894291,106.599,/T,2.0977,111.0,1.5496,71.3231,75.283,209.915,-1.41055,Car,67.185635,180.2504928,-72.383924,,,276.397568,-12.195211,,0.0,0.804,1.1,1.352,0.169,54.135,0.7165125,1.363,31499.2358,0.0001274,1.0,3.62,0.21014,228.0629,,2.0979,181.1836,-71.3941
Lemmon (C/2023 H5),2013-Apr-10 05:29:54.289,2456392.729100567,8.4,11.2,8.0,5.0,0.03,,,128.601056404,-60.952337337,128.67332225,-61.005960475,-1.28658,5.964561,,,,,391171.212,-248459.88,151.585,,999,,26.815,25.423,99.96642,,383380.7,*,,,,,,256.3,0.0,,,182.201117,-70.395561,26.21112706934,-7.5203387,25.9090605146764,-4.6031354,215.47908569,8.2325059,32.180926,106.4946,/T,2.0997,109.2,0.0779,71.4264,76.33,209.864,-1.4398,Car,67.185633,180.1260143,-72.368654,,,276.359005,-12.179955,,0.0,0.804,1.099,1.351,0.169,54.085,0.7166616,1.362,31498.8024,0.0001274,1.01,3.65,0.210137,228.067,,2.1,181.1215,-71.3848
Lemmon (C/2023 H5),2013-Apr-11 05:29:54.289,2456393.729100567,8.4,11.2,8.0,5.0,0.03,,,128.583874029,-60.912512993,128.656108412,-60.966153901,-1.19342,5.98731,,,,,387472.878,-249642.42,151.386,,999,,26.814,25.422,99.96635,,382984.6,*,,,,,,257.35,0.0,,,182.196018,-70.391693,26.20678350086,-7.5208375,25.9064502302104,-4.4360148,215.45737662,8.2331855,32.1715571,106.3846,/T,2.1019,106.5,0.7228,71.5355,77.374,209.814,-1.46864,Car,67.18563,180.0024788,-72.3527172,,,276.320669,-12.164105,,0.0,0.805,1.098,1.35,0.169,54.036,0.716792,1.361,31498.5496,0.0001274,1.02,3.69,0.210136,228.0712,,2.1022,181.0599,-71.3753
Lemmon (C/2023 H5),2013-Apr-12 05:29:54.289,2456394.729100567,8.4,11.2,8.0,5.0,0.03,,,128.567991274,-60.87254196,128.640201122,-60.926203422,-1.09997,6.008198,,,,,383767.598,-250816.0,151.196,,999,,26.814,25.422,99.96628,,382568.1,*,,,,,,258.39,0.0,,,182.19092,-70.387824,26.20243964667,-7.5213364,25.9039361316882,-4.2700734,215.4364675,8.2338653,32.1613625,106.2689,/T,2.1041,103.0,3.3407,71.6501,78.415,209.764,-1.49704,Car,67.185626,179.8799363,-72.3361197,,,276.282573,-12.147664,,0.0,0.805,1.096,1.35,0.169,53.989,0.7169036,1.36,31498.4742,0.0001274,1.03,3.74,0.210135,228.0753,,2.1043,180.9987,-71.3654
Lemmon (C/2023 H5),2013-Apr-13 05:29:54.289,2456395.729100567,8.4,11.2,8.0,5.0,0.03,,,128.553408704,-60.832436612,128.625598939,-60.886119981,-1.00627,6.027234,,,,,380055.938,-251980.33,151.013,,999,,26.813,25.421,99.96621,,382131.6,*,,,,,,259.43,0.0,,,182.185823,-70.383953,26.19809550671,-7.5218354,25.9015175163059,-4.1053847,215.41635249,8.2345453,32.1503954,106.1477,/T,2.1063,99.0,7.7239,71.7702,79.453,209.714,-1.52501,Car,67.185622,179.7584338,-72.3188678,,,276.244728,-12.130638,,0.0,0.805,1.095,1.349,0.169,53.943,0.7169962,1.359,31498.5728,0.0001275,1.04,3.78,0.210136,228.0795,,2.1066,180.9379,-71.3551
Lemmon (C/2023 H5),2013-Apr-14 05:29:54.289,2456396.729100567,8.4,11.2,8.0,5.0,0.03,,,128.540126145,-60.792209251,128.612299473,-60.845914299,-0.91238,6.044431,,,,,376338.468,-253135.08,150.84,,999,,26.812,25.421,99.96614,,381675.1,*,,,,,,260.46,0.0,,,182.180725,-70.380081,26.19375108085,-7.5223346,25.8991936418084,-3.9420121,215.39702541,8.2352256,32.138717,106.0209,/T,2.1086,94.8,13.6279,71.8958,80.488,209.664,-1.55252,Car,67.185618,179.6380155,-72.3009682,,,276.207146,-12.11303,,0.0,0.806,1.093,1.348,0.169,53.899,0.7170698,1.358,31498.842,0.0001275,1.05,3.83,0.210138,228.0836,,2.1089,180.8775,-71.3446
Lemmon (C/2023 H5),2013-Apr-15 05:29:54.289,2456397.729100567,8.4,11.2,8.0,5.0,0.03,,,128.528142732,-60.751872083,128.600299796,-60.805597122,-0.81835,6.059804,,,,,372615.759,-254279.95,150.675,,999,,26.811,25.42,99.96606,,381199.1,*,,,,,,261.5,0.0,,,182.175628,-70.376207,26.18940636902,-7.5228339,25.8969637317946,-3.7800107,215.37847982,8.235906,32.1263913,105.8886,/T,2.1109,90.3,20.7945,72.0268,81.519,209.614,-1.57958,Car,67.185613,179.518723,-72.2824281,,,276.169837,-12.094848,,0.0,0.806,1.092,1.347,0.17,53.857,0.7171243,1.357,31499.2785,0.0001275,1.07,3.88,0.210141,228.0878,,2.1112,180.8176,-71.3338
Lemmon (C/2023 H5),2013-Apr-16 05:29:54.289,2456398.729100567,8.4,11.2,8.0,5.0,0.03,,,128.517456963,-60.711437208,128.589596751,-60.765179379,-0.72421,6.073372,,,,,368888.377,-255414.64,150.519,,999,,26.81,25.42,99.96598,,380703.5,*,,,,,,262.52,0.0,,,182.170531,-70.372332,26.18506137111,-7.5233333,25.8948269800183,-3.619429,215.36070899,8.2365866,32.1134828,105.751,/T,2.1133,85.9,28.9666,72.1632,82.547,209.565,-1.60617,Car,67.185607,179.4005964,-72.2632547,,,276.132814,-12.076096,,0.0,0.806,1.091,1.346,0.17,53.817,0.7171594,1.356,31499.8788,0.0001275,1.08,3.93,0.210145,228.092,,2.1136,180.7582,-71.3227
Lemmon (C/2023 H5),2013-Apr-17 05:29:54.289,2456399.729100567,8.4,11.2,8.0,5.0,0.03,,,128.508066735,-60.670916603,128.58018715,-60.724672291,-0.63001,6.085151,,,,,365156.887,-256538.84,150.372,,999,,26.81,25.419,99.96591,,380188.8,*,,,,,,263.55,0.0,,,182.165435,-70.368456,26.18071608702,-7.5238329,25.8927825537539,-3.4603104,215.34370602,8.2372675,32.1000558,105.608,/T,2.1157,81.6,37.8924,72.3048,83.572,209.516,-1.63228,Car,67.185601,179.283674,-72.2434557,,,276.096087,-12.056779,,0.0,0.806,1.089,1.345,0.17,53.778,0.7171751,1.355,31500.6394,0.0001275,1.1,3.98,0.21015,228.0961,,2.116,180.6993,-71.3112
Lemmon (C/2023 H5),2013-Apr-18 05:29:54.289,2456400.729100567,8.4,11.2,8.0,5.0,0.03,,,128.49996938,-60.630322116,128.572067864,-60.684087401,-0.53579,6.095164,,,,,361421.845,-257652.25,150.233,,999,,26.809,25.419,99.96583,,379655.1,*,,,,,,264.57,0.0,,,182.160339,-70.364578,26.17637051666,-7.5243326,25.8908295965394,-3.3026937,215.32746377,8.2379486,32.0861758,105.4598,/T,2.1181,77.6,47.3201,72.4517,84.593,209.467,-1.65792,Car,67.185594,179.1679932,-72.2230389,,,276.059666,-12.036905,,0.0,0.806,1.088,1.344,0.17,53.74,0.7171712,1.354,31501.5567,0.0001275,1.11,4.04,0.210156,228.1003,,2.1185,180.6409,-71.2995
Lemmon (C/2023 H5),2013-Apr-19 05:29:54.289,2456401.729100567,8.4,11.2,8.0,5.0,0.03,,,128.493161693,-60.589665454,128.56523593,-60.643436619,-0.4416,6.103431,,,,,357683.802,-258754.58,150.104,,999,,26.808,25.418,99.96575,,379102.6,*,,,,,,265.59,0.0,,,182.155243,-70.360698,26.17202465992,-7.5248324,25.8889672307786,-3.1466132,215.31197495,8.2386298,32.0719124,105.3063,/T,2.1206,74.1,56.9846,72.6037,85.611,209.418,-1.68307,Car,67.185587,179.0535907,-72.2020123,,,276.023561,-12.016478,,0.0,0.807,1.087,1.343,0.17,53.704,0.7171478,1.353,31502.6273,0.0001276,1.13,4.09,0.210163,228.1044,,2.121,180.583,-71.2875
Lemmon (C/2023 H5),2013-Apr-20 05:29:54.289,2456402.729100567,8.4,11.2,8.0,5.0,0.03,,,128.487639957,-60.548958167,128.559688648,-60.602732251,-0.34746,6.109979,,,,,353943.298,-259845.54,149.984,,999,,26.808,25.418,99.96566,,378531.7,*,,,,,,266.61,0.0,,,182.150148,-70.356818,26.16767851671,-7.5253324,25.8871945607765,-2.9920971,215.2972321,8.2393113,32.0573432,105.1477,/T,2.1232,71.1,66.589,72.7608,86.626,209.37,-1.70773,Car,67.185579,178.9405024,-72.1803842,,,275.987783,-11.995505,,0.0,0.807,1.086,1.342,0.17,53.67,0.7171048,1.352,31503.8476,0.0001276,1.14,4.14,0.210171,228.1086,,2.1235,180.5258,-71.2752
Lemmon (C/2023 H5),2013-Apr-21 05:29:54.289,2456403.729100567,8.4,11.2,8.0,5.0,0.03,,,128.483399974,-60.50821163,128.555423639,-60.561987002,-0.25341,6.114834,,,,,350200.86,-260924.84,149.873,,999,,26.807,25.418,99.96558,,377942.4,*,,,,,,267.62,0.0,,,182.145052,-70.352935,26.16333208693,-7.5258325,25.8855106767973,-2.8391652,215.28322766,8.239993,32.0425576,104.984,/T,2.1257,69.1,75.785,72.9229,87.637,209.322,-1.73189,Car,67.185571,178.8287643,-72.1581629,,,275.952342,-11.973992,,0.0,0.807,1.084,1.341,0.17,53.638,0.717042,1.351,31505.214,0.0001276,1.16,4.2,0.21018,228.1127,,2.126,180.469,-71.2626
Lemmon (C/2023 H5),2013-Apr-22 05:29:54.289,2456404.729100567,8.4,11.2,8.0,5.0,0.03,,,128.480437115,-60.467437018,128.552438863,-60.521213917,-0.15949,6.11803,,,,,346456.998,-261992.22,149.771,,999,,26.806,25.417,99.9655,,377335.2,*,,,,,,268.63,0.0,,,182.139958,-70.349052,26.15898537047,-7.5263328,25.8839146606117,-2.6878266,215.269954,8.2406749,32.0276591,104.8153,/T,2.1283,68.0,84.1595,73.09,88.644,209.274,-1.75554,Car,67.185563,178.7184127,-72.1353571,,,275.917246,-11.951946,,0.0,0.806,1.083,1.339,0.17,53.607,0.7169594,1.35,31506.7229,0.0001276,1.17,4.25,0.21019,228.1169,,2.1286,180.4129,-71.2497
Lemmon (C/2023 H5),2013-Apr-23 05:29:54.289,2456405.729100567,8.4,11.2,8.0,5.0,0.03,,,128.478746388,-60.426645282,128.550732401,-60.480426154,-0.06572,6.119601,,,,,342712.199,-263047.39,149.678,,999,,26.805,25.417,99.96541,,376710.1,*,,,,,,269.63,0.0,,,182.134863,-70.345167,26.15463836724,-7.5268332,25.8824055926701,-2.5380766,215.25740347,8.2413569,32.012764,104.6417,/T,2.1309,68.2,91.236,73.262,89.648,209.226,-1.77867,Car,67.185553,178.6094845,-72.1119753,,,275.882505,-11.929373,,0.0,0.806,1.082,1.338,0.17,53.578,0.7168569,1.349,31508.371,0.0001277,1.19,4.31,0.210201,228.1211,,2.1313,180.3574,-71.2365
Lemmon (C/2023 H5),2013-Apr-24 05:29:54.289,2456406.729100567,8.4,11.2,8.0,5.0,0.03,,,128.47832254,-60.385847138,128.550301957,-60.439636528,0.027888,6.119583,,,,,338966.923,-264090.1,149.595,,999,,26.805,25.416,99.96533,,376067.5,*,,,,,,270.63,0.0,,,182.129769,-70.34128,26.15029107714,-7.5273337,25.8809825603958,-2.3898957,215.24556847,8.2420392,31.9979945,104.4632,/T,2.1336,69.7,96.5031,73.4388,90.648,209.179,-1.80129,Car,67.185544,178.5020173,-72.0880263,,,275.848129,-11.906279,,0.0,0.806,1.08,1.337,0.171,53.55,0.7167346,1.348,31510.1545,0.0001277,1.2,4.36,0.210213,228.1252,,2.1339,180.3024,-71.2231
Lemmon (C/2023 H5),2013-Apr-25 05:29:54.289,2456407.729100567,8.4,11.2,8.0,5.0,0.03,,,128.479160195,-60.345053059,128.551144046,-60.398856844,0.121328,6.11801,,,,,335221.606,-265120.08,149.521,,999,,26.804,25.416,99.96524,,375407.7,*,,,,,,271.63,0.0,,,182.124675,-70.337392,26.14594350006,-7.5278343,25.8796446661689,-2.2432523,215.23444154,8.2427217,31.9834644,104.2799,/T,2.1363,72.5,99.4743,73.6204,91.645,209.132,-1.82339,Car,67.185533,178.3960483,-72.0635188,,,275.814125,-11.882671,,0.0,0.806,1.079,1.336,0.171,53.525,0.7165923,1.347,31512.0702,0.0001277,1.22,4.42,0.210226,228.1294,,2.1366,180.2481,-71.2094
Lemmon (C/2023 H5),2013-Apr-26 05:29:54.289,2456408.729100567,8.4,11.2,8.0,5.0,0.03,,,128.481253993,-60.304273316,128.553253165,-60.358097245,0.214605,6.114911,,,,,331476.662,-266137.07,149.456,,999,,26.803,25.416,99.96515,,374730.7,*,,,,,,272.62,0.0,,,182.119581,-70.333503,26.14159563591,-7.5283351,25.8783910326686,-2.0981094,215.22401539,8.2434044,31.9692593,104.0919,/T,2.139,76.6,99.7761,73.8067,92.638,209.085,-1.84495,Car,67.185523,178.2916127,-72.0384612,,,275.780502,-11.858555,,0.0,0.806,1.078,1.335,0.171,53.5,0.71643,1.346,31514.1146,0.0001277,1.23,4.47,0.21024,228.1335,,2.1393,180.1945,-71.1954
Lemmon (C/2023 H5),2013-Apr-27 05:29:54.289,2456409.729100567,8.4,11.2,8.0,5.0,0.03,,,128.484598726,-60.263518027,128.556621434,-60.317365954,0.307732,6.110301,,,,,327732.499,-267140.8,149.401,,999,,26.803,25.415,99.96506,,374036.9,*,,,,,,273.61,0.0,,,182.114488,-70.329612,26.13724748458,-7.528836,25.8772208029661,-1.9544354,215.21428288,8.2440873,31.9554166,103.8991,/T,2.1417,81.4,97.2379,73.9977,93.628,209.039,-1.86599,Car,67.185512,178.1887417,-72.0128622,,,275.747269,-11.833938,,0.0,0.806,1.077,1.334,0.171,53.478,0.7162478,1.345,31516.2843,0.0001277,1.25,4.53,0.210254,228.1377,,2.142,180.1415,-71.1811
Lemmon (C/2023 H5),2013-Apr-28 05:29:54.289,2456410.729100567,8.4,11.2,8.0,5.0,0.03,,,128.489189413,-60.222797253,128.561239237,-60.276669781,0.400727,6.104182,,,,,323989.529,-268130.99,149.355,,999,,26.802,25.415,99.96497,,373326.5,*,,,,,,274.6,0.0,,,182.109395,-70.32572,26.13289904599,-7.5293371,25.8761331337248,-1.8122167,215.20523702,8.2447705,31.9419123,103.7018,/T,2.1444,86.9,91.9514,74.1932,94.614,208.993,-1.88648,Car,67.1855,178.0874612,-71.9867303,,,275.714435,-11.808825,,0.0,0.805,1.076,1.333,0.171,53.457,0.7160454,1.344,31518.5762,0.0001278,1.26,4.58,0.210269,228.1419,,2.1448,180.0892,-71.1666
Lemmon (C/2023 H5),2013-Apr-29 05:29:54.289,2456411.729100567,8.4,11.2,8.0,5.0,0.03,,,128.495021298,-60.182121086,128.567096679,-60.236015269,0.4936,6.096542,,,,,320248.182,-269107.36,149.319,,999,,26.801,25.414,99.96488,,372599.8,*,,,,,,275.58,0.0,,,182.104302,-70.321826,26.12855032003,-7.5298382,25.8751271820034,-1.6714666,215.19687077,8.2454538,31.928662,103.5,/T,2.1472,92.5,84.2694,74.3933,95.597,208.948,-1.90642,Car,67.185488,177.9877926,-71.9600738,,,275.682007,-11.783222,,0.0,0.805,1.074,1.332,0.171,53.438,0.7158229,1.343,31520.9869,0.0001278,1.27,4.63,0.210285,228.146,,2.1475,180.0376,-71.1519
Lemmon (C/2023 H5),2013-Apr-30 05:29:54.289,2456412.729100567,8.4,11.2,8.0,5.0,0.03,,,128.502089761,-60.141499738,128.574185269,-60.195410012,0.586355,6.087358,,,,,316508.909,-270069.62,149.292,,999,,26.801,25.414,99.96479,,371857.0,*,,,,,,276.56,0.0,,,182.09921,-70.317931,26.1242013066,-7.5303396,25.8742020884422,-1.5322286,215.189177,8.2461373,31.9155352,103.2936,/T,2.1499,97.9,74.7445,74.5977,96.577,208.903,-1.92582,Car,67.185476,177.8897552,-71.9329013,,,275.649994,-11.757136,,0.0,0.805,1.073,1.33,0.171,53.42,0.7155803,1.341,31523.5132,0.0001278,1.29,4.68,0.210302,228.1502,,2.1503,179.9866,-71.1368
Lemmon (C/2023 H5),2013-May-01 05:29:54.289,2456413.729100567,8.4,11.2,8.0,5.0,0.03,,,128.51039018,-60.100943587,128.582498859,-60.15486344,0.678984,6.076604,,,,,312772.18,-271017.47,149.275,,999,,26.8,25.414,99.9647,,371098.4,*,,,,,,277.54,0.0,,,182.094118,-70.314034,26.1198520056,-7.530841,25.8733569606938,-1.3945724,215.18214829,8.246821,31.9023772,103.0829,/T,2.1527,102.8,64.0351,74.8066,97.552,208.858,-1.94466,Car,67.185464,177.7933689,-71.9052214,,,275.618406,-11.730572,,0.0,0.804,1.072,1.329,0.171,53.404,0.7153174,1.34,31526.1516,0.0001278,1.3,4.73,0.21032,228.1544,,2.1531,179.9364,-71.1216
Lemmon (C/2023 H5),2013-May-02 05:29:54.289,2456414.729100567,8.4,11.2,8.0,5.0,0.03,,,128.519917767,-60.060463192,128.592033609,-60.114386886,0.771464,6.064254,,,,,309038.473,-271950.62,149.267,,999,,26.799,25.413,99.96461,,370324.2,*,,,,,,278.51,0.0,,,182.089026,-70.310136,26.11550241694,-7.5313426,25.8725908602797,-1.2585865,215.17577683,8.2475049,31.8890309,102.8678,/T,2.1555,106.9,52.8128,75.0197,98.525,208.814,-1.96293,Car,67.185451,177.6986566,-71.877043,,,275.587251,-11.703538,,0.0,0.804,1.071,1.328,0.171,53.39,0.7150343,1.339,31528.8986,0.0001279,1.32,4.78,0.210338,228.1585,,2.1559,179.8869,-71.1061
Lemmon (C/2023 H5),2013-May-03 05:29:54.289,2456415.729100567,8.4,11.2,8.0,5.0,0.03,,,128.53066742,-60.020069281,128.602787158,-60.073993067,0.863765,6.050283,,,,,305308.273,-272868.81,149.269,,999,,26.799,25.413,99.96452,,369534.8,*,,,,,,279.48,0.0,,,182.083935,-70.306237,26.1111525405,-7.5318443,25.8719027943234,-1.1243695,215.17005436,8.248189,31.8753525,102.6486,/T,2.1583,110.0,41.697,75.2371,99.494,208.77,-1.98064,Car,67.185437,177.6056442,-71.8483753,,,275.556538,-11.67604,,0.0,0.803,1.07,1.327,0.171,53.378,0.714731,1.338,31531.7508,0.0001279,1.33,4.83,0.210357,228.1627,,2.1587,179.8381,-71.0903
Lemmon (C/2023 H5),2013-May-04 05:29:54.289,2456416.729100567,8.4,11.2,8.0,5.0,0.03,,,128.542633608,-59.979772713,128.614757508,-60.03369533,0.955848,6.034676,,,,,301582.06,-273771.74,149.28,,999,,26.798,25.413,99.96443,,368730.3,*,,,,,,280.45,0.0,,,182.078843,-70.302336,26.10680237619,-7.5323462,25.8712917119442,-0.9920226,215.16497214,8.2488733,31.8612206,102.4251,/T,2.1611,111.9,31.2217,75.4586,100.459,208.727,-1.99777,Car,67.185424,177.5143607,-71.8192277,,,275.526276,-11.648085,,0.0,0.803,1.069,1.326,0.172,53.367,0.7144074,1.337,31534.7045,0.0001279,1.34,4.87,0.210377,228.1669,,2.1615,179.7901,-71.0743
Lemmon (C/2023 H5),2013-May-05 05:29:54.289,2456417.729100567,8.4,11.2,8.0,5.0,0.03,,,128.555810295,-59.939584438,128.62794202,-59.99350696,1.047671,6.017424,,,,,297860.31,-274659.16,149.301,,999,,26.797,25.412,99.96433,,367911.2,*,,,,,,281.41,0.0,,,182.073753,-70.298433,26.1024519239,-7.5328482,25.8707565042075,-0.8616449,215.16052095,8.2495579,31.8465379,102.1975,/T,2.1639,112.5,21.825,75.6842,101.421,208.684,-2.01432,Car,67.18541,177.424836,-71.78961,,,275.496475,-11.619679,,0.0,0.802,1.068,1.324,0.172,53.358,0.7140635,1.335,31537.7558,0.0001279,1.35,4.92,0.210397,228.171,,2.1642,179.7429,-71.0581
Lemmon (C/2023 H5),2013-May-06 05:29:54.289,2456418.729100567,8.4,11.2,8.0,5.0,0.03,,,128.570190886,-59.899515446,128.642336716,-59.953440694,1.139186,5.998522,,,,,294143.495,-275530.79,149.332,,999,,26.797,25.412,99.96424,,367077.6,*,,,,,,282.37,0.0,,,182.068662,-70.29453,26.09810118352,-7.5333503,25.8702960064126,-0.7333301,215.15669111,8.2502426,31.8312321,101.966,/T,2.1667,111.9,13.8513,75.9138,102.38,208.641,-2.03029,Car,67.185395,177.3371001,-71.7595323,,,275.467142,-11.590832,,0.0,0.802,1.066,1.323,0.172,53.35,0.7136994,1.334,31540.901,0.000128,1.36,4.96,0.210418,228.1752,,2.167,179.6964,-71.0416
Lemmon (C/2023 H5),2013-May-07 05:29:54.289,2456419.729100567,8.4,11.2,8.0,5.0,0.03,,,128.585768209,-59.859576727,128.657935896,-59.913508434,1.230349,5.977975,,,,,290432.078,-276386.36,149.372,,999,,26.796,25.412,99.96415,,366230.0,*,,,,,,283.32,0.0,,,182.063572,-70.290624,26.09375015494,-7.5338526,25.8699090018,-0.6071645,215.15347249,8.2509274,31.8152533,101.7305,/T,2.1694,110.1,7.5558,76.1473,103.335,208.599,-2.04567,Car,67.185381,177.2511816,-71.729005,,,275.438287,-11.56155,,0.0,0.801,1.065,1.322,0.172,53.345,0.713315,1.333,31544.1361,0.000128,1.38,5.0,0.21044,228.1794,,2.1698,179.6508,-71.0249
Lemmon (C/2023 H5),2013-May-08 05:29:54.289,2456420.729100567,8.4,11.2,8.0,5.0,0.03,,,128.602534509,-59.819779229,128.674732053,-59.873721181,1.32111,5.955792,,,,,286726.518,-277225.6,149.421,,999,,26.796,25.411,99.96406,,365368.5,*,,,,,,284.28,0.0,,,182.058482,-70.286718,26.08939883804,-7.534355,25.8695942261269,-0.4832261,215.15085458,8.2516125,31.7985725,101.4912,/T,2.1722,107.4,3.1092,76.3846,104.286,208.558,-2.06045,Car,67.185366,177.1671067,-71.6980387,,,275.409918,-11.531842,,0.0,0.8,1.064,1.321,0.172,53.341,0.7129105,1.332,31547.4571,0.000128,1.39,5.04,0.210462,228.1835,,2.1725,179.6059,-71.008
Lemmon (C/2023 H5),2013-May-09 05:29:54.289,2456421.729100567,8.4,11.2,8.0,5.0,0.03,,,128.620481454,-59.780133822,128.692716009,-59.834089095,1.411425,5.931987,,,,,283027.265,-278048.24,149.48,,999,,26.795,25.411,99.96397,,364493.5,*,,,,,,285.22,0.0,,,182.053392,-70.28281,26.08504723271,-7.5348576,25.8693503728066,-0.3615834,215.14882651,8.2522978,31.7811798,101.2482,/T,2.1749,104.0,0.6008,76.6257,105.235,208.517,-2.07463,Car,67.18535,177.0848987,-71.6666442,,,275.382044,-11.501716,,0.0,0.8,1.063,1.319,0.172,53.338,0.7124858,1.33,31550.86,0.000128,1.4,5.08,0.210485,228.1877,,2.1753,179.5619,-70.9908
