targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
PANSTARRS (C/2016 R2),2010-Aug-18 05:20:50.452,2455426.722806158,7.3,11.2,9.75,5.0,0.03,,,7.169555487,-64.112941996,7.304157592,-64.048110107,-4.33294,-5.26644,,,,,-491375.48,-277828.85,199.329,,999,,26.311,24.144,99.95231,,439564.7,*,,,,,,132.43,0.0,,,324.637889,-55.394535,19.63891012048,-8.7966276,19.0822478348775,-8.43227,158.70221593,9.4579164,27.5414079,122.1013,/L,2.5028,78.4,65.2281,55.3968,312.56,249.513,2.32005,Tuc,66.182888,324.7641217,-57.8977316,,,307.03542,-52.837989,,0.0,0.742,0.406,0.84,0.098,28.208,0.2594217,0.846,17624.0633,0.0001089,3.24,11.76,0.117575,222.7177,,2.5027,324.6181,-56.6456
PANSTARRS (C/2016 R2),2010-Aug-19 05:20:50.452,2455427.722806158,7.3,11.2,9.75,5.0,0.03,,,7.102691952,-64.147799071,7.237622072,-64.082994438,-4.42035,-5.18876,,,,,-495511.71,-276787.48,198.881,,999,,26.309,24.143,99.95229,,439519.6,*,,,,,,133.65,0.0,,,324.647463,-55.396709,19.63382921738,-8.7976146,19.0774598215641,-8.1477658,158.66239524,9.4591644,27.4366814,122.0888,/L,2.5032,73.0,74.5102,55.4107,313.784,249.628,2.33855,Tuc,66.182868,324.6787026,-57.8994947,,,307.074597,-52.799181,,0.0,0.743,0.406,0.841,0.098,28.17,0.2596304,0.847,17606.8069,0.0001089,3.25,11.8,0.11746,222.7236,,2.5032,324.5818,-56.6476
PANSTARRS (C/2016 R2),2010-Aug-20 05:20:50.452,2455428.722806158,7.3,11.2,9.75,5.0,0.03,,,7.034419396,-64.182131717,7.169688141,-64.117355755,-4.50617,-5.10915,,,,,-499645.05,-275732.18,198.427,,999,,26.308,24.142,99.95226,,439434.1,*,,,,,,134.87,0.0,,,324.657044,-55.398884,19.62874774896,-8.7986019,19.0728360517169,-7.8635313,158.62394052,9.460413,27.3329963,122.065,/L,2.504,68.4,82.6154,55.4354,315.009,249.744,2.35636,Tuc,66.182847,324.5932793,-57.9004683,,,307.11471,-52.760766,,0.0,0.744,0.406,0.842,0.098,28.131,0.2598376,0.847,17589.5012,0.0001088,3.26,11.83,0.117345,222.7294,,2.504,324.5454,-56.6491
PANSTARRS (C/2016 R2),2010-Aug-21 05:20:50.452,2455429.722806158,7.3,11.2,9.75,5.0,0.03,,,6.964760009,-64.215927079,7.100372424,-64.151183096,-4.5904,-5.02762,,,,,-503774.74,-274663.21,197.969,,999,,26.306,24.141,99.95222,,439308.2,*,,,,,,136.1,0.0,,,324.66663,-55.401059,19.62366571495,-8.7995898,19.0683763595669,-7.5796009,158.58685039,9.4616622,27.2304255,122.03,/L,2.5051,64.8,89.3281,55.4711,316.235,249.859,2.37349,Tuc,66.182827,324.5078812,-57.9006526,,,307.155745,-52.722757,,0.0,0.745,0.406,0.842,0.098,28.089,0.260043,0.848,17572.1492,0.0001088,3.26,11.87,0.117229,222.7353,,2.5051,324.509,-56.6503
PANSTARRS (C/2016 R2),2010-Aug-22 05:20:50.452,2455430.722806158,7.3,11.2,9.75,5.0,0.03,,,6.893736395,-64.249172441,7.029691772,-64.184465203,-4.67301,-4.94419,,,,,-507900.02,-273580.83,197.506,,999,,26.305,24.14,99.95216,,439142.0,*,,,,,,137.33,0.0,,,324.676222,-55.403234,19.61858311509,-8.800578,19.0640805596928,-7.2960084,158.55112331,9.462912,27.1290302,121.9839,/L,2.5064,62.4,94.4835,55.5177,317.462,249.974,2.38993,Tuc,66.182807,324.4225388,-57.9000482,,,307.197685,-52.685163,,0.0,0.746,0.406,0.843,0.098,28.045,0.2602466,0.849,17554.7535,0.0001087,3.27,11.9,0.117113,222.7412,,2.5065,324.4727,-56.6511
PANSTARRS (C/2016 R2),2010-Aug-23 05:20:50.452,2455431.722806158,7.3,11.2,9.75,5.0,0.03,,,6.821371615,-64.281855205,6.957664069,-64.217190343,-4.75398,-4.85888,,,,,-512020.17,-272485.3,197.038,,999,,26.303,24.139,99.9521,,438935.5,*,,,,,,138.55,0.0,,,324.685821,-55.40541,19.61349994913,-8.8015667,19.0599484472977,-7.0127873,158.51675758,9.4641624,27.0288605,121.9265,/L,2.5081,61.3,97.962,55.5751,318.688,250.089,2.40567,Tuc,66.182787,324.337284,-57.8986557,,,307.240516,-52.647997,,0.0,0.747,0.406,0.844,0.098,27.998,0.2604482,0.85,17537.3168,0.0001087,3.28,11.92,0.116996,222.7471,,2.5082,324.4364,-56.6516
PANSTARRS (C/2016 R2),2010-Aug-24 05:20:50.452,2455432.722806158,7.3,11.2,9.75,5.0,0.03,,,6.747689212,-64.313962874,6.884308904,-64.249346224,-4.83331,-4.77171,,,,,-516134.44,-271376.86,196.567,,999,,26.301,24.138,99.95202,,438688.9,*,,,,,,139.78,0.0,,,324.695425,-55.407586,19.60841621681,-8.8025559,19.0559797981012,-6.7299716,158.48375133,9.4654134,26.9299575,121.858,/L,2.51,61.5,99.6877,55.6434,319.915,250.204,2.42071,Tuc,66.182768,324.2521503,-57.8964759,,,307.284222,-52.611269,,0.0,0.748,0.405,0.845,0.098,27.95,0.2606476,0.85,17519.842,0.0001086,3.29,11.95,0.11688,222.753,,2.5102,324.4002,-56.6516
PANSTARRS (C/2016 R2),2010-Aug-25 05:20:50.452,2455433.722806158,7.3,11.2,9.75,5.0,0.03,,,6.672713259,-64.345483038,6.809648058,-64.280919972,-4.91096,-4.68268,,,,,-520242.1,-270255.76,196.092,,999,,26.3,24.137,99.95194,,438402.3,*,,,,,,141.01,0.0,,,324.705036,-55.409763,19.60333191786,-8.8035454,19.0521743678289,-6.4475966,158.45210253,9.466665,26.8323528,121.7784,/L,2.5122,63.1,99.6289,55.7225,321.141,250.318,2.43504,Tuc,66.182749,324.1671727,-57.8935098,,,307.328788,-52.574991,,0.0,0.749,0.405,0.846,0.098,27.899,0.2608446,0.851,17502.3318,0.0001086,3.29,11.97,0.116763,222.7589,,2.5124,324.3641,-56.6513
PANSTARRS (C/2016 R2),2010-Aug-26 05:20:50.452,2455434.722806158,7.3,11.2,9.75,5.0,0.03,,,6.596468394,-64.376403356,6.733705814,-64.311898202,-4.98691,-4.59181,,,,,-524342.42,-269122.26,195.614,,999,,26.298,24.136,99.95184,,438075.7,*,,,,,,142.23,0.0,,,324.714652,-55.41194,19.59824705203,-8.8045355,19.0485318912365,-6.1656998,158.42180898,9.4679173,26.7360694,121.6877,/L,2.5148,65.9,97.798,55.8124,322.367,250.432,2.44866,Tuc,66.18273,324.0823877,-57.8897585,,,307.3742,-52.539174,,0.0,0.75,0.405,0.846,0.098,27.846,0.2610392,0.852,17484.7888,0.0001085,3.3,12.0,0.116646,222.7648,,2.515,324.328,-56.6506
PANSTARRS (C/2016 R2),2010-Aug-27 05:20:50.452,2455435.722806158,7.3,11.2,9.75,5.0,0.03,,,6.518979867,-64.40671155,6.656508999,-64.342267149,-5.06113,-4.4991,,,,,-528434.65,-267976.58,195.133,,999,,26.297,24.135,99.95173,,437709.4,*,,,,,,143.46,0.0,,,324.724274,-55.414117,19.59316161905,-8.8055259,19.0450520806519,-5.8843216,158.39286828,9.4691701,26.6411223,121.5859,/L,2.5176,69.7,94.2497,55.913,323.592,250.545,2.46156,Tuc,66.182712,323.9978325,-57.8852234,,,307.420442,-52.503828,,0.0,0.751,0.404,0.847,0.098,27.791,0.2612312,0.853,17467.2159,0.0001085,3.31,12.02,0.116529,222.7707,,2.5179,324.2921,-56.6495
PANSTARRS (C/2016 R2),2010-Aug-28 05:20:50.452,2455436.722806158,7.3,11.2,9.75,5.0,0.03,,,6.440273589,-64.436395395,6.578086845,-64.372012846,-5.13359,-4.40455,,,,,-532518.05,-266818.98,194.649,,999,,26.295,24.134,99.95161,,437303.5,*,,,,,,144.68,0.0,,,324.733903,-55.416295,19.58807561867,-8.8065168,19.0417346240983,-5.6035057,158.36527783,9.4704235,26.5475184,121.4732,/L,2.5207,74.3,89.0782,56.0244,324.816,250.659,2.47374,Tuc,66.182694,323.9135449,-57.8799061,,,307.467499,-52.468965,,0.0,0.752,0.404,0.848,0.098,27.733,0.2614204,0.853,17449.6159,0.0001084,3.31,12.03,0.116411,222.7766,,2.521,324.2563,-56.6481
PANSTARRS (C/2016 R2),2010-Aug-29 05:20:50.452,2455437.722806158,7.3,11.2,9.75,5.0,0.03,,,6.360376174,-64.465442714,6.498470651,-64.40112134,-5.20426,-4.30819,,,,,-536591.87,-265649.71,194.163,,999,,26.294,24.133,99.95148,,436858.3,*,,,,,,145.9,0.0,,,324.743537,-55.418473,19.58298905062,-8.8075081,19.0385791831141,-5.3233002,158.33903483,9.4716775,26.4552574,121.3495,/L,2.5241,79.6,82.4142,56.1464,326.038,250.771,2.48519,Tuc,66.182677,323.8295626,-57.8738081,,,307.515355,-52.434596,,0.0,0.753,0.404,0.848,0.098,27.674,0.2616068,0.854,17431.9915,0.0001084,3.32,12.05,0.116294,222.7825,,2.5244,324.2206,-56.6463
PANSTARRS (C/2016 R2),2010-Aug-30 05:20:50.452,2455438.722806158,7.3,11.2,9.75,5.0,0.03,,,6.279314991,-64.493841372,6.417693265,-64.429578913,-5.27311,-4.21001,,,,,-540655.36,-264469.02,193.674,,999,,26.293,24.133,99.95134,,436374.0,*,,,,,,147.12,0.0,,,324.753178,-55.420652,19.57790191465,-8.8084999,19.0355853903647,-5.0437572,158.31413622,9.4729321,26.364331,121.215,/L,2.5278,85.3,74.424,56.2789,327.259,250.884,2.49591,Tuc,66.18266,323.7459228,-57.8669314,,,307.563997,-52.400731,,0.0,0.754,0.403,0.849,0.098,27.612,0.2617901,0.855,17414.3456,0.0001083,3.32,12.06,0.116176,222.7885,,2.5281,324.185,-56.6441
PANSTARRS (C/2016 R2),2010-Aug-31 05:20:50.452,2455439.722806158,7.3,11.2,9.75,5.0,0.03,,,6.197118215,-64.521579278,6.335788512,-64.457372301,-5.34008,-4.11001,,,,,-544707.74,-263277.16,193.184,,999,,26.291,24.132,99.95118,,435850.9,*,,,,,,148.34,0.0,,,324.762824,-55.422831,19.57281421049,-8.8094921,19.0327528470214,-4.7649336,158.29057867,9.4741873,26.2747213,121.0697,/L,2.5317,91.4,65.3143,56.422,328.477,250.995,2.50589,Tuc,66.182643,323.6626614,-57.8592781,,,307.613407,-52.367382,,0.0,0.755,0.403,0.85,0.098,27.548,0.2619702,0.856,17396.6811,0.0001083,3.32,12.08,0.116058,222.7944,,2.5321,324.1497,-56.6416
PANSTARRS (C/2016 R2),2010-Sep-01 05:20:50.452,2455440.722806158,7.3,11.2,9.75,5.0,0.03,,,6.113814884,-64.548644371,6.25279043,-64.484488924,-5.40514,-4.00821,,,,,-548748.26,-262074.42,192.692,,999,,26.29,24.131,99.95102,,435289.2,*,,,,,,149.56,0.0,,,324.772477,-55.42501,19.56772593789,-8.8104847,19.0300811196534,-4.4868926,158.26835859,9.4754431,26.1863986,120.9137,/L,2.5359,97.5,55.3435,56.5755,329.694,251.106,2.51513,Tuc,66.182627,323.5798131,-57.8508506,,,307.663571,-52.33456,,0.0,0.756,0.402,0.851,0.098,27.482,0.2621471,0.856,17379.0008,0.0001082,3.33,12.09,0.11594,222.8003,,2.5363,324.1145,-56.6386
PANSTARRS (C/2016 R2),2010-Sep-02 05:20:50.452,2455441.722806158,7.3,11.2,9.75,5.0,0.03,,,6.029434978,-64.575024626,6.168732363,-64.510917105,-5.46823,-3.90461,,,,,-552776.13,-260861.06,192.199,,999,,26.288,24.13,99.95085,,434689.3,*,,,,,,150.77,0.0,,,324.782136,-55.42719,19.56263709657,-8.8114778,19.0275697360728,-4.2097059,158.24747205,9.4766994,26.0993168,120.747,/L,2.5403,103.4,44.8397,56.7393,330.908,251.217,2.52363,Tuc,66.182612,323.4974103,-57.8416512,,,307.714472,-52.302276,,0.0,0.757,0.402,0.851,0.098,27.414,0.2623206,0.857,17361.3076,0.0001082,3.33,12.09,0.115822,222.8062,,2.5408,324.0794,-56.6353
PANSTARRS (C/2016 R2),2010-Sep-03 05:20:50.452,2455442.722806158,7.3,11.2,9.75,5.0,0.03,,,5.944009516,-64.600708045,6.083645897,-64.536646248,-5.5293,-3.79922,,,,,-556790.57,-259637.38,191.705,,999,,26.287,24.13,99.95066,,434051.4,*,,,,,,151.98,0.0,,,324.7918,-55.429371,19.55754768629,-8.8124712,19.0252181792547,-3.9334579,158.22791475,9.4779564,26.0134106,120.5698,/L,2.545,109.0,34.2226,56.9134,332.119,251.326,2.53138,Tuc,66.182596,323.4154833,-57.831683,,,307.766096,-52.270541,,0.0,0.758,0.401,0.852,0.098,27.345,0.2624905,0.858,17343.6045,0.0001081,3.33,12.1,0.115704,222.8121,,2.5455,324.0447,-56.6317
PANSTARRS (C/2016 R2),2010-Sep-04 05:20:50.452,2455443.722806158,7.3,11.2,9.75,5.0,0.03,,,5.85757068,-64.625682672,5.997559863,-64.561666864,-5.58827,-3.69204,,,,,-560790.8,-258403.68,191.21,,999,,26.286,24.129,99.95047,,433376.0,*,,,,,,153.19,0.0,,,324.801471,-55.431551,19.55245770678,-8.8134651,19.0230258782901,-3.6582519,158.20968194,9.4792139,25.9285935,120.3822,/L,2.55,113.7,24.0193,57.0977,333.327,251.435,2.53837,Tuc,66.182582,323.3340601,-57.820949,,,307.818425,-52.239366,,0.0,0.759,0.4,0.853,0.098,27.273,0.2626568,0.858,17325.8946,0.0001081,3.33,12.1,0.115586,222.818,,2.5504,324.0101,-56.6276
PANSTARRS (C/2016 R2),2010-Sep-05 05:20:50.452,2455444.722806158,7.3,11.2,9.75,5.0,0.03,,,5.770151969,-64.649936626,5.91049994,-64.585970296,-5.64509,-3.58309,,,,,-564776.04,-257160.28,190.714,,999,,26.284,24.128,99.95027,,432663.5,*,,,,,,154.4,0.0,,,324.811148,-55.433732,19.54736715778,-8.8144594,19.0209921955923,-3.3842165,158.19276832,9.480472,25.8447621,120.1843,/L,2.5551,117.2,14.8597,57.2921,334.532,251.543,2.54461,Tuc,66.182568,323.2531676,-57.8094526,,,307.871443,-52.208764,,0.0,0.76,0.4,0.853,0.098,27.199,0.2628194,0.859,17308.181,0.000108,3.33,12.11,0.115468,222.8239,,2.5556,323.9757,-56.6233
PANSTARRS (C/2016 R2),2010-Sep-06 05:20:50.452,2455445.722806158,7.3,11.2,9.75,5.0,0.03,,,5.681788339,-64.673458163,5.822489679,-64.60954799,-5.69965,-3.47239,,,,,-568745.51,-255907.49,190.218,,999,,26.283,24.128,99.95006,,431914.1,*,,,,,,155.6,0.0,,,324.820831,-55.435914,19.54227603903,-8.8154542,19.019116410617,-3.1115107,158.17716789,9.4817306,25.7618081,119.9762,/L,2.5605,118.8,7.4321,57.4964,335.734,251.651,2.55009,Tuc,66.182554,323.1728335,-57.797198,,,307.925132,-52.178744,,0.0,0.761,0.399,0.854,0.098,27.123,0.2629782,0.86,17290.4667,0.000108,3.33,12.1,0.11535,222.8298,,2.5611,323.9417,-56.6185
PANSTARRS (C/2016 R2),2010-Sep-07 05:20:50.452,2455446.722806158,7.3,11.2,9.75,5.0,0.03,,,5.592516305,-64.696235795,5.73355358,-64.632390424,-5.75188,-3.35999,,,,,-572698.43,-254645.64,189.722,,999,,26.282,24.127,99.94984,,431128.5,*,,,,,,156.8,0.0,,,324.83052,-55.438095,19.53718435026,-8.8164493,19.0173977022888,-2.8403229,158.16287383,9.4829899,25.679641,119.7579,/L,2.5661,118.4,2.3906,57.7106,336.932,251.757,2.5548,Tuc,66.182541,323.0930892,-57.7841894,,,307.979474,-52.14932,,0.0,0.763,0.398,0.855,0.098,27.045,0.2631329,0.86,17272.755,0.0001079,3.33,12.1,0.115231,222.8357,,2.5667,323.9079,-56.6134
PANSTARRS (C/2016 R2),2010-Sep-08 05:20:50.452,2455447.722806158,7.3,11.2,9.75,5.0,0.03,,,5.502373927,-64.718258424,5.643721537,-64.654486199,-5.80169,-3.24597,,,,,-576634.03,-253375.04,189.227,,999,,26.28,24.126,99.94961,,430306.9,*,,,,,,157.99,0.0,,,324.840215,-55.440278,19.53209209122,-8.8174449,19.0158351345558,-2.5708604,158.14987835,9.4842496,25.5982153,119.5297,/L,2.572,115.8,0.226,57.9345,338.126,251.862,2.55875,Tuc,66.182528,323.0139718,-57.7704321,,,308.034451,-52.120501,,0.0,0.764,0.398,0.855,0.098,26.966,0.2632837,0.861,17255.0493,0.0001079,3.33,12.1,0.115113,222.8417,,2.5725,323.8744,-56.6079
PANSTARRS (C/2016 R2),2010-Sep-09 05:20:50.452,2455448.722806158,7.3,11.2,9.75,5.0,0.03,,,5.411400651,-64.739515509,5.553032381,-64.675822006,-5.84901,-3.13041,,,,,-580551.54,-252096.0,188.731,,999,,26.279,24.126,99.94937,,429450.0,*,,,,,,159.18,0.0,,,324.849916,-55.44246,19.52699926163,-8.8184408,19.0144276504878,-2.3033307,158.13817266,9.48551,25.5175534,119.2917,/L,2.578,111.3,1.1466,58.168,339.315,251.966,2.56192,Tuc,66.182515,322.935524,-57.7559319,,,308.090042,-52.092298,,0.0,0.765,0.397,0.856,0.098,26.885,0.2634302,0.862,17237.3528,0.0001078,3.33,12.09,0.114995,222.8476,,2.5786,323.8411,-56.602
PANSTARRS (C/2016 R2),2010-Sep-10 05:20:50.452,2455449.722806158,7.3,11.2,9.75,5.0,0.03,,,5.319637,-64.759997181,5.461534054,-64.69638377,-5.89381,-3.01343,,,,,-584450.18,-250808.8,188.237,,999,,26.278,24.125,99.94913,,428558.1,*,,,,,,160.37,0.0,,,324.859624,-55.444643,19.52190586124,-8.8194372,19.0131740785331,-2.0379198,158.12774702,9.4867708,25.4377524,119.0439,/L,2.5842,105.5,5.0243,58.4111,340.501,252.069,2.56433,Tuc,66.182503,322.8577907,-57.7406953,,,308.146229,-52.064723,,0.0,0.766,0.396,0.857,0.098,26.802,0.2635726,0.862,17219.6688,0.0001078,3.32,12.08,0.114877,222.8535,,2.5848,323.8083,-56.5958
PANSTARRS (C/2016 R2),2010-Sep-11 05:20:50.452,2455450.722806158,7.3,11.2,9.75,5.0,0.03,,,5.227124197,-64.77969431,5.369279865,-64.716158414,-5.93605,-2.89513,,,,,-588329.17,-249513.76,187.743,,999,,26.277,24.125,99.94888,,427631.7,*,,,,,,161.55,0.0,,,324.869337,-55.446827,19.51681188977,-8.820434,19.0120731501735,-1.7747757,158.11859088,9.4880322,25.3589702,118.7866,/L,2.5906,99.0,11.4342,58.6635,341.682,252.171,2.56596,Tuc,66.182492,322.7808146,-57.7247295,,,308.202991,-52.037784,,0.0,0.767,0.395,0.857,0.098,26.717,0.2637106,0.863,17202.0005,0.0001077,3.32,12.07,0.114759,222.8594,,2.5912,323.7757,-56.5893
PANSTARRS (C/2016 R2),2010-Sep-12 05:20:50.452,2455451.722806158,7.3,11.2,9.75,5.0,0.03,,,5.133903803,-64.798598486,5.276323122,-64.735135222,-5.97575,-2.77562,,,,,-592187.74,-248211.18,187.25,,999,,26.275,24.124,99.94861,,426671.5,*,,,,,,162.72,0.0,,,324.879057,-55.44901,19.51171734697,-8.8214311,19.0111235238392,-1.5140035,158.11069307,9.4892941,25.2813987,118.5199,/L,2.5972,92.1,19.7667,58.9251,342.858,252.272,2.56682,Tuc,66.182481,322.7046329,-57.7080421,,,308.260307,-52.01149,,0.0,0.768,0.394,0.858,0.098,26.63,0.2638443,0.863,17184.3513,0.0001077,3.32,12.05,0.114642,222.8653,,2.5978,323.7435,-56.5824
PANSTARRS (C/2016 R2),2010-Sep-13 05:20:50.452,2455452.722806158,7.3,11.2,9.75,5.0,0.03,,,5.040017448,-64.816701951,5.182713159,-64.753306168,-6.0129,-2.65499,,,,,-596025.17,-246901.38,186.758,,999,,26.274,24.124,99.94835,,425677.8,*,,,,,,163.9,0.0,,,324.888782,-55.451195,19.50662223258,-8.8224286,19.0103238084299,-1.2556712,158.10404204,9.4905566,25.2052349,118.2438,/L,2.6039,85.4,29.3572,59.1958,344.029,252.371,2.56691,Tuc,66.18247,322.6292765,-57.6906411,,,308.318158,-51.985851,,0.0,0.769,0.394,0.859,0.098,26.542,0.2639735,0.864,17166.7243,0.0001076,3.31,12.03,0.114524,222.8713,,2.6046,323.7116,-56.5752
PANSTARRS (C/2016 R2),2010-Sep-14 05:20:50.452,2455453.722806158,7.3,11.2,9.75,5.0,0.03,,,4.94550669,-64.833997508,5.088494,-64.770665384,-6.04754,-2.53332,,,,,-599840.77,-245584.67,186.268,,999,,26.273,24.124,99.94807,,424651.2,*,,,,,,165.06,0.0,,,324.898514,-55.453379,19.50152654633,-8.8234265,19.0096725815964,-0.999821,158.09862596,9.4918196,25.1306607,117.9587,/L,2.6108,79.1,39.585,59.4755,345.195,252.469,2.56623,Tuc,66.182459,322.5547715,-57.6725349,,,308.376524,-51.960875,,0.0,0.77,0.393,0.859,0.098,26.452,0.2640982,0.865,17149.1225,0.0001075,3.31,12.01,0.114407,222.8772,,2.6115,323.6802,-56.5676
PANSTARRS (C/2016 R2),2010-Sep-15 05:20:50.452,2455454.722806158,7.3,11.2,9.75,5.0,0.03,,,4.850412965,-64.850478422,4.993705123,-64.787208293,-6.07967,-2.41067,,,,,-603633.91,-244261.39,185.779,,999,,26.272,24.123,99.94779,,423592.2,*,,,,,,166.22,0.0,,,324.908252,-55.455564,19.49643028798,-8.8244247,19.0091684011733,-0.7464811,158.09443282,9.493083,25.0578327,117.6645,/L,2.6178,73.4,49.9239,59.7641,346.356,252.565,2.56478,Tuc,66.182449,322.4811413,-57.6537317,,,308.435384,-51.936568,,0.0,0.772,0.392,0.86,0.098,26.361,0.2642184,0.865,17131.5489,0.0001075,3.3,11.99,0.114289,222.8831,,2.6185,323.6491,-56.5597
PANSTARRS (C/2016 R2),2010-Sep-16 05:20:50.452,2455455.722806158,7.3,11.2,9.75,5.0,0.03,,,4.754777608,-64.866138351,4.898383094,-64.802930855,-6.10932,-2.28709,,,,,-607403.99,-242931.84,185.292,,999,,26.271,24.123,99.94751,,422501.3,*,,,,,,167.38,0.0,,,324.917996,-55.45775,19.49133345727,-8.8254233,19.0088098107039,-0.495674,158.09145051,9.494347,24.9868821,117.3615,/L,2.625,68.6,59.9518,60.0613,347.512,252.661,2.56256,Tuc,66.18244,322.4084084,-57.6342402,,,308.49472,-51.912938,,0.0,0.773,0.391,0.86,0.098,26.268,0.2643339,0.866,17114.0066,0.0001074,3.29,11.97,0.114172,222.889,,2.6257,323.6184,-56.5514
PANSTARRS (C/2016 R2),2010-Sep-17 05:20:50.452,2455456.722806158,7.3,11.2,9.75,5.0,0.03,,,4.658641892,-64.880971296,4.802563144,-64.817829069,-6.13649,-2.16264,,,,,-611150.46,-241596.35,184.806,,999,,26.27,24.122,99.94721,,421379.2,*,,,,,,168.53,0.0,,,324.927746,-55.459935,19.48623605396,-8.8264223,19.0085953410717,-0.2474216,158.08966682,9.4956115,24.9179184,117.0498,/L,2.6323,64.8,69.3355,60.3671,348.662,252.754,2.55957,Tuc,66.18243,322.3365955,-57.6140691,,,308.554513,-51.889994,,0.0,0.774,0.39,0.861,0.098,26.174,0.2644449,0.866,17096.4984,0.0001074,3.29,11.95,0.114056,222.8949,,2.633,323.5882,-56.5428
PANSTARRS (C/2016 R2),2010-Sep-18 05:20:50.452,2455457.722806158,7.3,11.2,9.75,5.0,0.03,,,4.562047076,-64.894971566,4.706280384,-64.831898709,-6.16119,-2.03736,,,,,-614872.8,-240255.21,184.322,,999,,26.268,24.122,99.94692,,420226.2,*,,,,,,169.68,0.0,,,324.937502,-55.462121,19.48113807781,-8.8274216,19.0085235101719,-0.001747,158.08906942,9.4968765,24.8510345,116.7295,/L,2.6397,62.2,77.8085,60.6813,349.807,252.846,2.55581,Tuc,66.182422,322.2657262,-57.593227,,,308.614744,-51.867741,,0.0,0.775,0.389,0.861,0.098,26.078,0.2645511,0.867,17079.0273,0.0001073,3.28,11.92,0.113939,222.9009,,2.6404,323.5584,-56.5339
PANSTARRS (C/2016 R2),2010-Sep-19 05:20:50.452,2455458.722806158,7.3,11.2,9.75,5.0,0.03,,,4.465034432,-64.908133755,4.609570604,-64.845135216,-6.18343,-1.91129,,,,,-618570.54,-238908.73,183.841,,999,,26.267,24.122,99.94661,,419042.9,*,,,,,,170.82,0.0,,,324.947265,-55.464308,19.47603952857,-8.8284212,19.0085928219726,0.2413247,158.08964587,9.498142,24.7863119,116.4008,/L,2.6472,60.9,85.1495,61.0037,350.946,252.937,2.55129,Tuc,66.182413,322.195825,-57.5717229,,,308.675394,-51.846186,,0.0,0.776,0.388,0.862,0.098,25.981,0.2646527,0.867,17061.5959,0.0001073,3.27,11.89,0.113823,222.9068,,2.648,323.529,-56.5247
PANSTARRS (C/2016 R2),2010-Sep-20 05:20:50.452,2455459.722806158,7.3,11.2,9.75,5.0,0.03,,,4.367645274,-64.920452731,4.512470813,-64.857533658,-6.20321,-1.78447,,,,,-622243.21,-237557.22,183.361,,999,,26.266,24.121,99.9463,,417829.9,*,,,,,,171.95,0.0,,,324.957033,-55.466495,19.470940406,-8.8294212,19.0088017656733,0.4817675,158.0913836,9.499408,24.7238234,116.0639,/L,2.6548,61.0,91.1691,61.3343,352.079,253.025,2.546,Tuc,66.182405,322.1269173,-57.5495656,,,308.736446,-51.825336,,0.0,0.777,0.387,0.862,0.098,25.883,0.2647495,0.868,17044.2073,0.0001072,3.26,11.86,0.113707,222.9127,,2.6556,323.5001,-56.5151
PANSTARRS (C/2016 R2),2010-Sep-21 05:20:50.452,2455460.722806158,7.3,11.2,9.75,5.0,0.03,,,4.269920969,-64.931923617,4.415019671,-64.869088737,-6.22054,-1.65694,,,,,-625890.4,-236200.96,182.884,,999,,26.265,24.121,99.94599,,416587.8,*,,,,,,173.08,0.0,,,324.966808,-55.468682,19.46584070986,-8.8304215,19.0091488151708,0.7195545,158.09426992,9.5006745,24.6636354,115.7188,/L,2.6626,62.5,95.7031,61.6728,353.207,253.112,2.53996,Tuc,66.182397,322.0590298,-57.5267643,,,308.79788,-51.805198,,0.0,0.778,0.386,0.863,0.098,25.783,0.2648416,0.868,17026.8641,0.0001072,3.25,11.82,0.113591,222.9186,,2.6633,323.4716,-56.5052
