targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
McNaught (C/2009 F2),2014-Dec-30 03:43:02.453,2457021.654889502,6.4,10.7,10.0,5.0,0.03,,,272.75660787,28.69420557,272.897522893,28.700457943,13.27796,2.454499,,,,,-20491.06,186740.03,353.125,,999,,23.306,22.103,99.91341,,187970.5,*,,,,,,172.86,0.0,,,273.385746,55.452993,13.2090682728,8.5177619,13.7887027186936,6.9477795,114.67714366,11.4755477,38.1474729,52.214,/L,3.3722,103.9,65.2144,124.4036,352.889,239.299,3.15577,Her,67.183881,274.138631,52.0935515,,,55.397428,20.85259,,0.0,2.075,0.818,2.208,0.316,20.193,2.1886037,2.23,42654.5097,0.0004122,2.07,7.53,0.28456,96.9845,,3.3724,273.6716,53.7744
McNaught (C/2009 F2),2014-Dec-31 03:43:02.453,2457022.654889502,6.4,10.7,10.0,5.0,0.03,,,272.857458386,28.710870705,272.99838663,28.717205702,13.25115,2.590769,,,,,-23828.66,186556.063,352.017,,999,,23.309,22.105,99.91332,,188218.1,*,,,,,,171.7,0.0,,,273.416282,55.461422,13.21398747976,8.5174145,13.7926380046424,6.6803044,114.70987243,11.4733745,38.1078512,52.2828,/L,3.374,112.4,75.0977,124.3306,351.72,239.316,3.1816,Her,67.183909,274.2834721,52.1073353,,,55.447005,20.775426,,0.0,2.082,0.817,2.214,0.316,20.113,2.1963572,2.237,42657.6823,0.0004122,2.07,7.52,0.284581,97.0037,,3.3743,273.7615,53.7857
McNaught (C/2009 F2),2015-Jan-01 03:43:02.453,2457023.654889502,6.4,10.7,10.0,5.0,0.03,,,272.958114135,28.728443123,273.099063076,28.734861022,13.22188,2.726598,,,,,-27167.78,186347.661,350.913,,999,,23.311,22.106,99.9132,,188505.4,*,,,,,,170.53,0.0,,,273.446808,55.469837,13.21890649031,8.5170665,13.7964190731203,6.4137226,114.74131862,11.4712025,38.0668464,52.3626,/L,3.3763,119.9,83.6535,124.2461,350.554,239.334,3.20647,Her,67.183938,274.4281449,52.12193,,,55.497443,20.698775,,0.0,2.089,0.817,2.221,0.316,20.035,2.2041348,2.243,42660.6796,0.0004121,2.07,7.51,0.284601,97.0229,,3.3766,273.8514,53.7974
McNaught (C/2009 F2),2015-Jan-02 03:43:02.453,2457024.654889502,6.4,10.7,10.0,5.0,0.03,,,273.058557291,28.74691992,273.19953343,28.753418869,13.19018,2.86199,,,,,-30508.6,186114.943,349.814,,999,,23.313,22.108,99.91305,,188832.2,*,,,,,,169.37,0.0,,,273.477325,55.478238,13.22382530404,8.5167178,13.8000464378109,6.1480248,114.77148649,11.4690319,38.0245373,52.4534,/L,3.3791,126.1,90.5708,124.1501,349.391,239.353,3.23035,Her,67.183966,274.572627,52.1373336,,,55.548729,20.622652,,0.0,2.097,0.816,2.228,0.316,19.959,2.2119347,2.25,42663.5079,0.000412,2.07,7.51,0.28462,97.042,,3.3794,273.9411,53.8095
McNaught (C/2009 F2),2015-Jan-03 03:43:02.453,2457025.654889502,6.4,10.7,10.0,5.0,0.03,,,273.158770245,28.766298234,273.299777781,28.772874747,13.15606,2.996953,,,,,-33851.32,185858.038,348.721,,999,,23.315,22.109,99.91288,,189198.1,*,,,,,,168.2,0.0,,,273.507832,55.486625,13.22874392055,8.5163685,13.8035206048822,5.883195,114.80038026,11.4668625,37.980976,52.555,/L,3.3824,130.5,95.6341,124.0427,348.23,239.372,3.25325,Her,67.183995,274.7168944,52.1535443,,,55.600855,20.547073,,0.0,2.104,0.816,2.235,0.316,19.885,2.2197552,2.257,42666.1737,0.000412,2.07,7.51,0.284638,97.0612,,3.3828,274.0307,53.8221
McNaught (C/2009 F2),2015-Jan-04 03:43:02.453,2457026.654889502,6.4,10.7,10.0,5.0,0.03,,,273.258735512,28.786575242,273.399775638,28.79322497,13.11955,3.131491,,,,,-37196.1,185577.093,347.634,,999,,23.317,22.11,99.91268,,189603.0,*,,,,,,167.05,0.0,,,273.53833,55.494998,13.23366233946,8.5160185,13.806842070589,5.6192159,114.82800405,11.4646944,37.9361889,52.6675,/L,3.3862,132.6,98.723,123.924,347.072,239.392,3.27517,Her,67.184023,274.8609224,52.1705604,,,55.653808,20.472051,,0.0,2.112,0.816,2.242,0.316,19.814,2.2275948,2.264,42668.6836,0.0004119,2.07,7.51,0.284655,97.0803,,3.3866,274.1201,53.8351
McNaught (C/2009 F2),2015-Jan-05 03:43:02.453,2457027.654889502,6.4,10.7,10.0,5.0,0.03,,,273.358435652,28.807748162,273.499506501,28.814466698,13.08064,3.26561,,,,,-40543.14,185272.265,346.553,,999,,23.319,22.112,99.91246,,190046.6,*,,,,,,165.89,0.0,,,273.568818,55.503358,13.23858056038,8.5156679,13.8100113217718,5.356073,114.85436191,11.4625275,37.8901795,52.7907,/L,3.3905,132.2,99.8089,123.7941,345.918,239.413,3.29609,Her,67.184051,275.0046859,52.1883802,,,55.70758,20.397601,,0.0,2.119,0.816,2.249,0.316,19.744,2.2354518,2.271,42671.0439,0.0004118,2.07,7.51,0.284671,97.0995,,3.3909,274.2094,53.8485
McNaught (C/2009 F2),2015-Jan-06 03:43:02.453,2457028.654889502,6.4,10.7,10.0,5.0,0.03,,,273.457853193,28.829814229,273.598950366,28.836597839,13.03934,3.399308,,,,,-43892.59,184943.728,345.479,,999,,23.321,22.113,99.91221,,190528.6,*,,,,,,164.74,0.0,,,273.599296,55.511703,13.2434985829,8.5153166,13.8130288389235,5.0937592,114.87945783,11.460362,37.8429314,52.9246,/L,3.3953,129.6,98.9453,123.6531,344.767,239.435,3.31602,Her,67.18408,275.1481605,52.2070022,,,55.76216,20.323739,,0.0,2.126,0.816,2.256,0.317,19.677,2.2433246,2.278,42673.2612,0.0004117,2.07,7.51,0.284685,97.1186,,3.3958,274.2985,53.8623
McNaught (C/2009 F2),2015-Jan-07 03:43:02.453,2457029.654889502,6.4,10.7,10.0,5.0,0.03,,,273.556970575,28.852770671,273.698088043,28.859616809,12.99563,3.532584,,,,,-47244.62,184591.665,344.413,,999,,23.324,22.115,99.91194,,191048.6,*,,,,,,163.59,0.0,,,273.629765,55.520035,13.24841640665,8.5149646,13.815895101263,4.8322777,114.90329581,11.4581978,37.7944127,53.069,/L,3.4005,125.0,96.2532,123.501,343.62,239.458,3.33494,Her,67.184108,275.2913231,52.226425,,,55.817536,20.250477,,0.0,2.134,0.816,2.263,0.317,19.611,2.2512116,2.285,42675.3421,0.0004117,2.07,7.51,0.284699,97.1377,,3.401,274.3874,53.8765
McNaught (C/2009 F2),2015-Jan-08 03:43:02.453,2457030.654889502,6.4,10.7,10.0,5.0,0.03,,,273.655770104,28.876614678,273.796901268,28.883522217,12.94948,3.665429,,,,,-50599.36,184216.276,343.355,,999,,23.326,22.116,99.91164,,191606.3,*,,,,,,162.45,0.0,,,273.660224,55.528353,13.25333403124,8.5146121,13.8186105930299,4.5716428,114.92587986,11.4560348,37.7445811,53.224,/L,3.4062,119.2,91.9021,123.3381,342.477,239.482,3.35286,Her,67.184137,275.4341518,52.246647,,,55.8737,20.177831,,0.0,2.141,0.816,2.27,0.317,19.548,2.2591115,2.292,42677.2934,0.0004116,2.07,7.51,0.284712,97.1568,,3.4068,274.4761,53.8912
McNaught (C/2009 F2),2015-Jan-09 03:43:02.453,2457031.654889502,6.4,10.7,10.0,5.0,0.03,,,273.754233926,28.901343368,273.895372635,28.908312622,12.90089,3.797828,,,,,-53956.95,183817.767,342.306,,999,,23.328,22.118,99.91132,,192201.3,*,,,,,,161.31,0.0,,,273.690673,55.536658,13.25825145629,8.5142589,13.8211758101113,4.3118803,114.94721412,11.4538731,37.6933883,53.3893,/L,3.4124,112.4,86.0908,123.1643,341.338,239.506,3.36976,Her,67.184165,275.5766256,52.2676669,,,55.930641,20.105815,,0.0,2.149,0.816,2.277,0.317,19.486,2.2670226,2.299,42679.1218,0.0004115,2.07,7.52,0.284724,97.1758,,3.413,274.5646,53.9063
McNaught (C/2009 F2),2015-Jan-10 03:43:02.453,2457032.654889502,6.4,10.7,10.0,5.0,0.03,,,273.852344009,28.92695376,273.993485403,28.933986285,12.84983,3.929767,,,,,-57317.5,183396.362,341.265,,999,,23.33,22.119,99.91097,,192833.3,*,,,,,,160.18,0.0,,,273.721113,55.544948,13.26316868142,8.513905,13.8235912662183,4.0530258,114.96730286,11.4517128,37.6407829,53.5648,/L,3.419,105.0,79.0323,122.9798,340.204,239.532,3.38565,Her,67.184193,275.7187247,52.2894831,,,55.988348,20.034444,,0.0,2.156,0.816,2.284,0.317,19.427,2.2749435,2.306,42680.8344,0.0004114,2.07,7.52,0.284736,97.1949,,3.4196,274.6529,53.9218
McNaught (C/2009 F2),2015-Jan-11 03:43:02.453,2457033.654889502,6.4,10.7,10.0,5.0,0.03,,,273.95008214,28.953442747,274.09122327,28.960541022,12.79628,4.061224,,,,,-60681.12,182952.292,340.234,,999,,23.332,22.12,99.9106,,193501.9,*,,,,,,159.05,0.0,,,273.751543,55.553225,13.26808570625,8.5135506,13.825857498097,3.7951232,114.98615054,11.4495537,37.5867123,53.7505,/L,3.426,97.3,70.9445,122.7848,339.075,239.558,3.40051,Her,67.184222,275.8604299,52.3120941,,,56.04681,19.963734,,0.0,2.164,0.817,2.291,0.317,19.37,2.2828727,2.313,42682.4382,0.0004113,2.07,7.52,0.284747,97.2139,,3.4267,274.741,53.9377
McNaught (C/2009 F2),2015-Jan-12 03:43:02.453,2457034.654889502,6.4,10.7,10.0,5.0,0.03,,,274.047429917,28.980807078,274.188570137,28.987974113,12.74023,4.192177,,,,,-64047.9,182485.799,339.213,,999,,23.333,22.122,99.91021,,194206.7,*,,,,,,157.92,0.0,,,273.781963,55.561489,13.27300253041,8.5131955,13.8279750696327,3.5382224,115.00376184,11.4473959,37.5311224,53.9463,/L,3.4335,89.3,62.0498,122.5794,337.95,239.585,3.41435,Her,67.18425,276.001722,52.3354983,,,56.106017,19.893697,,0.0,2.171,0.817,2.298,0.317,19.314,2.2908088,2.32,42683.9404,0.0004113,2.07,7.53,0.284757,97.233,,3.4342,274.8288,53.954
McNaught (C/2009 F2),2015-Jan-13 03:43:02.453,2457035.654889502,6.4,10.7,10.0,5.0,0.03,,,274.144368743,29.009043341,274.2855099,29.016282226,12.68163,4.322601,,,,,-67417.9,181997.137,338.202,,999,,23.335,22.123,99.9098,,194947.1,*,,,,,,156.8,0.0,,,273.812374,55.569738,13.27791915351,8.5128398,13.8299445751115,3.2823786,115.02014172,11.4452394,37.473955,54.152,/L,3.4413,81.3,52.5839,122.3636,336.831,239.613,3.42716,Her,67.184278,276.142582,52.3596941,,,56.165956,19.824351,,0.0,2.179,0.817,2.305,0.317,19.261,2.2987504,2.327,42685.3483,0.0004112,2.07,7.53,0.284766,97.252,,3.4421,274.9164,53.9707
McNaught (C/2009 F2),2015-Jan-14 03:43:02.453,2457036.654889502,6.4,10.7,10.0,5.0,0.03,,,274.24087981,29.038147947,274.382026185,29.045461344,12.62048,4.452468,,,,,-70791.17,181486.569,337.201,,999,,23.337,22.124,99.90937,,195722.9,*,,,,,,155.69,0.0,,,273.842774,55.577974,13.2828355752,8.5124834,13.8317666422988,3.0276528,115.03529539,11.4430843,37.4151452,54.3675,/L,3.4496,73.3,42.8114,122.1377,335.717,239.642,3.43893,Her,67.184307,276.2829904,52.3846796,,,56.226618,19.755708,,0.0,2.186,0.818,2.312,0.318,19.21,2.306696,2.334,42686.6695,0.0004111,2.07,7.53,0.284775,97.271,,3.4504,275.0037,53.9879
McNaught (C/2009 F2),2015-Jan-15 03:43:02.453,2457037.654889502,6.4,10.7,10.0,5.0,0.03,,,274.336944075,29.068117109,274.478102047,29.075506696,12.55674,4.581747,,,,,-74167.74,180954.371,336.212,,999,,23.339,22.126,99.90891,,196533.4,*,,,,,,154.58,0.0,,,273.873166,55.586197,13.28775179508,8.5121265,13.8334419363653,2.7741142,115.04922839,11.4409304,37.3546164,54.5926,/L,3.4582,65.6,33.0473,121.9018,334.609,239.672,3.44967,Her,67.184335,276.4229268,52.4104529,,,56.28799,19.687785,,0.0,2.193,0.818,2.319,0.318,19.161,2.3146443,2.341,42687.9114,0.000411,2.07,7.54,0.284783,97.29,,3.459,275.0907,54.0054
McNaught (C/2009 F2),2015-Jan-16 03:43:02.453,2457038.654889502,6.4,10.7,10.0,5.0,0.03,,,274.432542231,29.098946813,274.573719512,29.106412731,12.49037,4.710401,,,,,-77547.62,180400.827,335.234,,999,,23.341,22.127,99.90843,,197378.3,*,,,,,,153.48,0.0,,,273.903547,55.594406,13.2926678128,8.511769,13.8349711659845,2.5218453,115.0619466,11.4387779,37.2922771,54.8273,/L,3.4672,58.5,23.679,121.656,333.506,239.702,3.45936,Her,67.184363,276.5623695,52.4370119,,,56.350061,19.620597,,0.0,2.201,0.819,2.327,0.318,19.114,2.3225938,2.348,42689.0819,0.0004109,2.07,7.54,0.284791,97.309,,3.4681,275.1774,54.0234
McNaught (C/2009 F2),2015-Jan-17 03:43:02.453,2457039.654889502,6.4,10.7,10.0,5.0,0.03,,,274.527654674,29.13063277,274.668859029,29.138173162,12.42135,4.838385,,,,,-80930.8,179826.234,334.267,,999,,23.343,22.128,99.90794,,198257.0,*,,,,,,152.38,0.0,,,273.933919,55.602601,13.29758362797,8.5114108,13.8363550929995,2.270949,115.07345637,11.4366267,37.2280208,55.0714,/L,3.4766,52.6,15.1784,121.4005,332.409,239.734,3.468,Her,67.184392,276.7012941,52.4643544,,,56.412818,19.554158,,0.0,2.208,0.82,2.334,0.318,19.069,2.3305431,2.355,42690.189,0.0004109,2.07,7.54,0.284798,97.3279,,3.4774,275.2638,54.0417
McNaught (C/2009 F2),2015-Jan-18 03:43:02.453,2457040.654889502,6.4,10.7,10.0,5.0,0.03,,,274.622261491,29.163170349,274.763498945,29.170781241,12.34963,4.96564,,,,,-84317.21,179230.898,333.313,,999,,23.345,22.13,99.90742,,199168.9,*,,,,,,151.29,0.0,,,273.964281,55.610782,13.30249924021,8.5110521,13.8375945466295,2.0215571,115.08376459,11.4344768,37.1617301,55.3247,/L,3.4863,48.7,8.0927,121.1354,331.318,239.766,3.4756,Her,67.18442,276.8396735,52.492478,,,56.476248,19.488484,,0.0,2.216,0.82,2.341,0.318,19.026,2.3384908,2.363,42691.2408,0.0004108,2.07,7.54,0.284805,97.3469,,3.4872,275.3498,54.0605
McNaught (C/2009 F2),2015-Jan-19 03:43:02.453,2457041.654889502,6.4,10.7,10.0,5.0,0.03,,,274.716342487,29.196554493,274.857615372,29.204230256,12.2752,5.092095,,,,,-87706.78,178615.141,332.371,,999,,23.346,22.131,99.90689,,200113.7,*,,,,,,150.2,0.0,,,273.994633,55.61895,13.30741464916,8.5106927,13.8386904419045,1.7738355,115.09287888,11.4323283,37.0932907,55.5871,/L,3.4963,47.5,2.9991,120.8609,330.234,239.8,3.48214,Her,67.184448,276.977477,52.5213796,,,56.540339,19.42359,,0.0,2.223,0.821,2.348,0.318,18.985,2.3464356,2.37,42692.2456,0.0004107,2.07,7.54,0.284812,97.3658,,3.4972,275.4356,54.0797
McNaught (C/2009 F2),2015-Jan-20 03:43:02.453,2457042.654889502,6.4,10.7,10.0,5.0,0.03,,,274.80987727,29.230779628,274.951182856,29.238514189,12.19803,5.217666,,,,,-91099.4,177979.293,331.442,,999,,23.348,22.132,99.90634,,201090.7,*,,,,,,149.12,0.0,,,274.024976,55.627105,13.31232985442,8.5103327,13.8396437997665,1.5279841,115.10080771,11.4301811,37.0226127,55.8585,/L,3.5066,49.7,0.4182,120.5772,329.155,239.834,3.48762,Her,67.184476,277.1146715,52.5510561,,,56.605077,19.359491,,0.0,2.231,0.822,2.356,0.318,18.945,2.3543759,2.377,42693.2119,0.0004106,2.07,7.54,0.284818,97.3847,,3.5075,275.5209,54.0992
McNaught (C/2009 F2),2015-Jan-21 03:43:02.453,2457043.654889502,6.4,10.7,10.0,5.0,0.03,,,274.902845415,29.265839599,275.044176052,29.273628153,12.11814,5.342263,,,,,-94494.92,177323.693,330.526,,999,,23.35,22.133,99.90577,,202099.3,*,,,,,,148.05,0.0,,,274.055309,55.635246,13.3172448556,8.5099721,13.840455763719,1.2842246,115.10756061,11.4280352,36.9496557,56.1387,/L,3.5172,54.8,0.7021,120.2844,328.083,239.869,3.49205,Her,67.184504,277.2512239,52.5815036,,,56.670448,19.296203,,0.0,2.238,0.823,2.363,0.318,18.908,2.3623104,2.384,42694.1485,0.0004105,2.07,7.53,0.284825,97.4036,,3.5182,275.6059,54.1192
McNaught (C/2009 F2),2015-Jan-22 03:43:02.453,2457044.654889502,6.4,10.7,10.0,5.0,0.03,,,274.995226678,29.301727642,275.136571834,29.309568227,12.03558,5.465795,,,,,-97893.2,176648.688,329.623,,999,,23.352,22.135,99.90518,,203138.9,*,,,,,,146.98,0.0,,,274.085632,55.643373,13.32215965231,8.5096109,13.8411276066913,1.0427791,115.11314816,11.4258907,36.8744484,56.4275,/L,3.5281,62.2,3.9363,119.9828,327.018,239.905,3.49542,Her,67.184531,277.3871038,52.6127179,,,56.736437,19.233739,,0.0,2.245,0.824,2.37,0.318,18.873,2.3702376,2.392,42695.064,0.0004104,2.07,7.53,0.284831,97.4225,,3.5291,275.6905,54.1396
McNaught (C/2009 F2),2015-Jan-23 03:43:02.453,2457045.654889502,6.4,10.7,10.0,5.0,0.03,,,275.087001232,29.338436434,275.228350786,29.346330544,11.95041,5.588184,,,,,-101294.07,175954.625,328.733,,999,,23.353,22.136,99.90458,,204209.1,*,,,,,,145.93,0.0,,,274.115946,55.651487,13.32707424415,8.509249,13.8416607236322,0.803844,115.11758196,11.4237476,36.7970929,56.7247,/L,3.5392,71.0,9.9005,119.6725,325.959,239.942,3.49772,Her,67.184559,277.5222862,52.644694,,,56.803029,19.172114,,0.0,2.253,0.825,2.378,0.318,18.84,2.3781562,2.399,42695.9671,0.0004104,2.07,7.52,0.284837,97.4414,,3.5402,275.7747,54.1603
McNaught (C/2009 F2),2015-Jan-24 03:43:02.453,2457046.654889502,6.4,10.7,10.0,5.0,0.03,,,275.178149844,29.375958196,275.319497178,29.383910118,11.86274,5.709374,,,,,-104697.36,175241.85,327.858,,999,,23.355,22.137,99.90397,,205309.0,*,,,,,,144.87,0.0,,,274.14625,55.659588,13.3319886307,8.5088865,13.842056610182,0.5675691,115.12087444,11.4216058,36.7177496,57.0303,/L,3.5506,80.5,18.111,119.3537,324.907,239.98,3.49897,Her,67.184586,277.6567509,52.6774266,,,56.870209,19.111341,,0.0,2.26,0.826,2.385,0.318,18.809,2.3860649,2.406,42696.8664,0.0004103,2.07,7.52,0.284843,97.4602,,3.5516,275.8585,54.1815
McNaught (C/2009 F2),2015-Jan-25 03:43:02.453,2457047.654889502,6.4,10.7,10.0,5.0,0.03,,,275.268653978,29.414284835,275.40999752,29.422300048,11.77266,5.829329,,,,,-108102.93,174510.709,326.996,,999,,23.357,22.138,99.90334,,206438.2,*,,,,,,143.83,0.0,,,274.176544,55.667675,13.33690281156,8.5085234,13.8423168329176,0.33405,115.12303865,11.4194653,36.6366111,57.3439,/L,3.5622,90.2,27.9227,119.0266,323.862,240.019,3.49916,Her,67.184613,277.7904813,52.7109103,,,56.937961,19.051433,,0.0,2.267,0.827,2.392,0.319,18.78,2.3939623,2.413,42697.7704,0.0004102,2.07,7.51,0.284849,97.4791,,3.5633,275.9419,54.203
McNaught (C/2009 F2),2015-Jan-26 03:43:02.453,2457048.654889502,6.4,10.7,10.0,5.0,0.03,,,275.358495791,29.453408078,275.499838673,29.461491521,11.68026,5.948032,,,,,-111510.62,173761.544,326.149,,999,,23.358,22.139,99.90269,,207596.0,*,,,,,,142.79,0.0,,,274.206828,55.675748,13.34181678631,8.5081596,13.842442998905,0.1033331,115.12408794,11.4173262,36.5538729,57.6656,/L,3.5741,99.5,38.6451,118.6914,322.823,240.058,3.49829,Her,67.18464,277.923461,52.7451391,,,57.00627,18.992401,,0.0,2.275,0.828,2.4,0.319,18.753,2.4018473,2.421,42698.6874,0.0004101,2.06,7.5,0.284855,97.4979,,3.5751,276.0248,54.2249
McNaught (C/2009 F2),2015-Jan-27 03:43:02.453,2457049.654889502,6.4,10.7,10.0,5.0,0.03,,,275.447658059,29.493319583,275.589006471,29.501474402,11.58563,6.065479,,,,,-114920.29,172994.703,325.316,,999,,23.36,22.141,99.90204,,208781.8,*,,,,,,141.76,0.0,,,274.237102,55.683809,13.34673055452,8.5077951,13.8424367307136,-0.1245718,115.12403581,11.4151884,36.4697138,57.9949,/L,3.5861,108.3,49.6326,118.3482,321.792,240.099,3.49636,Her,67.184666,278.0556725,52.7801073,,,57.075121,18.934256,,0.0,2.282,0.83,2.407,0.319,18.727,2.4097187,2.428,42699.6254,0.00041,2.06,7.49,0.284861,97.5167,,3.5872,276.1073,54.2472
McNaught (C/2009 F2),2015-Jan-28 03:43:02.453,2457050.654889502,6.4,10.7,10.0,5.0,0.03,,,275.536124072,29.534011012,275.677485176,29.542238013,11.48881,6.181674,,,,,-118331.78,172210.534,324.498,,999,,23.361,22.142,99.90137,,209995.0,*,,,,,,140.73,0.0,,,274.267367,55.691855,13.35164411578,8.50743,13.8422996494928,-0.3496774,115.12289574,11.413052,36.3842847,58.3319,/L,3.5984,116.3,60.3313,117.9973,320.767,240.141,3.49338,Her,67.184692,278.1870956,52.8158091,,,57.144499,18.877009,,0.0,2.289,0.831,2.414,0.319,18.704,2.4175754,2.435,42700.5926,0.0004099,2.06,7.48,0.284868,97.5355,,3.5995,276.1893,54.2699
McNaught (C/2009 F2),2015-Jan-29 03:43:02.453,2457051.654889502,6.4,10.7,10.0,5.0,0.03,,,275.623877512,29.575474061,275.765257619,29.583771818,11.38988,6.296624,,,,,-121744.94,171409.389,323.694,,999,,23.363,22.143,99.90068,,211234.9,*,,,,,,139.71,0.0,,,274.297622,55.699889,13.35655746966,8.5070643,13.8420333655961,-0.5720067,115.12068112,11.4109169,36.2977075,58.6764,/L,3.6108,123.0,70.2915,117.6388,319.749,240.183,3.48934,Her,67.184718,278.3177081,52.8522388,,,57.214389,18.820671,,0.0,2.296,0.832,2.422,0.319,18.683,2.4254165,2.443,42701.5966,0.0004099,2.06,7.47,0.284874,97.5543,,3.6119,276.2708,54.2929
McNaught (C/2009 F2),2015-Jan-30 03:43:02.453,2457052.654889502,6.4,10.7,10.0,5.0,0.03,,,275.710902358,29.617700474,275.85230564,29.626065832,11.28885,6.410336,,,,,-125159.63,170591.624,322.905,,999,,23.364,22.144,99.89999,,212501.1,*,,,,,,138.7,0.0,,,274.327867,55.707909,13.36147061573,8.5066979,13.8416394747208,-0.7915864,115.11740523,11.4087831,36.2100769,59.0281,/L,3.6233,128.1,79.1588,117.2728,318.737,240.226,3.48426,Her,67.184744,278.4474861,52.8893906,,,57.284778,18.765251,,0.0,2.304,0.834,2.429,0.319,18.663,2.4332409,2.45,42702.6455,0.0004098,2.05,7.46,0.284881,97.5731,,3.6244,276.3518,54.3163
McNaught (C/2009 F2),2015-Jan-31 03:43:02.453,2457053.654889502,6.4,10.7,10.0,5.0,0.03,,,275.797182791,29.660682041,275.938610653,29.669110819,11.18577,6.522817,,,,,-128575.68,169757.598,322.131,,999,,23.366,22.145,99.89929,,213792.9,*,,,,,,137.7,0.0,,,274.358103,55.715916,13.36638355357,8.5063308,13.8411195574399,-1.0084419,115.11308121,11.4066506,36.1214649,59.3869,/L,3.636,131.2,86.6603,116.8997,317.733,240.271,3.47813,Her,67.184769,278.5764051,52.9272589,,,57.35565,18.71076,,0.0,2.311,0.836,2.436,0.319,18.645,2.4410477,2.457,42703.7468,0.0004097,2.05,7.44,0.284889,97.5918,,3.6372,276.4324,54.3401
McNaught (C/2009 F2),2015-Feb-01 03:43:02.453,2457054.654889502,6.4,10.7,10.0,5.0,0.03,,,275.88270313,29.704410583,276.024154121,29.712898324,11.08065,6.634068,,,,,-131992.94,168907.674,321.372,,999,,23.367,22.146,99.89858,,215109.7,*,,,,,,136.7,0.0,,,274.388329,55.723909,13.37129628276,8.5059631,13.8404751806029,-1.2225949,115.10772209,11.4045194,36.0319245,59.7527,/L,3.6489,132.1,92.592,116.5195,316.735,240.316,3.47095,Her,67.184794,278.7044403,52.9658384,,,57.426991,18.657207,,0.0,2.318,0.837,2.444,0.319,18.63,2.4488361,2.465,42704.9083,0.0004096,2.04,7.43,0.284896,97.6105,,3.65,276.5124,54.3642
McNaught (C/2009 F2),2015-Feb-02 03:43:02.453,2457055.654889502,6.4,10.7,10.0,5.0,0.03,,,275.967447768,29.748877939,276.108917964,29.757420592,10.9735,6.744092,,,,,-135411.24,168042.218,320.629,,999,,23.369,22.147,99.89785,,216450.9,*,,,,,,135.71,0.0,,,274.418544,55.731889,13.37620880288,8.5055948,13.8397078997953,-1.4340624,115.10134081,11.4023896,35.9414917,60.1253,/L,3.6618,130.6,96.8119,116.1324,315.744,240.362,3.46273,Her,67.184819,278.8315676,53.0051234,,,57.498787,18.604602,,0.0,2.325,0.839,2.451,0.319,18.616,2.4566051,2.472,42706.1378,0.0004095,2.04,7.42,0.284905,97.6293,,3.663,276.5919,54.3887
McNaught (C/2009 F2),2015-Feb-03 03:43:02.453,2457056.654889502,6.4,10.7,10.0,5.0,0.03,,,276.051401126,29.794075946,276.192884839,29.80267041,10.86433,6.852885,,,,,-138830.41,167161.597,319.9,,999,,23.37,22.148,99.89712,,217816.1,*,,,,,,134.72,0.0,,,274.448751,55.739856,13.3811211135,8.5052257,13.8388192625528,-1.6428551,115.09395024,11.400261,35.8501876,60.5045,/L,3.6749,127.1,99.2363,115.7386,314.76,240.409,3.45347,Her,67.184844,278.9577635,53.0451086,,,57.571025,18.552953,,0.0,2.332,0.841,2.459,0.319,18.604,2.464354,2.479,42707.443,0.0004094,2.04,7.4,0.284913,97.648,,3.6761,276.6708,54.4136
McNaught (C/2009 F2),2015-Feb-04 03:43:02.453,2457057.654889502,6.4,10.7,10.0,5.0,0.03,,,276.134547607,29.839996419,276.276038315,29.848640878,10.75314,6.960444,,,,,-142250.27,166266.18,319.187,,999,,23.372,22.149,99.89639,,219204.5,*,,,,,,133.74,0.0,,,274.478947,55.747809,13.3860332142,8.5048561,13.83781081226,-1.8489766,115.08556322,11.3981337,35.7580203,60.8901,/L,3.688,122.0,99.838,115.3383,313.782,240.457,3.44317,Her,67.184868,279.0830059,53.0857885,,,57.64369,18.502271,,0.0,2.339,0.842,2.466,0.319,18.594,2.4720819,2.486,42708.8315,0.0004094,2.03,7.39,0.284923,97.6667,,3.6892,276.7492,54.4388
