targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-03 13:07:11.521,2456569.046661123,9.7,,5.25,,32.325074317,21.079825996,32.525899435,21.145867486,-11.1927,-8.30776,,,,,-564119.24,91069.032,309.366,,999,,19.413,,99.93645,,547263.5,*,,,,,,55.83,0.0,,,34.491084,6.827169,9.312128627871,9.9126107,8.41665557845035,-2.9515471,69.99918996,13.8084849,23.8194767,152.0176,/L,2.894,135.0,2.5708,24.9017,235.712,314.431,-2.81228,Ari,67.182371,37.5080573,7.5584796,,,146.258518,-38.237158,,0.0,0.232,0.18,0.283,0.079,-36.69,0.0700994,0.294,2775.408,4.36e-05,0.84,3.07,0.018516,91.714,,2.8891,35.898,7.1953
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-04 13:07:11.521,2456570.046661123,9.7,,5.25,,32.24475365,21.024082738,32.445535714,21.090212116,-11.3081,-8.39584,,,,,-567381.79,92257.256,309.83,,999,,19.414,,99.94084,,550999.1,*,,,,,,55.2,0.0,,,34.507774,6.79732,9.317853635866,9.9124175,8.41509200650071,-2.4621842,69.98618613,13.8042313,24.0042483,153.0553,/L,2.7924,147.9,0.3247,23.9662,235.08,314.304,-2.72087,Ari,67.182371,37.4178983,7.531481,,,146.196894,-38.317012,,0.0,0.232,0.181,0.283,0.079,-36.794,0.0701466,0.294,2779.9055,4.36e-05,0.84,3.07,0.018546,91.7482,,2.7875,35.8613,7.1667
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-05 13:07:11.521,2456571.046661123,9.7,,5.25,,32.163660298,20.967758328,32.364402196,21.033974186,-11.4177,-8.48197,,,,,-570623.79,93440.076,310.333,,999,,19.415,,99.9451,,554730.2,*,,,,,,54.53,0.0,,,34.52444,6.767507,9.323578521948,9.9122211,8.41381270011065,-1.9671746,69.97554646,13.7999816,24.1902056,154.0917,/L,2.6903,160.8,0.3475,23.0325,234.404,314.175,-2.62854,Ari,67.182371,37.3268286,7.504217,,,146.134473,-38.397631,,0.0,0.231,0.181,0.283,0.079,-36.9,0.0701892,0.294,2784.4078,4.36e-05,0.85,3.07,0.018576,91.7823,,2.6853,35.8241,7.138
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-06 13:07:11.521,2456572.046661123,9.7,,5.25,,32.081837793,20.910866029,32.282547352,20.977169198,-11.5211,-8.56607,,,,,-573845.12,94617.175,310.881,,999,,19.416,,99.94922,,558455.5,*,,,,,,53.8,0.0,,,34.541085,6.73773,9.329303284078,9.9120212,8.41282083378795,-1.4668255,69.96729736,13.7957357,24.3771843,155.1265,/L,2.5875,171.6,2.7905,22.101,233.677,314.045,-2.53532,Ari,67.182372,37.2348959,7.4766872,,,146.07129,-38.478986,,0.0,0.231,0.182,0.283,0.079,-37.007,0.070227,0.294,2788.9142,4.37e-05,0.85,3.08,0.018606,91.8165,,2.5826,35.7865,7.1092
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-07 13:07:11.521,2456573.046661123,9.7,,5.25,,31.999330487,20.853419698,32.200018626,20.919813325,-11.6185,-8.64806,,,,,-577045.72,95788.233,311.48,,999,,19.418,,99.95319,,562173.1,*,,,,,,53.02,0.0,,,34.557706,6.70799,9.335027920228,9.9118181,8.41211939294591,-0.9614828,69.96146365,13.7914939,24.5650455,156.1592,/L,2.4844,167.6,7.6505,21.1722,232.893,313.915,-2.44125,Ari,67.182373,37.1421471,7.4488914,,,146.00738,-38.561047,,0.0,0.231,0.182,0.283,0.079,-37.116,0.0702602,0.294,2793.4238,4.37e-05,0.85,3.08,0.018636,91.8505,,2.4794,35.7484,7.0803
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-08 13:07:11.521,2456574.046661123,9.7,,5.25,,31.91618334,20.79543375,32.116861057,20.861922691,-11.7096,-8.72786,,,,,-580225.53,96952.932,312.139,,999,,19.419,,99.95702,,565881.1,*,,,,,,52.18,0.0,,,34.574305,6.678285,9.340752428386,9.9116116,8.41171115520869,-0.4515175,69.95806844,13.7872559,24.753685,157.1892,/L,2.3809,154.8,14.7495,20.2465,232.044,313.783,-2.34637,Ari,67.182375,37.0486272,7.4208297,,,145.942779,-38.643782,,0.0,0.231,0.183,0.283,0.079,-37.226,0.0702889,0.294,2797.9357,4.37e-05,0.85,3.08,0.018666,91.8846,,2.3759,35.71,7.0513
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-09 13:07:11.521,2456575.046661123,9.7,,5.25,,31.832441663,20.736923098,32.033116669,20.80351273,-11.7944,-8.80538,,,,,-583384.55,98110.943,312.865,,999,,19.42,,99.96069,,569577.3,*,,,,,,51.26,0.0,,,34.590882,6.648616,9.346476806552,9.9114018,8.41159868101706,0.0626925,69.95713303,13.7830218,24.943039,158.2159,/L,2.2771,141.0,23.7416,19.3245,231.122,313.651,-2.25073,Ari,67.182377,36.9543784,7.3925027,,,145.877525,-38.727162,,0.0,0.23,0.183,0.284,0.079,-37.337,0.0703129,0.294,2802.4492,4.38e-05,0.85,3.08,0.018696,91.9186,,2.2721,35.6711,7.0221
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-10 13:07:11.521,2456576.046661123,9.7,,5.25,,31.748150864,20.677903089,31.948824925,20.744597865,-11.8729,-8.88059,,,,,-586522.81,99261.934,313.67,,999,,19.422,,99.9642,,573258.9,*,,,,,,50.26,0.0,,,34.607436,6.618983,9.352201052742,9.9111887,8.41178431525941,0.5807817,69.9586769,13.7787916,25.1330831,159.2386,/L,2.1732,127.0,34.1438,18.4068,230.115,313.519,-2.15435,Ari,67.182379,36.8594401,7.3639111,,,145.811654,-38.811154,,0.0,0.23,0.183,0.284,0.079,-37.45,0.0703325,0.294,2806.9633,4.38e-05,0.85,3.08,0.018726,91.9525,,2.1682,35.6319,6.9929
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-11 13:07:11.521,2456577.046661123,9.7,,5.25,,31.663356206,20.618389427,31.864024069,20.685191633,-11.9452,-8.95342,,,,,-589640.4,100405.57,314.566,,999,,19.423,,99.96755,,576922.7,*,,,,,,49.17,0.0,,,34.623969,6.589386,9.357925164985,9.9109723,8.41227019939204,1.1024135,69.96271787,13.7745654,25.3238281,160.2563,/L,2.0693,112.9,45.3811,17.4942,229.011,313.385,-2.05728,Ari,67.182382,36.7638502,7.3350557,,,145.745204,-38.895729,,0.0,0.23,0.184,0.284,0.079,-37.564,0.0703477,0.294,2811.4773,4.38e-05,0.85,3.09,0.018756,91.9864,,2.0643,35.5924,6.9635
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-12 13:07:11.521,2456578.046661123,9.7,,5.25,,31.578102617,20.558398103,31.778752827,20.625307181,-12.0113,-9.02384,,,,,-592737.46,101541.517,315.569,,999,,19.425,,99.97073,,580565.0,*,,,,,,47.96,0.0,,,34.640478,6.559825,9.363649141321,9.9107526,8.41305829184605,1.6272923,69.96927224,13.770343,25.515312,161.2681,/L,1.9655,98.8,56.8335,16.5877,227.794,313.251,-1.95955,Ari,67.182385,36.6676469,7.305938,,,145.678211,-38.980853,,0.0,0.23,0.184,0.284,0.079,-37.679,0.0703584,0.294,2815.9904,4.39e-05,0.85,3.08,0.018786,92.0203,,1.9605,35.5526,6.9341
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-13 13:07:11.521,2456579.046661123,9.7,,5.25,,31.492434565,20.497945336,31.693051884,20.564957953,-12.0712,-9.09182,,,,,-595814.15,102669.444,316.697,,999,,19.427,,99.97374,,584181.2,*,,,,,,46.62,0.0,,,34.656966,6.530299,9.369372979806,9.9105297,8.41415039387727,2.1551701,69.97835497,13.7661245,25.707591,162.2725,/L,1.862,84.7,67.8794,15.6884,226.447,313.117,-1.86122,Ari,67.182389,36.5708702,7.2765597,,,145.610713,-39.066496,,0.0,0.229,0.185,0.284,0.079,-37.796,0.0703648,0.294,2820.5018,4.39e-05,0.85,3.08,0.018816,92.0541,,1.8571,35.5124,6.9045
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-14 13:07:11.521,2456580.046661123,9.7,,5.25,,31.406395982,20.437047522,31.606964723,20.504158344,-12.1251,-9.15734,,,,,-598870.72,103789.033,317.972,,999,,19.428,,99.97657,,587765.6,*,,,,,,45.13,0.0,,,34.673432,6.500809,9.375096678503,9.9103036,8.4155481781301,2.6858497,69.98997999,13.7619098,25.9007299,163.2682,/L,1.7591,70.7,77.9344,14.7977,224.946,312.982,-1.76231,Ari,67.182393,36.4735627,7.2469225,,,145.542746,-39.152627,,0.0,0.229,0.185,0.284,0.079,-37.914,0.0703669,0.294,2825.0107,4.39e-05,0.85,3.08,0.018846,92.0879,,1.7541,35.472,6.8748
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-15 13:07:11.521,2456581.046661123,9.7,,5.25,,31.32003026,20.375721206,31.520537591,20.442924137,-12.1729,-9.22037,,,,,-601907.44,104899.973,319.423,,999,,19.43,,99.97922,,591311.4,*,,,,,,43.47,0.0,,,34.689875,6.471354,9.380820235487,9.9100742,8.41725321746632,3.2191821,70.00416037,13.7576991,26.0947923,164.2532,/L,1.6568,56.8,86.4871,13.9175,223.265,312.847,-1.66286,Ari,67.182398,36.3757702,7.2170285,,,145.474347,-39.239213,,0.0,0.229,0.186,0.284,0.079,-38.033,0.0703648,0.294,2829.5165,4.4e-05,0.85,3.08,0.018877,92.1217,,1.6519,35.4314,6.845
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-16 13:07:11.521,2456582.046661123,9.7,,5.25,,31.233380306,20.31398306,31.433818657,20.381272604,-12.2148,-9.2809,,,,,-604924.63,106001.968,321.081,,999,,19.432,,99.98169,,594809.8,*,,,,,,41.59,0.0,,,34.706297,6.441935,9.386543648841,9.9098415,8.41926701165598,3.7550617,70.02090859,13.7534922,26.2898313,165.225,/L,1.5557,43.1,93.1326,13.0498,221.369,312.711,-1.56292,Ari,67.182402,36.2775408,7.1868802,,,145.405551,-39.326226,,0.0,0.228,0.186,0.284,0.079,-38.153,0.0703585,0.294,2834.0184,4.4e-05,0.85,3.08,0.018907,92.1554,,1.5508,35.3905,6.8152
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-17 13:07:11.521,2456583.046661123,9.7,,5.25,,31.146488648,20.251849892,31.34685662,20.319222259,-12.2508,-9.3389,,,,,-607922.66,107094.725,322.99,,999,,19.434,,99.98397,,598250.1,*,,,,,,39.45,0.0,,,34.722696,6.412551,9.392266916657,9.9096057,8.42159100941069,4.2934154,70.04023669,13.7492892,26.4858796,166.1806,/L,1.4559,29.7,97.5996,12.1976,219.217,312.576,-1.46252,Ari,67.182408,36.1789236,7.1564799,,,145.336395,-39.413633,,0.0,0.228,0.186,0.284,0.079,-38.274,0.0703481,0.294,2838.5157,4.4e-05,0.85,3.08,0.018937,92.1891,,1.4511,35.3495,6.7852
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-18 13:07:11.521,2456584.046661123,9.7,,5.25,,31.059397576,20.189338661,31.259699237,20.256792329,-12.2809,-9.39435,,,,,-610901.93,108177.955,325.2,,999,,19.436,,99.98606,,601618.2,*,,,,,,37.02,0.0,,,34.739073,6.383202,9.397990037034,9.9093666,8.42422662338238,4.8341889,70.06215642,13.74509,26.6829433,167.1162,/L,1.3579,17.0,99.7657,11.3644,216.758,312.44,-1.3617,Ari,67.182414,36.0799674,7.1258303,,,145.266916,-39.501404,,0.0,0.228,0.187,0.284,0.079,-38.396,0.0703337,0.294,2843.0076,4.41e-05,0.85,3.07,0.018967,92.2227,,1.3532,35.3082,6.7551
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-19 13:07:11.521,2456585.046661123,9.7,,5.25,,30.972149307,20.126466506,31.172392251,20.194002162,-12.3051,-9.44721,,,,,-613862.89,109251.365,327.773,,999,,19.438,,99.98795,,604896.2,*,,,,,,34.21,0.0,,,34.755429,6.353889,9.403713008079,9.9091244,8.42717523655264,5.3773311,70.08667929,13.7408946,26.8809984,168.0267,/L,1.2623,7.273,99.6538,10.5549,213.928,312.304,-1.26051,Ari,67.18242,35.9807193,7.0949342,,,145.197149,-39.589508,,0.0,0.227,0.187,0.284,0.079,-38.519,0.0703152,0.294,2847.4937,4.41e-05,0.84,3.07,0.018996,92.2563,,1.2578,35.2668,6.7249
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-20 13:07:11.521,2456586.046661123,9.7,,5.25,,30.884786138,20.063250785,31.084979016,20.130870755,-12.3233,-9.49746,,,,,-616806.02,110314.656,330.788,,999,,19.44,,99.98966,,608060.9,*,,,,,,30.96,0.0,,,34.771763,6.324611,9.409435827906,9.9088789,8.43043819989373,5.9227802,70.11381653,13.7367031,27.0799916,168.9058,/L,1.1698,12.7,97.4109,9.7751,210.651,312.168,-1.15897,Ari,67.182427,35.8812244,7.0637944,,,145.127131,-39.677915,,0.0,0.227,0.188,0.284,0.079,-38.643,0.0702929,0.294,2851.9731,4.41e-05,0.84,3.06,0.019026,92.2898,,1.1654,35.2252,6.6947
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-21 13:07:11.521,2456587.046661123,9.7,,5.25,,30.797350564,19.999709108,30.997500828,20.067416518,-12.3355,-9.54505,,,,,-619731.81,111367.52,334.337,,999,,19.443,,99.99116,,611082.0,*,,,,,,27.18,0.0,,,34.788075,6.295368,9.415158494637,9.9086303,8.43401682281713,6.4704527,70.14357903,13.7325155,27.2798453,169.745,/L,1.0812,24.3,93.2725,9.033,206.833,312.031,-1.05713,Ari,67.182434,35.7815257,7.0324138,,,145.0569,-39.766593,,0.0,0.227,0.188,0.284,0.079,-38.768,0.0702667,0.294,2856.4452,4.42e-05,0.84,3.06,0.019056,92.3233,,1.0771,35.1836,6.6643
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-22 13:07:11.521,2456588.046661123,9.7,,5.25,,30.709885366,19.935859366,30.909997683,20.003657299,-12.3417,-9.58994,,,,,-622640.8,112409.639,338.528,,999,,19.445,,99.99248,,613920.2,*,,,,,,22.75,0.0,,,34.804365,6.26616,9.420881006402,9.9083786,8.43791235908945,7.0202389,70.17597721,13.7283316,27.4804643,170.5334,/L,0.9979,36.3,87.5242,8.3389,202.366,311.895,-0.95502,Ari,67.182442,35.6816648,7.0007956,,,144.986495,-39.855511,,0.0,0.226,0.188,0.283,0.079,-38.894,0.0702367,0.294,2860.9094,4.42e-05,0.84,3.05,0.019086,92.3568,,0.994,35.1418,6.6338
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-23 13:07:11.521,2456589.046661123,9.7,,5.25,,30.622433643,19.871719747,30.822509133,19.939610573,-12.3417,-9.63208,,,,,-625533.57,113440.687,343.478,,999,,19.448,,99.99359,,616524.7,*,,,,,,17.57,0.0,,,34.820634,6.236987,9.426603361339,9.9081236,8.44212599119384,7.572002,70.21102092,13.7241516,27.6817431,171.2569,/L,0.9211,48.3,80.4672,7.7058,197.134,311.759,-0.8527,Ari,67.18245,35.5816831,6.9689428,,,144.915954,-39.944639,,0.0,0.226,0.189,0.283,0.079,-39.02,0.0702029,0.294,2865.3649,4.42e-05,0.84,3.05,0.019116,92.3902,,0.9177,35.1,6.6033
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-24 13:07:11.521,2456590.046661123,9.7,,5.25,,30.53503881,19.807308746,30.735074992,19.875293685,-12.3357,-9.67144,,,,,-628410.7,114460.333,349.296,,999,,19.45,,99.9945,,618831.7,*,,,,,,11.51,0.0,,,34.836881,6.207849,9.432325557599,9.9078656,8.44665881559585,8.1255817,70.24871927,13.7199754,27.8835716,171.8977,/L,0.8529,60.2,72.3958,7.1505,191.026,311.623,-0.75019,Ari,67.182459,35.4816217,6.9368587,,,144.845316,-40.033943,,0.0,0.225,0.189,0.283,0.079,-39.148,0.0701655,0.294,2869.8113,4.43e-05,0.84,3.04,0.019145,92.4236,,0.85,35.0581,6.5726
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-25 13:07:11.521,2456591.046661123,9.7,,5.25,,30.44774458,19.742645159,30.647735798,19.810724067,-12.3234,-9.70795,,,,,-631272.81,115468.241,356.057,,999,,19.453,,99.99521,,620764.2,*,,,,,,4.5,0.0,,,34.853107,6.178746,9.438047593338,9.9076044,8.45151183039252,8.6807985,70.28908057,13.715803,28.0858392,172.4345,/L,0.7955,72.1,63.587,6.6925,183.971,311.488,-0.64754,Ari,67.182468,35.3815227,6.9045466,,,144.774622,-40.123393,,0.0,0.225,0.189,0.283,0.079,-39.276,0.0701244,0.294,2874.2479,4.43e-05,0.84,3.04,0.019175,92.457,,0.7931,35.0161,6.5419
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-26 13:07:11.521,2456592.046661123,9.7,,5.25,,30.360594924,19.677748079,30.560533084,19.745919417,-12.3049,-9.74159,,,,,630641.832,116464.075,3.743,,999,,19.456,,99.99572,,622236.6,*,,,,,,356.55,0.0,,,34.869311,6.149678,9.443769466728,9.9073401,8.45668592577481,9.2374588,70.33211221,13.7116344,28.2884356,172.8435,/T,0.7513,83.9,54.303,6.3532,175.985,311.352,-0.5448,Ari,67.182478,35.281429,6.8720101,,,144.703913,-40.212955,,0.0,0.224,0.19,0.283,0.079,-39.404,0.0700797,0.294,2878.6739,4.43e-05,0.83,3.03,0.019204,92.4903,,0.7497,34.9742,6.5111
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-27 13:07:11.521,2456593.046661123,9.7,,5.25,,30.273634036,19.612636886,30.473509528,19.680897815,-12.2801,-9.77231,,,,,626116.321,117447.493,12.199,,999,,19.458,,99.99603,,623165.7,*,,,,,,347.81,0.0,,,34.885493,6.120644,9.449491175949,9.9070727,8.4621818768555,9.795358,70.37782064,13.7074695,28.4912502,173.1016,/T,0.7229,95.8,44.8018,6.1527,167.227,311.217,-0.44199,Ari,67.182489,35.1813849,6.8392527,,,144.633231,-40.302599,,0.0,0.224,0.19,0.283,0.079,-39.534,0.0700316,0.294,2883.0889,4.44e-05,0.83,3.02,0.019234,92.5236,,0.7221,34.9323,6.4802
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-28 13:07:11.521,2456594.046661123,9.7,,5.25,,30.186906319,19.54733124,30.386709081,19.615677833,-12.249,-9.80006,,,,,621577.161,118418.155,21.101,,999,,19.461,,99.99614,,623488.6,*,,,,,,338.59,0.0,,,34.901654,6.091645,9.455212719194,9.9068023,8.46800033776669,10.3542818,70.4262113,13.7033085,28.6941689,173.1913,/T,0.712,107.9,35.3551,6.1049,158.021,311.083,-0.33917,Ari,67.1825,35.0814358,6.8062781,,,144.562617,-40.39229,,0.0,0.224,0.191,0.283,0.079,-39.664,0.0699801,0.294,2887.4923,4.44e-05,0.83,3.01,0.019263,92.5568,,0.7122,34.8905,6.4492
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-29 13:07:11.521,2456595.046661123,9.7,,5.25,,30.100456363,19.48185107,30.300177145,19.550278669,-12.2115,-9.82481,,,,,617025.573,119375.722,30.007,,999,,19.464,,99.99605,,623180.7,*,,,,,,329.35,0.0,,,34.917794,6.062681,9.460934094671,9.9065287,8.47414183548055,10.9140036,70.47728858,13.6991513,28.89707,173.1057,/T,0.7195,120.2,26.267,6.2136,148.811,310.949,-0.23638,Ari,67.182511,34.9816287,6.7730901,,,144.492116,-40.481997,,0.0,0.223,0.191,0.283,0.079,-39.794,0.0699251,0.294,2891.8834,4.44e-05,0.83,3.0,0.019293,92.59,,0.7205,34.8487,6.4181
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-30 13:07:11.521,2456596.046661123,9.7,,5.25,,30.014328956,19.416216581,30.213960748,19.484720314,-12.1677,-9.84651,,,,,612462.798,120319.854,38.471,,999,,19.467,,99.99576,,622263.7,*,,,,,,320.52,0.0,,,34.933912,6.033752,9.466655300599,9.9062521,8.48060676153359,11.4742798,70.53105573,13.6949978,29.0998196,172.851,/T,0.7447,132.7,17.8902,6.4714,140.04,310.815,-0.13365,Ari,67.182523,34.8820125,6.7396928,,,144.421769,-40.571686,,0.0,0.223,0.191,0.283,0.079,-39.925,0.0698669,0.293,2896.2616,4.45e-05,0.82,2.99,0.019322,92.6231,,0.7466,34.8069,6.3869
Lemmon-Siding Spring (C/2008 FK7,2013-Oct-31 13:07:11.521,2456597.046661123,9.7,,5.25,,29.928569086,19.35044825,30.128108611,19.419023728,-12.1174,-9.86512,,,,,607890.093,121250.216,46.165,,999,,19.47,,99.99527,,620798.7,*,,,,,,312.46,0.0,,,34.95001,6.004857,9.472376335215,9.9059725,8.487395359827,12.0348411,70.58751478,13.6908481,29.3022677,172.4441,/T,0.7857,145.6,10.6316,6.8616,132.038,310.682,-0.03104,Ari,67.182535,34.7826379,6.70609,,,144.351622,-40.661325,,0.0,0.222,0.192,0.283,0.079,-40.056,0.0698055,0.293,2900.6265,4.45e-05,0.82,2.99,0.019351,92.6563,,0.7883,34.7653,6.3557
Lemmon-Siding Spring (C/2008 FK7,2013-Nov-01 13:07:11.521,2456598.046661123,9.7,,5.25,,29.843221926,19.284566831,30.042670884,19.353210979,-12.0607,-9.8806,,,,,603308.735,122166.476,52.923,,999,,19.473,,99.99458,,618867.7,*,,,,,,305.32,0.0,,,34.966086,5.975996,9.478097196771,9.9056899,8.49450770916606,12.5953835,70.64666639,13.6867023,29.5042469,171.9077,/T,0.8402,158.6,4.9394,7.3636,124.966,310.549,0.07141,Ari,67.182548,34.6835575,6.672286,,,144.281719,-40.75088,,0.0,0.222,0.192,0.282,0.079,-40.188,0.0697408,0.293,2904.9774,4.45e-05,0.82,2.98,0.01938,92.6893,,0.8434,34.7239,6.3244
Lemmon-Siding Spring (C/2008 FK7,2013-Nov-02 13:07:11.521,2456599.046661123,9.7,,5.25,,29.758332797,19.218593348,29.957698282,19.287305179,-11.9974,-9.89291,,,,,598720.017,123068.304,58.726,,999,,19.477,,99.9937,,616556.1,*,,,,,,299.14,0.0,,,34.98214,5.94717,9.48381788354,9.9054042,8.501943700495,13.1555595,70.70850964,13.6825602,29.705577,171.2656,/T,0.9056,170.9,1.2656,7.9563,118.844,310.417,0.17367,Ari,67.182562,34.5848249,6.6382852,,,144.212106,-40.840318,,0.0,0.221,0.192,0.282,0.079,-40.32,0.0696731,0.293,2909.3139,4.45e-05,0.82,2.97,0.019409,92.7224,,0.9093,34.6826,6.293
Lemmon-Siding Spring (C/2008 FK7,2013-Nov-03 13:07:11.521,2456600.046661123,9.7,,5.25,,29.673947047,19.152549082,29.873240558,19.221330093,-11.9277,-9.90202,,,,,594125.245,123955.376,63.644,,999,,19.48,,99.99263,,613941.2,*,,,,,,293.85,0.0,,,34.998174,5.918378,9.489538393813,9.9051156,8.50970301099677,13.7149767,70.77304186,13.6784218,29.9060756,170.5392,/T,0.9796,170.2,0.0011,8.6213,113.601,310.286,0.27568,Ari,67.182576,34.4864931,6.6040919,,,144.142829,-40.929605,,0.0,0.221,0.193,0.282,0.079,-40.452,0.0696023,0.293,2913.6353,4.46e-05,0.81,2.95,0.019438,92.7554,,0.9836,34.6414,6.2615
Lemmon-Siding Spring (C/2008 FK7,2013-Nov-04 13:07:11.521,2456601.046661123,9.7,,5.25,,29.590109865,19.086455519,29.789344618,19.155309395,-11.8515,-9.9079,,,,,589525.737,124827.363,67.785,,999,,19.484,,99.99137,,611087.3,*,,,,,,289.33,0.0,,,35.014187,5.889621,9.495258725905,9.9048241,8.51778507987912,14.2732058,70.84025838,13.6742873,30.1055757,169.7465,/T,1.0601,157.2,1.3979,9.3434,109.127,310.156,0.37741,Ari,67.18259,34.388613,6.5697107,,,144.073934,-41.018707,,0.0,0.22,0.193,0.282,0.078,-40.584,0.0695286,0.293,2917.9412,4.46e-05,0.81,2.94,0.019466,92.7883,,1.0645,34.6005,6.23
Lemmon-Siding Spring (C/2008 FK7,2013-Nov-05 13:07:11.521,2456602.046661123,9.7,,5.25,,29.506866011,19.02033429,29.706053099,19.089265768,-11.769,-9.91053,,,,,584922.816,125683.931,71.268,,999,,19.487,,99.98992,,608045.7,*,,,,,,285.48,0.0,,,35.030179,5.860898,9.500978878153,9.9045297,8.52618909247184,14.8298011,70.91015242,13.6701566,30.3039449,168.9016,/T,1.1458,142.9,5.5003,10.1105,105.305,310.026,0.4788,Ari,67.182605,34.2912311,6.5351466,,,144.005466,-41.107593,,0.0,0.22,0.193,0.282,0.078,-40.716,0.069452,0.293,2922.2311,4.46e-05,0.81,2.93,0.019495,92.8212,,1.1503,34.5598,6.1984
Lemmon-Siding Spring (C/2008 FK7,2013-Nov-06 13:07:11.521,2456603.046661123,9.7,,5.25,,29.424259505,18.954207073,29.623404253,19.023220272,-11.6801,-9.90991,,,,,580317.804,126524.739,74.201,,999,,19.491,,99.98829,,604856.2,*,,,,,,282.18,0.0,,,35.046149,5.832209,9.50669884892,9.9042323,8.53491397865246,15.3843288,70.98271508,13.6660297,30.5011019,168.0156,/T,1.2352,128.5,12.1131,10.9131,102.027,309.897,0.57982,Ari,67.18262,34.1943897,6.5004045,,,143.937473,-41.196227,,0.0,0.219,0.194,0.282,0.078,-40.848,0.0693725,0.292,2926.5045,4.47e-05,0.8,2.92,0.019524,92.8541,,1.2399,34.5194,6.1667
Lemmon-Siding Spring (C/2008 FK7,2013-Nov-07 13:07:11.521,2456604.046661123,9.7,,5.25,,29.342333338,18.888095494,29.541433329,18.957192321,-11.5852,-9.90606,,,,,575712.013,127349.435,76.676,,999,,19.494,,99.98648,,601549.5,*,,,,,,279.33,0.0,,,35.062099,5.803554,9.512418636591,9.9039321,8.54395842808037,15.9363951,71.05793548,13.6619066,30.6970225,167.0971,/T,1.3276,113.9,20.8212,11.7442,99.201,309.77,0.68042,Ari,67.182635,34.0981275,6.4654897,,,143.87,-41.284578,,0.0,0.219,0.194,0.282,0.078,-40.98,0.0692904,0.292,2930.7611,4.47e-05,0.8,2.91,0.019552,92.887,,1.3324,34.4793,6.135
Lemmon-Siding Spring (C/2008 FK7,2013-Nov-08 13:07:11.521,2456605.046661123,9.7,,5.25,,29.261129239,18.822021029,29.460174846,18.891200297,-11.4843,-9.89902,,,,,571106.732,128157.665,78.773,,999,,19.498,,99.98449,,598149.1,*,,,,,,276.86,0.0,,,35.078028,5.774933,9.518138239571,9.9036291,8.55332091971363,16.4856663,71.13580094,13.6577874,30.8917349,166.1525,/T,1.4221,99.5,31.053,12.5982,96.747,309.643,0.78056,Ari,67.182651,34.0024823,6.4304077,,,143.80309,-41.372614,,0.0,0.218,0.194,0.281,0.078,-41.113,0.0692055,0.292,2935.0003,4.47e-05,0.8,2.9,0.01958,92.9198,,1.427,34.4394,6.1032
