targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Hill (C/2010 G2),2017-Feb-02 09:28:55.645,2457786.895088484,10.8,,6.25,,35.775741938,-74.921260378,35.779890881,-74.851756562,0.421441,8.499662,,,,,274422.731,-209338.85,164.244,,999,,24.16,,99.90664,,256235.9,*,,,,,,275.48,0.0,,,310.138336,-74.649924,15.27385869036,9.5813788,15.5633385960903,9.2736171,129.4363402,10.3302035,28.2477456,71.1767,/T,3.5017,79.8,30.4288,105.3162,95.362,19.404,-3.23228,Hyi,69.184852,311.0202053,-71.1550278,,,295.24482,-40.803956,,0.0,0.257,0.426,0.487,0.1,60.186,0.1528693,0.497,4808.2898,4.53e-05,1.6,5.82,0.032077,139.4037,,3.5018,310.5011,-72.9022
Hill (C/2010 G2),2017-Feb-03 09:28:55.645,2457787.895088484,10.8,,6.25,,35.787686592,-74.864662307,35.792248029,-74.795154816,0.57773,8.476103,,,,,271385.047,-210192.15,164.241,,999,,24.162,,99.90667,,256293.8,*,,,,,,276.52,0.0,,,310.109954,-74.646254,15.27939175877,9.5797479,15.5686521083042,9.1272588,129.48053133,10.328165,28.1661289,71.1927,/T,3.5013,83.5,41.2355,105.2994,96.403,19.353,-3.25591,Hyi,69.184877,311.1957238,-71.1555007,,,295.207003,-40.852893,,0.0,0.257,0.425,0.487,0.1,60.174,0.152785,0.497,4816.9023,4.53e-05,1.61,5.85,0.032135,139.4121,,3.5014,310.5847,-72.9009
Hill (C/2010 G2),2017-Feb-04 09:28:55.645,2457788.895088484,10.8,,6.25,,35.80355834,-74.808226327,35.80850376,-74.738715302,0.732729,8.449851,,,,,268361.676,-211063.07,164.244,,999,,24.164,,99.90668,,256369.9,*,,,,,,277.55,0.0,,,310.081606,-74.642583,15.28492388829,9.578118,15.5738811877363,8.9812361,129.52402026,10.3261279,28.0854032,71.2139,/T,3.501,87.5,52.5861,105.2774,97.439,19.302,-3.27853,Hyi,69.184902,311.3709223,-71.156868,,,295.167991,-40.901191,,0.0,0.257,0.425,0.487,0.1,60.167,0.1527009,0.497,4825.5518,4.54e-05,1.62,5.87,0.032193,139.4206,,3.501,310.6681,-72.9
Hill (C/2010 G2),2017-Feb-05 09:28:55.645,2457789.895088484,10.8,,6.25,,35.823295902,-74.751970093,35.828605161,-74.682453588,0.88641,8.421008,,,,,265352.018,-211951.27,164.252,,999,,24.165,,99.90669,,256464.3,*,,,,,,278.59,0.0,,,310.053292,-74.638911,15.29045507947,9.5764891,15.5790260480926,8.8356156,129.56680876,10.3240921,28.0057486,71.2401,/T,3.5007,91.7,63.8815,105.2502,98.471,19.249,-3.30013,Hyi,69.184926,311.5457699,-71.1591267,,,295.1278,-40.948836,,0.0,0.257,0.425,0.486,0.1,60.164,0.152617,0.497,4834.2367,4.54e-05,1.62,5.89,0.032251,139.4291,,3.5008,310.7513,-72.8996
Hill (C/2010 G2),2017-Feb-06 09:28:55.645,2457790.895088484,10.8,,6.25,,35.846838319,-74.695910583,35.852499683,-74.626385572,1.03876,8.389675,,,,,262355.486,-212856.37,164.266,,999,,24.167,,99.9067,,256576.9,*,,,,,,279.61,0.0,,,310.025011,-74.635238,15.29598533287,9.5748612,15.5840869374737,8.6904496,129.60889889,10.3220578,27.9273454,71.2714,/T,3.5007,95.9,74.4992,105.2179,99.499,19.196,-3.32072,Hyi,69.18495,311.7202336,-71.1622736,,,295.086446,-40.995812,,0.0,0.257,0.425,0.486,0.1,60.165,0.1525334,0.496,4842.9553,4.54e-05,1.63,5.92,0.032309,139.4375,,3.5008,310.8342,-72.8997
Hill (C/2010 G2),2017-Feb-07 09:28:55.645,2457791.895088484,10.8,,6.25,,35.874125388,-74.640064115,35.880133275,-74.570527877,1.189784,8.355948,,,,,259371.5,-213778.02,164.285,,999,,24.169,,99.9067,,256707.6,*,,,,,,280.64,0.0,,,309.996765,-74.631564,15.30151464903,9.5732342,15.589064129554,8.5457741,129.65029294,10.3200248,27.850363,71.3077,/T,3.5007,99.7,83.8349,105.1804,100.522,19.142,-3.34029,Hyi,69.184973,311.8942783,-71.1663053,,,295.043943,-41.042106,,0.0,0.257,0.424,0.486,0.1,60.171,0.1524502,0.496,4851.7059,4.55e-05,1.63,5.94,0.032367,139.446,,3.5008,310.9168,-72.9003
Hill (C/2010 G2),2017-Feb-08 09:28:55.645,2457792.895088484,10.8,,6.25,,35.90509807,-74.584446409,35.911449082,-74.514897889,1.339501,8.31991,,,,,256399.477,-214715.86,164.309,,999,,24.17,,99.90669,,256856.3,*,,,,,,281.65,0.0,,,309.968552,-74.627889,15.3070430285,9.5716082,15.5939579141389,8.401609,129.6909933,10.3179932,27.7749462,71.349,/T,3.5008,103.0,91.355,105.1378,101.541,19.088,-3.35883,Hyi,69.184996,312.0678682,-71.1712186,,,295.000309,-41.087702,,0.0,0.256,0.424,0.485,0.1,60.182,0.1523672,0.496,4860.4871,4.55e-05,1.64,5.96,0.032426,139.4544,,3.501,310.9992,-72.9014
Hill (C/2010 G2),2017-Feb-09 09:28:55.645,2457793.895088484,10.8,,6.25,,35.939698811,-74.529072669,35.946387159,-74.459513394,1.487941,8.28163,,,,,253438.827,-215669.54,164.339,,999,,24.172,,99.90667,,257023.1,*,,,,,,282.67,0.0,,,309.940372,-74.624213,15.31257047184,9.5699831,15.598768588143,8.2579597,129.73100246,10.3159629,27.701204,71.3953,/T,3.5011,105.5,96.6525,105.09,102.556,19.032,-3.37635,Hyi,69.185019,312.2409679,-71.1770106,,,294.955558,-41.132589,,0.0,0.256,0.424,0.485,0.1,60.197,0.1522846,0.495,4869.2973,4.55e-05,1.64,5.97,0.032484,139.4628,,3.5013,311.0812,-72.903
Hill (C/2010 G2),2017-Feb-10 09:28:55.645,2457794.895088484,10.8,,6.25,,35.977871732,-74.473957705,35.984885576,-74.404391932,1.635143,8.241158,,,,,250488.961,-216638.73,164.373,,999,,24.174,,99.90665,,257207.7,*,,,,,,283.68,0.0,,,309.912227,-74.620536,15.31809697959,9.5683591,15.603496448334,8.1148211,129.77032287,10.3139341,27.6292006,71.4466,/T,3.5015,107.0,99.4923,105.0372,103.566,18.976,-3.39284,Hyi,69.185041,312.4135445,-71.1836786,,,294.909707,-41.176751,,0.0,0.256,0.424,0.485,0.1,60.216,0.1522024,0.495,4878.1349,4.56e-05,1.65,5.99,0.032543,139.4713,,3.5017,311.1628,-72.9051
Hill (C/2010 G2),2017-Feb-11 09:28:55.645,2457795.895088484,10.8,,6.25,,36.019562649,-74.419116059,36.026882504,-74.349550141,1.781142,8.198525,,,,,247549.288,-217623.08,164.413,,999,,24.175,,99.90662,,257410.2,*,,,,,,284.68,0.0,,,309.884114,-74.616859,15.32362255228,9.5667359,15.6081417870711,7.972184,129.80895698,10.3119066,27.5589542,71.5028,/T,3.502,107.6,99.8318,104.9793,104.572,18.92,-3.40829,Hyi,69.185063,312.5855685,-71.1912198,,,294.86277,-41.220176,,0.0,0.256,0.424,0.485,0.1,60.239,0.1521206,0.495,4886.9984,4.56e-05,1.65,6.01,0.032603,139.4797,,3.5022,311.2441,-72.9076
Hill (C/2010 G2),2017-Feb-12 09:28:55.645,2457796.895088484,10.8,,6.25,,36.064718941,-74.364562125,36.072318454,-74.295003373,1.925967,8.153744,,,,,244619.235,-218622.26,164.458,,999,,24.177,,99.90659,,257630.3,*,,,,,,285.69,0.0,,,309.856035,-74.61318,15.32914719048,9.5651138,15.6127048916555,7.8300411,129.84690716,10.3098804,27.4904433,71.564,/T,3.5026,107.2,97.8062,104.9164,105.573,18.863,-3.42271,Hyi,69.185085,312.757013,-71.1996322,,,294.814763,-41.26285,,0.0,0.255,0.423,0.484,0.1,60.266,0.1520392,0.494,4895.8863,4.56e-05,1.66,6.02,0.032662,139.4881,,3.5028,311.325,-72.9107
Hill (C/2010 G2),2017-Feb-13 09:28:55.645,2457797.895088484,10.8,,6.25,,36.113289288,-74.310310238,36.121137751,-74.240765711,2.069633,8.106818,,,,,241698.252,-219635.91,164.507,,999,,24.178,,99.90655,,257868.1,*,,,,,,286.68,0.0,,,309.82799,-74.609501,15.33467089472,9.5634926,15.6171860469949,7.6883921,129.88417579,10.3078556,27.4236183,71.63,/T,3.5034,105.9,93.6862,104.8485,106.571,18.805,-3.43609,Hyi,69.185106,312.9278533,-71.2089134,,,294.765702,-41.30476,,0.0,0.255,0.423,0.484,0.1,60.298,0.1519583,0.494,4904.797,4.57e-05,1.66,6.04,0.032721,139.4965,,3.5036,311.4055,-72.9142
Hill (C/2010 G2),2017-Feb-14 09:28:55.645,2457798.895088484,10.8,,6.25,,36.165223371,-74.25637473,36.173288807,-74.186850316,2.212146,8.057746,,,,,238785.823,-220663.7,164.562,,999,,24.18,,99.9065,,258123.4,*,,,,,,287.68,0.0,,,309.799978,-74.605821,15.34019366554,9.5618723,15.6215855405083,7.5472463,129.92076526,10.3058322,27.3584156,71.7009,/T,3.5042,103.8,87.8208,104.7756,107.564,18.747,-3.44843,Hyi,69.185127,313.0980649,-71.2190615,,,294.715602,-41.345892,,0.0,0.255,0.423,0.484,0.1,60.334,0.1518779,0.494,4913.7291,4.57e-05,1.66,6.05,0.032781,139.5049,,3.5044,311.4856,-72.9182
Hill (C/2010 G2),2017-Feb-15 09:28:55.645,2457799.895088484,10.8,,6.25,,36.220471571,-74.202769949,36.228723485,-74.133269886,2.353498,8.006524,,,,,235881.465,-221705.26,164.621,,999,,24.182,,99.90645,,258396.1,*,,,,,,288.66,0.0,,,309.772,-74.60214,15.34571550349,9.5602531,15.6259036678909,7.4066229,129.95667803,10.3038102,27.2947685,71.7767,/T,3.5052,101.2,80.5841,104.6978,108.552,18.689,-3.45972,Hyi,69.185148,313.2676223,-71.2300743,,,294.664481,-41.386232,,0.0,0.254,0.423,0.483,0.1,60.373,0.151798,0.494,4922.681,4.57e-05,1.67,6.06,0.032841,139.5133,,3.5054,311.5652,-72.9226
Hill (C/2010 G2),2017-Feb-16 09:28:55.645,2457800.895088484,10.8,,6.25,,36.278984736,-74.149510257,36.287395976,-74.080037046,2.493674,7.953153,,,,,232984.735,-222760.24,164.685,,999,,24.183,,99.9064,,258686.1,*,,,,,,289.65,0.0,,,309.744054,-74.598458,15.35123640911,9.5586347,15.6301407385474,7.2665499,129.99191668,10.3017895,27.2326157,71.8573,/T,3.5063,98.1,72.3372,104.6151,109.537,18.63,-3.46996,Hyi,69.185169,313.4364979,-71.2419499,,,294.612356,-41.425767,,0.0,0.254,0.423,0.483,0.1,60.417,0.1517186,0.493,4931.651,4.58e-05,1.67,6.07,0.0329,139.5218,,3.5065,311.6443,-72.9276
Hill (C/2010 G2),2017-Feb-17 09:28:55.645,2457801.895088484,10.8,,6.25,,36.340714011,-74.096610004,36.349261722,-74.027164612,2.632653,7.897634,,,,,230095.217,-223828.28,164.753,,999,,24.185,,99.90633,,258993.3,*,,,,,,290.63,0.0,,,309.716142,-74.594775,15.35675638293,9.5570173,15.6342970799794,7.1270615,130.02648391,10.2997701,27.1719043,71.9426,/T,3.5074,94.8,63.4091,104.5275,110.517,18.571,-3.47915,Hyi,69.185189,313.6046624,-71.2546858,,,294.559242,-41.464482,,0.0,0.253,0.423,0.483,0.1,60.465,0.1516397,0.493,4940.6377,4.58e-05,1.67,6.08,0.03296,139.5301,,3.5076,311.723,-72.933
Hill (C/2010 G2),2017-Feb-18 09:28:55.645,2457802.895088484,10.8,,6.25,,36.405610737,-74.044083508,36.414276579,-73.97466571,2.770409,7.839975,,,,,227212.526,-224909.01,164.827,,999,,24.186,,99.90626,,259317.5,*,,,,,,291.6,0.0,,,309.688263,-74.591091,15.3622754255,9.5554009,15.6383730409174,6.9881967,130.06038265,10.2977521,27.1125897,72.0326,/T,3.5087,91.3,54.0945,104.4351,111.493,18.511,-3.48729,Hyi,69.185209,313.7720842,-71.2682797,,,294.50516,-41.502364,,0.0,0.253,0.423,0.482,0.1,60.517,0.1515615,0.493,4949.6392,4.59e-05,1.68,6.09,0.03302,139.5385,,3.5089,311.8011,-72.9389
Hill (C/2010 G2),2017-Feb-19 09:28:55.645,2457803.895088484,10.8,,6.25,,36.473626395,-73.991945037,36.48239628,-73.922553816,2.906916,7.780184,,,,,224336.302,-226002.07,164.904,,999,,24.188,,99.90619,,259658.6,*,,,,,,292.58,0.0,,,309.660417,-74.587407,15.36779353735,9.5537854,15.6423689933608,6.849997,130.09361597,10.2957355,27.0546325,72.1274,/T,3.5101,87.7,44.6639,104.3379,112.465,18.451,-3.49437,Hyi,69.185228,313.9387298,-71.2827291,,,294.450127,-41.5394,,0.0,0.252,0.423,0.482,0.1,60.572,0.1514838,0.492,4958.654,4.59e-05,1.68,6.1,0.033081,139.5469,,3.5103,311.8786,-72.9452
Hill (C/2010 G2),2017-Feb-20 09:28:55.645,2457804.895088484,10.8,,6.25,,36.544712568,-73.940208791,36.553576049,-73.870842773,3.042146,7.718272,,,,,221466.208,-227107.1,164.986,,999,,24.189,,99.90611,,260016.5,*,,,,,,293.54,0.0,,,309.632605,-74.583721,15.37331071901,9.5521709,15.6462853339124,6.712506,130.12618718,10.2937202,26.9979954,72.2268,/T,3.5115,84.3,35.3802,104.2359,113.432,18.39,-3.50039,Hyi,69.185248,314.104564,-71.2980312,,,294.394162,-41.575576,,0.0,0.252,0.423,0.482,0.1,60.632,0.1514068,0.492,4967.6804,4.59e-05,1.68,6.11,0.033141,139.5553,,3.5118,311.9556,-72.952
Hill (C/2010 G2),2017-Feb-21 09:28:55.645,2457805.895088484,10.8,,6.25,,36.618820912,-73.888888904,36.62777031,-73.819546807,3.17607,7.65425,,,,,218601.929,-228223.73,165.072,,999,,24.191,,99.90603,,260391.1,*,,,,,,294.51,0.0,,,309.604825,-74.580035,15.37882697101,9.5505573,15.6501224848868,6.5757692,130.15809979,10.2917062,26.942639,72.3309,/T,3.5131,81.0,26.5174,104.1293,114.396,18.33,-3.50535,Hyi,69.185267,314.26955,-71.3141831,,,294.337286,-41.610879,,0.0,0.251,0.423,0.481,0.1,60.695,0.1513305,0.492,4976.7167,4.6e-05,1.68,6.11,0.033201,139.5637,,3.5133,312.032,-72.9593
Hill (C/2010 G2),2017-Feb-22 09:28:55.645,2457806.895088484,10.8,,6.25,,36.695903098,-73.837999441,36.704932304,-73.768680563,3.308654,7.588129,,,,,215743.169,-229351.6,165.162,,999,,24.192,,99.90594,,260782.1,*,,,,,,295.47,0.0,,,309.577078,-74.576348,15.38434229388,9.5489447,15.6538808956935,6.4398351,130.18935754,10.2896936,26.8885184,72.4395,/T,3.5147,78.1,18.3764,104.0179,115.355,18.268,-3.50925,Hyi,69.185285,314.4336497,-71.3311815,,,294.279519,-41.645295,,0.0,0.251,0.423,0.481,0.1,60.763,0.1512549,0.491,4985.7611,4.6e-05,1.68,6.12,0.033261,139.5721,,3.515,312.1077,-72.9671
Hill (C/2010 G2),2017-Feb-23 09:28:55.645,2457807.895088484,10.8,,6.25,,36.775910725,-73.7875544,36.78501363,-73.718259114,3.439862,7.519917,,,,,212889.651,-230490.34,165.257,,999,,24.194,,99.90585,,261189.5,*,,,,,,296.42,0.0,,,309.549364,-74.57266,15.38985668816,9.5473329,15.657561044958,6.3047567,130.21996441,10.2876823,26.8355827,72.5526,/T,3.5164,75.6,11.2935,103.902,116.309,18.207,-3.51209,Hyi,69.185304,314.5968234,-71.3490231,,,294.220881,-41.678813,,0.0,0.25,0.423,0.481,0.1,60.834,0.15118,0.491,4994.812,4.6e-05,1.68,6.12,0.033322,139.5804,,3.5167,312.1828,-72.9753
Hill (C/2010 G2),2017-Feb-24 09:28:55.645,2457808.895088484,10.8,,6.25,,36.858795191,-73.737567706,36.867963818,-73.668297903,3.56965,7.449628,,,,,210041.114,-231639.61,165.355,,999,,24.195,,99.90575,,261613.0,*,,,,,,297.37,0.0,,,309.521683,-74.568972,15.39537015437,9.5457222,15.6611634437254,6.1705936,130.24992465,10.2856724,26.7837756,72.6703,/T,3.5182,73.7,5.6353,103.7815,117.26,18.145,-3.51387,Hyi,69.185322,314.7590308,-71.3677041,,,294.161396,-41.711418,,0.0,0.249,0.423,0.481,0.1,60.908,0.1511058,0.491,5003.8676,4.61e-05,1.68,6.12,0.033382,139.5888,,3.5185,312.2572,-72.9839
Hill (C/2010 G2),2017-Feb-25 09:28:55.645,2457809.895088484,10.8,,6.25,,36.94450754,-73.688053194,36.953730108,-73.618812529,3.697969,7.377278,,,,,207197.311,-232799.03,165.457,,999,,24.197,,99.90565,,262052.5,*,,,,,,298.32,0.0,,,309.494035,-74.565282,15.40088269303,9.5441124,15.6646886398533,6.037414,130.27924281,10.2836638,26.7330413,72.7924,/T,3.5201,72.6,1.7775,103.6565,118.206,18.084,-3.51458,Hyi,69.185339,314.9202317,-71.3872205,,,294.101084,-41.7431,,0.0,0.249,0.423,0.48,0.1,60.986,0.1510325,0.491,5012.926,4.61e-05,1.68,6.12,0.033443,139.5972,,3.5204,312.331,-72.993
Hill (C/2010 G2),2017-Feb-26 09:28:55.645,2457810.895088484,10.8,,6.25,,37.032998296,-73.639024565,37.042257668,-73.569818357,3.824762,7.302892,,,,,204358.002,-233968.24,165.564,,999,,24.198,,99.90554,,262507.9,*,,,,,,299.26,0.0,,,309.46642,-74.561592,15.40639430466,9.5425035,15.6681372233106,5.9052956,130.3079238,10.2816565,26.6833334,72.9189,/T,3.5221,72.4,0.0632,103.5271,119.148,18.021,-3.51422,Hyi,69.185356,315.0803867,-71.4075678,,,294.039969,-41.773845,,0.0,0.248,0.423,0.48,0.1,61.068,0.15096,0.49,5021.9854,4.62e-05,1.68,6.12,0.033503,139.6055,,3.5224,312.404,-73.0026
Hill (C/2010 G2),2017-Feb-27 09:28:55.645,2457811.895088484,10.8,,6.25,,37.124217333,-73.590495316,37.133490599,-73.521329964,3.94997,7.226505,,,,,201522.958,-235146.88,165.674,,999,,24.2,,99.90544,,262978.9,*,,,,,,300.2,0.0,,,309.438838,-74.557901,15.41190498979,9.5408955,15.6715098316118,5.7743251,130.33597293,10.2796505,26.634626,73.0497,/T,3.5241,73.2,0.7484,103.3932,120.086,17.959,-3.51281,Hyi,69.185373,315.2394585,-71.4287412,,,293.978076,-41.803641,,0.0,0.247,0.423,0.48,0.1,61.154,0.1508883,0.49,5031.0441,4.62e-05,1.68,6.12,0.033564,139.6139,,3.5244,312.4762,-73.0126
Hill (C/2010 G2),2017-Feb-28 09:28:55.645,2457812.895088484,10.8,,6.25,,37.218113832,-73.542478646,37.227373565,-73.473360582,4.073533,7.148171,,,,,198691.96,-236334.59,165.787,,999,,24.201,,99.90532,,263465.4,*,,,,,,301.13,0.0,,,309.411288,-74.554209,15.41741474892,9.5392885,15.6748071541866,5.6445948,130.36339593,10.2776459,26.5869261,73.1848,/T,3.5262,75.0,3.9466,103.255,121.019,17.897,-3.51034,Hyi,69.185389,315.3974127,-71.4507354,,,293.915429,-41.832479,,0.0,0.247,0.423,0.479,0.1,61.243,0.1508175,0.49,5040.1003,4.62e-05,1.68,6.12,0.033624,139.6222,,3.5265,312.5477,-73.0231
Hill (C/2010 G2),2017-Mar-01 09:28:55.645,2457813.895088484,10.8,,6.25,,37.314636357,-73.494987354,37.323853525,-73.425921798,4.195397,7.067957,,,,,195864.801,-237530.99,165.905,,999,,24.202,,99.90521,,263967.1,*,,,,,,302.06,0.0,,,309.383771,-74.550516,15.42292358258,9.5376824,15.678029934367,5.5161981,130.39019897,10.2756426,26.5402816,73.3242,/T,3.5283,77.7,9.5886,103.1125,121.949,17.834,-3.5068,Hyi,69.185405,315.5542172,-71.4735443,,,293.852053,-41.860347,,0.0,0.246,0.423,0.479,0.1,61.336,0.1507477,0.489,5049.1519,4.63e-05,1.68,6.11,0.033684,139.6306,,3.5287,312.6183,-73.034
Hill (C/2010 G2),2017-Mar-02 09:28:55.645,2457814.895088484,10.8,,6.25,,37.413733071,-73.448033732,37.422880863,-73.379023673,4.31552,6.985944,,,,,193041.291,-238735.72,166.026,,999,,24.204,,99.90509,,264484.0,*,,,,,,302.99,0.0,,,309.356286,-74.546823,15.42843149128,9.5360772,15.6811789680446,5.3892226,130.41638869,10.2736407,26.4947826,73.4678,/T,3.5306,81.1,17.4133,102.9658,122.874,17.771,-3.50221,Hyi,69.185421,315.7098409,-71.4971619,,,293.787974,-41.887236,,0.0,0.245,0.423,0.479,0.1,61.431,0.1506787,0.489,5058.1973,4.63e-05,1.68,6.11,0.033745,139.6389,,3.5309,312.6882,-73.0453
Hill (C/2010 G2),2017-Mar-03 09:28:55.645,2457815.895088484,10.8,,6.25,,37.515352065,-73.401629491,37.524409399,-73.33267527,4.433876,6.902225,,,,,190221.259,-239948.4,166.15,,999,,24.205,,99.90497,,265015.6,*,,,,,,303.91,0.0,,,309.328834,-74.543129,15.43393847552,9.534473,15.6842550988266,5.263745,130.44197209,10.2716401,26.4505562,73.6154,/T,3.5328,85.1,26.9913,102.8149,123.794,17.708,-3.49657,Hyi,69.185436,315.8642525,-71.5215814,,,293.723217,-41.913136,,0.0,0.244,0.423,0.478,0.1,61.531,0.1506108,0.489,5067.2347,4.63e-05,1.68,6.1,0.033805,139.6472,,3.5332,312.7572,-73.0571
Hill (C/2010 G2),2017-Mar-04 09:28:55.645,2457816.895088484,10.8,,6.25,,37.619441752,-73.355785719,37.628395211,-73.286885395,4.550455,6.816895,,,,,187404.549,-241168.65,166.277,,999,,24.207,,99.90484,,265561.9,*,,,,,,304.83,0.0,,,309.301414,-74.539434,15.43944453582,9.5328697,15.6872592103715,5.139827,130.46695652,10.2696408,26.4077555,73.7672,/T,3.5352,89.3,37.7727,102.6599,124.711,17.645,-3.48988,Hyi,69.18545,316.0174187,-71.5467961,,,293.65781,-41.938039,,0.0,0.244,0.423,0.478,0.1,61.634,0.1505438,0.489,5076.2623,4.64e-05,1.68,6.09,0.033865,139.6556,,3.5355,312.8253,-73.0692
Hill (C/2010 G2),2017-Mar-05 09:28:55.645,2457817.895088484,10.8,,6.25,,37.725951273,-73.310512878,37.734794898,-73.241663251,4.665265,6.730045,,,,,184591.012,-242396.11,166.408,,999,,24.208,,99.90471,,266122.6,*,,,,,,305.74,0.0,,,309.274027,-74.535738,15.44494967268,9.5312673,15.6901922171156,5.0175134,130.49134959,10.2676428,26.3665464,73.923,/T,3.5376,93.5,49.1431,102.5008,125.623,17.582,-3.48215,Hyi,69.185464,316.1693039,-71.5727988,,,293.591777,-41.961938,,0.0,0.243,0.424,0.478,0.1,61.74,0.1504779,0.488,5085.2783,4.64e-05,1.67,6.09,0.033925,139.6639,,3.5379,312.8925,-73.0818
Hill (C/2010 G2),2017-Mar-06 09:28:55.645,2457818.895088484,10.8,,6.25,,37.834830846,-73.265820843,37.843563973,-73.197018784,4.778328,6.64176,,,,,181780.502,-243630.39,166.543,,999,,24.209,,99.90458,,266697.5,*,,,,,,306.65,0.0,,,309.246673,-74.532042,15.45045388661,9.5296659,15.6930550546578,4.8968327,130.51515909,10.2656462,26.3270953,74.0827,/T,3.54,97.5,60.476,102.3378,126.532,17.519,-3.47338,Hyi,69.185477,316.3198702,-71.5995825,,,293.525145,-41.984825,,0.0,0.242,0.424,0.478,0.1,61.849,0.150413,0.488,5094.2811,4.64e-05,1.67,6.08,0.033985,139.6722,,3.5403,312.9588,-73.0949
Hill (C/2010 G2),2017-Mar-07 09:28:55.645,2457819.895088484,10.8,,6.25,,37.946032052,-73.221718964,37.954655962,-73.152962671,4.889677,6.552115,,,,,178972.863,-244871.16,166.68,,999,,24.211,,99.90445,,267286.4,*,,,,,,307.55,0.0,,,309.21935,-74.528345,15.45595717811,9.5280654,15.6958486707795,4.777799,130.53839288,10.2636508,26.2895584,74.2462,/T,3.5425,101.0,71.1734,102.1708,127.436,17.456,-3.46357,Hyi,69.18549,316.4690791,-71.6271402,,,293.45794,-42.006694,,0.0,0.241,0.424,0.477,0.1,61.961,0.1503492,0.488,5103.269,4.65e-05,1.67,6.07,0.034045,139.6805,,3.5428,313.0241,-73.1083
Hill (C/2010 G2),2017-Mar-08 09:28:55.645,2457820.895088484,10.8,,6.25,,38.059508031,-73.178216148,38.068022363,-73.109506005,4.999355,6.461168,,,,,176167.929,-246118.06,166.82,,999,,24.212,,99.90431,,267889.1,*,,,,,,308.45,0.0,,,309.19206,-74.524647,15.46145954769,9.5264658,15.6985740177166,4.6604142,130.5610589,10.2616569,26.2540733,74.4136,/T,3.545,103.9,80.6997,102.0,128.336,17.393,-3.45274,Hyi,69.185503,316.6168924,-71.6554651,,,293.390186,-42.027539,,0.0,0.24,0.424,0.477,0.1,62.077,0.1502865,0.487,5112.2405,4.65e-05,1.67,6.05,0.034105,139.6888,,3.5454,313.0885,-73.1221
Hill (C/2010 G2),2017-Mar-09 09:28:55.645,2457821.895088484,10.8,,6.25,,38.175213588,-73.135320952,38.183613454,-73.066659811,5.107407,6.368965,,,,,173365.521,-247370.74,166.964,,999,,24.213,,99.90417,,268505.2,*,,,,,,309.35,0.0,,,309.164802,-74.520948,15.46696099586,9.5248671,15.7012320460598,4.5446713,130.58316505,10.2596642,26.2207529,74.5848,/T,3.5476,106.0,88.6079,101.8254,129.232,17.329,-3.44088,Hyi,69.185515,316.7632736,-71.6845505,,,293.321909,-42.047353,,0.0,0.239,0.424,0.477,0.1,62.196,0.1502249,0.487,5121.1939,4.65e-05,1.66,6.04,0.034165,139.6971,,3.5479,313.1519,-73.1363
Hill (C/2010 G2),2017-Mar-10 09:28:55.645,2457822.895088484,10.8,,6.25,,38.293105208,-73.093041681,38.301379674,-73.024434529,5.21388,6.275535,,,,,170565.449,-248628.88,167.11,,999,,24.215,,99.90403,,269134.6,*,,,,,,310.24,0.0,,,309.137577,-74.517249,15.47246152311,9.5232694,15.7038237005623,4.4305576,130.60471919,10.2576729,26.1896801,74.7596,/T,3.5502,107.2,94.5636,101.6471,130.124,17.266,-3.42801,Hyi,69.185526,316.908189,-71.7143897,,,293.253133,-42.066131,,0.0,0.239,0.425,0.476,0.1,62.318,0.1501644,0.487,5130.1277,4.66e-05,1.66,6.03,0.034225,139.7054,,3.5506,313.2143,-73.151
Hill (C/2010 G2),2017-Mar-11 09:28:55.645,2457823.895088484,10.8,,6.25,,38.413140981,-73.051386482,38.421273161,-72.982839638,5.318815,6.180896,,,,,167767.522,-249892.14,167.259,,999,,24.216,,99.90388,,269777.1,*,,,,,,311.13,0.0,,,309.110383,-74.513549,15.47796112996,9.5216726,15.7063499180757,4.318059,130.6257291,10.2556829,26.160905,74.9381,/T,3.5529,107.5,98.3612,101.4651,131.012,17.203,-3.41412,Hyi,69.185537,317.0516072,-71.7449765,,,293.183884,-42.083867,,0.0,0.238,0.425,0.476,0.1,62.443,0.1501051,0.487,5139.0404,4.66e-05,1.65,6.01,0.034284,139.7137,,3.5532,313.2757,-73.166
