,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
187,ztf_20190612275255_000380_zr_c04_o_q3_sciimg,58646.2754282113,zr,30,248.894960993945,-13.1775581958481,380,ZTF,CTIO,,382P/Larson,1999-Oct-26 07:37:31,2451477.817719907,7.1,13.4,14.0,5.0,0.03,,,174.734392172,0.727118285,174.724035451,0.731536814,17.79456,-7.17128,,,,,-124939.4,46981.357,287.761,,999,,24.083,22.573,99.84199,,135339.1,*,,,,,,111.48,0.0,,,170.324628,-1.566908,7.637948298448,0.4307417,8.40153006031696,-17.4681203,69.87339486,9.1753675,36.8744436,37.5942,/L,4.5518,122.0,96.8,137.8625,291.491,285.444,0.47453,Vir,64.182444,174.8671642,-1.4243813,,,266.530368,58.379529,,0.0,0.528,0.19,0.551,0.109,-16.771,0.1881593,0.562,511.4441,2.22e-05,1.02,3.71,0.003412,172.9985,,4.5563,172.6008,-1.497,24.5,12.5
188,ztf_20190612316181_000379_zg_c01_o_q4_sciimg,58646.316354211,zg,30,248.890237451481,-13.1769477163526,379,ZTF,CTIO,,382P/Larson,1999-Oct-27 07:37:31,2451478.817719907,7.1,13.4,14.0,5.0,0.03,,,174.852602532,0.679471833,174.842339381,0.68385477,17.66377,-7.12046,,,,,-127730.08,48036.831,287.604,,999,,24.081,22.573,99.83584,,138466.3,*,,,,,,111.55,0.0,,,170.36399,-1.561561,7.638196389354,0.4283251,8.39134197276626,-17.8120291,69.78866312,9.174973,36.7963615,38.4629,/L,4.6398,107.3,91.3275,136.9058,291.557,285.444,0.48881,Vir,64.182453,174.9947088,-1.4212876,,,266.770051,58.401293,,0.0,0.529,0.19,0.552,0.109,-16.773,0.1885836,0.562,512.8931,2.22e-05,1.01,3.68,0.003422,173.0379,,4.6442,172.6842,-1.4928,24.5,12.5
189,ztf_20190612316632_000380_zg_c04_o_q3_sciimg,58646.3168171109,zg,30,248.890184025117,-13.1769408114291,380,ZTF,CTIO,,382P/Larson,1999-Oct-28 07:37:31,2451479.817719907,7.1,13.4,14.0,5.0,0.03,,,174.969930168,0.632168714,174.959773771,0.636510718,17.53006,-7.06827,,,,,-130524.13,49081.829,287.437,,999,,24.079,22.573,99.82963,,141599.2,*,,,,,,111.61,0.0,,,170.403349,-1.556213,7.638443084727,0.4259084,8.38095605055345,-18.153202,69.70228604,9.1745809,36.7171711,39.3331,/L,4.7268,92.7,83.5087,135.9485,291.62,285.444,0.503,Vir,64.182464,175.1213217,-1.4182179,,,267.00825,58.422444,,0.0,0.53,0.191,0.552,0.109,-16.775,0.1890183,0.563,514.3788,2.22e-05,1.0,3.64,0.003432,173.0773,,4.7312,172.7671,-1.4886,24.5,12.5
190,ztf_20190617211019_000379_zg_c01_o_q4_sciimg,58651.211192111,zg,30,248.334156276665,-13.1100752513193,379,ZTF,CTIO,,382P/Larson,1999-Oct-29 07:37:31,2451480.817719907,7.1,13.4,14.0,5.0,0.03,,,175.086355226,0.585218274,175.076311995,0.589517086,17.39328,-7.01465,,,,,-133321.79,50116.012,287.262,,999,,24.076,22.573,99.82338,,144737.8,*,,,,,,111.67,0.0,,,170.442706,-1.550866,7.638688384507,0.4234916,8.37037389306867,-18.4915593,69.61427692,9.1741911,36.6367079,40.205,/L,4.813,78.3,73.9308,134.9904,291.681,285.444,0.51708,Vir,64.182474,175.2469734,-1.4151721,,,267.244911,58.44299,,0.0,0.53,0.191,0.553,0.109,-16.777,0.1894633,0.564,515.899,2.22e-05,0.99,3.6,0.003442,173.1167,,4.8173,172.8495,-1.4845,24.5,12.5
191,ztf_20190617272778_000379_zr_c01_o_q4_sciimg,58651.2729514111,zr,30,248.327293274442,-13.1093255620375,379,ZTF,CTIO,,382P/Larson,1999-Oct-30 07:37:31,2451481.817719907,7.1,13.4,14.0,5.0,0.03,,,175.201856981,0.53863018,175.191925662,0.542886829,17.25332,-6.95956,,,,,-136123.3,51139.033,287.079,,999,,24.073,22.573,99.81709,,147882.4,*,,,,,,111.73,0.0,,,170.482061,-1.545517,7.638932288631,0.4210747,8.35959716688593,-18.8269505,69.52464962,9.1738037,36.5547944,41.0784,/L,4.8981,64.2,63.265,134.0318,291.739,285.443,0.53105,Vir,64.182485,175.3716326,-1.41215,,,267.47998,58.462936,,0.0,0.531,0.191,0.554,0.109,-16.779,0.1899187,0.564,517.4512,2.22e-05,0.98,3.56,0.003452,173.1561,,4.9023,172.9315,-1.4804,24.5,12.5
192,ztf_20190620273542_000379_zg_c01_o_q3_sciimg,58654.2737153112,zg,30,247.997995770413,-13.0751640052478,379,ZTF,CTIO,,382P/Larson,1999-Oct-31 07:37:31,2451482.817719907,7.1,13.4,14.0,5.0,0.03,,,175.31641396,0.492414401,175.306587108,0.496632421,17.11008,-6.90296,,,,,-138928.9,52150.533,286.888,,999,,24.071,22.573,99.81077,,151032.8,*,,,,,,111.79,0.0,,,170.521412,-1.540169,7.639174797038,0.4186577,8.34862764133657,-19.1591741,69.43341886,9.1734187,36.4712632,41.9536,/L,4.9822,50.4,52.1737,133.0725,291.796,285.443,0.54492,Vir,64.182497,175.4952689,-1.4091513,,,267.713399,58.482289,,0.0,0.532,0.191,0.554,0.109,-16.781,0.1903846,0.565,519.033,2.22e-05,0.97,3.52,0.003463,173.1955,,4.9864,173.0129,-1.4762,24.5,12.5
193,ztf_20190620343472_000379_zr_c01_o_q3_sciimg,58654.3437616113,zr,30,247.990445362982,-13.0744382477496,379,ZTF,CTIO,,382P/Larson,1999-Nov-01 07:37:31,2451483.817719907,7.1,13.4,14.0,5.0,0.03,,,175.43000411,0.446581163,175.420270894,0.450765317,16.96349,-6.8448,,,,,-141738.84,53150.146,286.689,,999,,24.068,22.573,99.80442,,154189.4,*,,,,,,111.84,0.0,,,170.560761,-1.53482,7.639415909664,0.4162407,8.33746721172526,-19.4879989,69.3406004,9.173036,36.3859722,42.8304,/L,5.0653,37.0,41.2499,132.1125,291.85,285.443,0.55867,Vir,64.182509,175.6178542,-1.406176,,,267.94511,58.501056,,0.0,0.533,0.192,0.555,0.109,-16.782,0.1908609,0.566,520.6421,2.22e-05,0.96,3.48,0.003473,173.2349,,5.0694,173.0938,-1.4721,24.5,12.5
194,ztf_20190624212708_000379_zg_c01_o_q3_sciimg,58658.2128819111,zg,30,247.582322344271,-13.0384476603729,379,ZTF,CTIO,,382P/Larson,1999-Nov-02 07:37:31,2451484.817719907,7.1,13.4,14.0,5.0,0.03,,,175.542604982,0.401140891,175.532954226,0.405295859,16.81349,-6.78508,,,,,-144553.36,54137.499,286.482,,999,,24.065,22.572,99.79805,,157352.0,*,,,,,,111.9,0.0,,,170.600108,-1.529471,7.639655626449,0.4138235,8.32611791086734,-19.8131823,69.24621114,9.1726557,36.2988097,43.7089,/L,5.1473,24.1,30.9927,131.152,291.903,285.442,0.5723,Vir,64.182522,175.7393635,-1.4032238,,,268.175056,58.519244,,0.0,0.533,0.192,0.556,0.11,-16.784,0.1913477,0.567,522.2759,2.22e-05,0.95,3.44,0.003484,173.2743,,5.1514,173.1742,-1.468,24.5,12.5
195,ztf_20190627210903_000379_zg_c01_o_q3_sciimg,58661.211076411,zg,30,247.280783947492,-13.0169162595112,379,ZTF,CTIO,,382P/Larson,1999-Nov-03 07:37:31,2451485.817719907,7.1,13.4,14.0,5.0,0.03,,,175.654193886,0.356104151,175.644616557,0.360233519,16.66006,-6.72375,,,,,-147372.69,55112.212,286.267,,999,,24.062,22.572,99.79166,,160520.7,*,,,,,,111.95,0.0,,,170.639452,-1.524121,7.639893947327,0.4114062,8.31458191194614,-20.1344823,69.15026916,9.1722779,36.2096942,44.5891,/L,5.2283,11.8,21.8049,130.1908,291.954,285.442,0.58581,Vir,64.182535,175.8597738,-1.4002944,,,268.403175,58.53686,,0.0,0.534,0.192,0.557,0.11,-16.785,0.1918451,0.567,523.932,2.22e-05,0.94,3.4,0.003495,173.3137,,5.2323,173.2541,-1.4639,24.5,12.5
196,ztf_20190627301505_000379_zr_c01_o_q3_sciimg,58661.301678211,zr,30,247.271927621542,-13.0163676152778,379,ZTF,CTIO,,382P/Larson,1999-Nov-04 07:37:31,2451486.817719907,7.1,13.4,14.0,5.0,0.03,,,175.764748029,0.311481608,175.755238852,0.315587237,16.50321,-6.66083,,,,,-150197.08,56073.905,286.045,,999,,24.06,22.571,99.78526,,163695.6,*,,,,,,112.0,0.0,,,170.678794,-1.518771,7.640130872235,0.4089888,8.30286152591075,-20.4516648,69.05279368,9.1719023,36.1185715,45.471,/L,5.3081,5.488,14.0009,129.229,292.003,285.441,0.59919,Vir,64.182549,175.9790642,-1.3973877,,,268.629411,58.553914,,0.0,0.535,0.192,0.558,0.11,-16.786,0.192353,0.568,525.6079,2.22e-05,0.92,3.36,0.003506,173.353,,5.3121,173.3333,-1.4598,24.5,12.5
197,ztf_20190701209178_000379_zg_c02_o_q4_sciimg,58665.209618011,zg,30,246.901786300336,-12.9970777152396,379,ZTF,CTIO,,382P/Larson,1999-Nov-05 07:37:31,2451487.817719907,7.1,13.4,14.0,5.0,0.03,,,175.87424463,0.267283973,175.864802777,0.27136578,16.34293,-6.59629,,,,,-153026.78,57022.193,285.815,,999,,24.057,22.57,99.77886,,166876.8,*,,,,,,112.05,0.0,,,170.718133,-1.51342,7.640366401108,0.4065713,8.2909591957581,-20.7645071,68.95380502,9.1715292,36.0254116,46.3547,/L,5.3868,15.4,7.8146,128.2666,292.051,285.44,0.61244,Vir,64.182563,176.0972142,-1.3945032,,,268.853702,58.570411,,0.0,0.536,0.193,0.558,0.11,-16.787,0.1928715,0.569,527.3013,2.22e-05,0.91,3.31,0.003518,173.3924,,5.3907,173.412,-1.4557,24.5,12.5
198,ztf_20190701254259_000379_zr_c02_o_q4_sciimg,58665.254444411,zr,30,246.897722040069,-12.9969220680174,379,ZTF,CTIO,,382P/Larson,1999-Nov-06 07:37:31,2451488.817719907,7.1,13.4,14.0,5.0,0.03,,,175.982661006,0.223521968,175.973289939,0.227578065,16.17925,-6.53014,,,,,-155862.04,57956.695,285.577,,999,,24.054,22.57,99.77246,,170064.1,*,,,,,,112.09,0.0,,,170.757469,-1.508069,7.640600533877,0.4041537,8.2788774889998,-21.072801,68.85332453,9.1711585,35.9302059,47.24,/L,5.4644,27.2,3.406,127.3037,292.098,285.44,0.62556,Vir,64.182578,176.2142033,-1.3916404,,,269.075991,58.586362,,0.0,0.536,0.193,0.559,0.11,-16.788,0.1934006,0.57,529.0095,2.22e-05,0.9,3.27,0.003529,173.4318,,5.4682,173.4902,-1.4517,24.5,12.5
199,ztf_20190704176690_000379_zr_c02_o_q4_sciimg,58668.176863411,zr,30,246.639594159251,-12.9891007288671,379,ZTF,CTIO,,382P/Larson,1999-Nov-07 07:37:31,2451489.817719907,7.1,13.4,14.0,5.0,0.03,,,176.089974653,0.180206297,176.080681306,0.184233384,16.0122,-6.4624,,,,,-158703.11,58877.029,285.333,,999,,24.051,22.569,99.76607,,173257.7,*,,,,,,112.14,0.0,,,170.796803,-1.502718,7.640833270475,0.401736,8.2666190888925,-21.3763542,68.75137453,9.1707901,35.8329648,48.1271,/L,5.5407,39.2,0.8637,126.3402,292.143,285.439,0.63854,Vir,64.182593,176.3300104,-1.388799,,,269.296219,58.601775,,0.0,0.537,0.193,0.56,0.11,-16.789,0.1939403,0.571,530.7302,2.22e-05,0.89,3.22,0.003541,173.4712,,5.5445,173.5677,-1.4476,24.5,12.5
200,ztf_20190708185336_000379_zg_c02_o_q4_sciimg,58672.1855092109,zg,30,246.314037048436,-12.9876104693352,379,ZTF,CTIO,,382P/Larson,1999-Nov-08 07:37:31,2451490.817719907,7.1,13.4,14.0,5.0,0.03,,,176.196163304,0.137347609,176.186956816,0.141341548,15.84182,-6.39306,,,,,-161550.28,59782.813,285.081,,999,,24.048,22.568,99.7597,,176457.5,*,,,,,,112.18,0.0,,,170.836135,-1.497366,7.641064610828,0.3993182,8.25418678472274,-21.674992,68.6479782,9.1704242,35.7337153,49.016,/L,5.6159,51.1,0.2086,125.3762,292.187,285.438,0.65138,Vir,64.182608,176.4446131,-1.3859785,,,269.514328,58.616659,,0.0,0.538,0.193,0.561,0.11,-16.79,0.1944906,0.572,532.461,2.21e-05,0.87,3.17,0.003552,173.5106,,5.6196,173.6446,-1.4436,24.5,12.5
201,ztf_20190708208426_000379_zr_c02_o_q4_sciimg,58672.2085995111,zr,30,246.312278337238,-12.987638049416,379,ZTF,CTIO,,382P/Larson,1999-Nov-09 07:37:31,2451491.817719907,7.1,13.4,14.0,5.0,0.03,,,176.301204977,0.094956481,176.29209523,0.098912928,15.66816,-6.32214,,,,,-164403.83,60673.67,284.822,,999,,24.044,22.567,99.75334,,179663.6,*,,,,,,112.22,0.0,,,170.875464,-1.492014,7.641294554862,0.3969002,8.24158346147053,-21.9685578,68.54315956,9.1700606,35.6324989,49.9066,/L,5.6898,62.9,1.3997,124.4116,292.23,285.437,0.66407,Vir,64.182624,176.5579877,-1.3831781,,,269.730261,58.631023,,0.0,0.539,0.194,0.562,0.111,-16.79,0.1950516,0.573,534.1993,2.21e-05,0.86,3.12,0.003564,173.55,,5.6935,173.7209,-1.4395,24.5,12.5
202,ztf_20190711250856_000379_zr_c02_o_q3_sciimg,58675.2510995111,zr,30,246.088965433897,-12.9937118151185,379,ZTF,CTIO,,382P/Larson,1999-Nov-10 07:37:31,2451492.817719907,7.1,13.4,14.0,5.0,0.03,,,176.405078008,0.053043393,176.396074212,0.056958395,15.49127,-6.24965,,,,,-167264.05,61549.223,284.556,,999,,24.041,22.566,99.74702,,182876.0,*,,,,,,112.27,0.0,,,170.91479,-1.486661,7.641523102498,0.3944821,8.22881208933347,-22.256913,68.4369433,9.1696994,35.5293687,50.7989,/L,5.7625,74.6,4.3431,123.4466,292.271,285.436,0.67661,Vir,64.182641,176.6701096,-1.3803973,,,269.943961,58.644877,,0.0,0.54,0.194,0.563,0.111,-16.791,0.1956232,0.573,535.9428,2.21e-05,0.85,3.07,0.003575,173.5894,,5.7661,173.7966,-1.4355,24.5,12.5
203,ztf_20190715210868_000379_zr_c02_o_q3_sciimg,58679.211076411,zr,30,245.830638184443,-13.0108087491638,379,ZTF,CTIO,,382P/Larson,1999-Nov-11 07:37:31,2451493.817719907,7.1,13.4,14.0,5.0,0.03,,,176.507761067,0.011618718,176.498870587,0.015489189,15.31119,-6.17562,,,,,-170131.25,62409.096,284.283,,999,,24.038,22.564,99.74073,,186094.8,*,,,,,,112.31,0.0,,,170.954115,-1.481308,7.641750253654,0.3920639,8.21587571369039,-22.5399355,68.32935474,9.1693406,35.4243863,51.693,/L,5.8339,86.2,8.9037,122.481,292.312,285.435,0.689,Vir,64.182658,176.7809528,-1.3776354,,,270.155374,58.658233,,0.0,0.54,0.194,0.564,0.111,-16.791,0.1962054,0.574,537.6891,2.21e-05,0.83,3.02,0.003587,173.6288,,5.8374,173.8716,-1.4315,24.5,12.5
204,ztf_20190715278715_000379_zg_c02_o_q3_sciimg,58679.278888911,zg,30,245.826586387568,-13.0112024384,379,ZTF,CTIO,,382P/Larson,1999-Nov-12 07:37:31,2451494.817719907,7.1,13.4,14.0,5.0,0.03,,,176.609233171,-0.029307288,176.600460693,-0.025483243,15.12799,-6.10007,,,,,-173005.76,63252.918,284.003,,999,,24.035,22.563,99.73447,,189319.8,*,,,,,,112.35,0.0,,,170.993436,-1.475955,7.641976008241,0.3896456,8.20277744601124,-22.8175181,68.22041977,9.1689842,35.31762,52.5888,/L,5.904,97.9,14.9169,121.515,292.351,285.434,0.70123,Vir,64.182675,176.8904912,-1.3748917,,,270.364445,58.671099,,0.0,0.541,0.195,0.564,0.111,-16.792,0.1967983,0.575,539.4358,2.21e-05,0.82,2.97,0.003599,173.6682,,5.9074,173.946,-1.4275,24.5,12.5
205,ztf_20190718189769_000379_zg_c02_o_q3_sciimg,58682.1899421113,zg,30,245.661492191352,-13.0304442735848,379,ZTF,CTIO,,382P/Larson,1999-Nov-13 07:37:31,2451495.817719907,7.1,13.4,14.0,5.0,0.03,,,176.709473686,-0.069724499,176.700820781,-0.065947427,14.94171,-6.023,,,,,-175887.91,64080.316,283.717,,999,,24.031,22.562,99.72827,,192551.2,*,,,,,,112.38,0.0,,,171.032756,-1.470601,7.642200366166,0.3872271,8.18952045595745,-23.0895662,68.11016475,9.1686302,35.2091427,53.4864,/L,5.9728,109.6,22.1983,120.5486,292.389,285.432,0.71329,Vir,64.182692,176.9986982,-1.3721654,,,270.571121,58.683486,,0.0,0.542,0.195,0.565,0.111,-16.792,0.1974018,0.576,541.1805,2.21e-05,0.8,2.92,0.00361,173.7076,,5.9761,174.0197,-1.4235,24.5,12.5
206,ztf_20190718231319_000379_zr_c02_o_q3_sciimg,58682.2314930111,zr,30,245.659321156837,-13.0307662930582,379,ZTF,CTIO,,382P/Larson,1999-Nov-14 07:37:31,2451496.817719907,7.1,13.4,14.0,5.0,0.03,,,176.80846233,-0.109622919,176.799927387,-0.105892023,14.75241,-5.94445,,,,,-178778.06,64890.924,283.424,,999,,24.028,22.56,99.72211,,195788.9,*,,,,,,112.42,0.0,,,171.072073,-1.465247,7.642423327331,0.3848084,8.17610796451944,-23.3559966,67.99861646,9.1682786,35.0990327,54.3858,/L,6.0402,121.3,30.5473,119.5818,292.427,285.431,0.72519,Vir,64.18271,177.105548,-1.3694559,,,270.775348,58.695406,,0.0,0.543,0.195,0.566,0.111,-16.792,0.1980159,0.577,542.9211,2.21e-05,0.79,2.87,0.003622,173.747,,6.0435,174.0927,-1.4195,24.5,12.5
207,ztf_20190721188310_000379_zg_c02_o_q3_sciimg,58685.1886574109,zg,30,245.513888551156,-13.0560233732334,379,ZTF,CTIO,,382P/Larson,1999-Nov-15 07:37:31,2451497.817719907,7.1,13.4,14.0,5.0,0.03,,,176.906179184,-0.148992696,176.897757691,-0.145305983,14.56014,-5.86443,,,,,-181676.57,65684.374,283.125,,999,,24.025,22.559,99.71602,,199033.0,*,,,,,,112.46,0.0,,,171.111387,-1.459893,7.642644891629,0.3823895,8.16254323758071,-23.6167372,67.88580206,9.1679294,34.9873742,55.287,/L,6.1062,133.3,39.7443,118.6145,292.463,285.43,0.73692,Vir,64.182728,177.211015,-1.3667621,,,270.977076,58.70687,,0.0,0.544,0.196,0.567,0.111,-16.793,0.1986406,0.578,544.6552,2.21e-05,0.77,2.81,0.003634,173.7864,,6.1094,174.165,-1.4155,24.5,12.5
208,ztf_20190812153345_000379_zr_c03_o_q4_sciimg,58707.1535301111,zr,30,245.176347388902,-13.4099886594288,379,ZTF,CTIO,,382P/Larson,1999-Nov-16 07:37:31,2451498.817719907,7.1,13.4,14.0,5.0,0.03,,,177.002604707,-0.18782413,176.994289921,-0.184178722,14.36497,-5.78297,,,,,-184583.83,66460.302,282.82,,999,,24.021,22.557,99.70999,,202283.6,*,,,,,,112.49,0.0,,,171.1507,-1.454538,7.64286505895,0.3799705,8.14882957886246,-23.8717296,67.77174904,9.1675825,34.8742616,56.1899,/L,6.1709,145.4,49.5382,117.6469,292.499,285.429,0.74848,Vir,64.182747,177.315075,-1.3640834,,,271.176253,58.717888,,0.0,0.545,0.196,0.568,0.112,-16.793,0.1992759,0.579,546.3805,2.21e-05,0.76,2.76,0.003645,173.8257,,6.174,174.2366,-1.4115,24.5,12.5
209,ztf_20190812253819_000379_zg_c03_o_q4_sciimg,58707.2539930111,zg,30,245.17799246889,-13.4122351214983,379,ZTF,CTIO,,382P/Larson,1999-Nov-17 07:37:31,2451499.817719907,7.1,13.4,14.0,5.0,0.03,,,177.097719755,-0.226107689,177.089503781,-0.222500302,14.16695,-5.70009,,,,,-187500.24,67218.347,282.508,,999,,24.018,22.555,99.70403,,205540.6,*,,,,,,112.53,0.0,,,171.19001,-1.449183,7.643083829178,0.3775513,8.13497032086629,-24.1209336,67.65648511,9.167238,34.7598024,57.0946,/L,6.2341,157.7,59.6278,116.6789,292.533,285.427,0.75986,Vir,64.182766,177.4177054,-1.361419,,,271.372831,58.728473,,0.0,0.546,0.196,0.569,0.112,-16.793,0.1999218,0.58,548.0949,2.21e-05,0.74,2.7,0.003656,173.8651,,6.2372,174.3076,-1.4076,24.5,12.5
210,ztf_20190820241771_000379_zg_c02_o_q3_sciimg,58715.2419792111,zg,30,245.392128031229,-13.6049236267328,379,ZTF,CTIO,,382P/Larson,1999-Nov-18 07:37:31,2451500.817719907,7.1,13.4,14.0,5.0,0.03,,,177.191505603,-0.263834027,177.183380994,-0.260261664,13.96615,-5.61583,,,,,-190426.22,67958.152,282.19,,999,,24.014,22.553,99.69815,,208804.2,*,,,,,,112.56,0.0,,,171.229317,-1.443827,7.643301202191,0.3751318,8.12096881233684,-24.3643345,67.54003811,9.1668958,34.6441221,58.0012,/L,6.2959,169.9,69.6384,115.7105,292.567,285.426,0.77105,Vir,64.182785,177.5188857,-1.3587678,,,271.56676,58.738635,,0.0,0.547,0.197,0.57,0.112,-16.793,0.2005783,0.581,549.7961,2.21e-05,0.73,2.65,0.003668,173.9045,,6.2989,174.3777,-1.4036,24.5,12.5
211,ztf_20190825143484_000329_zr_c16_o_q2_sciimg,58720.143657411,zr,30,245.610589433058,-13.7366573059132,329,ZTF,CTIO,,382P/Larson,1999-Nov-19 07:37:31,2451501.817719907,7.1,13.4,14.0,5.0,0.03,,,177.28394394,-0.300993995,177.275905792,-0.297454841,13.76263,-5.53021,,,,,-193362.21,68679.363,281.867,,999,,24.01,22.551,99.69235,,212074.3,*,,,,,,112.6,0.0,,,171.268623,-1.438471,7.643517177865,0.3727122,8.10682840115854,-24.6019512,67.4224359,9.1665559,34.5273651,58.9095,/L,6.3563,172.9,79.1028,114.7418,292.6,285.425,0.78206,Vir,64.182804,177.6185982,-1.3561292,,,271.757994,58.748388,,0.0,0.548,0.197,0.571,0.112,-16.793,0.2012453,0.582,551.4822,2.21e-05,0.71,2.59,0.003679,173.9439,,6.3592,174.4472,-1.3996,24.5,12.5
212,ztf_20190825170544_000329_zg_c16_o_q2_sciimg,58720.170717611,zg,30,245.612003328508,-13.737414239841,329,ZTF,CTIO,,382P/Larson,1999-Nov-20 07:37:31,2451502.817719907,7.1,13.4,14.0,5.0,0.03,,,177.375016828,-0.337578643,177.367065053,-0.334073009,13.55644,-5.44326,,,,,-196308.67,69381.636,281.537,,999,,24.007,22.549,99.68665,,215351.1,*,,,,,,112.63,0.0,,,171.307926,-1.433115,7.643731756072,0.3702923,8.09255241286332,-24.8338428,67.30370612,9.1662184,34.4096912,59.8197,/L,6.4151,160.6,87.4589,113.7727,292.633,285.423,0.79288,Vir,64.182824,177.7168281,-1.3535023,,,271.946487,58.757741,,0.0,0.549,0.197,0.572,0.112,-16.793,0.2019229,0.583,553.1509,2.21e-05,0.7,2.53,0.00369,173.9833,,6.418,174.5159,-1.3957,24.5,12.5
213,ztf_20190828136852_000329_zr_c16_o_q1_sciimg,58723.1370255109,zr,30,245.776183872491,-13.8215886571914,329,ZTF,CTIO,,382P/Larson,1999-Nov-21 07:37:31,2451503.817719907,7.1,13.4,14.0,5.0,0.03,,,177.464706593,-0.373579194,177.456847651,-0.37011021,13.34761,-5.355,,,,,-199266.07,70064.635,281.201,,999,,24.003,22.547,99.68103,,218634.6,*,,,,,,112.66,0.0,,,171.347227,-1.427758,7.643944936684,0.3678723,8.07814412736009,-25.0601073,67.18387607,9.1658832,34.2912625,60.7318,/L,6.4725,146.5,94.0829,112.8032,292.665,285.422,0.80351,Vir,64.182844,177.8135629,-1.3508864,,,272.132193,58.766709,,0.0,0.55,0.198,0.573,0.113,-16.793,0.202611,0.584,554.8003,2.21e-05,0.68,2.47,0.003701,174.0227,,6.4753,174.5839,-1.3917,24.5,12.5
214,ztf_20190828147928_000329_zg_c16_o_q1_sciimg,58723.1482986109,zg,30,245.776864016191,-13.821915890233,329,ZTF,CTIO,,382P/Larson,1999-Nov-22 07:37:31,2451504.817719907,7.1,13.4,14.0,5.0,0.03,,,177.552995621,-0.40898699,177.545242555,-0.405560546,13.13613,-5.26545,,,,,-202234.92,70728.038,280.86,,999,,23.999,22.545,99.67552,,221924.9,*,,,,,,112.69,0.0,,,171.386525,-1.422401,7.644156719575,0.365452,8.06360675980302,-25.2808671,67.06297247,9.1655502,34.1722209,61.6458,/L,6.5283,131.9,98.3675,111.8334,292.696,285.42,0.81394,Vir,64.182864,177.90879,-1.3482806,,,272.315067,58.775301,,0.0,0.551,0.198,0.574,0.113,-16.792,0.2033096,0.585,556.4283,2.21e-05,0.66,2.42,0.003712,174.0621,,6.531,174.6511,-1.3878,24.5,12.5
215,c4d_150328_043451_opi_z_v1.fits.fz 2b4cebb80ecf25d10c068375a950536d,57109.1891414201,z,197,178.424919843739,0.314002315087999,DECaLS_35066_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/2b4cebb80ecf25d10c068375a950536d,,382P/Larson,2000-Jan-31 07:37:31,2451574.817719907,7.1,13.4,14.0,5.0,0.03,,,179.271868327,-0.936626743,179.273037725,-0.937046819,-6.74045,3.544636,,,,,-459637.09,59783.418,252.684,,999,,23.693,22.204,99.76362,,471636.9,*,,,,,,114.44,0.0,,,174.132629,-1.046501,7.655504634148,0.1958558,6.97274110915329,-21.889915,57.9905195,9.147819,24.3649142,131.0103,/L,5.5773,73.9,23.0959,43.4167,294.442,285.451,0.8611,Vir,64.184734,179.7057619,-1.1488774,,,275.771984,59.038224,,0.0,0.64,0.229,0.668,0.129,-16.82,0.2711873,0.68,544.9938,2.23e-05,0.89,3.24,0.003636,176.8196,,5.5736,176.9177,-1.0992,23.7,16.0
216,c4d_150330_005242_opi_z_v1.fits.fz 26ea188d8dda9156c8df35a9ea25b31d,57111.0355766498,z,70,178.259120897753,0.39842231664106,DECaLS_3322_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/26ea188d8dda9156c8df35a9ea25b31d,,382P/Larson,2000-Feb-01 07:37:31,2451575.817719907,7.1,13.4,14.0,5.0,0.03,,,179.225981424,-0.912559029,179.227272032,-0.913034899,-7.02249,3.674585,,,,,-464014.34,58865.531,252.358,,999,,23.689,22.197,99.77125,,475477.2,*,,,,,,114.47,0.0,,,174.171802,-1.041119,7.655617058809,0.1934329,6.96019956686118,-21.5390919,57.88621467,9.1476462,24.2379946,132.077,/L,5.4866,85.7,15.6684,42.4406,294.476,285.454,0.85022,Vir,64.18476,179.6542164,-1.1450504,,,275.671633,59.041534,,0.0,0.642,0.23,0.669,0.129,-16.822,0.2721872,0.682,543.0912,2.23e-05,0.92,3.33,0.003623,176.859,,5.4828,176.9114,-1.0945,23.7,16.0
