,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
485,c4d_140619_001256_opi_r_v1.fits.fz 2d30eaecd73456823fcd718feebe473f,56827.0082944457,r,15,186.133084478028,-0.797506854338882,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/2d30eaecd73456823fcd718feebe473f,,Read (P/2005 T3),1998-Dec-07 08:33:26,2451154.856550926,9.2,13.3,10.0,5.0,0.03,,,255.565419687,-27.051438726,255.539419401,-27.046925505,20.90791,-2.4162,,,,,5967.264,-16023.16,160.263,,999,,23.303,22.798,99.99766,,17062.43,*,,,,,,339.14,0.0,,,257.38334,-4.752653,8.397824372424,-1.2978632,9.37924442485443,-0.4693605,78.00479728,9.6763334,39.7729506,4.7396,/T,0.557,131.9,82.2698,174.6927,159.498,279.739,-0.4813,Oph,63.183206,257.1136283,-4.2542964,,,356.179878,8.98469,,0.0,3058.483,474.045,3094.696,43.524,-8.775,423148.55,3095.002,9556838.64,0.1719118,6773.78,24618.99,63.756365,222.271,,0.5545,257.2593,-4.5035,23.7,16.0
486,c4d_140619_001337_opi_i_v1.fits.fz cef8bd8de38df12de6afa38542b6dec9,56827.0087877591,i,15,186.133091980503,-0.797513870351638,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/cef8bd8de38df12de6afa38542b6dec9,,Read (P/2005 T3),1998-Dec-08 08:33:26,2451155.856550926,9.2,13.3,10.0,5.0,0.03,,,255.721989294,-27.06750792,255.696031129,-27.063028518,20.91987,-2.41181,,,,,2850.467,-15687.63,170.047,,999,,23.302,22.797,99.99796,,15935.89,*,,,,,,349.26,0.0,,,257.421162,-4.755341,8.397074520516,-1.2988031,9.37884794138853,-0.9037653,78.00149983,9.6772894,39.8003002,4.4266,/T,0.5197,118.8,73.3981,175.046,169.676,279.667,-0.4891,Oph,63.183231,257.2543994,-4.2564941,,,356.251315,8.863377,,0.0,3054.948,469.7,3090.54,43.513,-8.705,422481.98,3090.846,9590572.82,0.1720113,6764.84,24586.49,63.981415,222.308,,0.5181,257.3486,-4.5059,23.7,16.0
487,c4d_140619_001419_opi_z_v1.fits.fz 72b9ec26c2e2b54e0ac908b784867bf9,56827.0092680808,z,15,186.133099285395,-0.797520701593616,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/72b9ec26c2e2b54e0ac908b784867bf9,,Read (P/2005 T3),1998-Dec-09 08:33:26,2451156.856550926,9.2,13.3,10.0,5.0,0.03,,,255.878659979,-27.083547061,255.852730082,-27.079098523,20.92885,-2.40718,,,,,-267.879,-15378.68,180.965,,999,,23.301,22.796,99.99809,,15380.93,*,,,,,,0.55,0.0,,,257.458991,-4.758026,8.396324124747,-1.2997427,9.3782003253264,-1.3389931,77.99611377,9.6782463,39.825705,4.2725,/L,0.5009,106.2,63.8099,175.2227,180.989,279.594,-0.49677,Oph,63.183257,257.3952229,-4.2588025,,,356.32262,8.741926,,0.0,3051.48,465.37,3086.455,43.506,-8.635,421847.3,3086.762,9624270.06,0.1721104,6754.52,24548.98,64.206219,222.3449,,0.5005,257.4379,-4.5084,23.7,16.0
489,c4d_140621_225112_opi_g_v1.fits.fz d3f9e642526623bc90bdd0beec34b8f4,56829.9515355465,g,15,186.182805682887,-0.84138230492032,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d3f9e642526623bc90bdd0beec34b8f4,,Read (P/2005 T3),1998-Dec-12 08:33:26,2451159.856550926,9.2,13.3,10.0,5.0,0.03,,,256.34904991,-27.131467683,256.323169344,-27.127080315,20.9372,-2.3918,,,,,-9633.75,-14613.1,212.373,,999,,23.3,22.797,99.99755,,17418.18,*,,,,,,33.26,0.0,,,257.572521,-4.766075,8.394069676254,-1.3025595,9.37474654209191,-2.648503,77.96738953,9.6811217,39.8890607,4.8384,/L,0.5649,70.3,34.8635,174.6038,213.598,279.376,-0.51893,Oph,63.183336,257.8178426,-4.2663952,,,356.535646,8.376909,,0.0,3041.474,452.462,3074.637,43.496,-8.424,420135.94,3074.945,9725065.79,0.1724048,6715.02,24405.42,64.878655,222.4558,,0.5676,257.706,-4.5162,24.0,16.0
490,c4d_140621_225155_opi_r_v1.fits.fz c2081fbc2d4e20c53b890fe00bf78364,56829.9520201126,r,15,186.18281470793,-0.841389869535584,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/c2081fbc2d4e20c53b890fe00bf78364,,Read (P/2005 T3),1998-Dec-13 08:33:26,2451160.856550926,9.2,13.3,10.0,5.0,0.03,,,256.505893855,-27.147370183,256.480034839,-27.142994933,20.9336,-2.38619,,,,,-12759.83,-14412.24,220.272,,999,,23.299,22.798,99.99705,,19115.13,*,,,,,,41.62,0.0,,,257.610379,-4.768754,8.393317107019,-1.3034977,9.37309061922875,-3.085832,77.95361764,9.6820817,39.9055855,5.3098,/L,0.6195,58.7,26.1812,174.0804,221.901,279.303,-0.52603,Oph,63.183362,257.9587103,-4.2691526,,,356.606322,8.255073,,0.0,3038.273,448.188,3070.844,43.497,-8.353,419630.14,3071.152,9758540.38,0.1725019,6698.95,24347.01,65.101974,222.4928,,0.6229,257.7954,-4.519,23.7,16.0
491,c4d_140621_225237_opi_i_v1.fits.fz 33891329db55ec8ed7e36d3cc9603691,56829.9525195038,i,15,186.182824009091,-0.841397665587107,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/33891329db55ec8ed7e36d3cc9603691,,Read (P/2005 T3),1998-Dec-14 08:33:26,2451161.856550926,9.2,13.3,10.0,5.0,0.03,,,256.66272112,-27.163234483,256.636892233,-27.158869525,20.92673,-2.38034,,,,,-15888.21,-14238.79,226.691,,999,,23.298,22.799,99.99638,,21149.03,*,,,,,,48.5,0.0,,,257.648244,-4.771432,8.392563994916,-1.3044356,9.37118206067757,-3.5233299,77.93774464,9.6830426,39.9196899,5.8747,/L,0.6851,47.3,18.3931,173.4518,228.727,279.23,-0.53299,Oph,63.183389,258.0995447,-4.2720253,,,356.676811,8.133185,,0.0,3035.139,443.93,3067.124,43.501,-8.283,419156.89,3067.432,9791940.1,0.1725984,6681.41,24283.26,65.324793,222.5298,,0.689,257.8847,-4.5218,23.7,16.0
492,c4d_140621_225320_opi_z_v1.fits.fz a87b90fc9873b4ba04d624e77e013ba6,56829.9530142115,z,15,186.182833223022,-0.841405388524029,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/a87b90fc9873b4ba04d624e77e013ba6,,Read (P/2005 T3),1998-Dec-15 08:33:26,2451162.856550926,9.2,13.3,10.0,5.0,0.03,,,256.819507001,-27.179059001,256.793718967,-27.17470386,20.91656,-2.37424,,,,,-19019.04,-14092.9,231.841,,999,,23.297,22.801,99.99556,,23432.76,*,,,,,,54.11,0.0,,,257.686115,-4.774108,8.391810340145,-1.3053731,9.36902081345009,-3.9608414,77.9197701,9.6840042,39.9313101,6.5091,/L,0.7588,35.9,11.7204,172.7451,234.285,279.157,-0.53979,Oph,63.183417,258.2403258,-4.2750138,,,356.747103,8.011265,,0.0,3032.073,439.687,3063.478,43.507,-8.212,418716.3,3063.787,9825257.14,0.1726943,6662.38,24214.12,65.54706,222.5668,,0.7632,257.9741,-4.5246,23.7,16.0
494,c4d_140624_022024_opi_g_v2.fits.fz 746f750f99c49a0c16eb89698aecfe50,56832.0968334084,g,15,186.228204355941,-0.877216103182249,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/746f750f99c49a0c16eb89698aecfe50,,Read (P/2005 T3),1998-Dec-18 08:33:26,2451165.856550926,9.2,13.3,10.0,5.0,0.03,,,257.289364997,-27.226278392,257.263768678,-27.221963024,20.86582,-2.35457,,,,,-28427.71,-13821.64,241.932,,999,,23.294,22.806,99.99216,,31213.43,*,,,,,,65.51,0.0,,,257.799773,-4.782128,8.38954612191,-1.3081834,9.36102182264098,-5.2717686,77.85324452,9.6868935,39.9506867,8.6704,/L,1.0097,8.893,0.4944,170.3354,245.607,278.939,-0.55931,Oph,63.1835,258.6621297,-4.2846773,,,356.956682,7.64551,,0.0,3023.283,427.056,3052.986,43.539,-8.0,417591.8,3053.296,9924633.25,0.172978,6596.36,23974.17,66.210026,222.6778,,1.0147,258.2418,-4.5336,24.0,16.0
495,c4d_140624_022110_opi_r_v2.fits.fz cfaae18721e143e87d4563f1238924ba,56832.0973268645,r,15,186.228216013841,-0.877224848320914,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/cfaae18721e143e87d4563f1238924ba,,Read (P/2005 T3),1998-Dec-19 08:33:26,2451166.856550926,9.2,13.3,10.0,5.0,0.03,,,257.445732801,-27.2419284,257.420218239,-27.237633451,20.84208,-2.34756,,,,,-31569.78,-13786.98,244.093,,999,,23.293,22.808,99.99071,,33999.96,*,,,,,,68.1,0.0,,,257.837673,-4.784798,8.388790298567,-1.3091194,9.35785121673515,-5.7075891,77.82687539,9.6878581,39.951823,9.4444,/L,1.0993,15.5,0.2872,169.4722,248.181,278.866,-0.5655,Oph,63.183528,258.802471,-4.2881316,,,357.026073,7.523659,,0.0,3020.49,422.879,3049.638,43.554,-7.929,417283.12,3049.949,9957540.51,0.1730712,6571.36,23883.31,66.42956,222.7149,,1.1044,258.3309,-4.5367,23.7,16.0
496,c4d_140624_022149_opi_i_v2.fits.fz 1f5996328015fce5796e47bc741905a7,56832.0978193417,i,15,186.228227648615,-0.877233576111294,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/1f5996328015fce5796e47bc741905a7,,Read (P/2005 T3),1998-Dec-20 08:33:26,2451167.856550926,9.2,13.3,10.0,5.0,0.03,,,257.601931928,-27.257531025,257.57650214,-27.253260991,20.81492,-2.34033,,,,,-34714.99,-13780.31,245.854,,999,,23.292,22.809,99.98911,,36847.63,*,,,,,,70.29,0.0,,,257.87558,-4.787466,8.388033933623,-1.3100551,9.35442915673701,-6.1424944,77.79841499,9.6888234,39.950245,10.2355,/L,1.1907,26.5,2.0474,168.5901,250.355,278.793,-0.57154,Oph,63.183556,258.9426389,-4.2917025,,,357.09521,7.401876,,0.0,3017.767,418.719,3046.366,43.572,-7.858,417007.7,3046.677,9990325.46,0.1731636,6544.87,23787.02,66.648277,222.7519,,1.1959,258.4199,-4.5398,23.7,16.0
497,c4d_140624_022235_opi_z_v2.fits.fz ed87fe03c336eff78cdf0a22ff6cc1f4,56832.0983166204,z,15,186.228239396824,-0.877242388994908,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/ed87fe03c336eff78cdf0a22ff6cc1f4,,Read (P/2005 T3),1998-Dec-21 08:33:26,2451168.856550926,9.2,13.3,10.0,5.0,0.03,,,257.757936533,-27.27308481,257.732589816,-27.268843788,20.78432,-2.33288,,,,,-37863.47,-13801.67,247.295,,999,,23.29,22.811,99.98735,,39743.59,*,,,,,,72.16,0.0,,,257.913494,-4.790133,8.387277027302,-1.3109904,9.35075623303173,-6.5762699,77.76786821,9.6897895,39.9459461,11.0399,/L,1.2835,38.4,5.7974,167.6932,252.21,278.721,-0.57742,Oph,63.183584,259.0826061,-4.2953901,,,357.164084,7.28018,,0.0,3015.113,414.577,3043.169,43.593,-7.787,416765.65,3043.481,10022980.2,0.1732552,6516.89,23685.35,66.866126,222.7889,,1.2887,258.5088,-4.543,23.7,16.0
498,c4d_140625_225310_opi_g_v1.fits.fz 38b613d4db90491e170dd23c0c9e1da9,56833.9529018762,g,15,186.273642143285,-0.91074502894562,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/38b613d4db90491e170dd23c0c9e1da9,,Read (P/2005 T3),1998-Dec-22 08:33:26,2451169.856550926,9.2,13.3,10.0,5.0,0.03,,,257.913720837,-27.288588327,257.888451041,-27.2843793,20.75032,-2.32522,,,,,-41015.35,-13851.1,248.477,,999,,23.289,22.813,99.98545,,42678.26,*,,,,,,73.76,0.0,,,257.951416,-4.792798,8.386519579834,-1.3119252,9.3468331603498,-7.0087005,77.73524101,9.6907563,39.9389413,11.8551,/L,1.3772,50.8,11.4764,166.7845,253.806,278.648,-0.58314,Oph,63.183613,259.2223454,-4.2991943,,,357.232682,7.158591,,0.0,3012.528,410.453,3040.048,43.616,-7.716,416557.04,3040.361,10055496.9,0.173346,6487.45,23578.35,67.083054,222.826,,1.3825,258.5976,-4.5463,24.0,16.0
499,c4d_140625_225354_opi_r_v1.fits.fz c621af42b4a684953b9f0a42fac0efe2,56833.9534090938,r,15,186.273654971664,-0.910754356113825,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/c621af42b4a684953b9f0a42fac0efe2,,Read (P/2005 T3),1998-Dec-23 08:33:26,2451170.856550926,9.2,13.3,10.0,5.0,0.03,,,258.069259237,-27.304040198,258.044056992,-27.299864407,20.71293,-2.31735,,,,,-44170.74,-13928.59,249.447,,999,,23.288,22.814,99.98339,,45644.4,*,,,,,,75.15,0.0,,,257.989344,-4.795461,8.385761591449,-1.3128597,9.34266077661375,-7.439576,77.70054035,9.6917239,39.9292702,12.679,/L,1.4717,63.5,18.9335,165.8662,255.191,278.576,-0.5887,Oph,63.183641,259.3618311,-4.3031149,,,357.300995,7.03713,,0.0,3010.013,406.347,3037.003,43.641,-7.645,416381.98,3037.317,10087867.7,0.173436,6456.57,23466.11,67.299009,222.863,,1.477,258.6863,-4.5497,23.7,16.0
500,c4d_140625_225445_opi_i_v1.fits.fz 475bb09948aa88c762ec2837fd6a96d6,56833.9539140241,i,15,186.273667742193,-0.910763641221008,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/475bb09948aa88c762ec2837fd6a96d6,,Read (P/2005 T3),1998-Dec-24 08:33:26,2451171.856550926,9.2,13.3,10.0,5.0,0.03,,,258.224526418,-27.3194391,258.199381211,-27.315295685,20.67221,-2.3093,,,,,-47329.77,-14034.15,250.243,,999,,23.286,22.816,99.98118,,48636.49,*,,,,,,76.37,0.0,,,258.02728,-4.798123,8.385003062383,-1.3137937,9.33824003807003,-7.8686978,77.66377419,9.6926922,39.9169979,13.5101,/L,1.5667,76.4,27.9267,164.9402,256.401,278.504,-0.59409,Oph,63.183669,259.5010394,-4.3071517,,,357.369012,6.915816,,0.0,3007.567,402.26,3034.035,43.669,-7.574,416240.52,3034.349,10120085.2,0.173525,6424.28,23348.75,67.513941,222.9,,1.5721,258.7748,-4.5531,23.7,16.0
501,c4d_150109_071808_opi_z_v1.fits.fz ff2d0966801ca1701dcf48813afda3db,57031.3027467085,z,150,204.510953111888,-9.23752563044301,DECaLS_29049_z,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/ff2d0966801ca1701dcf48813afda3db,,Read (P/2005 T3),1998-Dec-25 08:33:26,2451172.856550926,9.2,13.3,10.0,5.0,0.03,,,258.379497469,-27.334783795,258.354400279,-27.330669824,20.62823,-2.30107,,,,,-50492.56,-14167.75,250.895,,999,,23.285,22.818,99.97883,,51650.22,*,,,,,,77.44,0.0,,,258.065223,-4.800783,8.384243992875,-1.3147274,9.33357201050929,-8.2958863,77.62495139,9.6936612,39.9022158,14.3473,/L,1.6622,89.6,38.1222,164.0078,257.467,278.431,-0.59932,Oph,63.183698,259.6399492,-4.3113046,,,357.436722,6.794669,,0.0,3005.192,398.192,3031.143,43.699,-7.504,416132.74,3031.458,10152141.7,0.1736132,6390.61,23226.39,67.727799,222.9371,,1.6675,258.8633,-4.5565,23.7,16.0
505,c4d_150415_044356_opi_r_v1.fits.fz b69694bf5bca8e33812366744aad200d,57127.1962597067,r,59,201.296395803669,-8.28861739777896,DECaLS_29068_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b69694bf5bca8e33812366744aad200d,,Read (P/2005 T3),1998-Dec-29 08:33:26,2451176.856550926,9.2,13.3,10.0,5.0,0.03,,,258.995941524,-27.395599751,258.971054951,-27.39155862,20.42124,-2.26673,,,,,-63184.09,-14981.74,252.456,,999,,23.278,22.823,99.96798,,63863.89,*,,,,,,80.66,0.0,,,258.217065,-4.811408,8.381202315275,-1.3184578,9.31245129552289,-9.9828258,77.44929576,9.6975448,39.8206874,17.74,/L,2.0452,144.6,81.1547,160.2324,260.68,278.144,-0.61858,Oph,63.183812,260.192274,-4.3290708,,,357.704309,6.312128,,0.0,2996.393,382.115,3020.342,43.846,-7.221,416039.69,3020.66,10278617.7,0.1739563,6243.09,22690.22,68.571556,223.0853,,2.0506,259.2153,-4.571,23.7,16.0
506,c4d_150415_044536_opi_g_v1.fits.fz 31f456736042284e819885920553a18b,57127.1973507241,g,73,201.296304658258,-8.28858639470132,DECaLS_29068_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/31f456736042284e819885920553a18b,,Read (P/2005 T3),1998-Dec-30 08:33:26,2451177.856550926,9.2,13.3,10.0,5.0,0.03,,,259.149078476,-27.410659222,259.124279053,-27.406631346,20.36218,-2.25792,,,,,-66367.79,-15254.78,252.656,,999,,23.277,22.825,99.96492,,66947.2,*,,,,,,81.28,0.0,,,258.255044,-4.814061,8.38044054722,-1.3193893,9.30656545783154,-10.3988852,77.40034474,9.6985176,39.7955252,18.5964,/L,2.1409,158.3,89.451,159.2802,261.291,278.073,-0.62298,Oph,63.183841,260.3294526,-4.3338,,,357.770346,6.192093,,0.0,2994.37,378.147,3017.834,43.889,-7.15,416101.26,3018.153,10309765.9,0.1740396,6203.24,22545.37,68.779354,223.1223,,2.1462,259.3029,-4.5748,24.0,16.0
507,c4d_150415_044716_opi_g_v1.fits.fz 5b49ab57a6072ac6a6a29fee999bdeff,57127.198511612,g,70,201.296207675748,-8.28855340613684,DECaLS_29067_g,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/5b49ab57a6072ac6a6a29fee999bdeff,,Read (P/2005 T3),1998-Dec-31 08:33:26,2451178.856550926,9.2,13.3,10.0,5.0,0.03,,,259.30178237,-27.425660043,259.277086743,-27.421648931,20.30033,-2.24909,,,,,-69556.14,-15555.45,252.801,,999,,23.275,22.826,99.96173,,70039.8,*,,,,,,81.83,0.0,,,258.29303,-4.816711,8.379678240204,-1.3203205,9.30043995858998,-10.8127692,77.34940052,9.6994911,39.7687656,19.4555,/L,2.2364,169.6,95.5566,158.3256,261.845,278.002,-0.6272,Oph,63.183869,260.4662347,-4.3386441,,,357.836022,6.072332,,0.0,2992.417,374.198,3015.403,43.934,-7.08,416196.95,3015.723,10340713.2,0.1741218,6162.27,22396.48,68.985813,223.1594,,2.2418,259.3902,-4.5786,24.0,16.0
508,c4d_150415_044841_opi_r_v1.fits.fz db4f117afe4567cd53870f7c07ed395d,57127.1995649291,r,57,201.296119679882,-8.28852347437589,DECaLS_29067_r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/db4f117afe4567cd53870f7c07ed395d,,Read (P/2005 T3),1999-Jan-01 08:33:26,2451179.856550926,9.2,13.3,10.0,5.0,0.03,,,259.454033964,-27.440602334,259.429452546,-27.436613637,20.23572,-2.24026,,,,,-72749.36,-15883.62,252.897,,999,,23.273,22.827,99.95841,,73140.84,*,,,,,,82.34,0.0,,,258.331023,-4.81936,8.378915385647,-1.3212511,9.29407594621662,-11.2245998,77.29647264,9.7004653,39.7405041,20.3169,/L,2.3318,167.2,99.0757,157.3689,262.349,277.931,-0.63126,Oph,64.183898,260.602598,-4.3436032,,,357.901328,5.952861,,0.0,2990.535,370.271,3013.049,43.982,-7.009,416326.85,3013.37,10371454.0,0.174203,6120.21,22243.63,69.190894,223.1965,,2.3371,259.4773,-4.5825,23.7,16.0
529,c4d_150604_000404_opi_i_v1.fits.fz 27fe041ab3d8764f92b87af87504b4cd,57177.0016661262,i,100,198.04244446246,-7.23215250459399,C6p24c4A,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/27fe041ab3d8764f92b87af87504b4cd,,Read (P/2005 T3),1999-Jan-22 08:33:26,2451200.856550926,9.2,13.3,10.0,5.0,0.03,,,262.505120415,-27.741606698,262.482447952,-27.738184318,18.14626,-2.07198,,,,,-141068.89,-28780.5,249.95,,999,,23.221,22.836,99.86402,,139507.3,*,,,,,,87.39,0.0,,,259.130547,-4.874609,8.362771643779,-1.3406925,9.10756454619916,-19.317521,75.74530463,9.7210989,38.6823132,38.752,/L,4.222,96.5,23.8042,137.0432,267.388,276.504,-0.67449,Oph,64.184499,263.3300717,-4.4747527,,,359.170379,3.542878,,0.0,2967.978,293.111,2982.068,45.612,-5.572,427311.3,2982.417,10957949.3,0.1756286,4958.69,18022.11,73.103569,223.976,,4.2265,261.2401,-4.678,23.7,16.0
530,c4d_150604_024901_opi_i_v1.fits.fz 1456515a71820cb0794fd205df7f4463,57177.1162287631,i,100,198.038625707897,-7.23117872218031,C6p24c3B,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/1456515a71820cb0794fd205df7f4463,,Read (P/2005 T3),1999-Jan-23 08:33:26,2451201.856550926,9.2,13.3,10.0,5.0,0.03,,,262.641314891,-27.755378142,262.618717078,-27.75197775,18.00985,-2.06494,,,,,-144379.36,-29658.22,249.72,,999,,23.217,22.835,99.85869,,142710.6,*,,,,,,87.5,0.0,,,259.168699,-4.877222,8.361997012758,-1.3416133,9.09630761846263,-19.6633635,75.65168361,9.7220899,38.6052628,39.6418,/L,4.3042,110.1,33.9752,136.0711,267.5,276.44,-0.67446,Oph,64.184527,263.4515968,-4.482284,,,359.225076,3.434478,,0.0,2967.742,289.719,2981.5,45.72,-5.507,428245.05,2981.85,10982500.1,0.1756815,4889.95,17772.29,73.267354,224.0131,,4.3087,261.3199,-4.6832,23.7,16.0
531,c4d_150604_025110_opi_i_v1.fits.fz 09bb4072e53b5954b1d8bc2331b5f851,57177.1177320185,i,100,198.038575599383,-7.23116594450941,C6p24c4B,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/09bb4072e53b5954b1d8bc2331b5f851,,Read (P/2005 T3),1999-Jan-24 08:33:26,2451202.856550926,9.2,13.3,10.0,5.0,0.03,,,262.776487369,-27.769103318,262.753970583,-27.765719796,17.87038,-2.05803,,,,,-147693.93,-30557.41,249.49,,999,,23.214,22.835,99.85331,,145917.1,*,,,,,,87.61,0.0,,,259.206859,-4.879833,8.361221849155,-1.3425336,9.08485234934161,-20.0043528,75.55641305,9.7230817,38.5260444,40.5325,/L,4.3856,123.8,45.0488,135.0991,267.607,276.376,-0.67424,Oph,64.184554,263.5721977,-4.4899293,,,359.279176,3.326809,,0.0,2967.584,286.355,2981.016,45.831,-5.442,429217.48,2981.368,11006694.0,0.1757329,4820.18,17518.72,73.428759,224.0503,,4.39,261.3993,-4.6884,23.7,16.0
532,c4d_150708_003033_opi_i_v1.fits.fz 61c9d3c208bb643df0d4568716166ad2,57211.0204701965,i,30,197.859290627707,-7.32168456950497,C6p24c3A,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/61c9d3c208bb643df0d4568716166ad2,,Read (P/2005 T3),1999-Jan-25 08:33:26,2451203.856550926,9.2,13.3,10.0,5.0,0.03,,,262.910614909,-27.782783188,262.88819172,-27.779413025,17.72797,-2.05128,,,,,-151012.42,-31477.7,249.258,,999,,23.211,22.834,99.84789,,149126.7,*,,,,,,87.71,0.0,,,259.245027,-4.882442,8.360446153249,-1.3434534,9.07320155058942,-20.3404662,75.45951631,9.7240742,38.4448281,41.4241,/L,4.466,137.5,56.4532,134.1271,267.708,276.313,-0.67383,Oph,64.184581,263.69186,-4.497688,,,359.332671,3.219889,,0.0,2967.505,283.021,2980.616,45.946,-5.377,430228.73,2980.971,11030525.8,0.1757828,4749.43,17261.58,73.587747,224.0875,,4.4703,261.4782,-4.6938,23.7,16.0
533,c4d_150708_005920_opi_i_v1.fits.fz 46a586d209450e2435b9c10b01daa755,57211.0404510589,i,30,197.859777661228,-7.32197318196188,C6p24c3A,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/46a586d209450e2435b9c10b01daa755,,Read (P/2005 T3),1999-Jan-26 08:33:26,2451204.856550926,9.2,13.3,10.0,5.0,0.03,,,263.043675258,-27.796418861,263.021361794,-27.793061071,17.58268,-2.04471,,,,,-154334.61,-32418.72,249.026,,999,,23.208,22.833,99.84245,,152339.3,*,,,,,,87.81,0.0,,,259.283201,-4.88505,8.359669925319,-1.3443728,9.0613580338564,-20.6717261,75.36101678,9.7250675,38.36179,42.3165,/L,4.5454,151.0,67.5764,133.1553,267.805,276.251,-0.67322,Oph,64.184608,263.8105675,-4.5055595,,,359.385552,3.113735,,0.0,2967.504,279.715,2980.302,46.063,-5.312,431278.97,2980.658,11053990.0,0.1758312,4677.74,17001.03,73.744283,224.1247,,4.5497,261.5566,-4.6991,23.7,16.0
534,c4d_150802_002414_ooi_i_ls10.fits.fz 75e1d7c9702c6b1bf62183776feb39a7,57236.0170128481,i,30,198.946068973955,-7.86941712794818,C6p24c2A,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/75e1d7c9702c6b1bf62183776feb39a7,,Read (P/2005 T3),1999-Jan-27 08:33:26,2451205.856550926,9.2,13.3,10.0,5.0,0.03,,,263.175646751,-27.810011601,263.153458904,-27.806668024,17.43459,-2.03833,,,,,-157660.33,-33380.1,248.795,,999,,23.205,22.833,99.83697,,155554.9,*,,,,,,87.9,0.0,,,259.321383,-4.887656,8.358893165644,-1.3452917,9.04932458630033,-20.9981938,75.26093765,9.7260616,38.2771002,43.2097,/L,4.6239,163.8,77.802,132.1835,267.897,276.189,-0.67242,Oph,64.184635,263.9283012,-4.5135433,,,359.437811,3.008364,,0.0,2967.582,276.439,2980.072,46.182,-5.248,432368.34,2980.43,11077081.6,0.1758781,4605.15,16737.2,73.898334,224.1619,,4.6281,261.6345,-4.7046,23.7,16.0
