,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
250,ztf_20181223135521_000689_zr_c06_o_q1_sciimg,58475.1357060112,zr,30,323.611914894135,32.7530912183012,689,ZTF,,,McNaught (C/2006 Q1),2001-Jul-15 09:41:51.760,2452105.904071296,9.3,,4.75,,45.134896863,-9.314596986,45.147259543,-9.30840463,4.113808,-2.92383,,,,,-233312.23,-110849.63,253.378,,999,,21.605,,99.92694,,269719.9,*,,,,,,64.6,0.0,,,36.262328,-25.613647,18.16334220292,-9.1151297,18.4011440876401,-34.4034563,153.0376488,9.90234,39.1628379,74.9222,/L,3.0965,21.1,33.8811,101.9667,244.624,299.557,-2.72002,Eri,64.183725,39.6849892,-25.2567842,,,188.765563,-54.722794,,0.0,0.352,0.297,0.452,0.089,-39.757,0.1263305,0.461,6385.44,4.48e-05,0.22,0.8,0.042599,226.1579,,3.0978,37.9684,-25.446,24.5,12.5
251,ztf_20190105134549_000689_zg_c05_o_q2_sciimg,58488.1347222109,zg,30,324.099864930094,32.5605452547588,689,ZTF,,,McNaught (C/2006 Q1),2001-Jul-16 09:41:51.760,2452106.904071296,9.3,,4.75,,45.162329806,-9.334293814,45.174809015,-9.328055391,4.005614,-2.98525,,,,,-236865.78,-110336.53,253.827,,999,,21.602,,99.92634,,272744.0,*,,,,,,65.02,0.0,,,36.266809,-25.619427,18.15807685354,-9.1162243,18.3812391979124,-34.5222559,152.87210488,9.9037854,39.167438,75.7622,/L,3.1093,26.4,24.2428,101.1138,245.047,299.56,-2.71975,Eri,64.183698,39.7068322,-25.2838935,,,188.82027,-54.711612,,0.0,0.352,0.297,0.452,0.089,-39.754,0.1264372,0.461,6384.8722,4.48e-05,0.22,0.8,0.042595,226.165,,3.1105,37.9813,-25.4625,24.5,12.5
252,ztf_20190409468090_000690_zr_c11_o_q3_sciimg,58582.4682755112,zr,30,328.215907403092,33.5340594351172,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-17 09:41:51.760,2452107.904071296,9.3,,4.75,,45.189028712,-9.354399043,45.201638329,-9.348110371,3.896066,-3.04631,,,,,-240429.99,-109803.13,254.265,,999,,21.599,,99.92577,,275772.9,*,,,,,,65.44,0.0,,,36.271293,-25.62521,18.15281086972,-9.1173195,18.3612676797843,-34.6341447,152.70600683,9.9052317,39.1698369,76.6036,/L,3.1214,36.1,15.4816,100.2603,245.468,299.564,-2.71873,Eri,64.183671,39.727795,-25.3111649,,,188.874819,-54.701237,,0.0,0.352,0.297,0.452,0.089,-39.75,0.1265455,0.461,6384.2719,4.48e-05,0.22,0.8,0.042591,226.172,,3.1225,37.9938,-25.4791,24.5,12.5
253,ztf_20190420448657_000690_zr_c11_o_q4_sciimg,58593.4488426112,zr,30,328.515012047125,33.8338788328235,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-18 09:41:51.760,2452108.904071296,9.3,,4.75,,45.214984429,-9.374910141,45.227737864,-9.3685652,3.78518,-3.10697,,,,,-244004.67,-109249.63,254.693,,999,,21.597,,99.92523,,278806.4,*,,,,,,65.86,0.0,,,36.27578,-25.630996,18.14754425126,-9.1184152,18.3412335845141,-34.7389122,152.53938834,9.9066789,39.1698837,77.4462,/L,3.1328,47.9,8.1762,99.4062,245.887,299.571,-2.71695,Eri,64.183644,39.7478674,-25.3385935,,,188.929201,-54.691675,,0.0,0.352,0.297,0.452,0.089,-39.746,0.1266553,0.461,6383.6381,4.48e-05,0.22,0.81,0.042587,226.1791,,3.1339,38.0059,-25.4959,24.5,12.5
254,ztf_20190420486157_000690_zg_c11_o_q4_sciimg,58593.4863426113,zg,30,328.515904234627,33.8349246661596,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-19 09:41:51.760,2452109.904071296,9.3,,4.75,,45.240187936,-9.39582432,45.25309464,-9.389416516,3.672983,-3.16719,,,,,-247589.61,-108676.28,255.111,,999,,21.594,,99.92472,,281844.4,*,,,,,,66.28,0.0,,,36.28027,-25.636785,18.14227699795,-9.1195114,18.3211410892517,-34.8363359,152.37228415,9.9081269,39.1674245,78.2901,/L,3.1435,60.9,2.9298,98.5515,246.304,299.578,-2.71441,Eri,64.183618,39.7670358,-25.366174,,,188.983407,-54.682932,,0.0,0.353,0.297,0.452,0.089,-39.741,0.1267666,0.461,6382.9702,4.48e-05,0.22,0.81,0.042583,226.1862,,3.1445,38.0175,-25.5126,24.5,12.5
255,ztf_20190428493854_000690_zr_c11_o_q4_sciimg,58601.4940393111,zr,30,328.685431393922,34.0601785016115,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-20 09:41:51.760,2452110.904071296,9.3,,4.75,,45.26463046,-9.417138494,45.277692617,-9.410662574,3.559521,-3.22692,,,,,-251184.53,-108083.29,255.518,,999,,21.591,,99.92424,,284886.7,*,,,,,,66.69,0.0,,,36.284764,-25.642578,18.13700910962,-9.1206083,18.3009944978422,-34.9262043,152.20473006,9.9095757,39.1623251,79.1352,/L,3.1536,74.5,0.277,97.6963,246.72,299.588,-2.7111,Eri,64.183591,39.7852831,-25.3939011,,,189.037426,-54.675013,,0.0,0.353,0.297,0.453,0.089,-39.735,0.1268793,0.461,6382.2673,4.49e-05,0.22,0.82,0.042578,226.1933,,3.1545,38.0286,-25.5295,24.5,12.5
256,ztf_20190504474653_000690_zg_c11_o_q4_sciimg,58607.4748264109,zg,30,328.783474609688,34.2294548135083,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-21 09:41:51.760,2452111.904071296,9.3,,4.75,,45.288303598,-9.438849242,45.301514657,-9.432303232,3.44486,-3.28612,,,,,-254789.14,-107470.94,255.916,,999,,21.588,,99.92379,,287933.2,*,,,,,,67.11,0.0,,,36.28926,-25.648374,18.13174058609,-9.1217056,18.2807982257395,-35.0083478,152.03676278,9.9110253,39.1544997,79.9814,/L,3.1629,88.5,0.5671,96.8406,247.134,299.599,-2.70702,Eri,64.183565,39.8025914,-25.4217693,,,189.091251,-54.667923,,0.0,0.353,0.297,0.453,0.089,-39.729,0.1269935,0.461,6381.5287,4.49e-05,0.23,0.82,0.042573,226.2004,,3.1638,38.0392,-25.5464,24.5,12.5
257,ztf_20190504489491_000690_zr_c11_o_q4_sciimg,58607.4896759112,zr,30,328.783686215068,34.2298747243779,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-22 09:41:51.760,2452112.904071296,9.3,,4.75,,45.311199445,-9.46095281,45.324545739,-9.454339045,3.329081,-3.34472,,,,,-258403.14,-106839.46,256.302,,999,,21.585,,99.92338,,290983.5,*,,,,,,67.52,0.0,,,36.293759,-25.654173,18.12647142718,-9.1228035,18.2605567669136,-35.0826681,151.8684197,9.9124758,39.1439341,80.8287,/L,3.1716,102.6,3.8673,95.9846,247.548,299.612,-2.70217,Eri,64.183539,39.8189453,-25.4497726,,,189.14487,-54.661668,,0.0,0.353,0.297,0.453,0.089,-39.722,0.1271091,0.461,6380.7538,4.49e-05,0.23,0.83,0.042568,226.2076,,3.1724,38.0494,-25.5634,24.5,12.5
258,ztf_20190514467801_000690_zg_c11_o_q1_sciimg,58617.4679861111,zg,30,328.889984236111,34.5090900617281,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-23 09:41:51.760,2452113.904071296,9.3,,4.75,,45.333310664,-9.483445135,45.346775831,-9.476769739,3.212272,-3.4027,,,,,-262026.2,-106189.12,256.679,,999,,21.582,,99.923,,294037.6,*,,,,,,67.93,0.0,,,36.298261,-25.659975,18.12120163272,-9.1239019,18.2402746474222,-35.1491533,151.69973846,9.913927,39.1306938,81.6771,/L,3.1796,116.4,9.9296,95.1282,247.96,299.627,-2.69655,Eri,64.183513,39.8343359,-25.4779053,,,189.198274,-54.65625,,0.0,0.353,0.297,0.453,0.089,-39.714,0.127226,0.462,6379.9416,4.49e-05,0.23,0.84,0.042562,226.2147,,3.1803,38.0592,-25.5804,24.5,12.5
259,ztf_20190525463831_000690_zg_c11_o_q1_sciimg,58628.4640046111,zg,30,328.922333661287,34.8039143417266,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-24 09:41:51.760,2452114.904071296,9.3,,4.75,,45.354630496,-9.506321907,45.368200741,-9.499592909,3.094516,-3.46001,,,,,-265658.0,-105520.15,257.045,,999,,21.579,,99.92265,,297095.1,*,,,,,,68.34,0.0,,,36.302766,-25.665781,18.11593120256,-9.1250008,18.2199563763378,-35.2078713,151.53075655,9.915379,39.1149115,82.5264,/L,3.1868,129.8,18.242,94.2716,248.371,299.643,-2.69017,Eri,64.183487,39.8487604,-25.5061614,,,189.251454,-54.651674,,0.0,0.353,0.297,0.453,0.089,-39.705,0.1273442,0.462,6379.0917,4.49e-05,0.23,0.85,0.042557,226.2218,,3.1875,38.0684,-25.5975,24.5,12.5
260,ztf_20190525483241_000690_zr_c11_o_q1_sciimg,58628.4834259111,zr,30,328.922311003104,34.804417677085,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-25 09:41:51.760,2452115.904071296,9.3,,4.75,,45.375152704,-9.529578645,45.388820571,-9.522803649,2.975882,-3.51665,,,,,-269298.22,-104832.79,257.401,,999,,21.575,,99.92233,,300156.1,*,,,,,,68.76,0.0,,,36.307275,-25.67159,18.11066013656,-9.1261002,18.1996064057955,-35.2589464,151.36151101,9.9168318,39.0967602,83.3767,/L,3.1934,142.0,28.1379,93.4148,248.782,299.661,-2.68301,Eri,64.183461,39.8622211,-25.5345348,,,189.3044,-54.647941,,0.0,0.353,0.297,0.453,0.09,-39.696,0.1274638,0.462,6378.2032,4.49e-05,0.24,0.86,0.042551,226.2289,,3.1939,38.0772,-25.6147,24.5,12.5
261,ztf_20190530427176_000690_zr_c11_o_q1_sciimg,58633.4273611112,zr,30,328.907499947916,34.9300294675948,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-26 09:41:51.760,2452116.904071296,9.3,,4.75,,45.394871472,-9.553210765,45.408636942,-9.546395151,2.856427,-3.57259,,,,,-272946.52,-104127.3,257.745,,999,,21.572,,99.92205,,303220.2,*,,,,,,69.17,0.0,,,36.311786,-25.677402,18.10538843455,-9.1272001,18.1792291073611,-35.3025283,151.19203818,9.9182854,39.0764236,84.2278,/L,3.1992,152.3,38.9152,92.5577,249.193,299.68,-2.67508,Eri,64.183435,39.8747215,-25.5630195,,,189.357104,-54.645055,,0.0,0.353,0.297,0.453,0.09,-39.686,0.1275845,0.462,6377.2755,4.49e-05,0.24,0.88,0.042545,226.236,,3.1997,38.0854,-25.6319,24.5,12.5
262,ztf_20190602432801_000690_zr_c11_o_q1_sciimg,58636.4330208111,zr,30,328.889623060054,35.0037026412457,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-27 09:41:51.760,2452117.904071296,9.3,,4.75,,45.4137813,-9.577213629,45.427650527,-9.570359763,2.736189,-3.62783,,,,,-276602.61,-103403.92,258.08,,999,,21.569,,99.92181,,306287.5,*,,,,,,69.58,0.0,,,36.3163,-25.683217,18.1001160964,-9.1283004,18.158828765176,-35.3387664,151.02237371,9.9197397,39.0540732,85.0799,/L,3.2044,158.3,49.9251,91.7006,249.603,299.701,-2.66639,Eri,64.18341,39.8862641,-25.5916096,,,189.409557,-54.643016,,0.0,0.353,0.297,0.453,0.09,-39.675,0.1277065,0.462,6376.3081,4.49e-05,0.25,0.89,0.042538,226.2431,,3.2048,38.0932,-25.6491,24.5,12.5
263,ztf_20190605409479_000690_zr_c11_o_q1_sciimg,58639.409664311,zr,30,328.865343133097,35.0743921672567,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-28 09:41:51.760,2452118.904071296,9.3,,4.75,,45.431876901,-9.601582583,45.445859687,-9.59468996,2.615195,-3.68238,,,,,-280266.14,-102662.92,258.403,,999,,21.566,,99.92159,,309357.7,*,,,,,,69.99,0.0,,,36.320818,-25.689036,18.09484312198,-9.1294012,18.1384095815093,-35.367793,150.85255254,9.9211947,39.0298561,85.9327,/L,3.2088,157.1,60.6173,90.8433,250.014,299.724,-2.65692,Eri,64.183384,39.8968481,-25.6202992,,,189.461751,-54.641828,,0.0,0.354,0.297,0.453,0.09,-39.664,0.1278296,0.462,6375.3003,4.49e-05,0.25,0.91,0.042531,226.2503,,3.2091,38.1006,-25.6664,24.5,12.5
264,ztf_20190605443113_000690_zg_c11_o_q1_sciimg,58639.4432986113,zg,30,328.865029212961,35.0751769675971,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-29 09:41:51.760,2452119.904071296,9.3,,4.75,,45.449153132,-9.626312966,45.463260179,-9.619378947,2.493463,-3.73622,,,,,-283936.8,-101904.55,258.716,,999,,21.563,,99.92142,,312430.7,*,,,,,,70.4,0.0,,,36.325338,-25.694857,18.08956951115,-9.1305024,18.1179756890109,-35.3897163,150.68260904,9.9226504,39.0038912,86.7863,/L,3.2125,150.0,70.5493,89.986,250.424,299.748,-2.64669,Eri,64.183358,39.9064701,-25.6490824,,,189.513676,-54.641492,,0.0,0.354,0.298,0.453,0.09,-39.652,0.1279539,0.462,6374.2515,4.49e-05,0.25,0.92,0.042524,226.2574,,3.2127,38.1074,-25.6838,24.5,12.5
265,ztf_20190608431863_000690_zg_c11_o_q1_sciimg,58642.4320486109,zg,30,328.834073107642,35.1436535368394,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-30 09:41:51.760,2452120.904071296,9.3,,4.75,,45.465604941,-9.651400111,45.479845566,-9.644420901,2.371003,-3.78937,,,,,-287614.26,-101129.08,259.018,,999,,21.56,,99.92128,,315506.5,*,,,,,,70.81,0.0,,,36.329862,-25.700683,18.08429526378,-9.1316041,18.0975311651217,-35.4046194,150.51257712,9.9241068,38.9762709,87.6407,/L,3.2154,140.2,79.3761,89.1286,250.835,299.774,-2.6357,Eri,64.183333,39.915124,-25.6779534,,,189.565326,-54.64201,,0.0,0.354,0.298,0.454,0.09,-39.639,0.1280793,0.462,6373.1611,4.49e-05,0.26,0.94,0.042517,226.2645,,3.2156,38.1137,-25.7012,24.5,12.5
266,ztf_20190617426956_000690_zr_c15_o_q4_sciimg,58651.427141211,zr,30,328.702709910172,35.3328570313924,690,ZTF,,,McNaught (C/2006 Q1),2001-Jul-31 09:41:51.760,2452121.904071296,9.3,,4.75,,45.481227334,-9.676839342,45.495607888,-9.669810962,2.247823,-3.84181,,,,,-291298.19,-100336.79,259.309,,999,,21.557,,99.92117,,318584.9,*,,,,,,71.22,0.0,,,36.334388,-25.706511,18.07902037976,-9.1327061,18.0770800460713,-35.4125624,150.34249035,9.925564,38.9470647,88.4958,/L,3.2177,129.5,86.8338,88.2712,251.247,299.802,-2.62394,Eri,64.183308,39.9228019,-25.7069062,,,189.616691,-54.643383,,0.0,0.354,0.298,0.454,0.09,-39.625,0.1282057,0.463,6372.0285,4.49e-05,0.26,0.96,0.04251,226.2717,,3.2178,38.1196,-25.7186,24.5,12.5
267,ztf_20190621455000_000690_zr_c15_o_q4_sciimg,58655.455243011,zr,30,328.625997121859,35.408484797615,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-01 09:41:51.760,2452122.904071296,9.3,,4.75,,45.496015355,-9.702625966,45.510538384,-9.69554508,2.12393,-3.89355,,,,,-294988.25,-99527.95,259.589,,999,,21.554,,99.9211,,321665.9,*,,,,,,71.63,0.0,,,36.338918,-25.712343,18.07374485895,-9.1338087,18.0566263395283,-35.4135845,150.17238206,9.9270219,38.9163228,89.3516,/L,3.2192,118.5,92.7259,87.4138,251.659,299.831,-2.61142,Eri,64.183283,39.9294955,-25.7359349,,,189.667764,-54.645613,,0.0,0.354,0.298,0.454,0.09,-39.611,0.1283332,0.463,6370.8531,4.49e-05,0.27,0.97,0.042502,226.2788,,3.2192,38.1249,-25.736,24.5,12.5
268,ztf_20190621466331_000690_zg_c15_o_q4_sciimg,58655.4665625109,zg,30,328.625766015403,35.4086888630437,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-02 09:41:51.760,2452123.904071296,9.3,,4.75,,45.509964075,-9.728755262,45.524628177,-9.721619786,1.999326,-3.94458,,,,,-298684.1,-98702.84,259.858,,999,,21.551,,99.92107,,324749.4,*,,,,,,72.04,0.0,,,36.343451,-25.718178,18.06846870124,-9.1349116,18.0361740359074,-35.4077064,150.00228543,9.9284804,38.8840786,90.2082,/L,3.22,107.4,96.9149,86.5564,252.072,299.861,-2.59813,Eri,64.183258,39.935196,-25.7650338,,,189.718536,-54.648701,,0.0,0.354,0.298,0.454,0.09,-39.596,0.1284617,0.463,6369.6344,4.49e-05,0.27,0.99,0.042494,226.2859,,3.2199,38.1298,-25.7535,24.5,12.5
269,ztf_20190624403796_000690_zr_c15_o_q4_sciimg,58658.403981511,zr,30,328.563102746254,35.4599504660327,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-03 09:41:51.760,2452124.904071296,9.3,,4.75,,45.523068583,-9.75522247,45.537868863,-9.748031932,1.874015,-3.99489,,,,,-302385.39,-97861.73,260.116,,999,,21.548,,99.92107,,327835.2,*,,,,,,72.46,0.0,,,36.347986,-25.724016,18.0631919065,-9.1360149,18.0157271186575,-35.3949318,149.83223361,9.9299397,38.8503503,91.0653,/L,3.22,96.2,99.3173,85.6992,252.486,299.894,-2.58409,Eri,64.183233,39.9398955,-25.7941967,,,189.768999,-54.652649,,0.0,0.355,0.298,0.454,0.09,-39.581,0.1285911,0.463,6368.3717,4.49e-05,0.28,1.01,0.042485,226.2931,,3.2199,38.1341,-25.771,24.5,12.5
270,ztf_20190624467477_000690_zg_c15_o_q4_sciimg,58658.4677083111,zg,30,328.561679514386,35.46102497069,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-04 09:41:51.760,2452125.904071296,9.3,,4.75,,45.535323984,-9.782022782,45.550252961,-9.774778411,1.748,-4.04447,,,,,-306091.76,-97004.9,260.362,,999,,21.545,,99.9211,,330923.4,*,,,,,,72.87,0.0,,,36.352525,-25.729857,18.05791447461,-9.1371187,17.9952895738052,-35.3752483,149.66225973,9.9313997,38.8151425,91.9232,/L,3.2193,85.2,99.9014,84.842,252.902,299.928,-2.56928,Eri,64.183208,39.9435873,-25.8234176,,,189.819145,-54.65746,,0.0,0.355,0.298,0.454,0.09,-39.564,0.1287215,0.463,6367.0644,4.49e-05,0.29,1.04,0.042476,226.3002,,3.2191,38.138,-25.7885,24.5,12.5
271,ztf_20190627431782_000690_zr_c15_o_q4_sciimg,58661.431967611,zr,30,328.492792784084,35.5091879388162,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-05 09:41:51.760,2452126.904071296,9.3,,4.75,,45.546725401,-9.809151326,45.561774243,-9.801855889,1.621285,-4.09332,,,,,-309802.84,-96132.62,260.597,,999,,21.542,,99.92118,,334013.8,*,,,,,,73.29,0.0,,,36.357067,-25.735702,18.05263640544,-9.1382229,17.9748653988236,-35.3486288,149.49239705,9.9328604,38.7784471,92.7816,/L,3.2179,74.2,98.6848,83.9849,253.319,299.963,-2.55372,Eri,64.183184,39.9462661,-25.8526906,,,189.868964,-54.663133,,0.0,0.355,0.298,0.454,0.09,-39.547,0.1288527,0.463,6365.712,4.49e-05,0.29,1.06,0.042467,226.3074,,3.2176,38.1414,-25.8061,24.5,12.5
272,ztf_20190627474109_000690_zg_c15_o_q4_sciimg,58661.474294011,zg,30,328.491768132484,35.5098487009495,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-06 09:41:51.760,2452127.904071296,9.3,,4.75,,45.557267984,-9.836603153,45.572427848,-9.829260597,1.493874,-4.14142,,,,,-313518.26,-95245.16,260.821,,999,,21.539,,99.92129,,337106.3,*,,,,,,73.71,0.0,,,36.361612,-25.74155,18.04735769888,-9.1393275,17.9544586107327,-35.3150331,149.32267897,9.9343218,38.7402447,93.6406,/L,3.2158,63.3,95.7297,83.128,253.738,300.0,-2.5374,Eri,64.18316,39.9479282,-25.8820094,,,189.918449,-54.669671,,0.0,0.355,0.298,0.455,0.09,-39.53,0.1289848,0.463,6364.3138,4.49e-05,0.3,1.08,0.042458,226.3145,,3.2154,38.1442,-25.8237,24.5,12.5
273,ztf_20190707430706_000690_zr_c15_o_q3_sciimg,58671.4308912112,zr,30,328.221716217465,35.6436052048804,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-07 09:41:51.760,2452128.904071296,9.3,,4.75,,45.566946914,-9.864373229,45.582210266,-9.856988161,1.365774,-4.18876,,,,,-317237.63,-94342.79,261.033,,999,,21.536,,99.92143,,340200.8,*,,,,,,74.13,0.0,,,36.36616,-25.747402,18.0420783548,-9.1404326,17.9340732532963,-35.274409,149.15313912,9.935784,38.7005059,94.5002,/L,3.2129,52.6,91.1371,82.2713,254.159,300.039,-2.52033,Eri,64.183136,39.9485716,-25.9113679,,,189.96759,-54.677074,,0.0,0.355,0.298,0.455,0.09,-39.511,0.1291178,0.464,6362.8692,4.5e-05,0.3,1.11,0.042448,226.3217,,3.2125,38.1466,-25.8412,24.5,12.5
274,ztf_20190710467442_000690_zr_c15_o_q3_sciimg,58674.4676273111,zr,30,328.128580890838,35.675311164766,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-08 09:41:51.760,2452129.904071296,9.3,,4.75,,45.575757419,-9.892456413,45.591119167,-9.885033506,1.236993,-4.23532,,,,,-320960.55,-93425.78,261.233,,999,,21.533,,99.92161,,343297.2,*,,,,,,74.55,0.0,,,36.370711,-25.753256,18.03679837305,-9.1415381,17.9137134033,-35.2266945,148.98381141,9.937247,38.6591929,95.3603,/L,3.2093,42.4,85.0406,81.4148,254.582,300.079,-2.5025,Eri,64.183113,39.9481954,-25.9407596,,,190.01638,-54.685346,,0.0,0.356,0.298,0.455,0.09,-39.492,0.1292515,0.464,6361.3776,4.5e-05,0.31,1.13,0.042439,226.3289,,3.2088,38.1484,-25.8588,24.5,12.5
275,ztf_20190713299664_000690_zr_c15_o_q3_sciimg,58677.2998380112,zr,30,328.037655318632,35.7008820014254,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-09 09:41:51.760,2452130.904071296,9.3,,4.75,,45.583694787,-9.920847451,45.599153124,-9.913390839,1.107541,-4.28108,,,,,-324686.61,-92494.38,261.422,,999,,21.53,,99.92183,,346395.5,*,,,,,,74.98,0.0,,,36.375265,-25.759114,18.03151775352,-9.1426441,17.8933831761276,-35.1718181,148.81473007,9.9387106,38.6162593,96.221,/L,3.2049,32.9,77.6023,80.5586,255.008,300.121,-2.48393,Eri,64.183089,39.9468,-25.9701781,,,190.064808,-54.694485,,0.0,0.356,0.298,0.455,0.091,-39.472,0.129386,0.464,6359.8383,4.5e-05,0.32,1.16,0.042428,226.336,,3.2043,38.1498,-25.8765,24.5,12.5
276,ztf_20190716466100_000690_zg_c15_o_q3_sciimg,58680.4667014112,zg,30,327.931618255892,35.7247613456367,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-10 09:41:51.760,2452131.904071296,9.3,,4.75,,45.590754375,-9.949540961,45.606311289,-9.942053655,0.977431,-4.32602,,,,,-328415.39,-91548.86,261.599,,999,,21.527,,99.92208,,349495.4,*,,,,,,75.41,0.0,,,36.379823,-25.764976,18.02623649606,-9.1437505,17.8730867311266,-35.1096989,148.64592968,9.9401751,38.5716504,97.082,/L,3.1998,25.3,69.0137,79.7026,255.436,300.164,-2.4646,Eri,64.183067,39.9443862,-25.9996169,,,190.112866,-54.704494,,0.0,0.356,0.298,0.455,0.091,-39.452,0.1295212,0.464,6358.2508,4.5e-05,0.33,1.18,0.042418,226.3432,,3.1991,38.1506,-25.8941,24.5,12.5
277,ztf_20190719402593_000690_zr_c15_o_q3_sciimg,58683.402881911,zr,30,327.829522932319,35.7424372722019,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-11 09:41:51.760,2452132.904071296,9.3,,4.75,,45.596931625,-9.978531418,45.612592995,-9.971014802,0.846675,-4.37012,,,,,-332146.44,-90589.49,261.763,,999,,21.523,,99.92237,,352596.8,*,,,,,,75.84,0.0,,,36.384383,-25.77084,18.02095460054,-9.1448574,17.8528282774678,-35.0402449,148.47744526,9.9416403,38.5253005,97.9436,/L,3.194,21.8,59.5021,78.8469,255.867,300.209,-2.44452,Eri,64.183044,39.940955,-26.0290692,,,190.160544,-54.715374,,0.0,0.356,0.298,0.455,0.091,-39.431,0.129657,0.464,6356.6145,4.5e-05,0.33,1.21,0.042407,226.3504,,3.1932,38.151,-25.9117,24.5,12.5
278,ztf_20190719463889_000690_zg_c15_o_q3_sciimg,58683.4640741111,zg,30,327.827355708565,35.7427568314691,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-12 09:41:51.760,2452133.904071296,9.3,,4.75,,45.602222076,-10.007813141,45.617997274,-10.000266604,0.715291,-4.41336,,,,,-335879.31,-89616.53,261.915,,999,,21.52,,99.92269,,355699.7,*,,,,,,76.27,0.0,,,36.388947,-25.776708,18.01567206683,-9.1459647,17.832612081254,-34.9633505,148.30931228,9.9431062,38.4771297,98.8055,/L,3.1874,24.7,49.3463,77.9915,256.301,300.255,-2.42371,Eri,64.183022,39.9365071,-26.0585284,,,190.207833,-54.727125,,0.0,0.357,0.298,0.455,0.091,-39.409,0.1297935,0.464,6354.9286,4.5e-05,0.34,1.24,0.042396,226.3575,,3.1866,38.1508,-25.9293,24.5,12.5
279,ztf_20190726304560_000690_zg_c15_o_q3_sciimg,58690.304745411,zg,30,327.576637131951,35.766574312051,690,ZTF,,,McNaught (C/2006 Q1),2001-Aug-13 09:41:51.760,2452134.904071296,9.3,,4.75,,45.606621387,-10.03738027,45.622522217,-10.029801055,0.583299,-4.45571,,,,,-339613.54,-88630.26,262.055,,999,,21.517,,99.92305,,358803.8,*,,,,,,76.71,0.0,,,36.393513,-25.782579,18.01038889479,-9.1470725,17.8124424743777,-34.8788929,148.14156678,9.9445729,38.4270396,99.6677,/L,3.1801,32.7,38.8971,77.1366,256.738,300.303,-2.40214,Eri,64.183,39.931042,-26.0879874,,,190.254723,-54.739748,,0.0,0.357,0.298,0.456,0.091,-39.386,0.1299306,0.465,6353.1926,4.5e-05,0.35,1.27,0.042384,226.3647,,3.1792,38.1501,-25.9469,24.5,12.5
