,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
199,c4d_191223_041243_ori.fits.fz 61850821cebc84798fea22d45e7539d1,58840.1770436644,r,267,23.8469085073105,-82.3457921180549,DELVE field: 15550-02-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/61850821cebc84798fea22d45e7539d1,,Hill (C/2010 G2),2008-Aug-10 09:28:55.645,2454688.895088484,10.8,,6.25,,238.638165841,-11.332198186,238.760979984,-11.35880715,-3.75487,1.461522,,,,,340823.576,-96325.84,98.946,,999,,22.034,,99.75519,,362817.5,*,,,,,,283.75,0.0,,,244.645672,8.576893,10.07496718103,-11.5089579,9.83612958636173,17.2746345,81.8045953,12.9113509,19.0305466,100.7826,/T,5.6712,15.1,64.6667,73.6688,103.777,167.432,5.42042,Lib,65.183024,239.0366739,8.7865334,,,358.22568,31.265101,,0.0,0.052,0.261,0.262,0.051,87.391,0.0418489,0.267,2397.4029,3.81e-05,0.56,2.03,0.015994,231.3793,,5.6722,241.7798,8.692,23.7,16.0
200,c4d_191223_041243_oki_r_v1.fits.fz e4ee780b7eb45427fbca1538bf07d5c4,58840.1770436644,r,267,23.8469085073105,-82.3457921180549,DELVE field: 15550-02-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/e4ee780b7eb45427fbca1538bf07d5c4,,Hill (C/2010 G2),2008-Aug-11 09:28:55.645,2454689.895088484,10.8,,6.25,,238.613486361,-11.32263995,238.736253844,-11.349253716,-3.50728,1.400869,,,,,337932.709,-95223.37,99.218,,999,,22.035,,99.75343,,359313.0,*,,,,,,283.61,0.0,,,244.641021,8.595568,10.06831968799,-11.5120665,9.84613189031393,17.3597338,81.88778193,12.9158746,18.9071757,99.8092,/T,5.6916,22.4,73.4193,74.6219,103.631,167.394,5.44413,Lib,65.183001,239.010666,8.7908114,,,358.21512,31.289605,,0.0,0.052,0.261,0.261,0.051,87.36,0.0416953,0.266,2394.3652,3.81e-05,0.56,2.04,0.015973,231.3986,,5.6925,241.7644,8.7035,23.7,16.0
201,c4d_191223_041243_ooi_r_v1.fits.fz 04c9e5fea3315153466b4e4556a3dca0,58840.1770436644,r,267,23.8469085073105,-82.3457921180549,DELVE field: 15550-02-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/04c9e5fea3315153466b4e4556a3dca0,,Hill (C/2010 G2),2008-Aug-12 09:28:55.645,2454690.895088484,10.8,,6.25,,238.590490492,-11.313485329,238.713215131,-11.340107802,-3.25974,1.340798,,,,,335043.735,-94108.01,99.482,,999,,22.035,,99.7518,,355813.5,*,,,,,,283.46,0.0,,,244.636363,8.614267,10.06167040069,-11.5151778,9.85618085428752,17.4362248,81.97135661,12.9204038,18.7884049,98.8371,/T,5.7104,32.5,81.3664,75.5752,103.485,167.358,5.4662,Lib,65.182978,238.9863793,8.7950367,,,358.205486,31.312608,,0.0,0.052,0.26,0.261,0.051,87.331,0.0415422,0.265,2391.3185,3.81e-05,0.56,2.04,0.015953,231.4179,,5.7112,241.7499,8.7151,23.7,16.0
202,c4d_191223_041243_opi_r_v1.fits.fz 8c38eebbf16c48ec2d6637d457b8e3df,58840.1770436644,r,267,23.8469085073105,-82.3457921180549,DELVE field: 15550-02-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/8c38eebbf16c48ec2d6637d457b8e3df,,Hill (C/2010 G2),2008-Aug-13 09:28:55.645,2454691.895088484,10.8,,6.25,,238.569177484,-11.304730406,238.691858881,-11.331364938,-3.01233,1.281319,,,,,332156.15,-92980.05,99.738,,999,,22.036,,99.75032,,352319.1,*,,,,,,283.32,0.0,,,244.631698,8.632991,10.05501931733,-11.518292,9.86627153649056,17.5042123,82.05527826,12.9249388,18.6744035,97.8664,/T,5.7276,43.5,88.2439,76.5288,103.34,167.325,5.48665,Lib,65.182955,238.9638083,8.7992137,,,358.196783,31.334113,,0.0,0.052,0.26,0.26,0.051,87.305,0.0413894,0.265,2388.2631,3.81e-05,0.56,2.05,0.015933,231.4373,,5.7283,241.7362,8.7266,23.7,16.0
203,c4d_211028_062539_ori.fits.fz 949f3aca78cce8cac7b08d2a3c171b7d,59515.2693662501,r,267,27.0622969203654,-85.6076105240274,DELVE field: 15485-03-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/949f3aca78cce8cac7b08d2a3c171b7d,,Hill (C/2010 G2),2008-Aug-16 09:28:55.645,2454694.895088484,10.8,,6.25,,238.515322524,-11.280824009,238.637830089,-11.307499033,-2.27132,1.106484,,,,,323496.826,-89523.43,100.458,,999,,22.037,,99.74673,,341865.3,*,,,,,,282.88,0.0,,,244.617665,8.689312,10.03505527278,-11.5276514,9.89674539980194,17.6582272,82.30872165,12.9385774,18.3626795,94.9626,/T,5.769,79.3,99.7439,79.3914,102.906,167.239,5.53824,Lib,65.182889,238.9063274,8.8114984,,,358.176293,31.389678,,0.0,0.052,0.258,0.258,0.05,87.24,0.040934,0.263,2379.0463,3.8e-05,0.57,2.06,0.015871,231.4956,,5.7694,241.7004,8.7611,23.7,16.0
204,c4d_211028_062539_oki_r_v1.fits.fz 703f42238dabad7b951411fae8929eb0,59515.2693662501,r,267,27.0622969203654,-85.6076105240274,DELVE field: 15485-03-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/703f42238dabad7b951411fae8929eb0,,Hill (C/2010 G2),2008-Aug-17 09:28:55.645,2454695.895088484,10.8,,6.25,,238.500726517,-11.273627938,238.623152759,-11.300310361,-2.02483,1.049413,,,,,320609.948,-88347.87,100.682,,999,,22.037,,99.74581,,338390.4,*,,,,,,282.74,0.0,,,244.612974,8.708135,10.02839698709,-11.5307768,9.90695476657032,17.693253,82.39363036,12.943135,18.269384,93.9973,/T,5.7795,91.8,99.7111,80.3461,102.761,167.216,5.55219,Lib,65.182867,238.8905605,8.815525,,,358.171349,31.40523,,0.0,0.052,0.258,0.258,0.05,87.223,0.0407832,0.263,2375.9579,3.8e-05,0.57,2.07,0.015851,231.5151,,5.7798,241.6901,8.7726,23.7,16.0
205,c4d_211028_062539_ooi_r_v1.fits.fz 6c0d276b8e4ed18165074b2b36770941,59515.2693662501,r,267,27.0622969203654,-85.6076105240274,DELVE field: 15485-03-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/6c0d276b8e4ed18165074b2b36770941,,Hill (C/2010 G2),2008-Aug-18 09:28:55.645,2454696.895088484,10.8,,6.25,,238.487805118,-11.266811504,238.610139345,-11.293494667,-1.77861,0.99295,,,,,317722.091,-87161.06,100.897,,999,,22.038,,99.74504,,334920.2,*,,,,,,282.59,0.0,,,244.608276,8.726983,10.02173689631,-11.533905,9.91718204323066,17.7202539,82.47868803,12.9476983,18.1816174,93.0334,/T,5.7883,104.6,97.4697,81.3013,102.615,167.194,5.56452,Lib,65.182846,238.8764867,8.8195244,,,358.167353,31.419305,,0.0,0.052,0.257,0.257,0.05,87.209,0.0406329,0.262,2372.8618,3.8e-05,0.57,2.07,0.01583,231.5346,,5.7885,241.6807,8.7841,23.7,16.0
206,c4d_211028_062539_opi_r_v1.fits.fz 054c1f4312c18df389345110ccd1d086,59515.2693662501,r,267,27.0622969203654,-85.6076105240274,DELVE field: 15485-03-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/054c1f4312c18df389345110ccd1d086,,Hill (C/2010 G2),2008-Aug-19 09:28:55.645,2454697.895088484,10.8,,6.25,,238.476556361,-11.260370651,238.598792547,-11.287046934,-1.53267,0.937096,,,,,314832.816,-85963.28,101.105,,999,,22.038,,99.74442,,331454.6,*,,,,,,282.45,0.0,,,244.603571,8.745857,10.01507499864,-11.537036,9.92742260741667,17.7392676,82.5638562,12.9522672,18.0994789,92.0707,/T,5.7955,117.5,92.9995,82.2567,102.47,167.175,5.57522,Lib,65.182825,238.8641079,8.8235004,,,358.164308,31.431906,,0.0,0.052,0.257,0.257,0.05,87.197,0.0404833,0.262,2369.7582,3.8e-05,0.57,2.08,0.015809,231.5541,,5.7956,241.6722,8.7955,23.7,16.0
207,c4d_220916_042253_ori.fits.fz 8908692ce8359ecf5911d0da0a0ddc7d,59838.1841116033,r,267,39.217747556497,-85.8924254773186,DELVE field: 15507-02-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/8908692ce8359ecf5911d0da0a0ddc7d,,Hill (C/2010 G2),2008-Aug-20 09:28:55.645,2454698.895088484,10.8,,6.25,,238.466978341,-11.254301286,238.589117223,-11.280963537,-1.28699,0.88186,,,,,311941.702,-84754.79,101.304,,999,,22.039,,99.74394,,327993.7,*,,,,,,282.3,0.0,,,244.598859,8.764755,10.00841129228,-11.5401698,9.93767184797164,17.7502945,82.64909654,12.9568419,18.0230389,91.1093,/T,5.801,130.5,86.4085,83.2126,102.324,167.159,5.58431,Lib,65.182805,238.8534282,8.8274571,,,358.162216,31.443038,,0.0,0.052,0.256,0.256,0.05,87.187,0.0403343,0.261,2366.6472,3.8e-05,0.57,2.08,0.015789,231.5736,,5.8011,241.6645,8.807,23.7,16.0
208,c4d_220916_042253_oki_r_v1.fits.fz 727ed28ef183f306f50bf9014b720cd5,59838.1841116033,r,267,39.217747556497,-85.8924254773186,DELVE field: 15507-02-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/727ed28ef183f306f50bf9014b720cd5,,Hill (C/2010 G2),2008-Aug-21 09:28:55.645,2454699.895088484,10.8,,6.25,,238.459069229,-11.248599252,238.581118974,-11.275242316,-1.04157,0.827254,,,,,309048.341,-83535.86,101.495,,999,,22.039,,99.74361,,324537.2,*,,,,,,282.16,0.0,,,244.594141,8.783678,10.00174577542,-11.5433065,9.9479251422282,17.7532942,82.73437059,12.9614222,17.9523375,90.1492,/T,5.8049,143.3,77.9395,84.1688,102.178,167.145,5.59178,Lib,65.182785,238.8444528,8.8313984,,,358.161082,31.452705,,0.0,0.052,0.256,0.256,0.05,87.179,0.0401859,0.261,2363.5291,3.79e-05,0.57,2.09,0.015768,231.5932,,5.8049,241.6576,8.8185,23.7,16.0
209,c4d_220916_042253_ooi_r_v1.fits.fz e3b1368144b7df0727921090a6da99eb,59838.1841116033,r,267,39.217747556497,-85.8924254773186,DELVE field: 15507-02-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/e3b1368144b7df0727921090a6da99eb,,Hill (C/2010 G2),2008-Aug-22 09:28:55.645,2454700.895088484,10.8,,6.25,,238.452827239,-11.243260286,238.574802256,-11.269882188,-0.7964,0.773296,,,,,306152.345,-82306.78,101.678,,999,,22.04,,99.74341,,321085.2,*,,,,,,282.01,0.0,,,244.589416,8.802627,9.995078446271,-11.546446,9.95817783292145,17.7481878,82.81963962,12.9660083,17.8873865,89.1903,/T,5.8072,155.5,67.9628,85.1255,102.031,167.133,5.59764,Lib,65.182765,238.8371858,8.8353285,,,358.160908,31.460912,,0.0,0.051,0.255,0.255,0.05,87.174,0.0400382,0.26,2360.404,3.79e-05,0.58,2.09,0.015747,231.6128,,5.807,241.6516,8.8299,23.7,16.0
210,c4d_220916_042253_opi_r_v1.fits.fz 8e2e07d264b0af94995269391879237a,59838.1841116033,r,267,39.217747556497,-85.8924254773186,DELVE field: 15507-02-r,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/8e2e07d264b0af94995269391879237a,,Hill (C/2010 G2),2008-Aug-23 09:28:55.645,2454701.895088484,10.8,,6.25,,238.448250562,-11.238279975,238.570168546,-11.264882386,-0.55149,0.720014,,,,,303253.345,-81067.84,101.853,,999,,22.04,,99.74337,,317637.6,*,,,,,,281.86,0.0,,,244.584684,8.821601,9.988409303014,-11.5495882,9.96842520718007,17.7348629,82.90486443,12.9706001,17.8281727,88.2327,/T,5.8078,164.6,56.9585,86.0826,101.884,167.124,5.60188,Lib,65.182746,238.8316282,8.8392515,,,358.161696,31.467661,,0.0,0.051,0.254,0.255,0.05,87.171,0.0398912,0.26,2357.272,3.79e-05,0.58,2.1,0.015726,231.6325,,5.8075,241.6464,8.8414,23.7,16.0
