,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
86,rings.v3.skycell.1906.094.wrp.y.56526_32434,56526.325210463,y,80,255.008951225822,27.7694325674827,1906.094,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Nov-06 03:43:02.453,2455506.654889502,6.4,10.7,10.0,5.0,0.03,,,219.230927153,-8.100913856,219.373884763,-8.147389023,27.3609,1.041381,,,,,-6198.73,28005.078,347.116,,999,,18.785,19.097,99.98842,,28704.72,*,,,,,,167.6,0.0,,,218.793365,7.941849,6.382364034128,4.6601935,7.36267159351871,1.9685725,61.23347245,16.5953242,40.6616996,7.9735,/L,1.2303,11.4,0.1234,170.715,347.528,228.807,1.11131,Vir,66.182576,219.5771448,6.8780186,,,342.617311,46.486497,,0.0,0.17,0.19,0.209,0.146,54.233,0.0957114,0.255,7453.2648,0.0001239,2.28,8.27,0.049723,32.9102,,1.2332,219.1098,7.4093,19.7,14.5
87,rings.v3.skycell.1906.073.wrp.z.56544_23262,56544.2333789222,z,60,255.286012505371,26.8473041045285,1906.073,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Nov-07 03:43:02.453,2455507.654889502,6.4,10.7,10.0,5.0,0.03,,,219.415104269,-8.09389265,219.558132655,-8.140261857,27.33965,1.102405,,,,,-8999.3,29104.025,342.235,,999,,18.787,19.101,99.98694,,30509.31,*,,,,,,162.87,0.0,,,218.836243,8.012634,6.385058505113,4.6705787,7.3636923218427,1.5662478,61.24196159,16.5917844,40.6219364,8.4748,/L,1.3064,20.1,1.2813,170.1274,342.824,228.749,1.2253,Vir,66.182591,219.7496404,6.9411984,,,342.839562,46.387309,,0.0,0.169,0.19,0.208,0.146,55.341,0.0957712,0.255,7464.6812,0.0001244,2.28,8.27,0.049799,32.9929,,1.3096,219.2175,7.4763,20.9,14.5
88,rings.v3.skycell.1906.063.wrp.y.56548_21457,56548.215446563,y,80,255.418703568951,26.6402950848091,1906.063,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Nov-08 03:43:02.453,2455508.654889502,6.4,10.7,10.0,5.0,0.03,,,219.599123683,-8.086458437,219.742235125,-8.13272831,27.31489,1.16542,,,,,-11803.93,30188.126,337.886,,999,,18.789,19.104,99.98522,,32491.61,*,,,,,,158.68,0.0,,,218.879099,8.083356,6.387758972326,4.6809455,7.36448084227731,1.1644851,61.24851951,16.5882389,40.5799924,9.0254,/L,1.3898,32.4,4.9148,169.4848,338.657,228.692,1.33893,Vir,66.182607,219.9219498,7.004584,,,343.061106,46.288047,,0.0,0.168,0.191,0.208,0.147,56.468,0.095858,0.254,7476.1031,0.0001249,2.27,8.27,0.049875,33.0755,,1.3934,219.3252,7.5434,19.7,14.5
89,rings.v3.skycell.2066.013.wrp.i.56786_46516,56786.4658350167,i,45,270.928841270629,32.6629799579047,2066.013,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Dec-25 03:43:02.453,2455555.654889502,6.4,10.7,10.0,5.0,0.03,,,227.666380491,-7.057178718,227.8132088,-7.099207119,22.45929,6.025326,,,,,-151003.99,58677.342,282.832,,999,,18.817,19.234,99.6972,,168323.2,*,,,,,,115.6,0.0,,,220.870456,11.333493,6.52124781021,5.1472974,7.15556912239033,-15.6518756,59.51105372,16.4157664,36.9969675,46.7564,/L,6.305,85.1,82.203,126.7863,295.656,226.222,5.8408,Lib,66.1837,227.3631034,10.3155683,,,352.599456,42.007915,,0.0,0.178,0.234,0.243,0.165,-68.292,0.1263839,0.294,8023.1041,0.0001469,2.32,8.43,0.053524,36.8788,,6.3088,224.0442,10.8404,21.5,14.5
90,rings.v3.skycell.2066.013.wrp.i.56786_47853,56786.4792058167,i,45,270.928177744679,32.6637487789047,2066.013,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Dec-26 03:43:02.453,2455556.654889502,6.4,10.7,10.0,5.0,0.03,,,227.816665732,-7.016669469,227.963562133,-7.058627012,22.27378,6.163402,,,,,-154205.64,58719.978,282.298,,999,,18.816,19.235,99.68884,,171456.1,*,,,,,,115.33,0.0,,,220.912361,11.401048,6.524223517517,5.156774,7.14644783561479,-15.9343082,59.43519429,16.4119825,36.8933653,47.6267,/L,6.3916,71.4,72.561,125.8293,295.391,226.181,5.90941,Lib,66.183728,227.4979131,10.3950907,,,352.783023,41.935284,,0.0,0.18,0.235,0.245,0.166,-67.497,0.1274742,0.296,8035.163,0.0001474,2.32,8.45,0.053605,36.958,,6.3954,224.1326,10.9145,21.5,14.5
91,rings.v3.skycell.2066.013.wrp.i.56786_49186,56786.4925325167,i,45,270.927516407192,32.6645150641546,2066.013,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Dec-27 03:43:02.453,2455557.654889502,6.4,10.7,10.0,5.0,0.03,,,227.9656799,-6.975234603,228.1126355,-7.017115291,22.08445,6.302773,,,,,-157420.92,58737.755,281.771,,999,,18.815,19.236,99.68051,,174595.0,*,,,,,,115.07,0.0,,,220.954249,11.468535,6.527204695717,5.166232,7.13716458443124,-16.2127307,59.35798784,16.4081943,36.7889135,48.4986,/L,6.4769,57.8,61.7568,124.8721,295.13,226.14,5.9765,Lib,66.183757,227.6313313,10.4750672,,,352.965777,41.863846,,0.0,0.181,0.236,0.246,0.166,-66.72,0.128577,0.297,8047.2524,0.0001478,2.33,8.46,0.053685,37.0371,,6.4806,224.2202,10.9889,21.5,14.5
92,rings.v3.skycell.2066.013.wrp.i.56786_50527,56786.5059387167,i,45,270.926851124517,32.6652859206546,2066.013,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Dec-28 03:43:02.453,2455558.654889502,6.4,10.7,10.0,5.0,0.03,,,228.113396879,-6.932865497,228.260410325,-6.974664633,21.89116,6.443426,,,,,-160649.99,58730.743,281.251,,999,,18.814,19.236,99.6722,,177739.7,*,,,,,,114.81,0.0,,,220.996118,11.535954,6.530191334026,5.1756713,7.12772173622741,-16.486958,59.27945407,16.4044016,36.6834713,49.3721,/L,6.5608,44.5,50.4066,123.9146,294.872,226.1,6.04206,Lib,66.183785,227.763338,10.5555019,,,353.147717,41.793631,,0.0,0.183,0.236,0.248,0.166,-65.962,0.1296917,0.299,8059.3733,0.0001483,2.33,8.48,0.053766,37.1162,,6.5644,224.3071,11.0634,21.5,14.5
93,rings.v3.skycell.2066.013.wrp.i.56788_50436,56788.5050294167,i,45,270.825301179891,32.7784051105691,2066.013,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Dec-29 03:43:02.453,2455559.654889502,6.4,10.7,10.0,5.0,0.03,,,228.259789812,-6.889553671,228.406867267,-6.931269238,21.69383,6.585334,,,,,-163892.97,58699.031,280.737,,999,,18.813,19.237,99.66393,,180890.2,*,,,,,,114.56,0.0,,,221.037969,11.603306,6.533183421666,5.1850921,7.11812177661919,-16.7567678,59.19961364,16.4006046,36.5769062,50.2473,/L,6.6432,31.9,39.1307,122.957,294.618,226.06,6.10605,Lib,66.183814,227.8939127,10.6363987,,,353.32884,41.724667,,0.0,0.184,0.237,0.25,0.167,-65.222,0.1308179,0.3,8071.5269,0.0001487,2.34,8.5,0.053847,37.1951,,6.6468,224.3933,11.1381,21.5,14.5
94,rings.v3.skycell.2066.023.wrp.i.56788_50436,56788.5050294167,i,45,270.825301179891,32.7784051105691,2066.023,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Dec-30 03:43:02.453,2455560.654889502,6.4,10.7,10.0,5.0,0.03,,,228.404831275,-6.845290872,228.551984432,-6.886924118,21.49237,6.728455,,,,,-167149.94,58642.728,280.23,,999,,18.812,19.237,99.6557,,184046.5,*,,,,,,114.31,0.0,,,221.079802,11.67059,6.53618094786,5.1944943,7.10836732702738,-17.0219143,59.11848836,16.3968033,36.4691046,51.124,/L,6.7243,20.7,28.5144,121.9991,294.367,226.021,6.16846,Lib,66.183843,228.0230325,10.7177611,,,353.509146,41.656983,,0.0,0.186,0.238,0.251,0.167,-64.5,0.1319552,0.302,8083.7141,0.0001491,2.34,8.51,0.053929,37.274,,6.7278,224.4788,11.2131,21.5,14.5
95,rings.v3.skycell.2066.013.wrp.i.56788_53160,56788.5322666167,i,45,270.823885980374,32.7799220712911,2066.013,Pan-STARRS1,,,McNaught (C/2009 F2),2010-Dec-31 03:43:02.453,2455561.654889502,6.4,10.7,10.0,5.0,0.03,,,228.548493477,-6.800069151,228.695736345,-6.841624344,21.28674,6.87274,,,,,-170420.96,58561.961,279.73,,999,,18.811,19.238,99.64752,,187208.6,*,,,,,,114.06,0.0,,,221.121617,11.737807,6.539183901839,5.2038779,7.09846115471164,-17.2821405,59.03610123,16.3929976,36.3599778,52.0024,/L,6.8038,14.5,19.0781,121.0411,294.119,225.983,6.22926,Lib,66.183872,228.1506706,10.7995924,,,353.68863,41.590608,,0.0,0.187,0.239,0.253,0.168,-63.795,0.1331031,0.303,8095.9361,0.0001496,2.35,8.53,0.05401,37.3529,,6.8073,224.5635,11.2882,21.5,14.5
96,rings.v3.skycell.2066.023.wrp.i.56788_53160,56788.5322666167,i,45,270.823885980374,32.7799220712911,2066.023,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-01 03:43:02.453,2455562.654889502,6.4,10.7,10.0,5.0,0.03,,,228.690748469,-6.753880922,228.838093859,-6.795364412,21.07694,7.018129,,,,,-173706.05,58456.881,279.237,,999,,18.81,19.238,99.63941,,190376.4,*,,,,,,113.81,0.0,,,221.163413,11.804955,6.542192272835,5.2132429,7.08840617568775,-17.53719,58.95247652,16.3891877,36.2494676,52.8823,/L,6.8819,18.8,11.2536,120.083,293.874,225.946,6.28842,Lib,66.183901,228.2767965,10.8818955,,,353.867289,41.525571,,0.0,0.189,0.239,0.254,0.168,-63.106,0.134261,0.305,8108.1939,0.00015,2.35,8.55,0.054092,37.4316,,6.8853,224.6474,11.3636,21.5,14.5
97,rings.v3.skycell.2066.034.wrp.i.56796_45920,56796.4598726167,i,45,270.37690854533,33.1908861290545,2066.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-02 03:43:02.453,2455563.654889502,6.4,10.7,10.0,5.0,0.03,,,228.831568352,-6.706719001,228.979024902,-6.748137879,20.86298,7.164558,,,,,-177005.2,58327.657,278.75,,999,,18.809,19.238,99.63137,,193550.0,*,,,,,,113.57,0.0,,,221.205192,11.872036,6.545206050087,5.2225894,7.07820545103179,-17.7868186,58.86763968,16.3853735,36.1375484,53.7639,/L,6.9584,29.0,5.364,119.1249,293.631,225.91,6.34592,Lib,66.18393,228.4013767,10.964673,,,354.045121,41.461901,,0.0,0.191,0.24,0.256,0.168,-62.433,0.1354286,0.306,8120.4887,0.0001505,2.36,8.57,0.054174,37.5103,,6.9617,224.7305,11.4391,21.5,14.5
98,rings.v3.skycell.2066.034.wrp.i.56796_47252,56796.4731984167,i,45,270.376101779189,33.1915235464878,2066.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-03 03:43:02.453,2455564.654889502,6.4,10.7,10.0,5.0,0.03,,,228.970925468,-6.658576642,229.118495907,-6.699937355,20.64492,7.31196,,,,,-180318.38,58174.475,278.27,,999,,18.808,19.238,99.6234,,196729.2,*,,,,,,113.33,0.0,,,221.246953,11.939049,6.548225222836,5.2319174,7.06786217716852,-18.0308033,58.7816173,16.3815551,36.0242281,54.647,/L,7.0334,40.8,1.6083,118.1667,293.39,225.875,6.40174,Lib,66.18396,228.5243759,11.0479272,,,354.222122,41.399626,,0.0,0.192,0.241,0.258,0.169,-61.776,0.1366052,0.308,8132.8216,0.0001509,2.36,8.59,0.054256,37.5889,,7.0366,224.8128,11.5149,21.5,14.5
99,rings.v3.skycell.2066.034.wrp.i.56796_48583,56796.4864990167,i,45,270.375296538697,33.1921597585209,2066.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-04 03:43:02.453,2455565.654889502,6.4,10.7,10.0,5.0,0.03,,,229.108792557,-6.60944754,229.25647347,-6.650754809,20.42281,7.460268,,,,,-183645.54,57997.535,277.798,,999,,18.806,19.238,99.61552,,199914.0,*,,,,,,113.09,0.0,,,221.288695,12.005994,6.551249780328,5.2412268,7.05737967114674,-18.2689504,58.69443695,16.3777325,35.9095455,55.5317,/L,7.1067,52.8,0.0563,117.2085,293.152,225.84,6.45584,Lib,66.183989,228.6457589,11.1316599,,,354.398288,41.338773,,0.0,0.194,0.241,0.259,0.169,-61.133,0.1377903,0.31,8145.1937,0.0001513,2.37,8.61,0.054339,37.6674,,7.1099,224.8943,11.5909,21.5,14.5
100,rings.v3.skycell.2066.034.wrp.i.56796_49911,56796.4997799167,i,45,270.374492490876,33.1927950282379,2066.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-05 03:43:02.453,2455566.654889502,6.4,10.7,10.0,5.0,0.03,,,229.245142876,-6.559325823,229.392925822,-6.600582071,20.19674,7.609418,,,,,-186986.6,57797.05,277.332,,999,,18.805,19.238,99.60774,,203104.3,*,,,,,,112.86,0.0,,,221.33042,12.072871,6.554279711814,5.2505177,7.04676135254735,-18.5010989,58.60612709,16.3739057,35.793566,56.4179,/L,7.1785,64.9,0.6567,116.2505,292.915,225.807,6.50822,Lib,66.184018,228.765492,11.2158731,,,354.573617,41.27937,,0.0,0.196,0.242,0.261,0.17,-60.505,0.1389835,0.311,8157.6061,0.0001518,2.38,8.63,0.054422,37.7459,,7.1816,224.9749,11.6671,21.5,14.5
101,rings.v3.skycell.2066.058.wrp.i.56825_52429,56825.5249598167,i,45,268.330694707203,34.1001348641463,2066.058,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-06 03:43:02.453,2455567.654889502,6.4,10.7,10.0,5.0,0.03,,,229.379950265,-6.50820603,229.527823785,-6.549411369,19.9668,7.759352,,,,,-190341.48,57573.242,276.873,,999,,18.804,19.238,99.60006,,206300.1,*,,,,,,112.62,0.0,,,221.372127,12.13968,6.557315006551,5.2597901,7.03601072420064,-18.727121,58.51671684,16.3700748,35.676374,57.3056,/L,7.2487,76.8,3.2584,115.2925,292.681,225.774,6.55884,Lib,66.184048,228.8835445,11.3005681,,,354.748105,41.221444,,0.0,0.197,0.243,0.263,0.17,-59.891,0.1401842,0.313,8170.0598,0.0001522,2.38,8.65,0.054505,37.8243,,7.2517,225.0547,11.7434,21.5,14.5
102,rings.v3.skycell.2066.058.wrp.i.56825_53851,56825.5391733167,i,45,268.329619219037,34.1003302997713,2066.058,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-07 03:43:02.453,2455568.654889502,6.4,10.7,10.0,5.0,0.03,,,229.513189177,-6.45608308,229.661141037,-6.49723574,19.73307,7.910014,,,,,-193710.06,57326.341,276.421,,999,,18.803,19.238,99.59249,,209501.3,*,,,,,,112.39,0.0,,,221.413816,12.206421,6.560355653798,5.269044,7.0251313539583,-18.9469186,58.42623588,16.3662397,35.5580657,58.1948,/L,7.3172,88.6,7.6404,114.3348,292.448,225.742,6.60768,Lib,66.184077,228.9998882,11.3857465,,,354.92175,41.16502,,0.0,0.199,0.243,0.264,0.17,-59.29,0.1413919,0.314,8182.5561,0.0001527,2.39,8.68,0.054588,37.9026,,7.3201,225.1336,11.82,21.5,14.5
103,rings.v3.skycell.2066.058.wrp.i.56827_44284,56827.4435039167,i,45,268.185524870303,34.1241961830605,2066.058,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-08 03:43:02.453,2455569.654889502,6.4,10.7,10.0,5.0,0.03,,,229.644834656,-6.402952237,229.792853865,-6.444049257,19.49563,8.061358,,,,,-197092.25,57056.589,275.977,,999,,18.801,19.237,99.58503,,212707.8,*,,,,,,112.16,0.0,,,221.455488,12.273093,6.56340164282,5.2782794,7.01412685926508,-19.1604171,58.33471429,16.3624005,35.438742,59.0855,/L,7.384,100.1,13.5432,113.3772,292.216,225.711,6.65473,Lib,66.184106,229.114498,11.4714093,,,355.09455,41.110124,,0.0,0.201,0.244,0.266,0.171,-58.703,0.1426059,0.316,8195.096,0.0001531,2.39,8.7,0.054672,37.9809,,7.3869,225.2117,11.8968,21.5,14.5
104,rings.v3.skycell.2066.058.wrp.i.56827_45509,56827.4557616167,i,45,268.184597371003,34.1243344226772,2066.058,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-09 03:43:02.453,2455570.654889502,6.4,10.7,10.0,5.0,0.03,,,229.774862306,-6.348809079,229.922940601,-6.389847066,19.25457,8.213338,,,,,-200487.91,56764.232,275.54,,999,,18.8,19.237,99.5777,,215919.7,*,,,,,,111.93,0.0,,,221.497142,12.339698,6.566452962889,5.2874964,7.00300089538749,-19.367559,58.24218247,16.3585572,35.3185035,59.9777,/L,7.4491,111.5,20.6955,112.4199,291.986,225.681,6.69996,Lib,66.184135,229.2273507,11.5575577,,,355.266503,41.05678,,0.0,0.203,0.244,0.267,0.171,-58.127,0.1438258,0.318,8207.6805,0.0001535,2.4,8.73,0.054756,38.059,,7.4519,225.2888,11.9739,21.5,14.5
105,rings.v3.skycell.2066.058.wrp.i.56827_46735,56827.4680246167,i,45,268.18366947067,34.1244727220661,2066.058,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-10 03:43:02.453,2455571.654889502,6.4,10.7,10.0,5.0,0.03,,,229.90324825,-6.293649477,230.051380969,-6.334625293,19.00996,8.365912,,,,,-203896.89,56449.528,275.11,,999,,18.798,19.236,99.57051,,219136.9,*,,,,,,111.7,0.0,,,221.538778,12.406234,6.569509603279,5.2966948,6.99175714720337,-19.5682983,58.14867106,16.3547099,35.1974483,60.8713,/L,7.5124,122.7,28.831,111.4628,291.757,225.652,6.74335,Lib,66.184164,229.3384247,11.6441927,,,355.437607,41.005013,,0.0,0.204,0.245,0.269,0.172,-57.564,0.1450509,0.319,8220.3108,0.000154,2.41,8.75,0.05484,38.1371,,7.5152,225.3651,12.0511,21.5,14.5
106,rings.v3.skycell.2066.058.wrp.i.56827_47963,56827.4803000167,i,45,268.18274063207,34.1246111612994,2066.058,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-11 03:43:02.453,2455572.654889502,6.4,10.7,10.0,5.0,0.03,,,230.029969085,-6.237469569,230.178155553,-6.278380926,18.76186,8.519043,,,,,-207319.06,56112.742,274.688,,999,,18.797,19.235,99.56346,,222359.3,*,,,,,,111.47,0.0,,,221.580397,12.472702,6.57257155327,5.3058749,6.9803993237045,-19.7625972,58.05421093,16.3508585,35.0756714,61.7665,/L,7.5741,133.7,37.6946,110.5061,291.529,225.624,6.78489,Lib,66.184193,229.4476992,11.731315,,,355.607861,40.954846,,0.0,0.206,0.246,0.271,0.172,-57.013,0.1462808,0.321,8232.988,0.0001544,2.42,8.78,0.054925,38.2152,,7.5767,225.4404,12.1285,21.5,14.5
107,rings.v3.skycell.2065.052.wrp.i.56849_39552,56849.3961913167,i,45,266.591829388306,34.0799014688972,2065.052,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-12 03:43:02.453,2455573.654889502,6.4,10.7,10.0,5.0,0.03,,,230.15500187,-6.18026576,230.303245354,-6.221111665,18.51033,8.672691,,,,,-210754.24,55754.148,274.273,,999,,18.795,19.235,99.55655,,225586.9,*,,,,,,111.24,0.0,,,221.621999,12.539102,6.575638802148,5.3150365,6.96893115391865,-19.9504242,57.95883307,16.3470031,34.9532673,62.663,/L,7.6339,144.4,47.0368,109.5497,291.302,225.597,6.82455,Lib,66.184222,229.555154,11.8189255,,,355.777264,40.906303,,0.0,0.208,0.246,0.272,0.173,-56.472,0.1475147,0.322,8245.713,0.0001548,2.42,8.81,0.055009,38.2931,,7.6365,225.5148,12.2061,21.5,14.5
108,rings.v3.skycell.2065.052.wrp.i.56849_42186,56849.4225353167,i,45,266.590069828639,34.079507040675,2065.052,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-13 03:43:02.453,2455574.654889502,6.4,10.7,10.0,5.0,0.03,,,230.278324105,-6.1220347,230.426631435,-6.162815804,18.25544,8.826819,,,,,-214202.26,55374.03,273.866,,999,,18.794,19.234,99.5498,,228819.7,*,,,,,,111.02,0.0,,,221.663583,12.605434,6.578711339203,5.3241796,6.95735638279902,-20.1317559,57.86256863,16.3431437,34.8303324,63.561,/L,7.692,154.4,56.6017,108.5936,291.075,225.571,6.86232,Lib,66.18425,229.6607688,11.9070246,,,355.945814,40.859407,,0.0,0.21,0.247,0.274,0.173,-55.943,0.1487521,0.324,8258.4869,0.0001552,2.43,8.83,0.055095,38.371,,7.6945,225.5883,12.284,21.5,14.5
109,rings.v3.skycell.2065.052.wrp.i.56849_43506,56849.4357274167,i,45,266.589188706293,34.0793095256222,2065.052,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-14 03:43:02.453,2455575.654889502,6.4,10.7,10.0,5.0,0.03,,,230.399913744,-6.062773282,230.548294562,-6.103492111,17.99726,8.981394,,,,,-217662.93,54972.678,273.466,,999,,18.792,19.233,99.54322,,232057.7,*,,,,,,110.79,0.0,,,221.705149,12.671697,6.581789153731,5.3333043,6.94567876569218,-20.3065806,57.76544885,16.3392804,34.7069695,64.4605,/L,7.7482,162.3,66.1072,107.6379,290.849,225.546,6.89818,Lib,66.184279,229.764523,11.9956128,,,356.113512,40.814179,,0.0,0.212,0.247,0.275,0.173,-55.424,0.1499923,0.325,8271.3109,0.0001557,2.44,8.86,0.05518,38.4488,,7.7507,225.6608,12.362,21.5,14.5
110,rings.v3.skycell.2065.034.wrp.i.56872_27184,56872.2725143167,i,45,265.309357615339,33.4772350988614,2065.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-17 03:43:02.453,2455578.654889502,6.4,10.7,10.0,5.0,0.03,,,230.754073266,-5.878779001,230.902738785,-5.919343949,17.20355,9.447498,,,,,-228118.78,53644.257,272.315,,999,,18.787,19.229,99.52451,,241802.6,*,,,,,,110.12,0.0,,,221.829745,12.870075,6.591054155186,5.3605681,6.91006635735835,-20.7921716,57.46926948,16.3276669,34.3354773,67.1674,/L,7.9059,146.5,90.6772,104.7731,290.174,225.478,6.99412,Lib,66.184364,230.0643996,12.2643161,,,356.611481,40.688727,,0.0,0.217,0.249,0.28,0.175,-53.925,0.1537243,0.33,8310.0927,0.0001569,2.46,8.95,0.055439,38.6818,,7.9081,225.8725,12.5974,21.5,14.5
111,rings.v3.skycell.2065.034.wrp.i.56872_28361,56872.2842795167,i,45,265.308853182388,33.4768027277612,2065.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-18 03:43:02.453,2455579.654889502,6.4,10.7,10.0,5.0,0.03,,,230.868520654,-5.815369072,231.017293667,-5.855896822,16.93275,9.603594,,,,,-231627.96,53161.048,271.947,,999,,18.785,19.228,99.51864,,245061.2,*,,,,,,109.89,0.0,,,221.871242,12.936064,6.594152972668,5.3696192,6.89801477563904,-20.9412448,57.36903953,16.323788,34.2116014,68.0726,/L,7.9547,134.1,96.0655,103.8191,289.949,225.457,7.02217,Lib,66.184391,230.1604791,12.3548643,,,356.775762,40.65039,,0.0,0.219,0.249,0.281,0.175,-53.444,0.1549698,0.332,8323.1266,0.0001574,2.47,8.99,0.055526,38.7593,,7.9568,225.941,12.6763,21.5,14.5
112,rings.v3.skycell.2065.034.wrp.i.56872_30736,56872.3080321167,i,45,265.307834789664,33.4759298197113,2065.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-19 03:43:02.453,2455580.654889502,6.4,10.7,10.0,5.0,0.03,,,230.981131072,-5.75091586,231.130007669,-5.791412056,16.65886,9.760045,,,,,-235148.71,52658.182,271.588,,999,,18.783,19.227,99.51297,,248325.1,*,,,,,,109.67,0.0,,,221.912723,13.001985,6.597257014183,5.378652,6.88587891204831,-21.0840563,57.26810863,16.3199052,34.0879013,68.9792,/L,8.0015,120.9,99.2509,102.8655,289.724,225.438,7.04823,Lib,66.184419,230.2545711,12.4459029,,,356.939189,40.613829,,0.0,0.221,0.249,0.283,0.176,-52.971,0.156215,0.333,8336.2155,0.0001578,2.48,9.02,0.055613,38.8367,,8.0036,226.0086,12.7553,21.5,14.5
113,rings.v3.skycell.2065.034.wrp.i.56873_26692,56873.2675951167,i,45,265.267039169731,33.4404651831239,2065.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-20 03:43:02.453,2455581.654889502,6.4,10.7,10.0,5.0,0.03,,,231.091883987,-5.685416956,231.240852806,-5.725884185,16.38182,9.916854,,,,,-238680.82,52135.996,271.236,,999,,18.782,19.225,99.5075,,251594.2,*,,,,,,109.44,0.0,,,221.954186,13.067836,6.600366269062,5.3876664,6.87366235873338,-21.2206866,57.16650666,16.3160186,33.9644552,69.8873,/L,8.0465,107.2,99.8489,101.9124,289.499,225.419,7.07227,Lib,66.184447,230.346645,12.5374322,,,357.101763,40.579064,,0.0,0.222,0.25,0.284,0.176,-52.506,0.1574592,0.334,8349.3603,0.0001582,2.49,9.05,0.055701,38.9141,,8.0485,226.0751,12.8346,21.5,14.5
114,rings.v3.skycell.2065.035.wrp.i.56873_26692,56873.2675951167,i,45,265.267039169731,33.4404651831239,2065.035,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-21 03:43:02.453,2455582.654889502,6.4,10.7,10.0,5.0,0.03,,,231.200758428,-5.618869905,231.349802922,-5.659306913,16.10155,10.07403,,,,,-242224.04,51594.824,270.893,,999,,18.78,19.224,99.50224,,254868.7,*,,,,,,109.22,0.0,,,221.995633,13.13362,6.603480726643,5.3966624,6.86136866993908,-21.3511819,57.06426317,16.3121282,33.8412891,70.7968,/L,8.0895,93.2,97.6602,100.9598,289.274,225.402,7.09429,Lib,66.184474,230.436672,12.6294523,,,357.263481,40.546117,,0.0,0.224,0.25,0.286,0.177,-52.05,0.1587018,0.336,8362.562,0.0001586,2.5,9.08,0.055789,38.9914,,8.0914,226.1406,12.9141,21.5,14.5
115,rings.v3.skycell.2065.034.wrp.i.56873_27847,56873.2791424167,i,45,265.266558994506,33.4400321593737,2065.034,Pan-STARRS1,,,McNaught (C/2009 F2),2011-Jan-22 03:43:02.453,2455583.654889502,6.4,10.7,10.0,5.0,0.03,,,231.307732722,-5.551272229,231.456835681,-5.591674393,15.81793,10.23157,,,,,-245778.14,51035.001,270.559,,999,,18.778,19.222,99.49719,,258148.4,*,,,,,,108.99,0.0,,,222.037062,13.199334,6.606600376268,5.4056401,6.84900138920359,-21.4755295,56.96140763,16.3082341,33.7183687,71.7079,/L,8.1306,79.1,92.7355,100.0077,289.048,225.386,7.11427,Lib,66.184502,230.5246272,12.721963,,,357.424344,40.515008,,0.0,0.226,0.25,0.287,0.177,-51.601,0.1599419,0.337,8375.8215,0.0001591,2.51,9.12,0.055877,39.0686,,8.1324,226.2051,12.9938,21.5,14.5
