,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,Date,RA,DEC,Dobs,Dhelio,VMag,Phase,Elong.,dRAcosDEC,dDEC,RV,Tmag,Limiting,Saturation
0,rings.v3.skycell.1796.025.wrp.r.55201_47598,55201.4765609981,r,31,136.852137780233,20.9216485510077,1796.025,Pan-STARRS1,,,2455201.976561,+09:07:24.5884,+20:55:17.856,5.323587160117265,6.205362495552921,18.595879471918217,4.339047349073275,151.48059482721447,-0.131931262137381,0.1722689292124719,-15.352229824987296,18.997999999987545,21.5,14.5
1,rings.v3.skycell.1796.025.wrp.r.55201_48556,55201.4861288981,r,31,136.85159679522,20.9223079387828,1796.025,Pan-STARRS1,,,2455201.986129,+09:07:24.4587,+20:55:20.230,5.323502336124736,6.205349993574004,18.59580589767054,4.337627345877025,151.4908311872591,-0.1319732801118059,0.172280050230965,-15.347722823993768,18.997961728387544,21.5,14.5
2,rings.v3.skycell.1796.025.wrp.r.55203_65208,55203.6528330222,r,60,136.724791810413,21.0726643486601,1796.025,Pan-STARRS1,,,2455204.152833,+09:06:54.0176,+21:04:21.525,5.304940856279232,6.202536373067241,18.579652062784245,4.012504655299611,153.80906180433828,-0.1412221651164738,0.1746413731683749,-14.313340906064791,18.990294911891134,21.5,14.5
3,rings.v3.skycell.1796.026.wrp.r.55203_65208,55203.6528330222,r,60,136.724791810413,21.0726643486601,1796.026,Pan-STARRS1,,,2455204.152833,+09:06:54.0176,+21:04:21.525,5.304940856279232,6.202536373067241,18.579652062784245,4.012504655299611,153.80906180433828,-0.1412221651164738,0.1746413731683749,-14.313340906064791,18.990294911891134,21.5,14.5
4,rings.v3.skycell.1796.025.wrp.r.55203_66111,55203.6618553223,r,60,136.724248216831,21.0732939047117,1796.025,Pan-STARRS1,,,2455204.161855,+09:06:53.8865,+21:04:23.793,5.304866285690118,6.202524730216763,18.57958693827045,4.011136676080175,153.81871351129203,-0.1412595246493312,0.1746505341666424,-14.308977391194334,18.990258822690723,21.5,14.5
5,rings.v3.skycell.1796.026.wrp.r.55203_66111,55203.6618553223,r,60,136.724248216831,21.0732939047117,1796.026,Pan-STARRS1,,,2455204.161855,+09:06:53.8865,+21:04:23.793,5.304866285690118,6.202524730216763,18.57958693827045,4.011136676080175,153.81871351129203,-0.1412595246493312,0.1746505341666424,-14.308977391194334,18.990258822690723,21.5,14.5
6,rings.v3.skycell.1796.058.wrp.r.55219_38649,55219.3872420222,r,60,135.587414243608,22.2022820197184,1796.058,Pan-STARRS1,,,2455219.887242,+09:02:21.0189,+22:12:08.341,5.211187435147182,6.183154180208259,18.49541732079248,1.5674432904921056,170.1057324967459,-0.1882842245170057,0.1810530814895831,-6.176642933156342,18.94517863794556,21.5,14.5
7,rings.v3.skycell.1796.058.wrp.r.55219_39510,55219.3958545223,r,60,135.586712683704,22.2029054690309,1796.058,Pan-STARRS1,,,2455219.895855,+09:02:20.8508,+22:12:10.586,5.211156721273592,6.183144078362281,18.49538817643396,1.5661969842797152,170.11370105511148,-0.1882989198660968,0.181051154676634,-6.172008943615783,18.945161412945367,21.5,14.5
8,rings.v3.skycell.1796.069.wrp.r.55222_33999,55222.3407397222,r,60,135.34411829484,22.4156443711098,1796.069,Pan-STARRS1,,,2455222.84074,+09:01:22.6198,+22:24:56.484,5.202008518483964,6.179722880182716,18.48655559174948,1.173507622625462,172.61460689444945,-0.1925757319625221,0.1800543125201896,-4.584578093817931,18.94027164254556,21.5,14.5
9,rings.v3.skycell.1796.069.wrp.r.55222_34856,55222.3493059223,r,60,135.343403730982,22.4162611375164,1796.069,Pan-STARRS1,,,2455222.849306,+09:01:22.4485,+22:24:58.705,5.201985848606109,6.179713024000924,18.48653320221757,1.172499047454322,172.62100750020073,-0.1925860092266643,0.1800504470987164,-4.579955272221869,18.940254510145373,21.5,14.5
10,rings.v3.skycell.1878.044.wrp.z.55290_36270,55290.3632673111,z,30,131.981210593674,25.7369357478134,1878.044,Pan-STARRS1,,,2455290.863267,+08:47:55.4347,+25:44:13.459,5.66044404449863,6.119160666371698,18.831964297476876,8.65986116697779,112.8874126670668,0.0547759886340351,0.0421838242323391,23.63495991211975,19.104433531580582,20.9,14.5
11,rings.v3.skycell.1878.044.wrp.z.55290_36484,55290.3654116111,z,30,131.981263486407,25.7369716052745,1878.044,Pan-STARRS1,,,2455290.865412,+08:47:55.4472,+25:44:13.589,5.660473325039368,6.119159322349985,18.8319862858084,8.660000911274256,112.88535425168854,0.0547893227317146,0.0421786328134323,23.63536724193159,19.104444253080583,20.9,14.5
12,rings.v3.skycell.1878.044.wrp.z.55290_37141,55290.3719843111,z,30,131.981425613007,25.7370815154245,1878.044,Pan-STARRS1,,,2455290.871984,+08:47:55.4856,+25:44:13.988,5.660563039920675,6.119155204668149,18.832053656940616,8.660428995139629,112.87904762611088,0.0548301768565675,0.0421627273016068,23.636615034777783,19.1044771165806,20.9,14.5
13,rings.v3.skycell.1878.044.wrp.z.55290_37354,55290.3741196111,z,30,131.981478283741,25.7371172223856,1878.044,Pan-STARRS1,,,2455290.87412,+08:47:55.4980,+25:44:14.118,5.6605921996426085,6.11915386643178,18.83207555415733,8.660568104773489,112.87699790582256,0.0548434551329068,0.0421575578705673,23.637020517508123,19.10448779308059,20.9,14.5
14,rings.v3.skycell.1805.061.wrp.z.55585_63194,55585.6325122111,z,30,177.315540476568,22.459487211285,1805.061,Pan-STARRS1,,,2455586.132512,+11:49:15.8610,+22:27:34.218,5.569141054753134,6.27706345650948,18.816664773403453,6.631917371526184,132.5701129100806,-0.0091400835209626,0.1970071067319827,-15.228625292338474,19.118532146351644,20.9,14.5
15,rings.v3.skycell.1805.061.wrp.z.55585_64271,55585.6432809111,z,30,177.31550144003,22.4603349472793,1805.061,Pan-STARRS1,,,2455586.143281,+11:49:15.8507,+22:27:37.273,5.569046352094986,6.277081307969445,18.816597096938303,6.630849836251739,132.58000454823835,-0.0092022403051044,0.197020513310408,-15.224743656009393,19.11849984025165,20.9,14.5
16,rings.v3.skycell.1805.061.wrp.y.55586_63742,55586.6379907111,y,30,177.310300640228,22.5389597085569,1805.061,Pan-STARRS1,,,2455587.137991,+11:49:14.6048,+22:32:20.345,5.560403616778913,6.27873374847534,18.810423506863195,6.531598653639573,133.49213402375875,-0.0149238108331842,0.198215751208413,-14.862833415784769,19.115677140567772,19.7,14.5
17,rings.v3.skycell.1805.061.wrp.y.55586_64876,55586.6493363111,y,30,177.310231148428,22.5398585322016,1805.061,Pan-STARRS1,,,2455587.149336,+11:49:14.5872,+22:32:23.584,5.560306246436965,6.278752635478185,18.810353987216192,6.530459445972137,133.5025189295095,-0.0149888330950537,0.1982288846430077,-14.858667159007023,19.115654449367764,19.7,14.5
18,rings.v3.skycell.1888.068.wrp.r.55645_46759,55645.4682214815,r,40,174.017029136944,26.6329248911322,1888.068,Pan-STARRS1,,,2455645.968221,+11:36:04.1504,+26:37:59.622,5.504974968989446,6.388637790618255,18.80459481647154,4.465209162434586,150.0800231744816,-0.1617852324232383,0.0967355743267031,12.407975616063156,19.12797498145954,21.5,14.5
19,rings.v3.skycell.1888.068.wrp.r.55645_46824,55645.4688681815,r,40,174.016982332031,26.6329498789019,1888.068,Pan-STARRS1,,,2455645.968868,+11:36:04.1392,+26:37:59.712,5.504979605532899,6.388639127854425,18.80459892881932,4.4652717411552105,150.07956130986605,-0.1617841607314818,0.0967330268373105,12.408267410350131,19.127976921559558,21.5,14.5
20,rings.v3.skycell.1888.068.wrp.r.55645_47896,55645.4795909815,r,40,174.016206269381,26.6333641959796,1888.068,Pan-STARRS1,,,2455645.979591,+11:36:03.9529,+26:38:01.206,5.505056464768075,6.388661290825457,18.804667096664325,4.466308985325729,150.07190558199662,-0.1617663905256454,0.0966908040249858,12.41310322814519,19.12801211994607,21.5,14.5
21,rings.v3.skycell.1888.068.wrp.r.55645_47962,55645.4802515815,r,40,174.016158458456,26.6333897208297,1888.068,Pan-STARRS1,,,2455645.980252,+11:36:03.9414,+26:38:01.298,5.505061203598051,6.388662657046946,18.80467129950211,4.466372930621528,150.07143359331732,-0.1617652945814573,0.0966882011386514,12.413401310519928,19.12801476234608,21.5,14.5
22,rings.v3.skycell.1888.068.wrp.i.55645_49381,55645.4944625167,i,45,174.015129942021,26.6339388155757,1888.068,Pan-STARRS1,,,2455645.994463,+11:36:03.6945,+26:38:03.276,5.5051631123564135,6.388692030464878,18.80476167846049,4.467747880683796,150.0612843707335,-0.1617417176833802,0.0966322372288244,12.41980949046278,19.12807160608686,21.5,14.5
23,rings.v3.skycell.1888.068.wrp.i.55645_49448,55645.4951355167,i,45,174.015081233646,26.633964819548,1888.068,Pan-STARRS1,,,2455645.995136,+11:36:03.6828,+26:38:03.369,5.505167939824894,6.388693421555305,18.80476595960199,4.467813003434192,150.06080364045062,-0.1617406004280434,0.0966295867252223,12.42011294984088,19.12807429808687,21.5,14.5
24,rings.v3.skycell.1888.068.wrp.i.55645_50575,55645.5064064167,i,45,174.014265502258,26.6344003146009,1888.068,Pan-STARRS1,,,2455646.006406,+11:36:03.4870,+26:38:04.937,5.505248797690736,6.388716717070241,18.804837664665936,4.468903654113444,150.05275221455932,-0.1617218814636448,0.0965851991971624,12.425194420334837,19.128119381686876,21.5,14.5
25,rings.v3.skycell.1888.068.wrp.i.55645_50645,55645.5071089167,i,45,174.014214658821,26.6344274584204,1888.068,Pan-STARRS1,,,2455646.007109,+11:36:03.4748,+26:38:05.035,5.505253842538307,6.388718170225519,18.804842138326112,4.4689716936619215,150.05224991016465,-0.1617207132174512,0.0965824302395616,12.425511377759443,19.12812219168688,21.5,14.5
26,rings.v3.skycell.1888.068.wrp.g.55646_32287,55646.3235147426,g,43,173.955369923228,26.6654692272604,1888.068,Pan-STARRS1,,,2455646.823515,+11:35:49.3533,+26:39:56.686,5.511199180767311,6.390407940785553,18.81010398611609,4.548513488461917,149.46329553044123,-0.1603168712418697,0.0933549386433286,12.792426790455988,19.13138781499048,21.5,14.5
27,rings.v3.skycell.1888.068.wrp.g.55646_32350,55646.3241429426,g,43,173.955324928403,26.6654925230102,1888.068,Pan-STARRS1,,,2455646.824143,+11:35:49.3425,+26:39:56.771,5.51120382059098,6.390409242288479,18.810108084649563,4.548575060766113,149.462838268808,-0.1603157551203787,0.0933524470423663,12.79270811247224,19.131390327790463,21.5,14.5
28,rings.v3.skycell.1888.068.wrp.g.55646_33453,55646.3351701426,g,43,173.954535105203,26.6659014483436,1888.068,Pan-STARRS1,,,2455646.83517,+11:35:49.1526,+26:39:58.253,5.5112853074784605,6.390432095688638,18.81018006317248,4.549656295882014,149.45480821836833,-0.1602961481630715,0.0933086950469025,12.797647587109717,19.13143443659047,21.5,14.5
29,rings.v3.skycell.1888.068.wrp.g.55646_33516,55646.3358106426,g,43,173.954489229391,26.6659252002187,1888.068,Pan-STARRS1,,,2455646.835811,+11:35:49.1415,+26:39:58.339,5.511290045282251,6.390433424182385,18.81018424802783,4.549719153497387,149.4543413710906,-0.1602950078815757,0.0933061516140974,12.79793470534804,19.13143699859048,21.5,14.5
30,rings.v3.skycell.1887.070.wrp.r.55655_29856,55655.2991998815,r,40,173.350062140685,26.9354126640168,1887.070,Pan-STARRS1,,,2455655.7992,+11:33:24.0652,+26:56:08.456,5.58764418415502,6.409273640554084,18.876331498415745,5.460035076315258,142.42240101203322,-0.1388304904626515,0.0567442572427001,16.638274960129294,19.167113194432574,21.5,14.5
31,rings.v3.skycell.1888.079.wrp.r.55655_29856,55655.2991998815,r,40,173.350062140685,26.9354126640168,1888.079,Pan-STARRS1,,,2455655.7992,+11:33:24.0652,+26:56:08.456,5.58764418415502,6.409273640554084,18.876331498415745,5.460035076315258,142.42240101203322,-0.1388304904626515,0.0567442572427001,16.638274960129294,19.167113194432574,21.5,14.5
32,rings.v3.skycell.1888.079.wrp.r.55655_29978,55655.3004057815,r,40,173.349987324639,26.9354396292807,1888.079,Pan-STARRS1,,,2455655.800406,+11:33:24.0471,+26:56:08.554,5.587655773170543,6.4092762107420045,18.876341376645357,5.460158714724478,142.42140324116357,-0.1388268930988473,0.0567392568987126,16.638764612525954,19.167119223932573,21.5,14.5
33,rings.v3.skycell.1887.070.wrp.r.55655_30753,55655.3081702815,r,40,173.349505602118,26.935613252128,1887.070,Pan-STARRS1,,,2455655.80817,+11:33:23.9311,+26:56:09.188,5.587730389205599,6.40929275734766,18.87640497676936,5.460954665730854,142.41497953760836,-0.138803729673203,0.0567070654690384,16.64191670545906,19.167158046432604,21.5,14.5
34,rings.v3.skycell.1888.079.wrp.r.55655_30753,55655.3081702815,r,40,173.349505602118,26.935613252128,1888.079,Pan-STARRS1,,,2455655.80817,+11:33:23.9311,+26:56:09.188,5.587730389205599,6.40929275734766,18.87640497676936,5.460954665730854,142.41497953760836,-0.138803729673203,0.0567070654690384,16.64191670545906,19.167158046432604,21.5,14.5
35,rings.v3.skycell.1887.070.wrp.r.55655_31669,55655.3173171815,r,40,173.348938113198,26.9358177869752,1887.070,Pan-STARRS1,,,2455655.817317,+11:33:23.7944,+26:56:09.935,5.58781831471677,6.409312251900346,18.87647991922526,5.461892378254339,142.40741103664556,-0.1387764306365165,0.0566691394104542,16.645629845344693,19.167203780932585,21.5,14.5
36,rings.v3.skycell.1888.079.wrp.r.55655_31669,55655.3173171815,r,40,173.348938113198,26.9358177869752,1888.079,Pan-STARRS1,,,2455655.817317,+11:33:23.7944,+26:56:09.935,5.58781831471677,6.409312251900346,18.87647991922526,5.461892378254339,142.40741103664556,-0.1387764306365165,0.0566691394104542,16.645629845344693,19.167203780932585,21.5,14.5
37,rings.v3.skycell.1888.079.wrp.r.55655_31791,55655.3185320815,r,40,173.348862738777,26.9358449534891,1888.079,Pan-STARRS1,,,2455655.818532,+11:33:23.7762,+26:56:10.034,5.587829995373693,6.409314841410566,18.87648987494038,5.462016933264297,142.4064056653475,-0.1387728037202569,0.0566641016464152,16.646123027814603,19.1672098554326,21.5,14.5
38,rings.v3.skycell.1887.070.wrp.r.55655_31851,55655.3191343815,r,40,173.348825371081,26.9358584215862,1887.070,Pan-STARRS1,,,2455655.819134,+11:33:23.7672,+26:56:10.083,5.587835782960152,6.409316124448322,18.876494807829022,5.462078646845002,142.4059075264721,-0.1387710066114006,0.0566616055642228,16.646367383679053,19.167212866932577,21.5,14.5
39,rings.v3.skycell.1888.079.wrp.r.55655_31851,55655.3191343815,r,40,173.348825371081,26.9358584215862,1888.079,Pan-STARRS1,,,2455655.819134,+11:33:23.7672,+26:56:10.083,5.587835782960152,6.409316124448322,18.876494807829022,5.462078646845002,142.4059075264721,-0.1387710066114006,0.0566616055642228,16.646367383679053,19.167212866932577,21.5,14.5
40,rings.v3.skycell.1887.070.wrp.i.55657_29377,55657.2944315167,i,45,173.228483867282,26.9773883339015,1887.070,Pan-STARRS1,,,2455657.794432,+11:32:54.8856,+26:58:39.604,5.607279396032772,6.413538734411614,18.89301057389929,5.663867626692662,140.7585531018152,-0.1326388609717915,0.0484664261381008,17.436945249605536,19.17608935260857,21.5,14.5
41,rings.v3.skycell.1887.070.wrp.i.55657_29576,55657.2964205167,i,45,173.228366101907,26.9774262354016,1887.070,Pan-STARRS1,,,2455657.796421,+11:32:54.8571,+26:58:39.743,5.607299426887006,6.413542999073928,18.893027532063392,5.664069935497514,140.75688221402902,-0.1326324538361063,0.0484581735357981,17.43772979108338,19.17609929760859,21.5,14.5
42,rings.v3.skycell.1887.070.wrp.i.55657_31733,55657.3179868167,i,45,173.227089197228,26.9778371932293,1887.070,Pan-STARRS1,,,2455657.817987,+11:32:54.5491,+26:58:41.246,5.607516671974791,6.413589240895873,18.893211444985663,5.666263361188723,140.7387639302644,-0.1325629542270535,0.0483686940870782,17.446234771231737,19.17620712910858,21.5,14.5
43,rings.v3.skycell.1888.028.wrp.y.55727_28141,55727.2819805111,y,30,174.071282189463,24.9181086044427,1888.028,Pan-STARRS1,,,2455727.781981,+11:36:17.1456,+24:55:05.702,6.657300459113898,6.578964620349888,19.69376933542504,8.775937897204413,81.20173021606045,0.2000026103419154,-0.162690746598872,29.197354128005028,19.597832517096702,19.7,14.5
44,rings.v3.skycell.1888.028.wrp.y.55727_29292,55727.2934852111,y,30,174.072301793501,24.9173582423428,1888.028,Pan-STARRS1,,,2455727.793485,+11:36:17.3891,+24:55:03.007,6.6574944464484185,6.578994251209983,19.69390566284449,8.775688937652639,81.19258707596188,0.2000543083149932,-0.1627083827967762,29.196776352936904,19.5979015452967,19.7,14.5
45,rings.v3.skycell.1888.028.wrp.z.55727_30588,55727.3064488111,z,30,174.073450692551,24.9165127275429,1888.028,Pan-STARRS1,,,2455727.806449,+11:36:17.6637,+24:54:59.969,6.657713048581385,6.579027643520469,19.6940592847376,8.775408116744682,81.18228388074421,0.2001125613892778,-0.1627282516748098,29.196124500383394,19.59797932689669,20.9,14.5
46,rings.v3.skycell.1888.028.wrp.z.55727_31742,55727.3179965111,z,30,174.074474107463,24.9157595608873,1888.028,Pan-STARRS1,,,2455727.817997,+11:36:17.9083,+24:54:57.263,6.657907769670757,6.579057389365113,19.694196120800108,8.77515773193143,81.17310634548048,0.2001644463779004,-0.1627459453935457,29.195543176907854,19.59804861309669,20.9,14.5
50,rings.v3.skycell.1728.019.wrp.z.55962_58193,55962.5825063111,z,30,207.606972448918,16.4439434166905,1728.019,Pan-STARRS1,,,2455963.082506,+13:50:25.9251,+16:26:37.623,6.869974751277404,7.326111469279509,20.063919020898823,7.063290196421097,113.9707759560716,0.0593229972544791,0.1432051544688751,-16.27682795024375,19.87678810936777,20.9,14.5
51,rings.v3.skycell.1728.018.wrp.z.55962_58436,55962.5849386111,z,30,207.607033053726,16.4440825983018,1728.018,Pan-STARRS1,,,2455963.084939,+13:50:25.9395,+16:26:38.124,6.869951880472817,7.3261204454780975,20.06390722335461,7.063166556234725,113.97291113020157,0.0593096754535752,0.1432086504366157,-16.276295610900387,19.876783244767765,20.9,14.5
52,rings.v3.skycell.1728.019.wrp.z.55962_58436,55962.5849386111,z,30,207.607033053726,16.4440825983018,1728.019,Pan-STARRS1,,,2455963.084939,+13:50:25.9395,+16:26:38.124,6.869951880472817,7.3261204454780975,20.06390722335461,7.063166556234725,113.97291113020157,0.0593096754535752,0.1432086504366157,-16.276295610900387,19.876783244767765,20.9,14.5
53,rings.v3.skycell.1727.060.wrp.i.56000_59600,56000.5966515167,i,45,206.985725516333,18.7829879121275,1727.060,Pan-STARRS1,,,2456001.096652,+13:47:56.8177,+18:46:58.729,6.638329127801545,7.468934883411948,19.95688117458179,4.449626575385359,144.35685661411094,-0.1244129709827559,0.1457343795214817,-3.450639075563462,19.84,21.5,14.5
54,rings.v3.skycell.1727.070.wrp.i.56000_59600,56000.5966515167,i,45,206.985725516333,18.7829879121275,1727.070,Pan-STARRS1,,,2456001.096652,+13:47:56.8177,+18:46:58.729,6.638329127801545,7.468934883411948,19.95688117458179,4.449626575385359,144.35685661411094,-0.1244129709827559,0.1457343795214817,-3.450639075563462,19.84,21.5,14.5
55,rings.v3.skycell.1727.060.wrp.i.56000_60774,56000.6084035167,i,45,206.985109515666,18.7836737719052,1727.060,Pan-STARRS1,,,2456001.108404,+13:47:56.6694,+18:47:01.195,6.638305724889581,7.46897981031574,19.95687892557504,4.448824068663461,144.36413943058412,-0.1244550662862338,0.1457174819122822,-3.4455715984698623,19.84,21.5,14.5
56,rings.v3.skycell.1727.070.wrp.i.56000_60774,56000.6084035167,i,45,206.985109515666,18.7836737719052,1727.070,Pan-STARRS1,,,2456001.108404,+13:47:56.6694,+18:47:01.195,6.638305724889581,7.46897981031574,19.95687892557504,4.448824068663461,144.36413943058412,-0.1244550662862338,0.1457174819122822,-3.4455715984698623,19.84,21.5,14.5
57,rings.v3.skycell.1727.071.wrp.r.56007_57117,56007.5718014815,r,40,206.584161341234,19.1737064793425,1727.071,Pan-STARRS1,,,2456008.071801,+13:46:20.4411,+19:10:25.418,6.630603473079825,7.495681397313501,19.95958616104835,4.018175925980496,148.18546381484043,-0.1469239538561042,0.1337016319377233,-0.3588103181404758,19.844095240486517,21.5,14.5
58,rings.v3.skycell.1727.071.wrp.r.56007_58144,56007.5820640815,r,40,206.5835233496,19.174256098587,1727.071,Pan-STARRS1,,,2456008.082064,+13:46:20.2878,+19:10:27.393,6.630601360121952,7.495720870293229,19.959596212245344,4.017621632971336,148.19027527212995,-0.1469531340884337,0.1336810318694158,-0.3541553410919603,19.844105503086517,21.5,14.5
59,rings.v3.skycell.1727.071.wrp.g.56007_63072,56007.6313604426,g,43,206.580458759152,19.1768961925927,1727.071,Pan-STARRS1,,,2456008.13136,+13:46:19.5512,+19:10:36.879,6.630591595590688,7.495910474672513,19.959644743353195,4.014963115170957,148.21334840382292,-0.1470931232080493,0.1335819698383965,-0.3317927465480834,19.844154799447622,21.5,14.5
60,rings.v3.skycell.1727.082.wrp.g.56013_58209,56013.5827453426,g,43,206.189866715253,19.4795573102616,1727.082,Pan-STARRS1,,,2456014.082745,+13:44:45.8059,+19:28:46.588,6.634131164248964,7.518859642979677,19.96860042651493,3.747674565186661,150.50030600985895,-0.1618431505006798,0.1203003681920712,2.4006326291094924,19.85121236869524,21.5,14.5
61,rings.v3.skycell.1727.082.wrp.g.56013_59248,56013.5931210426,g,43,206.189155115162,19.4800573613586,1727.082,Pan-STARRS1,,,2456014.093121,+13:44:45.6349,+19:28:48.385,6.634145564436087,7.518899755120792,19.96862143788649,3.747311782287456,150.5033610687297,-0.1618650596687975,0.1202750491991431,2.405437036414458,19.85123312009523,21.5,14.5
62,rings.v3.skycell.1727.082.wrp.g.56013_59323,56013.5938768426,g,43,206.189103279878,19.4800937867197,1727.082,Pan-STARRS1,,,2456014.093877,+13:44:45.6225,+19:28:48.516,6.634146614764975,7.518902677721791,19.968622969521142,3.747285365113468,150.50358352607765,-0.1618666554543826,0.1202732041705891,2.4057870909623884,19.85123463169523,21.5,14.5
63,rings.v3.skycell.1727.093.wrp.r.56018_55038,56018.5510108815,r,40,205.838528752304,19.7060698848734,1727.093,Pan-STARRS1,,,2456019.051011,+13:43:21.4720,+19:42:22.050,6.644325980205493,7.538106198277017,19.98082057205116,3.621386584322908,151.54941456477016,-0.1707907734025985,0.1074164593427591,4.706364352606468,19.860148899773034,21.5,14.5
64,rings.v3.skycell.1727.093.wrp.i.56019_55801,56019.5586698167,i,45,205.765082325078,19.7488064653724,1727.093,Pan-STARRS1,,,2456020.05867,+13:43:03.8451,+19:44:55.902,6.647200967260934,7.542019485591173,19.983826342147225,3.607968598603154,151.65696039738486,-0.172229684372786,0.1046321461769087,5.173956041610761,19.86216421764344,21.5,14.5
65,rings.v3.skycell.1727.093.wrp.i.56019_56950,56019.5701622167,i,45,205.764241464478,19.7492881884724,1727.093,Pan-STARRS1,,,2456020.070162,+13:43:03.6432,+19:44:57.633,6.647235324664164,7.542064134084011,19.98386164448132,3.607840161248324,151.65797632431477,-0.1722453730636361,0.1046000886911453,5.179286254715911,19.86218720244344,21.5,14.5
66,rings.v3.skycell.1727.093.wrp.i.56019_57700,56019.5776626167,i,45,205.763692685212,19.7496025802389,1727.093,Pan-STARRS1,,,2456020.077663,+13:43:03.5114,+19:44:58.763,6.647257769335919,7.5420932770510545,19.983884699271112,3.607756628495316,151.65863686571646,-0.1722556045650855,0.1045791606623022,5.182765329790021,19.86220220324343,21.5,14.5
75,rings.v3.skycell.1557.056.wrp.z.56335_64819,56335.6487826111,z,30,225.98583502181,10.0965743382587,1557.056,Pan-STARRS1,,,2456336.148783,+15:03:56.8987,+10:05:46.636,8.6347010404228,8.89567728047866,21.478368151116943,6.228072563889464,102.18977673225244,0.0717272859676202,0.0985505809984963,-17.22754733459492,20.75265555676777,20.9,14.5
76,rings.v3.skycell.1557.056.wrp.z.56335_65160,56335.6521791111,z,30,225.985934935518,10.0967079339255,1557.056,Pan-STARRS1,,,2456336.152179,+15:03:56.9224,+10:05:47.118,8.634667252524203,8.895692850198433,21.47835495761404,6.227995008272644,102.19277131413988,0.0717114631060757,0.0985547396017183,-17.22714962995685,20.752648763767763,20.9,14.5
80,rings.v3.skycell.1644.020.wrp.g.56421_46370,56421.4643665426,g,43,222.788695110265,13.1931019044596,1644.020,Pan-STARRS1,,,2456421.964367,+14:51:09.5501,+13:11:34.736,8.412278790171838,9.293831745005292,21.46011060032211,3.1895416781720227,149.19155996167822,-0.174211951912534,0.0222098438947243,13.30315844562307,20.78097561109523,21.5,14.5
81,rings.v3.skycell.1644.030.wrp.g.56421_46370,56421.4643665426,g,43,222.788695110265,13.1931019044596,1644.030,Pan-STARRS1,,,2456421.964367,+14:51:09.5501,+13:11:34.736,8.412278790171838,9.293831745005292,21.46011060032211,3.1895416781720227,149.19155996167822,-0.174211951912534,0.0222098438947243,13.30315844562307,20.78097561109523,21.5,14.5
82,rings.v3.skycell.1644.020.wrp.g.56421_46574,56421.4664024426,g,43,222.788549458586,13.193119888243,1644.020,Pan-STARRS1,,,2456421.966402,+14:51:09.5152,+13:11:34.801,8.412294425647957,9.293841289088483,21.460120902267647,3.189614114165764,149.19076579378776,-0.1742107246770833,0.0222045232776989,13.304074175866583,20.780979682895236,21.5,14.5
83,rings.v3.skycell.1644.030.wrp.g.56421_46574,56421.4664024426,g,43,222.788549458586,13.193119888243,1644.030,Pan-STARRS1,,,2456421.966402,+14:51:09.5152,+13:11:34.801,8.412294425647957,9.293841289088483,21.460120902267647,3.189614114165764,149.19076579378776,-0.1742107246770833,0.0222045232776989,13.304074175866583,20.780979682895236,21.5,14.5
84,rings.v3.skycell.1644.020.wrp.g.56421_47317,56421.4738283426,g,43,222.788018197323,13.1931854836929,1644.020,Pan-STARRS1,,,2456421.973828,+14:51:09.3876,+13:11:35.039,8.412351490823804,9.293876116825045,21.460158500087797,3.1898785235044165,149.1878668376799,-0.1742062427869314,0.0221851071478527,13.307415725934598,20.78099453469523,21.5,14.5
85,rings.v3.skycell.1644.030.wrp.g.56421_47317,56421.4738283426,g,43,222.788018197323,13.1931854836929,1644.030,Pan-STARRS1,,,2456421.973828,+14:51:09.3876,+13:11:35.039,8.412351490823804,9.293876116825045,21.460158500087797,3.1898785235044165,149.1878668376799,-0.1742062427869314,0.0221851071478527,13.307415725934598,20.78099453469523,21.5,14.5
86,rings.v3.skycell.1644.020.wrp.g.56421_47580,56421.4764570426,g,43,222.787830135744,13.1932087038763,1644.020,Pan-STARRS1,,,2456421.976457,+14:51:09.3424,+13:11:35.123,8.412371696834702,9.29388844677573,21.460171812428275,3.189972161558006,149.1868401824621,-0.1742046547494134,0.0221782331563973,13.308598693317595,20.78099979209523,21.5,14.5
87,rings.v3.skycell.1644.030.wrp.g.56421_47580,56421.4764570426,g,43,222.787830135744,13.1932087038763,1644.030,Pan-STARRS1,,,2456421.976457,+14:51:09.3424,+13:11:35.123,8.412371696834702,9.29388844677573,21.460171812428275,3.189972161558006,149.1868401824621,-0.1742046547494134,0.0221782331563973,13.308598693317595,20.78099979209523,21.5,14.5
88,rings.v3.skycell.1644.025.wrp.i.56457_35454,56457.3552036167,i,45,220.652120852318,12.8398258547902,1644.025,Pan-STARRS1,,,2456457.855204,+14:42:36.7325,+12:50:22.881,8.839688906851038,9.462823292385528,21.714473463578685,5.0263356104991335,125.28753199086962,-0.0999443475563301,-0.0693285233515008,27.001515861008357,20.924393213108598,21.5,14.5
89,rings.v3.skycell.1644.025.wrp.r.56457_36620,56457.3668412815,r,40,220.651645647672,12.8395016165181,1644.025,Pan-STARRS1,,,2456457.866841,+14:42:36.6180,+12:50:21.719,8.83987038915359,9.46287829264177,21.71457524612987,5.026893805946676,125.27817662640707,-0.099906615645861,-0.0693548832811091,27.004907222849244,20.9244514014326,21.5,14.5
