,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
251,ztf_20181112284896_000403_zg_c10_o_q4_sciimg,58434.2850810113,zg,30,52.5195355843462,-2.27318615180214,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Jan-29 13:07:11.521,2455956.046661123,9.7,,5.25,,350.633007872,31.918436282,350.781059078,31.987701123,28.15461,-7.03512,,,,,134635.826,179948.466,37.26,,999,,17.76,,99.45327,,225327.5,*,,,,,,222.76,0.0,,,15.489798,35.130029,5.927937776752,8.4640431,6.31654452882181,28.9322236,52.53309895,17.3120357,46.9120564,62.591,/T,8.4829,32.2,35.0399,109.0633,42.77,286.569,7.86009,Peg,66.1847,5.8667378,32.6889955,,,101.752547,-27.269249,,0.0,0.092,0.081,0.094,0.078,-21.682,0.0231931,0.123,1119.2005,2.91e-05,0.54,1.97,0.007467,58.4725,,8.4808,10.5224,34.0062,24.5,12.5
252,ztf_20181112304826_000403_zr_c10_o_q4_sciimg,58434.3050000109,zr,30,52.5186035411566,-2.27357180576659,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Jan-30 13:07:11.521,2455957.046661123,9.7,,5.25,,350.854376904,31.872321203,351.002579961,31.94157573,28.23743,-6.78682,,,,,132072.213,178809.732,36.811,,999,,17.768,,99.46118,,222762.4,*,,,,,,222.27,0.0,,,15.550455,35.061979,5.932827894284,8.4716369,6.33321435879621,28.7945752,52.6717377,17.3049006,46.9256716,61.8785,/T,8.4212,38.9,44.2539,109.8372,42.277,286.698,7.83746,Peg,66.184726,6.0385925,32.5605599,,,101.928817,-27.382894,,0.0,0.092,0.081,0.094,0.078,-22.378,0.0231101,0.122,1121.781,2.92e-05,0.54,1.97,0.007484,58.5565,,8.4191,10.638,33.9056,24.5,12.5
253,ztf_20181113245093_000403_zi_c10_o_q4_sciimg,58435.2453935109,zi,30,52.4746009619691,-2.29169025448489,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Jan-31 13:07:11.521,2455958.046661123,9.7,,5.25,,351.076273237,31.827853812,351.224637179,31.897101014,28.31651,-6.54102,,,,,129514.775,177658.053,36.357,,999,,17.775,,99.46916,,220204.2,*,,,,,,221.77,0.0,,,15.610912,34.994012,5.937722390526,8.4791998,6.34980324943498,28.6519583,52.8097033,17.297768,46.9359587,61.1678,/T,8.3586,47.3,53.6489,110.6103,41.78,286.828,7.81262,Peg,66.184752,6.2117539,32.4333917,,,102.10697,-27.49467,,0.0,0.092,0.081,0.094,0.078,-23.067,0.0230281,0.122,1124.3617,2.92e-05,0.54,1.97,0.007501,58.6405,,8.3564,10.7543,33.8058,24.5,12.5
254,ztf_20181113350949_001448_zr_c03_o_q3_sciimg,58435.3511342113,zr,30,52.469653178363,-2.29369932779244,1448,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-01 13:07:11.521,2455959.046661123,9.7,,5.25,,351.298671296,31.785017466,351.447204579,31.854260257,28.3919,-6.29772,,,,,126963.195,176493.769,35.9,,999,,17.783,,99.47721,,217653.1,*,,,,,,221.27,0.0,,,15.671169,34.926127,5.942621247808,8.486732,6.36630836631453,28.5044939,52.94697217,17.2906378,46.9429978,60.4592,/T,8.2949,56.7,62.9639,111.3824,41.279,286.959,7.78559,Peg,66.184777,6.386185,32.307488,,,102.286964,-27.604571,,0.0,0.091,0.081,0.094,0.078,-23.748,0.022947,0.122,1126.9422,2.93e-05,0.54,1.97,0.007518,58.7243,,8.2927,10.8711,33.7066,24.5,12.5
255,ztf_20181114242350_001448_zg_c03_o_q3_sciimg,58436.2425231109,zg,30,52.4279233958432,-2.31055487584793,1448,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-02 13:07:11.521,2455960.046661123,9.7,,5.25,,351.521546128,31.743795324,351.67025548,31.813036052,28.46371,-6.05697,,,,,124417.165,175317.225,35.439,,999,,17.79,,99.48532,,215109.3,*,,,,,,220.77,0.0,,,15.731228,34.858324,5.947524448508,8.4942336,6.38272694464038,28.3523024,53.08352132,17.2835101,46.9468728,59.7526,/T,8.2303,66.7,71.9259,112.1534,40.774,287.091,7.75639,Peg,66.184802,6.5618482,32.1828457,,,102.468758,-27.712591,,0.0,0.091,0.081,0.094,0.078,-24.417,0.0228668,0.122,1129.5224,2.93e-05,0.54,1.97,0.007535,58.8079,,8.228,10.9886,33.608,24.5,12.5
256,ztf_20181114314745_001448_zr_c03_o_q3_sciimg,58436.3149190112,zr,30,52.4245298380166,-2.31190626598688,1448,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-03 13:07:11.521,2455961.046661123,9.7,,5.25,,351.744873449,31.704170394,351.893762769,31.773410342,28.53201,-5.81877,,,,,121876.378,174128.758,34.974,,999,,17.798,,99.49348,,212573.3,*,,,,,,220.26,0.0,,,15.791089,34.790604,5.952431975059,8.5017047,6.39905628915306,28.1955041,53.21932834,17.276385,46.9476749,59.0481,/T,8.1647,77.3,80.2325,112.9231,40.264,287.225,7.72506,Peg,66.184827,6.7387053,32.0594613,,,102.652311,-27.818724,,0.0,0.091,0.081,0.094,0.078,-25.074,0.0227875,0.121,1132.1023,2.93e-05,0.54,1.97,0.007553,58.8915,,8.1624,11.1067,33.5102,24.5,12.5
257,ztf_20181115314317_000403_zr_c10_o_q4_sciimg,58437.3144907113,zr,30,52.377688018354,-2.33045137163188,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-04 13:07:11.521,2455962.046661123,9.7,,5.25,,351.968629703,31.666125576,352.117699103,31.735364499,28.59691,-5.58314,,,,,119340.53,172928.705,34.504,,999,,17.805,,99.50169,,210045.1,*,,,,,,219.74,0.0,,,15.850753,34.722966,5.957343809947,8.5091454,6.41529377357849,28.0342169,53.35437138,17.2692623,46.9455048,58.3459,/T,8.0982,88.3,87.5426,113.6916,39.749,287.359,7.69161,Peg,66.184852,6.9167176,31.9373307,,,102.837583,-27.922966,,0.0,0.091,0.081,0.093,0.077,-25.717,0.0227093,0.121,1134.6815,2.94e-05,0.54,1.97,0.00757,58.9748,,8.0959,11.2253,33.413,24.5,12.5
258,ztf_20181115399838_000403_zg_c10_o_q4_sciimg,58437.4000116112,zg,30,52.3736827895421,-2.33201687921613,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-05 13:07:11.521,2455963.046661123,9.7,,5.25,,352.192792162,31.629643734,352.3420374,31.698879523,28.65851,-5.35008,,,,,116809.325,171717.401,34.03,,999,,17.812,,99.50994,,207525.2,*,,,,,,219.22,0.0,,,15.910221,34.65541,5.962259935709,8.5165558,6.43143683777883,27.8685507,53.48862915,17.2621422,46.9404716,57.6459,/T,8.0309,99.6,93.4784,114.4586,39.228,287.495,7.65608,Peg,66.184876,7.095846,31.8164497,,,103.024533,-28.025314,,0.0,0.09,0.081,0.093,0.077,-26.344,0.0226321,0.121,1137.2601,2.94e-05,0.54,1.97,0.007587,59.0581,,8.0285,11.3444,33.3165,24.5,12.5
259,ztf_20181119255000_000403_zg_c10_o_q4_sciimg,58441.2551852111,zg,30,52.1932473907649,-2.40010826175381,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-06 13:07:11.521,2455964.046661123,9.7,,5.25,,352.417339017,31.594707786,352.566751713,31.663936433,28.71694,-5.11958,,,,,114282.467,170495.174,33.551,,999,,17.82,,99.51822,,205013.9,*,,,,,,218.7,0.0,,,15.969495,34.587937,5.967180334934,8.5239359,6.44748298052533,27.6985979,53.62208085,17.2550247,46.9326866,56.9483,/T,7.9627,111.1,97.6475,115.2241,38.702,287.632,7.61848,Peg,66.1849,7.2760522,31.6968134,,,103.21312,-28.125765,,0.0,0.09,0.081,0.093,0.077,-26.956,0.0225559,0.121,1139.8378,2.95e-05,0.54,1.97,0.007604,59.1412,,7.9603,11.4641,33.2207,24.5,12.5
260,ztf_20181119306759_000403_zr_c10_o_q4_sciimg,58441.3069329113,zr,30,52.1908303419348,-2.40098078547662,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-07 13:07:11.521,2455965.046661123,9.7,,5.25,,352.642249462,31.561300821,352.791818435,31.630516841,28.77233,-4.89159,,,,,111759.67,169262.352,33.068,,999,,17.827,,99.52653,,202511.3,*,,,,,,218.16,0.0,,,16.028576,34.520546,5.972104990266,8.5312859,6.46342974613106,27.5244217,53.75470606,17.2479099,46.9222534,56.2531,/T,7.8936,122.7,99.6844,115.9879,38.17,287.771,7.57885,Peg,66.184923,7.4573001,31.5784171,,,103.403306,-28.224315,,0.0,0.09,0.081,0.093,0.077,-27.55,0.0224808,0.121,1142.4145,2.95e-05,0.54,1.97,0.007621,59.2242,,7.8912,11.5843,33.1256,24.5,12.5
261,ztf_20181119366794_001448_zr_c03_o_q3_sciimg,58441.366967611,zr,30,52.1880262211695,-2.40199303721881,1448,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-08 13:07:11.521,2455966.046661123,9.7,,5.25,,352.867503721,31.529406215,353.017217519,31.59860362,28.82482,-4.66607,,,,,109240.648,168019.259,32.58,,999,,17.834,,99.53486,,200017.9,*,,,,,,217.63,0.0,,,16.087464,34.453238,5.977033884399,8.5386058,6.47927470436365,27.3460454,53.88648455,17.2407976,46.9092527,55.5605,/T,7.8238,133.9,99.3092,116.75,37.632,287.91,7.5372,Peg,66.184947,7.6395566,31.4612555,,,103.595053,-28.320962,,0.0,0.09,0.081,0.093,0.077,-28.126,0.0224068,0.121,1144.9901,2.96e-05,0.54,1.96,0.007639,59.307,,7.8214,11.705,33.0311,24.5,12.5
262,ztf_20181121171562_001448_zr_c03_o_q3_sciimg,58443.1717824112,zr,30,52.1038871178793,-2.43193904391407,1448,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-09 13:07:11.521,2455967.046661123,9.7,,5.25,,353.093082987,31.499007744,353.242933113,31.56818139,28.87452,-4.44296,,,,,106725.124,166766.222,32.086,,999,,17.841,,99.54321,,197533.9,*,,,,,,217.08,0.0,,,16.14616,34.386013,5.981967000083,8.5458958,6.49501542511446,27.1634458,54.01739614,17.2336881,46.8937263,54.8705,/T,7.7533,144.0,96.3889,117.5101,37.087,288.051,7.49356,Peg,66.18497,7.8227938,31.3453236,,,103.788321,-28.415705,,0.0,0.09,0.081,0.093,0.076,-28.683,0.0223339,0.12,1147.5644,2.96e-05,0.54,1.96,0.007656,59.3897,,7.7508,11.8261,32.9373,24.5,12.5
263,ztf_20181121258727_001448_zg_c03_o_q3_sciimg,58443.2589005111,zg,30,52.0998361262338,-2.4333450332486,1448,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-10 13:07:11.521,2455968.046661123,9.7,,5.25,,353.318969253,31.470089644,353.468953047,31.539236564,28.92151,-4.22218,,,,,104212.825,165503.574,31.587,,999,,17.848,,99.55156,,195059.7,*,,,,,,216.53,0.0,,,16.204665,34.318871,5.986904320122,8.553156,6.51064945162131,26.9765548,54.14742037,17.2265813,46.8756661,54.1833,/T,7.682,151.3,90.9816,118.2682,36.535,288.192,7.44796,Peg,66.184992,8.0069885,31.2306161,,,103.983075,-28.508541,,0.0,0.089,0.08,0.093,0.076,-29.22,0.0222621,0.12,1150.1373,2.97e-05,0.54,1.96,0.007673,59.4723,,7.6794,11.9477,32.8442,24.5,12.5
264,ztf_20181125361192_000403_zr_c10_o_q4_sciimg,58447.3613657113,zr,30,51.9100322910894,-2.49672439900402,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-11 13:07:11.521,2455969.046661123,9.7,,5.25,,353.545145045,31.442636619,353.695267005,31.511756802,28.96586,-4.00366,,,,,101703.489,164231.655,31.082,,999,,17.855,,99.55992,,192595.6,*,,,,,,215.97,0.0,,,16.262981,34.251811,5.991845827375,8.5603863,6.52617427747817,26.7852711,54.27653641,17.2194772,46.8550101,53.4988,/T,7.61,153.2,83.3478,119.0242,35.975,288.335,7.40041,Peg,66.185015,8.1921207,31.1171283,,,104.179277,-28.599469,,0.0,0.089,0.08,0.093,0.076,-29.738,0.0221915,0.12,1152.7087,2.97e-05,0.54,1.96,0.00769,59.5547,,7.6074,12.0697,32.7517,24.5,12.5
265,ztf_20181127395428_001448_zr_c03_o_q3_sciimg,58449.3957292112,zr,30,51.8169361655065,-2.52575203186608,1448,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-12 13:07:11.521,2455970.046661123,9.7,,5.25,,353.7715931,31.416633772,353.921863997,31.485730049,29.00756,-3.78736,,,,,99196.862,162950.813,30.572,,999,,17.862,,99.56828,,190142.0,*,,,,,,215.4,0.0,,,16.321108,34.184835,5.996791504755,8.567587,6.54158733223466,26.5894776,54.40472288,17.2123759,46.8316485,52.8172,/T,7.5374,148.6,73.9235,119.7779,35.408,288.479,7.35095,Peg,66.185037,8.3781714,31.0048555,,,104.37689,-28.688487,,0.0,0.089,0.08,0.093,0.076,-30.236,0.0221222,0.12,1155.2783,2.98e-05,0.54,1.96,0.007707,59.637,,7.5347,12.1922,32.6599,24.5,12.5
266,ztf_20181128414931_000403_zg_c10_o_q3_sciimg,58450.4151157113,zg,30,51.7706153842423,-2.53968058023773,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-13 13:07:11.521,2455971.046661123,9.7,,5.25,,353.998296037,31.392066489,354.14873009,31.461143548,29.04659,-3.57325,,,,,96692.709,161661.406,30.054,,999,,17.869,,99.57662,,187699.3,*,,,,,,214.83,0.0,,,16.379047,34.117941,6.001741335232,8.5747581,6.55688597812515,26.3890614,54.53195784,17.2052774,46.8054382,52.1387,/T,7.4641,139.8,63.2664,120.5292,34.832,288.624,7.29958,Peg,66.185059,8.5651196,30.8937933,,,104.575878,-28.775592,,0.0,0.089,0.08,0.093,0.075,-30.714,0.022054,0.12,1157.8462,2.98e-05,0.54,1.96,0.007724,59.7192,,7.4614,12.3151,32.5688,24.5,12.5
267,ztf_20181222121308_000403_zg_c07_o_q1_sciimg,58474.1214815113,zg,30,50.7987115421675,-2.74370633755375,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-14 13:07:11.521,2455972.046661123,9.7,,5.25,,354.225236079,31.368920286,354.375847199,31.437983177,29.08288,-3.3613,,,,,94190.812,160363.797,29.531,,999,,17.876,,99.58496,,185267.9,*,,,,,,214.24,0.0,,,16.436799,34.051131,6.00669530183,8.5818997,6.57206751754491,26.1839306,54.65821885,17.1981817,46.7762191,51.4633,/T,7.3902,128.9,51.9938,121.278,34.247,288.771,7.24634,Peg,66.185081,8.7529405,30.7839376,,,104.776202,-28.860783,,0.0,0.089,0.08,0.093,0.075,-31.171,0.0219871,0.12,1160.4121,2.98e-05,0.54,1.96,0.007741,59.8012,,7.3876,12.4383,32.4784,24.5,12.5
268,ztf_20181222311829_000403_zr_c07_o_q1_sciimg,58474.3120370112,zr,30,50.7920500394834,-2.74437857501174,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-15 13:07:11.521,2455973.046661123,9.7,,5.25,,354.452394856,31.347180653,354.603193192,31.41623328,29.11634,-3.15155,,,,,91690.981,159058.355,29.0,,999,,17.883,,99.59327,,182848.2,*,,,,,,213.65,0.0,,,16.494365,33.984404,6.011653387628,8.5890119,6.58712920874157,25.9740256,54.78348312,17.1910889,46.7438303,50.7912,/T,7.3158,117.2,40.7278,122.024,33.653,288.918,7.19125,Peg,66.185102,8.9416048,30.6752845,,,104.977825,-28.944058,,0.0,0.088,0.08,0.093,0.075,-31.609,0.0219215,0.12,1162.9759,2.99e-05,0.54,1.96,0.007759,59.8831,,7.3131,12.562,32.3886,24.5,12.5
269,ztf_20181229266238_000403_zg_c07_o_q1_sciimg,58481.2664120109,zg,30,50.5634383013353,-2.75972018645232,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-16 13:07:11.521,2455974.046661123,9.7,,5.25,,354.679753279,31.326832914,354.830742987,31.395876929,29.1469,-2.94401,,,,,89193.045,157745.453,28.462,,999,,17.89,,99.60155,,180440.9,*,,,,,,213.05,0.0,,,16.551747,33.91776,6.016615575761,8.5960948,6.60206828649669,25.7593253,54.90772764,17.1839989,46.7081228,50.1225,/T,7.2408,105.2,30.0535,122.767,33.049,289.067,7.13433,Peg,66.185124,9.1310796,30.5678303,,,105.180707,-29.025417,,0.0,0.088,0.08,0.093,0.075,-32.026,0.0218571,0.119,1165.5376,2.99e-05,0.54,1.96,0.007776,59.9648,,7.2381,12.686,32.2995,24.5,12.5
270,ztf_20181229312176_000403_zr_c07_o_q1_sciimg,58481.3123495113,zr,30,50.5620410356979,-2.75975336353594,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-17 13:07:11.521,2455975.046661123,9.7,,5.25,,354.907291511,31.307862107,355.058470151,31.376896437,29.17444,-2.73873,,,,,86696.862,156425.463,27.916,,999,,17.897,,99.60981,,178046.3,*,,,,,,212.43,0.0,,,16.608944,33.8512,6.021581849414,8.6031485,6.61688198502412,25.539849,55.03092941,17.1769118,46.6689684,49.4573,/T,7.1654,93.1,20.4907,123.507,32.435,289.217,7.0756,Peg,66.185145,9.3213298,30.4615712,,,105.384807,-29.104858,,0.0,0.088,0.08,0.093,0.074,-32.424,0.0217941,0.119,1168.0969,3e-05,0.54,1.96,0.007793,60.0464,,7.1627,12.8104,32.211,24.5,12.5
271,ztf_20181230222049_000403_zr_c07_o_q1_sciimg,58482.2222222113,zr,30,50.5345138892139,-2.76031790123123,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-18 13:07:11.521,2455976.046661123,9.7,,5.25,,355.134988983,31.290252897,355.286348516,31.359273939,29.19889,-2.53579,,,,,84202.309,155098.76,27.362,,999,,17.903,,99.61802,,175665.1,*,,,,,,211.81,0.0,,,16.665958,33.784723,6.02655219183,8.6101731,6.63156756112783,25.3156553,55.15306562,17.1698277,46.6262667,48.7958,/T,7.0895,81.1,12.4713,124.2437,31.81,289.368,7.0151,Peg,66.185165,9.5123197,30.3565035,,,105.590084,-29.18238,,0.0,0.088,0.08,0.093,0.074,-32.803,0.0217325,0.119,1170.6538,3e-05,0.54,1.95,0.00781,60.1279,,7.0868,12.9351,32.1233,24.5,12.5
272,ztf_20181230222500_001448_zr_c04_o_q3_sciimg,58482.2226736113,zr,30,50.5345004600638,-2.76031803915901,1448,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-19 13:07:11.521,2455977.046661123,9.7,,5.25,,355.362824483,31.273989522,355.514353452,31.342991885,29.22018,-2.33525,,,,,81709.283,153765.718,26.799,,999,,17.91,,99.62619,,173297.7,*,,,,,,211.17,0.0,,,16.722791,33.718329,6.0315265863,8.6171686,6.64612231623331,25.0868394,55.27411383,17.1627465,46.579949,48.1383,/T,7.0132,69.3,6.3223,124.9769,31.174,289.52,6.95284,Peg,66.185186,9.7040146,30.2526231,,,105.796496,-29.257985,,0.0,0.088,0.08,0.093,0.074,-33.162,0.0216722,0.119,1173.2081,3.01e-05,0.54,1.95,0.007827,60.2093,,7.0105,13.0601,32.0361,24.5,12.5
273,ztf_20181231179514_000403_zg_c07_o_q1_sciimg,58483.1796991113,zg,30,50.5061562383093,-2.7605455722716,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-20 13:07:11.521,2455978.046661123,9.7,,5.25,,355.590776276,31.259055762,355.742462536,31.328033332,29.23824,-2.13717,,,,,79217.694,152426.711,26.228,,999,,17.917,,99.63432,,170944.9,*,,,,,,210.53,0.0,,,16.779441,33.652018,6.036505016171,8.6241352,6.66054361607774,24.8535277,55.39405212,17.1556683,46.5299807,47.4847,/T,6.9366,57.9,2.2523,125.7063,30.527,289.673,6.88886,Peg,66.185206,9.8963819,30.1499259,,,106.003998,-29.331673,,0.0,0.088,0.08,0.093,0.074,-33.503,0.0216134,0.119,1175.7596,3.01e-05,0.54,1.95,0.007844,60.2905,,6.9338,13.1855,31.9497,24.5,12.5
274,ztf_20190104170451_000403_zg_c07_o_q1_sciimg,58487.170625011,zg,30,50.3950424215876,-2.75766954859338,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-21 13:07:11.521,2455979.046661123,9.7,,5.25,,355.818822266,31.245434948,355.970655571,31.314381993,29.25305,-1.94163,,,,,76727.461,151082.111,25.647,,999,,17.923,,99.64238,,168607.3,*,,,,,,209.87,0.0,,,16.835912,33.585792,6.041487464843,8.631073,6.67482890684273,24.6158711,55.51285926,17.1485931,46.4763611,46.8354,/T,6.8596,47.2,0.3472,126.4319,29.868,289.827,6.82317,Peg,66.185225,10.0893915,30.0484075,,,106.212548,-29.403447,,0.0,0.088,0.08,0.093,0.074,-33.825,0.021556,0.119,1178.3084,3.01e-05,0.54,1.95,0.007861,60.3716,,6.8568,13.3111,31.8639,24.5,12.5
275,ztf_20190104235683_000403_zr_c07_o_q1_sciimg,58487.2358565112,zr,30,50.3933382486449,-2.75756445339862,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-22 13:07:11.521,2455980.046661123,9.7,,5.25,,356.046940168,31.233109997,356.198914047,31.302022056,29.26461,-1.74869,,,,,74238.511,149732.289,25.057,,999,,17.93,,99.65038,,166285.4,*,,,,,,209.2,0.0,,,16.892203,33.519648,6.046473915765,8.637982,6.68897572667399,24.3740357,55.63051478,17.141521,46.4191197,46.1904,/T,6.7824,37.6,0.5761,127.1532,29.195,289.983,6.75581,Peg,66.185245,10.2830154,29.9480631,,,106.4221,-29.473308,,0.0,0.088,0.08,0.093,0.073,-34.129,0.0215001,0.119,1180.8542,3.02e-05,0.54,1.95,0.007878,60.4525,,6.7796,13.437,31.7788,24.5,12.5
276,ztf_20190107186262_000403_zr_c07_o_q1_sciimg,58490.186435211,zr,30,50.3189316274712,-2.75145952539197,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-23 13:07:11.521,2455981.046661123,9.7,,5.25,,356.275107685,31.222063468,356.427220297,31.290937864,29.27291,-1.55838,,,,,71750.771,148377.612,24.457,,999,,17.936,,99.65832,,163979.9,*,,,,,,208.51,0.0,,,16.948315,33.453589,6.051464352444,8.6448624,6.70298171204468,24.1281944,55.746999,17.1344519,46.3583107,45.55,/T,6.7049,30.0,2.8095,127.8702,28.51,290.139,6.68682,Peg,66.185264,10.4772272,29.8488877,,,106.63261,-29.54126,,0.0,0.087,0.08,0.093,0.073,-34.416,0.0214456,0.119,1183.3969,3.02e-05,0.53,1.94,0.007895,60.5333,,6.7021,13.5631,31.6943,24.5,12.5
277,ztf_20190110127338_000403_zr_c07_o_q1_sciimg,58493.1275231112,zr,30,50.2514249197759,-2.74215005029595,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-24 13:07:11.521,2455982.046661123,9.7,,5.25,,356.503302663,31.212277635,356.65555667,31.28111359,29.27799,-1.37076,,,,,69264.171,147018.444,23.845,,999,,17.942,,99.66618,,161691.6,*,,,,,,207.81,0.0,,,17.00425,33.387613,6.056458758438,8.6517142,6.71684459920305,23.8785187,55.86229312,17.127386,46.2940062,44.9143,/T,6.6273,25.7,6.8467,128.5825,27.811,290.297,6.6162,Peg,66.185282,10.6720009,29.7508757,,,106.844032,-29.607307,,0.0,0.087,0.08,0.094,0.073,-34.687,0.0213927,0.119,1185.9364,3.03e-05,0.53,1.94,0.007912,60.614,,6.6245,13.6895,31.6105,24.5,12.5
278,ztf_20190110190625_000403_zg_c07_o_q1_sciimg,58493.190810211,zg,30,50.2500642471301,-2.74190744974671,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-25 13:07:11.521,2455983.046661123,9.7,,5.25,,356.73150321,31.203734562,356.883904915,31.272532974,29.27991,-1.18584,,,,,66778.639,145655.145,23.223,,999,,17.949,,99.67396,,159421.2,*,,,,,,207.1,0.0,,,17.060008,33.32172,6.061457117359,8.6585376,6.73056222172301,23.6251734,55.97637911,17.1203232,46.2262885,44.2837,/T,6.5496,26.4,12.4445,129.29,27.097,290.455,6.544,Peg,66.1853,10.8673104,29.6540216,,,107.056321,-29.671455,,0.0,0.087,0.08,0.094,0.073,-34.941,0.0213413,0.118,1188.4727,3.03e-05,0.53,1.94,0.007929,60.6946,,6.5467,13.8161,31.5273,24.5,12.5
279,ztf_20190111182419_000403_zg_c07_o_q1_sciimg,58494.1826042109,zg,30,50.2288852377993,-2.73803963233761,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-26 13:07:11.521,2455984.046661123,9.7,,5.25,,356.959687791,31.196416175,357.112245871,31.265179191,29.27871,-1.00365,,,,,64294.105,144288.068,22.589,,999,,17.955,,99.68166,,157169.4,*,,,,,,206.37,0.0,,,17.11559,33.255912,6.066459412876,8.6653327,6.74413250566922,23.3683139,56.08923972,17.1132635,46.1552444,43.6582,/T,6.4718,31.5,19.3428,129.9923,26.368,290.615,6.47024,Peg,66.185318,11.0631289,29.5583191,,,107.269434,-29.733708,,0.0,0.087,0.08,0.094,0.072,-35.179,0.0212915,0.118,1191.0054,3.03e-05,0.53,1.94,0.007946,60.775,,6.4689,13.9429,31.4448,24.5,12.5
280,ztf_20190209150035_000403_zr_c11_o_q3_sciimg,58523.1502199113,zr,30,49.971861250497,-2.49134590498036,403,ZTF,CTIO,,Lemmon-Siding Spring (C/2008 FK7,2012-Feb-27 13:07:11.521,2455985.046661123,9.7,,5.25,,357.187835273,31.190304319,357.340559409,31.259034819,29.27445,-0.82418,,,,,61810.5,142917.564,21.942,,999,,17.961,,99.68926,,154936.9,*,,,,,,205.63,0.0,,,17.170997,33.190187,6.071465628713,8.6720995,6.75755346396884,23.1080857,56.20085843,17.1062071,46.0809617,43.038,/T,6.3939,39.2,27.2823,130.6892,25.624,290.776,6.39496,Peg,66.185335,11.2594288,29.4637621,,,107.483325,-29.794073,,0.0,0.087,0.08,0.094,0.072,-35.401,0.0212433,0.118,1193.5347,3.04e-05,0.53,1.93,0.007962,60.8553,,6.3911,14.0698,31.3629,24.5,12.5
